L	doping	site	chi_prior	observable	nu	true	Delta	prior_fid	G_crm	G_crm_lo	G_crm_hi	G_beta	G_beta_lo	G_beta_hi	G_shrunk	G_shrunk_lo	G_shrunk_hi	G_split	G_split_lo	G_split_hi	G_exactvar	G_exactvar_lo	G_exactvar_hi	G_splitev	G_splitev_lo	G_splitev_hi	M_crm	M_beta	M_shrunk	M_split	M_exactvar	M_splitev	bias_crm	bias_beta	bias_shrunk	bias_split	bias_exactvar	bias_splitev	beta_median	beta_std	beta_shrunk_median	beta_ev_median	beta_ev_std	G_max
16	0.125	10	4	SzSz r=1	200	-0.09433534186487821	0.013009573967337318	0.3688295377727657	9.321658295443047	8.61883931938267	10.095534455749126	12.186152055892007	11.321950252637832	13.144421160697226	12.185190633754928	11.306854186156073	13.130999232002077	12.210589663436181	11.367915204042053	13.213491636024981	8.98682552223931	8.329763398619882	9.658589985150657	6.947255650939481	6.313100778624403	7.773236497272678	9.329085564692575	12.196826469629185	12.195762560439368	12.221262806360945	7.759535189762371	6.943068571120609	-0.011284333588632884	0.006944402094323643	0.007520609433800549	0.007076745974002335	0.39904365208886267	0.039087459697467526	0.8472703564583017	0.03766979356955501	0.8427981565747802	0.8388860174301758	0.15204236438898086	18.943044754595256
16	0.125	10	8	SzSz r=1	200	-0.09433534186487821	-0.0018775603801900187	0.796642577827444	17.976471552035445	16.705948210545237	19.46424958387137	17.491133976161517	16.2483986282687	18.928895306931437	17.474894236498148	16.242357607241193	18.912451210640263	17.293291500794176	16.06020214266134	18.67407792843746	10.646463413342387	9.954345054997034	11.550307050786003	7.651827397104357	7.000792390017039	8.551638093921744	17.977921749971266	17.49070254377197	17.47391815069123	17.294034862857206	8.803934654069797	7.6365258947091395	0.029042608856362694	0.030804258737258696	0.031306938300441546	0.029684839945369385	0.45869633704528007	0.05412754049573728	1.0224453531645126	0.041603459153696246	1.0170769870152594	1.007976895333851	0.1846095621091075	18.943044754595256
16	0.125	10	16	SzSz r=1	200	-0.09433534186487821	-0.001044640864715951	0.9761322308178803	18.865617825184177	17.44149761535971	20.30937549690086	18.106895469991215	16.79954135377164	19.596146796387128	18.092906133603364	16.795636842029076	19.585819955720744	17.96898756697116	16.64139079721072	19.36102647321355	11.033228460891431	10.331937323715769	11.95600442559091	7.928198677157306	7.239382526793864	8.864311360927198	18.88017673325845	18.119203850910708	18.104858541339173	17.982752364979046	9.149835398421391	7.917650524291332	0.01234419326283099	0.015629620591217183	0.016230410413773662	0.012572242857563896	0.45492138063869725	0.047515020081272	1.0130997830746984	0.04058568259662242	1.007799247579918	0.9971802009382209	0.182363294677977	18.943044754595256
16	0.125	10	32	SzSz r=1	200	-0.09433534186487821	-0.00010197410640583326	0.9983502060708132	18.936875551053177	17.512191088633664	20.43718579151605	18.121739180375336	16.80401205530025	19.607579492541383	18.107125707636524	16.799326791486376	19.597841985751035	17.971262232158768	16.6552480350612	19.37463623517891	11.001721688604565	10.301613898390862	11.924396160072277	7.901742060689427	7.223531239807811	8.827645273901052	18.951515681321414	18.133400502092776	18.118410503121122	17.98448408493813	9.121556476718531	7.8909170357541605	0.012287992619599803	0.016749137729094605	0.01734363568414317	0.013724161606020082	0.45523400899842026	0.04793031001156775	1.0034524395939206	0.040179589727095996	0.9981978675918175	0.987169997742868	0.18070172041484175	18.943044754595256
16	0.125	10	2	hop up r=1	200	0.5510019959132527	0.5510019959132527	0.0043978894182761605	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	0.9999999999999997	1.0000000000000002	1.0	1.0	1.0	1.0000000000000002	0.9999999999999997	1.0000000000000002	1.0	1.0	1.0	1.0000000000000002	1.0	1.0000000000000002	-0.024811361887384555	-0.024811361887384555	-0.024811361887384555	-0.024811361887384555	-0.024811361887384555	-0.024811361887384555	0.0	0.0	0.0	0.0	0.0	45.54447173887843
16	0.125	10	4	hop up r=1	200	0.5510019959132527	-0.060290246146511906	0.3688295377727657	28.72869226066139	26.77868441071885	31.105066072455582	40.35469291780337	36.856088976323434	44.25846270125997	40.5437341070456	37.12098993589023	44.53624159815173	31.453794085293296	27.757260938327207	36.60566032402708	9.001338338980398	8.238296029249556	9.9395883809407	3.947639711325155	3.601317122275411	4.4198388633878976	28.71933095500461	40.327335982520744	40.518802822463854	31.392464848036784	6.262673998228677	3.949061052383526	0.030688152229701275	0.03597767752365018	0.03508965759160106	0.050699463315609934	-0.6619549290214697	0.015983221715903728	0.9006449577810429	0.03507977629658988	0.8960877718528744	0.8894906827816145	0.2055816683852584	45.54447173887843
16	0.125	10	8	hop up r=1	200	0.5510019959132527	0.04873931512976959	0.796642577827444	34.66138046098603	32.26989191710954	37.59119278390024	40.354692917803376	36.85608897632346	44.25846270126001	40.543734107045594	37.12098993589023	44.53624159815177	31.45379408529329	27.75726093832721	36.60566032402711	9.001338338980409	8.238296029249558	9.939588380940712	3.9476397113251562	3.6013171222754132	4.419838863387897	34.68262458150409	40.32733598252075	40.51880282246385	31.392464848036777	6.262673998228681	3.9490610523835272	0.0016423753723076378	0.03597767752365018	0.035089657591601056	0.05069946331560993	-0.6619549290214699	0.01598322171590373	1.0961540576396742	0.042694780886062975	1.0906076125023056	1.0825784486330186	0.2502086732734699	45.54447173887843
16	0.125	10	16	hop up r=1	200	0.5510019959132527	0.0042647884488770105	0.9761322308178803	45.572839221404514	41.86368238339288	49.99994887646886	40.35469291780337	36.856088976323456	44.25846270126003	40.54373410704558	37.120989935890215	44.53624159815175	31.453794085293296	27.757260938327217	36.60566032402711	9.00133833898039	8.238296029249543	9.939588380940705	3.9476397113251562	3.601317122275411	4.419838863387899	45.587902237640975	40.32733598252076	40.51880282246383	31.392464848036784	6.2626739982286725	3.9490610523835272	0.016881448668881083	0.035977677523645	0.03508965759160105	0.050699463315609934	-0.6619549290214692	0.01598322171590373	1.0069870278175075	0.03922175921179583	1.0018917601725028	0.994515731406981	0.22985536246277896	45.54447173887843
16	0.125	10	32	hop up r=1	200	0.5510019959132527	0.0005018140218039369	0.9983502060708132	45.56055276167249	41.820897130020676	49.97903129088885	40.35469291780338	36.85608897632347	44.25846270126006	40.54373410704558	37.12098993589018	44.536241598151726	31.45379408529329	27.75726093832722	36.6056603240271	9.001338338980394	8.238296029249547	9.939588380940707	3.9476397113251536	3.6013171222754106	4.419838863387898	45.57359035414735	40.32733598252077	40.51880282246383	31.392464848036777	6.262673998228675	3.949061052383524	0.018147996252466717	0.03597767752364501	0.03508965759160105	0.05069946331560993	-0.6619549290214696	0.015983221715903724	1.0001037123187695	0.03895365670837484	0.9950432736574384	0.9877176641443186	0.22828417342538168	45.54447173887843
16	0.125	11	2	n	50	0.8728627900508361	-0.12713720994916455	0.0043978894182761605	0.9999999751061208	0.9999999540639605	0.9999999951403894	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999994	0.9999999999999988	1.0000000000000004	1.0	1.0	1.0	0.9999999999999994	0.9999999999999988	1.0000000000000004	0.9999999762944939	1.0	1.0	0.9999999999999994	1.0	0.9999999999999994	-0.07241338091680588	-0.07241338916531306	-0.07241338916531306	-0.07241338916531305	-0.07241338916531306	-0.07241338916531305	0.0	0.0	0.0	0.0	0.0	2.4339488263770406
