W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi2	8.3540088255e-02	ZZ onsite	2	0.94501142	5.49490071e-02	-0.8901019857	-1.0000000000	1.098980e-01	1.234668e-01	55.126682	340.040776
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi4	3.6613850318e-01	ZZ onsite	2	0.94489156	5.49490071e-02	-0.8901019857	-1.0000000000	1.098980e-01	1.234668e-01	55.126682	340.040776
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi8	5.7316597615e-01	ZZ onsite	2	0.98052392	4.56448601e-02	-0.8901019857	-0.9813917060	9.128972e-02	1.025610e-01	74.467694	340.040776
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi16	6.8598377737e-01	ZZ onsite	2	0.99079334	3.53339620e-02	-0.8901019857	-0.9607699097	7.066792e-02	7.939306e-02	108.394673	340.040776
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi32	8.1823016250e-01	ZZ onsite	2	0.99930483	1.13936263e-02	-0.8901019857	-0.9128892384	2.278725e-02	2.560072e-02	278.218809	340.040776
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi64	9.1603769589e-01	ZZ onsite	2	0.99969816	7.64808188e-03	-0.8901019857	-0.9053981495	1.529616e-02	1.718473e-02	309.093184	340.040776
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi128	9.6731476137e-01	ZZ onsite	2	0.99992434	3.89686814e-03	-0.8901019857	-0.8978957220	7.793736e-03	8.756004e-03	331.425877	340.040776
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi256	9.8765997274e-01	ZZ onsite	2	0.99998301	1.86352467e-03	-0.8901019857	-0.8938290351	3.727049e-03	4.187216e-03	338.031407	340.040776
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	UHF	1.0340151994e-01	ZZ onsite	2	0.54801005	4.76242790e-01	-0.8901019857	-0.9006630857	1.056110e-02	1.186504e-02	324.550030	340.040776
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi2	8.3540088255e-02	ZZ up-up nb	2	0.95555384	2.00735240e-01	-0.4063641328	-0.0048936523	-4.014705e-01	9.879575e-01	1.023177	18.581677
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi4	3.6613850318e-01	ZZ up-up nb	2	0.99391919	7.24062684e-02	-0.4063641328	-0.2615515960	-1.448125e-01	3.563615e-01	5.747931	18.581677
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi8	5.7316597615e-01	ZZ up-up nb	2	0.99872459	3.26632267e-02	-0.4063641328	-0.3410376794	-6.532645e-02	1.607584e-01	12.776462	18.581677
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi16	6.8598377737e-01	ZZ up-up nb	2	0.99776682	4.38330441e-02	-0.4063641328	-0.3186980446	-8.766609e-02	2.157328e-01	10.219467	18.581677
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi32	8.1823016250e-01	ZZ up-up nb	2	0.99942442	2.21376306e-02	-0.4063641328	-0.3620888715	-4.427526e-02	1.089546e-01	15.373095	18.581677
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi64	9.1603769589e-01	ZZ up-up nb	2	0.99956633	1.91966246e-02	-0.4063641328	-0.3679708836	-3.839325e-02	9.447992e-02	16.061027	18.581677
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi128	9.6731476137e-01	ZZ up-up nb	2	0.99990381	8.99895851e-03	-0.4063641328	-0.3883662158	-1.799792e-02	4.429012e-02	17.962189	18.581677
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi256	9.8765997274e-01	ZZ up-up nb	2	0.99997907	4.18868774e-03	-0.4063641328	-0.3979867573	-8.377375e-03	2.061544e-02	18.443862	18.581677
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	UHF	1.0340151994e-01	ZZ up-up nb	2	0.51615011	6.07047335e-01	-0.4063641328	-0.9245950945	5.182310e-01	1.275287e+00	0.627885	18.581677
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi2	8.3540088255e-02	SzSz nb	4	0.82561135	3.34182647e-01	-0.0985947746	-0.0012234131	-9.737136e-02	9.875915e-01	1.012290	1.969516
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi4	3.6613850318e-01	SzSz nb	4	0.88233261	2.16379901e-01	-0.0985947746	-0.0653878990	-3.320688e-02	3.368016e-01	1.774375	1.969516
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi8	5.7316597615e-01	SzSz nb	4	0.96032076	1.42263543e-01	-0.0985947746	-0.0852594107	-1.333536e-02	1.352543e-01	1.935194	1.969516
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi16	6.8598377737e-01	SzSz nb	4	0.97562735	1.32529530e-01	-0.0985947746	-0.0796738207	-1.892095e-02	1.919063e-01	1.901618	1.969516
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi32	8.1823016250e-01	SzSz nb	4	0.99712309	4.87849695e-02	-0.0985947746	-0.0889466935	-9.648081e-03	9.785591e-02	1.951400	1.969516
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi64	9.1603769589e-01	SzSz nb	4	0.99838001	3.57940059e-02	-0.0985947746	-0.0899441244	-8.650650e-03	8.773944e-02	1.954926	1.969516
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi128	9.6731476137e-01	SzSz nb	4	0.99951087	1.74674516e-02	-0.0985947746	-0.0945729786	-4.021796e-03	4.079117e-02	1.966344	1.969516
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi256	9.8765997274e-01	SzSz nb	4	0.99991594	7.80211901e-03	-0.0985947746	-0.0967661194	-1.828655e-03	1.854718e-02	1.968860	1.969516
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	UHF	1.0340151994e-01	SzSz nb	4	0.40209681	6.61180996e-01	-0.0985947746	-0.2281573409	1.295626e-01	1.314092e+00	0.736489	1.969516
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi2	8.3540088255e-02	SxSx nb	4	0.82561135	3.34182647e-01	-0.0986894421	-0.0193701693	-7.931927e-02	8.037260e-01	1.211305	1.971397
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi4	3.6613850318e-01	SxSx nb	4	0.88233261	2.16379901e-01	-0.0986894421	-0.0540883030	-4.460114e-02	4.519343e-01	1.645021	1.971397
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi8	5.7316597615e-01	SxSx nb	4	0.96032076	1.42263543e-01	-0.0986894421	-0.0887548425	-9.934600e-03	1.006653e-01	1.952181	1.971397
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi16	6.8598377737e-01	SxSx nb	4	0.97562735	1.32529530e-01	-0.0986894421	-0.0827442287	-1.594521e-02	1.615696e-01	1.922643	1.971397
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi32	8.1823016250e-01	SxSx nb	4	0.99712309	4.87849695e-02	-0.0986894421	-0.0885190635	-1.017038e-02	1.030544e-01	1.951267	1.971397
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi64	9.1603769589e-01	SxSx nb	4	0.99838001	3.57940059e-02	-0.0986894421	-0.0901412433	-8.548199e-03	8.661716e-02	1.957134	1.971397
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi128	9.6731476137e-01	SxSx nb	4	0.99951087	1.74674516e-02	-0.0986894421	-0.0946461816	-4.043261e-03	4.096953e-02	1.968188	1.971397
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi256	9.8765997274e-01	SxSx nb	4	0.99991594	7.80211901e-03	-0.0986894421	-0.0968723439	-1.817098e-03	1.841229e-02	1.970748	1.971397
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	UHF	1.0340151994e-01	SxSx nb	4	0.40209681	6.61180996e-01	-0.0986894421	-0.0029885797	-9.570086e-02	9.697173e-01	1.030281	1.971397
4	4	16	torus	true	12.0	-5.9589968198	6.758e-01	chi2	8.3540088255e-02	DoubleOcc	2	0.94501142	5.49490071e-02	0.0274737148	0.0000000000	2.747371e-02	1.000000e+00	1.000000	1.067144
