W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi2	1.4022784330e-01	ZZ onsite	2	0.92639574	7.36042618e-02	-0.8527914763	-1.0000000000	1.472085e-01	1.726196e-01	29.521367	238.013824
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi4	4.8305203842e-01	ZZ onsite	2	0.92639574	7.36042618e-02	-0.8527914763	-1.0000000000	1.472085e-01	1.726196e-01	29.521367	238.013824
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi8	7.6957109041e-01	ZZ onsite	2	0.99991696	4.68803128e-03	-0.8527914763	-0.8621675389	9.376063e-03	1.099455e-02	231.384590	238.013824
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi16	8.9475801742e-01	ZZ onsite	2	0.99953469	1.08660312e-02	-0.8527914763	-0.8745235387	2.173206e-02	2.548344e-02	206.265776	238.013824
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi32	9.8292767836e-01	ZZ onsite	2	0.99998672	1.89175604e-03	-0.8527914763	-0.8565749884	3.783512e-03	4.436620e-03	236.908578	238.013824
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi64	9.9840458994e-01	ZZ onsite	2	0.99999963	3.18011939e-04	-0.8527914763	-0.8534275002	6.360239e-04	7.458141e-04	237.982450	238.013824
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi128	9.9990275562e-01	ZZ onsite	2	1.00000000	1.87582778e-05	-0.8527914763	-0.8528289929	3.751656e-05	4.399265e-05	238.013715	238.013824
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi256	9.9999597731e-01	ZZ onsite	2	1.00000000	1.03453115e-06	-0.8527914763	-0.8527935454	2.069062e-06	2.426223e-06	238.013824	238.013824
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	UHF	5.2507030487e-02	ZZ onsite	2	0.55771878	4.76282364e-01	-0.8527914763	-0.8808493922	2.805792e-02	3.290126e-02	189.416122	238.013824
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi2	1.4022784330e-01	ZZ up-up nb	2	0.91063255	2.85273400e-01	-0.5705468001	-0.0000000000	-5.705468e-01	1.000000e+00	1.000000	43.900593
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi4	4.8305203842e-01	ZZ up-up nb	2	0.99973198	1.32905734e-02	-0.5705468001	-0.5971279468	2.658115e-02	4.658890e-02	40.160935	43.900593
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi8	7.6957109041e-01	ZZ up-up nb	2	0.99995782	5.30938718e-03	-0.5705468001	-0.5811655744	1.061877e-02	1.861157e-02	43.257767	43.900593
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi16	8.9475801742e-01	ZZ up-up nb	2	0.99998761	2.88321305e-03	-0.5705468001	-0.5763132262	5.766426e-03	1.010684e-02	43.709051	43.900593
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi32	9.8292767836e-01	ZZ up-up nb	2	0.99999645	1.54942067e-03	-0.5705468001	-0.5674479587	-3.098841e-03	5.431353e-03	43.845105	43.900593
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi64	9.9840458994e-01	ZZ up-up nb	2	0.99999994	2.03843887e-04	-0.5705468001	-0.5701391123	-4.076878e-04	7.145562e-04	43.899632	43.900593
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi128	9.9990275562e-01	ZZ up-up nb	2	1.00000000	1.74287824e-05	-0.5705468001	-0.5705119425	-3.485756e-05	6.109501e-05	43.900586	43.900593
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi256	9.9999597731e-01	ZZ up-up nb	2	1.00000000	3.62849442e-06	-0.5705468001	-0.5705395431	-7.256989e-06	1.271936e-05	43.900593	43.900593
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	UHF	5.2507030487e-02	ZZ up-up nb	2	0.52607744	5.75076178e-01	-0.5705468001	-0.9395097045	3.689629e-01	6.466830e-01	2.317757	43.900593
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi2	1.4022784330e-01	SzSz nb	4	0.70727056	5.04839228e-01	-0.1339045299	0.0000000000	-1.339045e-01	1.000000e+00	1.000000	2.803239
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi4	4.8305203842e-01	SzSz nb	4	0.88925517	2.13673054e-01	-0.1339045299	-0.1492819867	1.537746e-02	1.148390e-01	2.738123	2.803239
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi8	7.6957109041e-01	SzSz nb	4	0.99942887	1.15298455e-02	-0.1339045299	-0.1362853434	2.380814e-03	1.777993e-02	2.801642	2.803239
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi16	8.9475801742e-01	SzSz nb	4	0.99768115	2.26550419e-02	-0.1339045299	-0.1357247367	1.820207e-03	1.359332e-02	2.802305	2.803239
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi32	9.8292767836e-01	SzSz nb	4	0.99989332	5.53311935e-03	-0.1339045299	-0.1332528830	-6.516469e-04	4.866504e-03	2.803119	2.803239
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi64	9.9840458994e-01	SzSz nb	4	0.99997363	1.39277657e-03	-0.1339045299	-0.1338897536	-1.477626e-05	1.103492e-04	2.803239	2.803239
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi128	9.9990275562e-01	SzSz nb	4	0.99999994	1.10219193e-04	-0.1339045299	-0.1339035859	-9.439526e-07	7.049445e-06	2.803239	2.803239
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi256	9.9999597731e-01	SzSz nb	4	1.00000000	1.03071850e-05	-0.1339045299	-0.1339036656	-8.642619e-07	6.454314e-06	2.803239	2.803239
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	UHF	5.2507030487e-02	SzSz nb	4	0.44656452	6.52627029e-01	-0.1339045299	-0.2275448871	9.364036e-02	6.993069e-01	1.489628	2.803239
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi2	1.4022784330e-01	SxSx nb	4	0.70727056	5.04839228e-01	-0.1339045299	0.0000000000	-1.339045e-01	1.000000e+00	1.000000	2.803239
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi4	4.8305203842e-01	SxSx nb	4	0.88925517	2.13673054e-01	-0.1339045299	-0.1492819867	1.537746e-02	1.148390e-01	2.738123	2.803239
1	16	16	torus	true	8.0	-5.2646187790	5.034e-12	chi8	7.6957109041e-01	SxSx nb	4	0.99942887	1.15298455e-02	-0.1339045299	-0.1362853434	2.380814e-03	1.777993e-02	2.801642	2.803239
