W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi2	1.0744704637e-01	ZZ onsite	2	0.91136307	8.86369262e-02	-0.8227261476	-1.0000000000	1.772739e-01	2.154713e-01	19.409337	187.205271
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi4	4.2958927519e-01	ZZ onsite	2	0.98209703	6.06449671e-02	-0.8227261476	-0.9440160818	1.212899e-01	1.474244e-01	37.092544	187.205271
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi8	6.1394963149e-01	ZZ onsite	2	0.99382489	3.94503462e-02	-0.8227261476	-0.9016268401	7.890069e-02	9.590153e-02	69.014522	187.205271
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi16	7.3331447517e-01	ZZ onsite	2	0.99721017	2.76870441e-02	-0.8227261476	-0.8781002359	5.537409e-02	6.730561e-02	101.547819	187.205271
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi32	9.0683894570e-01	ZZ onsite	2	0.99939096	1.35230324e-02	-0.8227261476	-0.8497722125	2.704606e-02	3.287371e-02	155.844844	187.205271
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi64	9.5983263620e-01	ZZ onsite	2	0.99982823	7.30814470e-03	-0.8227261476	-0.8373424370	1.461629e-02	1.776568e-02	176.813919	187.205271
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi128	9.9063344672e-01	ZZ onsite	2	0.99999142	1.65785399e-03	-0.8227261476	-0.8260418556	3.315708e-03	4.030148e-03	186.640802	187.205271
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi256	9.9876011553e-01	ZZ onsite	2	0.99999962	3.51621113e-04	-0.8227261476	-0.8234293899	7.032422e-04	8.547707e-04	187.179806	187.205271
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	UHF	1.4118189589e-01	ZZ onsite	2	0.57712796	4.61700009e-01	-0.8227261476	-0.8383247099	1.559856e-02	1.895960e-02	175.460872	187.205271
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi2	1.0744704637e-01	ZZ up-up nb	2	0.93675953	2.43394976e-01	-0.4867899516	0.0000000000	-4.867900e-01	1.000000e+00	1.000000	28.604884
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi4	4.2958927519e-01	ZZ up-up nb	2	0.99820983	3.77972744e-02	-0.4867899516	-0.4111954027	-7.559455e-02	1.552919e-01	17.172810	28.604884
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi8	6.1394963149e-01	ZZ up-up nb	2	0.99756570	4.42307420e-02	-0.4867899516	-0.3983284677	-8.846148e-02	1.817241e-01	14.963731	28.604884
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi16	7.3331447517e-01	ZZ up-up nb	2	0.99980191	1.23895602e-02	-0.4867899516	-0.4620108312	-2.477912e-02	5.090311e-02	26.695421	28.604884
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi32	9.0683894570e-01	ZZ up-up nb	2	0.99982568	1.16169672e-02	-0.4867899516	-0.4635560172	-2.323393e-02	4.772887e-02	26.912487	28.604884
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi64	9.5983263620e-01	ZZ up-up nb	2	0.99991642	8.02631656e-03	-0.4867899516	-0.4707373185	-1.605263e-02	3.297651e-02	27.771221	28.604884
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi128	9.9063344672e-01	ZZ up-up nb	2	0.99998426	3.47366646e-03	-0.4867899516	-0.4798426187	-6.947333e-03	1.427173e-02	28.444948	28.604884
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi256	9.9876011553e-01	ZZ up-up nb	2	0.99999953	6.01963414e-04	-0.4867899516	-0.4855860248	-1.203927e-03	2.473196e-03	28.600054	28.604884
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	UHF	1.4118189589e-01	ZZ up-up nb	2	0.56336220	5.69278811e-01	-0.4867899516	-0.8909462530	4.041563e-01	8.302478e-01	1.428219	28.604884
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi2	1.0744704637e-01	SzSz nb	4	0.71527667	4.62237886e-01	-0.1145349550	-0.0000000000	-1.145350e-01	1.000000e+00	1.000000	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi4	4.2958927519e-01	SzSz nb	4	0.95404096	1.93018233e-01	-0.1145349550	-0.1027988507	-1.173610e-02	1.024674e-01	2.281405	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi8	6.1394963149e-01	SzSz nb	4	0.97598407	1.32396786e-01	-0.1145349550	-0.0976269617	-1.690799e-02	1.476230e-01	2.248521	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi16	7.3331447517e-01	SzSz nb	4	0.99248838	6.93835361e-02	-0.1145349550	-0.1111643171	-3.370638e-03	2.942890e-02	2.310226	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi32	9.0683894570e-01	SzSz nb	4	0.99823314	3.65125686e-02	-0.1145349550	-0.1108254469	-3.709508e-03	3.238756e-02	2.309672	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi64	9.5983263620e-01	SzSz nb	4	0.99914530	1.83011424e-02	-0.1145349550	-0.1114813726	-3.053582e-03	2.666070e-02	2.310696	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi128	9.9063344672e-01	SzSz nb	4	0.99992752	5.89107468e-03	-0.1145349550	-0.1132163978	-1.318557e-03	1.151227e-02	2.312450	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi256	9.9876011553e-01	SzSz nb	4	0.99998949	1.23947204e-03	-0.1145349550	-0.1143605678	-1.743873e-04	1.522568e-03	2.312846	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	UHF	1.4118189589e-01	SzSz nb	4	0.45122958	6.43484484e-01	-0.1145349550	-0.2161588704	1.016239e-01	8.872742e-01	1.137347	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi2	1.0744704637e-01	SxSx nb	4	0.71527667	4.62237886e-01	-0.1145349550	0.0000000000	-1.145350e-01	1.000000e+00	1.000000	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi4	4.2958927519e-01	SxSx nb	4	0.95404096	1.93018233e-01	-0.1145349550	-0.1027988507	-1.173610e-02	1.024674e-01	2.281405	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi8	6.1394963149e-01	SxSx nb	4	0.97598407	1.32396786e-01	-0.1145349550	-0.0976269617	-1.690799e-02	1.476230e-01	2.248521	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi16	7.3331447517e-01	SxSx nb	4	0.99248838	6.93835361e-02	-0.1145349550	-0.1111643171	-3.370638e-03	2.942890e-02	2.310226	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi32	9.0683894570e-01	SxSx nb	4	0.99823314	3.65125686e-02	-0.1145349550	-0.1108254469	-3.709508e-03	3.238756e-02	2.309672	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi64	9.5983263620e-01	SxSx nb	4	0.99914530	1.83011424e-02	-0.1145349550	-0.1114813726	-3.053582e-03	2.666070e-02	2.310696	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi128	9.9063344672e-01	SxSx nb	4	0.99992752	5.89107468e-03	-0.1145349550	-0.1132163978	-1.318557e-03	1.151227e-02	2.312450	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi256	9.9876011553e-01	SxSx nb	4	0.99998949	1.23947204e-03	-0.1145349550	-0.1143605678	-1.743873e-04	1.522568e-03	2.312846	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	UHF	1.4118189589e-01	SxSx nb	4	0.45122958	6.43484484e-01	-0.1145349550	-0.0065776929	-1.079573e-01	9.425704e-01	1.067607	2.312853
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi2	1.0744704637e-01	DoubleOcc	2	0.91136307	8.86369262e-02	0.0443184631	0.0000000000	4.431846e-02	1.000000e+00	1.000000	1.174933
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi4	4.2958927519e-01	DoubleOcc	2	0.98209703	6.06449671e-02	0.0443184631	0.0139959795	3.032248e-02	6.841953e-01	1.086000	1.174933
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi8	6.1394963149e-01	DoubleOcc	2	0.99382489	3.94503462e-02	0.0443184631	0.0245932900	1.972517e-02	4.450780e-01	1.135581	1.174933
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi16	7.3331447517e-01	DoubleOcc	2	0.99721017	2.76870441e-02	0.0443184631	0.0304749410	1.384352e-02	3.123647e-01	1.155215	1.174933
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi32	9.0683894570e-01	DoubleOcc	2	0.99939096	1.35230324e-02	0.0443184631	0.0375569469	6.761516e-03	1.525666e-01	1.170168	1.174933
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi64	9.5983263620e-01	DoubleOcc	2	0.99982823	7.30814470e-03	0.0443184631	0.0406643907	3.654072e-03	8.245034e-02	1.173537	1.174933
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi128	9.9063344672e-01	DoubleOcc	2	0.99999142	1.65785399e-03	0.0443184631	0.0434895361	8.289270e-04	1.870388e-02	1.174861	1.174933
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi256	9.9876011553e-01	DoubleOcc	2	0.99999962	3.51621113e-04	0.0443184631	0.0441426525	1.758106e-04	3.966982e-03	1.174929	1.174933
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	UHF	1.4118189589e-01	DoubleOcc	2	0.57712796	4.61700009e-01	0.0443184631	0.0404188225	3.899641e-03	8.799133e-02	1.173343	1.174933
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi2	1.0744704637e-01	n	2	0.91136307	8.86369262e-02	1.0000000000	1.0000000000	3.108624e-15	3.108624e-15	-15396921802978436.000000	-15396921802976144.000000
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi4	4.2958927519e-01	n	2	0.98209703	6.06449671e-02	1.0000000000	1.0000000000	4.107825e-15	4.107825e-15	-15396921802980144.000000	-15396921802976144.000000
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi8	6.1394963149e-01	n	2	0.99382489	3.94503462e-02	1.0000000000	1.0000000000	2.220446e-15	2.220446e-15	-15396921802977314.000000	-15396921802976144.000000
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi16	7.3331447517e-01	n	2	0.99721017	2.76870441e-02	1.0000000000	1.0000000000	4.551914e-15	4.551914e-15	-15396921802981056.000000	-15396921802976144.000000
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi32	9.0683894570e-01	n	2	0.99939096	1.35230324e-02	1.0000000000	1.0000000000	4.662937e-15	4.662937e-15	-15396921802981300.000000	-15396921802976144.000000
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi64	9.5983263620e-01	n	2	0.99982823	7.30814470e-03	1.0000000000	1.0000000000	2.664535e-15	2.664535e-15	-15396921802977828.000000	-15396921802976144.000000
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi128	9.9063344672e-01	n	2	0.99999142	1.65785399e-03	1.0000000000	1.0000000000	2.886580e-15	2.886580e-15	-15396921802978120.000000	-15396921802976144.000000
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi256	9.9876011553e-01	n	2	0.99999962	3.51621113e-04	1.0000000000	1.0000000000	2.220446e-15	2.220446e-15	-15396921802977314.000000	-15396921802976144.000000
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	UHF	1.4118189589e-01	n	2	0.57712796	4.61700009e-01	1.0000000000	1.0000000000	2.220446e-16	2.220446e-16	-15396921802976156.000000	-15396921802976144.000000
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi2	1.0744704637e-01	Sz	2	0.91136307	8.86369262e-02	-0.0000000000	-0.0000000000	3.236403e-15	NaN	1.000000	1.000000
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi4	4.2958927519e-01	Sz	2	0.98209703	6.06449671e-02	-0.0000000000	-0.0000000000	6.289461e-16	NaN	1.000000	1.000000
2	6	12	torus	true	8.0	-5.1609453393	-6.750e-14	chi8	6.1394963149e-01	Sz	2	0.99382489	3.94503462e-02	-0.0000000000	-0.0000000000	4.632850e-16	NaN	1.000000	1.000000
