geometry	rho	U	site	observable	prior	true	Delta	relerr	G	G_max	F_supp	infid_supp	D_supp	nsupp
cylinder	ED	8.0	1	ZZ up-up nb	UHF	-0.48653910859795224	0.4050824103926449	0.8325793409700628	1.426255389596036	29.327155971506357	0.551622447608605	0.448377552391395	0.5712810022327306	2
cylinder	ED	8.0	1	ZZ up-up nb	UHFsym	-0.48653910859795224	-0.15606960025588817	0.32077503636990273	7.4712906892205275	29.327155971506357	0.99260565829547	0.007394341704530016	0.07844559955008792	2
cylinder	ED	8.0	1	SzSz nb	chi4	-0.11483009712317384	0.03867715058665318	0.3368206729387826	6.989037163472061	26.696492490250716	0.8692850971496299	0.13071490285037013	0.16923468705789202	4
cylinder	ED	8.0	1	SzSz nb	chi8	-0.11483009712317384	0.016347497834439076	0.14236248373894295	17.939742439256666	26.696492490250716	0.9323383325651156	0.06766166743488444	0.09202549662830792	4
cylinder	ED	8.0	1	SzSz nb	chi32	-0.11483009712317384	0.005394555802775272	0.04697858782605347	25.43796639345881	26.696492490250716	0.9991529032904509	0.0008470967095490778	0.018426069912280754	4
cylinder	ED	8.0	1	SzSz nb	chi128	-0.11483009712317384	0.0006147649061277877	0.005353691423498083	26.704626046492436	26.696492490250716	0.99999142650793	8.57349206995206e-6	0.002209942376742226	4
cylinder	ED	8.0	1	SzSz nb	exact	-0.11483009712317384	8.38560904787844e-5	0.000730262296903182	26.696492490250716	26.696492490250716	0.9999999198754894	8.012451058192482e-8	0.00027453473152740506	4
cylinder	ED	8.0	1	SzSz nb	UHF	-0.11483009712317384	0.10178724481948047	0.8864160822776036	1.2813403079265206	26.696492490250716	0.4469856617535598	0.5530143382464402	0.6445021335268892	4
cylinder	ED	8.0	1	SzSz nb	UHFsym	-0.11483009712317384	-0.03850075784265104	0.3352845535030137	6.788301955859523	26.696492490250716	0.981591403494038	0.01840859650596205	0.128544402036044	4
cylinder	ED	8.0	1	SxSx nb	chi4	-0.11483009704108646	0.04526674752120405	0.39420629858918876	5.427875596150486	33.100650556500426	0.8692850971496299	0.13071490285037013	0.16923468705789202	4
cylinder	ED	8.0	1	SxSx nb	chi8	-0.11483009704108646	0.017816975621704784	0.15515945802370812	18.062871821424686	33.100650556500426	0.9323383325651156	0.06766166743488444	0.09202549662830792	4
cylinder	ED	8.0	1	SxSx nb	chi32	-0.11483009704108646	0.0038844471471594783	0.033827779016590176	31.554892947215656	33.100650556500426	0.9991529032904509	0.0008470967095490778	0.018426069912280754	4
cylinder	ED	8.0	1	SxSx nb	chi128	-0.11483009704108646	0.0006015796158756331	0.0052388670860426655	33.01761164314363	33.100650556500426	0.99999142650793	8.57349206995206e-6	0.002209942376742226	4
cylinder	ED	8.0	1	SxSx nb	exact	-0.11483009704108646	8.319251162132446e-5	0.0007244835088100466	33.100650556500426	33.100650556500426	0.9999999198754894	8.012451058192482e-8	0.00027453473152740506	4
cylinder	ED	8.0	1	SxSx nb	UHF	-0.11483009704108646	-0.1085420592360933	0.9452405077847902	1.1336021860321164	33.100650556500426	0.4469856617535598	0.5530143382464402	0.6445021335268892	4
cylinder	ED	8.0	1	SxSx nb	UHFsym	-0.11483009704108646	-0.038398057905027705	0.33439018945781085	7.429325751250064	33.100650556500426	0.981591403494038	0.01840859650596205	0.128544402036044	4
cylinder	DMRG	8.0	1	n	chi4	1.000000054169307	5.54796131257973e-8	5.5479610120505266e-8	1.000001316562856	0.9999983152376617	0.9834131047292005	0.016586895270799484	0.05930044629864845	2
cylinder	DMRG	8.0	1	n	chi8	1.000000054169307	6.110976602524687e-8	6.110976271497337e-8	0.9999996777777758	0.9999983152376617	0.9832207633949089	0.016779236605091064	0.059556922956130576	2
cylinder	DMRG	8.0	1	n	chi32	1.000000054169307	6.060574264665775e-8	6.060573936368684e-8	0.9999996720677473	0.9999983152376617	0.999837485321776	0.00016251467822403498	0.007144316269205177	2
cylinder	DMRG	8.0	1	n	chi128	1.000000054169307	6.80539935515867e-9	6.805398986514923e-9	0.9999985757757442	0.9999983152376617	0.9999994582367141	5.417632858994992e-7	0.00041978826561050314	2
cylinder	DMRG	8.0	1	n	exact	1.000000054169307	0.0	0.0	0.9999983152376617	0.9999983152376617	0.9999999999999998	2.220446049250313e-16	0.0	2
cylinder	DMRG	8.0	1	n	UHF	1.000000054169307	5.4169309149365574e-8	5.416930621505179e-8	0.012429862796515498	0.9999983152376617	0.5760651167866055	0.42393488321339445	0.4636977983452146	2
cylinder	DMRG	8.0	1	n	UHFsym	1.000000054169307	5.416931514456991e-8	5.41693122102558e-8	1.000000000000037	0.9999983152376617	0.999665849381421	0.00033415061857899886	0.010160463073348776	2
cylinder	DMRG	8.0	1	Sz	chi4	8.377878161769381e-7	1.5055653003193115e-6	NaN	0.999998255017469	1.0000022286170311	0.9834131047292005	0.016586895270799484	0.05930044629864845	2
cylinder	DMRG	8.0	1	Sz	chi8	8.377878161769381e-7	6.720962523881768e-7	NaN	1.00000042743988	1.0000022286170311	0.9832207633949089	0.016779236605091064	0.059556922956130576	2
cylinder	DMRG	8.0	1	Sz	chi32	8.377878161769381e-7	6.693572515009683e-7	NaN	1.000000434973559	1.0000022286170311	0.999837485321776	0.00016251467822403498	0.007144316269205177	2
cylinder	DMRG	8.0	1	Sz	chi128	8.377878161769381e-7	1.300349854772842e-7	NaN	1.000001883945011	1.0000022286170311	0.9999994582367141	5.417632858994992e-7	0.00041978826561050314	2
cylinder	DMRG	8.0	1	Sz	exact	8.377878161769381e-7	0.0	NaN	1.0000022286170311	1.0000022286170311	0.9999999999999998	2.220446049250313e-16	0.0	2
cylinder	DMRG	8.0	1	Sz	UHF	8.377878161769381e-7	0.4586175668085309	NaN	0.016406671938388934	1.0000022286170311	0.5760651167866055	0.42393488321339445	0.4636977983452146	2
cylinder	DMRG	8.0	1	Sz	UHFsym	8.377878161769381e-7	8.377878161501583e-7	NaN	0.9999999999999983	1.0000022286170311	0.999665849381421	0.00033415061857899886	0.010160463073348776	2
cylinder	DMRG	8.0	1	DoubleOcc	chi4	0.04475095448366878	0.029650250889130703	0.6625613069314786	27.262360869128056	74.78060406773974	0.9834131047292005	0.016586895270799484	0.05930044629864845	2
cylinder	DMRG	8.0	1	DoubleOcc	chi8	0.04475095448366878	0.02977849203294844	0.6654269696932537	27.120576305747857	74.78060406773974	0.9832207633949089	0.016779236605091064	0.059556922956130576	2
cylinder	DMRG	8.0	1	DoubleOcc	chi32	0.04475095448366878	0.0035721884374739776	0.07982373736358174	71.6205109930815	74.78060406773974	0.999837485321776	0.00016251467822403498	0.007144316269205177	2
cylinder	DMRG	8.0	1	DoubleOcc	chi128	0.04475095448366878	0.00020989753550521018	0.004690347679216748	74.68082244763008	74.78060406773974	0.9999994582367141	5.417632858994992e-7	0.00041978826561050314	2
cylinder	DMRG	8.0	1	DoubleOcc	exact	0.04475095448366878	0.0	0.0	74.78060406773974	74.78060406773974	0.9999999999999998	2.220446049250313e-16	0.0	2
cylinder	DMRG	8.0	1	DoubleOcc	UHF	0.04475095448366878	0.005080258621329492	0.11352291096234517	1.5359973984048807	74.78060406773974	0.5760651167866055	0.42393488321339445	0.4636977983452146	2
cylinder	DMRG	8.0	1	DoubleOcc	UHFsym	0.04475095448366878	0.005080258621329603	0.11352291096234764	69.4734230856804	74.78060406773974	0.999665849381421	0.00033415061857899886	0.010160463073348776	2
cylinder	DMRG	8.0	1	ZZ onsite	chi4	-0.8209962904039387	0.11860089259729689	0.14445971800791452	36.42346838530489	198.16881991070966	0.9834131047292005	0.016586895270799484	0.05930044629864845	2
cylinder	DMRG	8.0	1	ZZ onsite	chi8	-0.8209962904039387	0.11911384591226115	0.14508451171400044	36.17573685476234	198.16881991070966	0.9832207633949089	0.016779236605091064	0.059556922956130576	2
cylinder	DMRG	8.0	1	ZZ onsite	chi32	-0.8209962904039387	0.014288632538410173	0.017404015956491128	181.03511658839304	198.16881991070966	0.999837485321776	0.00016251467822403498	0.007144316269205177	2
cylinder	DMRG	8.0	1	ZZ onsite	chi128	-0.8209962904039387	0.0008395765312207981	0.0010226313334591533	197.7288666379657	198.16881991070966	0.9999994582367141	5.417632858994992e-7	0.00041978826561050314	2
cylinder	DMRG	8.0	1	ZZ onsite	exact	-0.8209962904039387	0.0	0.0	198.16881991070966	198.16881991070966	0.9999999999999998	2.220446049250313e-16	0.0	2
cylinder	DMRG	8.0	1	ZZ onsite	UHF	-0.8209962904039387	0.02032092614669978	0.024751544415263647	169.2571400455556	198.16881991070966	0.5760651167866055	0.42393488321339445	0.4636977983452146	2
cylinder	DMRG	8.0	1	ZZ onsite	UHFsym	-0.8209962904039387	0.02032092614669423	0.024751544415256885	169.25714004556716	198.16881991070966	0.999665849381421	0.00033415061857899886	0.010160463073348776	2
cylinder	DMRG	8.0	1	ZZ up-up nb	chi4	-0.48688368259434506	0.15734671674434525	0.32317106193809575	7.443287560447962	29.423821567311602	0.9908600935793215	0.009139906420678523	0.07867335837217261	2
cylinder	DMRG	8.0	1	ZZ up-up nb	chi8	-0.48688368259434506	0.06674957098267525	0.13709551864010347	19.249131734308612	29.423821567311602	0.9984718747192344	0.0015281252807656243	0.033374785491337676	2
cylinder	DMRG	8.0	1	ZZ up-up nb	chi32	-0.48688368259434506	0.022084311374360677	0.04535849559937003	27.843430103229963	29.423821567311602	0.9998378664950544	0.0001621335049456496	0.011042155687180435	2
cylinder	DMRG	8.0	1	ZZ up-up nb	chi128	-0.48688368259434506	0.002112002920677536	0.0043377977044204725	29.412736195591314	29.423821567311602	0.9999985363983868	1.463601613238552e-6	0.0010560014603387818	2
cylinder	DMRG	8.0	1	ZZ up-up nb	exact	-0.48688368259434506	0.0	0.0	29.423821567311602	29.423821567311602	1.0	0.0	0.0	2
cylinder	DMRG	8.0	1	ZZ up-up nb	UHF	-0.48688368259434506	0.4047378363962521	0.8312824004280011	1.4292750772464233	29.423821567311602	0.5516724603981793	0.4483275396018207	0.5711937327945065	2
cylinder	DMRG	8.0	1	ZZ up-up nb	UHFsym	-0.48688368259434506	-0.156414174252281	0.3212557328247946	7.465336043349949	29.423821567311602	0.9925718269767823	0.007428173023217743	0.07861788654828426	2
cylinder	DMRG	8.0	1	SzSz nb	chi4	-0.11491395321365262	0.03859329449617439	0.33584515558715655	7.017342893893021	26.762049675117726	0.8693932377379973	0.13060676226200274	0.16897540733867497	4
cylinder	DMRG	8.0	1	SzSz nb	chi8	-0.11491395321365262	0.01626364174396029	0.1415288682456366	18.02575671449615	26.762049675117726	0.9323921168444106	0.06760788315558941	0.09195898602712822	4
cylinder	DMRG	8.0	1	SzSz nb	chi32	-0.11491395321365262	0.005310699712296488	0.04621457676617061	25.53092881135776	26.762049675117726	0.9991620049018298	0.0008379950981701745	0.018219314121973043	4
cylinder	DMRG	8.0	1	SzSz nb	chi128	-0.11491395321365262	0.0005309088156490033	0.004620055274418384	26.773855642780727	26.762049675117726	0.9999925453541917	7.454645808313565e-6	0.001935411758309556	4
cylinder	DMRG	8.0	1	SzSz nb	exact	-0.11491395321365262	0.0	0.0	26.762049675117726	26.762049675117726	1.0000000000000022	-2.220446049250313e-15	0.0	4
cylinder	DMRG	8.0	1	SzSz nb	UHF	-0.11491395321365262	0.10170338872900168	0.8850395089960109	1.2844106598578156	26.762049675117726	0.44706319837383374	0.5529368016261662	0.6445020338668379	4
cylinder	DMRG	8.0	1	SzSz nb	UHFsym	-0.11491395321365262	-0.03858461393312983	0.3357696159089729	6.78056978495283	26.762049675117726	0.9815280114247369	0.01847198857526311	0.1287535169852055	4
cylinder	DMRG	8.0	1	SxSx nb	chi4	-0.11491328955270778	0.045183555009582724	0.3931969503741182	5.458419321574762	33.253936857978715	0.8693932377379973	0.13060676226200274	0.16897540733867497	4
cylinder	DMRG	8.0	1	SxSx nb	chi8	-0.11491328955270778	0.01773378311008346	0.15432316992326137	18.205870414570164	33.253936857978715	0.9323921168444106	0.06760788315558941	0.09195898602712822	4
cylinder	DMRG	8.0	1	SxSx nb	chi32	-0.11491328955270778	0.003801254635538154	0.03307933007865566	31.751822878628857	33.253936857978715	0.9991620049018298	0.0008379950981701745	0.018219314121973043	4
cylinder	DMRG	8.0	1	SxSx nb	chi128	-0.11491328955270778	0.0005183871042543087	0.00451111534855625	33.178502889406154	33.253936857978715	0.9999925453541917	7.454645808313565e-6	0.001935411758309556	4
cylinder	DMRG	8.0	1	SxSx nb	exact	-0.11491328955270778	0.0	0.0	33.253936857978715	33.253936857978715	1.0000000000000022	-2.220446049250313e-15	0.0	4
cylinder	DMRG	8.0	1	SxSx nb	UHF	-0.11491328955270778	-0.10862525174771462	0.9452801514126963	1.1334902200000767	33.253936857978715	0.44706319837383374	0.5529368016261662	0.6445020338668379	4
cylinder	DMRG	8.0	1	SxSx nb	UHFsym	-0.11491328955270778	-0.03848125041664903	0.3348720636789243	7.415473716003217	33.253936857978715	0.9815280114247369	0.01847198857526311	0.1287535169852055	4
cylinder	ED	8.0	2	n	chi4	0.9999999999993169	-1.3109880958595e-9	1.3109880958603956e-9	1.0000023692325362	1.0000057600741983	0.9834016647967722	0.016598335203227843	0.059326013478063225	2
cylinder	ED	8.0	2	n	chi8	0.9999999999993169	9.822459401398476e-9	9.822459401405186e-9	1.000003829805691	1.0000057600741983	0.9963963194452367	0.0036036805547633444	0.031257688808550045	2
cylinder	ED	8.0	2	n	chi32	0.9999999999993169	-1.0590227028650645e-8	1.059022702865788e-8	1.0000040872881135	1.0000057600741983	0.9997985960201522	0.0002014039798478029	0.00793739549257031	2
cylinder	ED	8.0	2	n	chi128	0.9999999999993169	-6.818740561076453e-8	6.818740561081112e-8	1.0000049909118955	1.0000057600741983	0.9999974814923632	2.51850763677286e-6	0.000904106856312429	2
cylinder	ED	8.0	2	n	exact	0.9999999999993169	-9.953765200965137e-8	9.953765200971937e-8	1.0000057600741983	1.0000057600741983	0.9999999985037946	1.4962053818123877e-9	2.2001282899294924e-5	2
cylinder	ED	8.0	2	n	UHF	0.9999999999993169	-6.884492975700596e-13	6.884492975705299e-13	0.011398374240767872	1.0000057600741983	0.5760698673381116	0.4239301326618884	0.46370974694592526	2
cylinder	ED	8.0	2	n	UHFsym	0.9999999999993169	-6.823430709346212e-13	6.823430709350873e-13	1.000000000000037	1.0000057600741983	0.9996642105688329	0.00033578943116707727	0.010186030252770782	2
cylinder	ED	8.0	2	Sz	chi4	-2.799110575268937e-9	-1.2763891716217196e-6	NaN	0.9999963925951132	0.9999912412124273	0.9834016647967722	0.016598335203227843	0.059326013478063225	2
cylinder	ED	8.0	2	Sz	chi8	-2.799110575268937e-9	-2.0678962540619794e-6	NaN	0.9999941654568184	0.9999912412124273	0.9963963194452367	0.0036036805547633444	0.031257688808550045	2
cylinder	ED	8.0	2	Sz	chi32	-2.799110575268937e-9	-2.196194506844107e-6	NaN	0.9999937764394947	0.9999912412124273	0.9997985960201522	0.0002014039798478029	0.00793739549257031	2
cylinder	ED	8.0	2	Sz	chi128	-2.799110575268937e-9	-2.6535794132379054e-6	NaN	0.999992408662168	0.9999912412124273	0.9999974814923632	2.51850763677286e-6	0.000904106856312429	2
cylinder	ED	8.0	2	Sz	exact	-2.799110575268937e-9	-3.051879547195935e-6	NaN	0.9999912412124273	0.9999912412124273	0.9999999985037946	1.4962053818123877e-9	2.2001282899294924e-5	2
cylinder	ED	8.0	2	Sz	UHF	-2.799110575268937e-9	-0.45861673181982854	NaN	0.02562442182089957	0.9999912412124273	0.5760698673381116	0.4239301326618884	0.46370974694592526	2
cylinder	ED	8.0	2	Sz	UHFsym	-2.799110575268937e-9	-2.7991106438989347e-9	NaN	0.9999999999999936	0.9999912412124273	0.9996642105688329	0.00033578943116707727	0.010186030252770782	2
cylinder	ED	8.0	2	DoubleOcc	chi4	0.044763710988670324	0.029663006083826243	0.6626574389986106	25.569143259660272	74.93827152678202	0.9834016647967722	0.016598335203227843	0.059326013478063225	2
cylinder	ED	8.0	2	DoubleOcc	chi8	0.044763710988670324	0.015628849315793947	0.34914105579293014	46.25616381561711	74.93827152678202	0.9963963194452367	0.0036036805547633444	0.031257688808550045	2
cylinder	ED	8.0	2	DoubleOcc	chi32	0.044763710988670324	0.003968692451460504	0.08865870062616073	69.80304866246298	74.93827152678202	0.9997985960201522	0.0002014039798478029	0.00793739549257031	2
cylinder	ED	8.0	2	DoubleOcc	chi128	0.044763710988670324	0.00045201933474275924	0.010097896817740717	74.53654947735279	74.93827152678202	0.9999974814923632	2.51850763677286e-6	0.000904106856312429	2
cylinder	ED	8.0	2	DoubleOcc	exact	0.044763710988670324	1.0950872912723897e-5	0.0002446372892429664	74.93827152678202	74.93827152678202	0.9999999985037946	1.4962053818123877e-9	2.2001282899294924e-5	2
cylinder	ED	8.0	2	DoubleOcc	UHF	0.044763710988670324	0.005093015126330397	0.11377553410662125	1.3032067051527176	74.93827152678202	0.5760698673381116	0.4239301326618884	0.46370974694592526	2
cylinder	ED	8.0	2	DoubleOcc	UHFsym	0.044763710988670324	0.005093015126332728	0.11377553410667333	67.82916816907094	74.93827152678202	0.9996642105688329	0.00033578943116707727	0.010186030252770782	2
cylinder	ED	8.0	2	ZZ onsite	chi4	-0.8209451560451081	0.11865202695612664	0.1445310031765473	34.77114753680156	182.09720502943352	0.9834016647967722	0.016598335203227843	0.059326013478063225	2
cylinder	ED	8.0	2	ZZ onsite	chi8	-0.8209451560451081	0.06251537761710002	0.07615049209653296	80.04194616468358	182.09720502943352	0.9963963194452367	0.0036036805547633444	0.031257688808550045	2
cylinder	ED	8.0	2	ZZ onsite	chi32	-0.8209451560451081	0.015874790985140663	0.01933721256315982	162.34187561840935	182.09720502943352	0.9997985960201522	0.0002014039798478029	0.00793739549257031	2
cylinder	ED	8.0	2	ZZ onsite	chi128	-0.8209451560451081	0.001808213712625073	0.002202599892709176	180.86878161105264	182.09720502943352	0.9999974814923632	2.51850763677286e-6	0.000904106856312429	2
cylinder	ED	8.0	2	ZZ onsite	exact	-0.8209451560451081	4.400256579861761e-5	5.359988480911363e-5	182.09720502943352	182.09720502943352	0.9999999985037946	1.4962053818123877e-9	2.2001282899294924e-5	2
cylinder	ED	8.0	2	ZZ onsite	UHF	-0.8209451560451081	0.020372060505542633	0.024815373299337987	154.16317097339868	182.09720502943352	0.5760698673381116	0.4239301326618884	0.46370974694592526	2
cylinder	ED	8.0	2	ZZ onsite	UHFsym	-0.8209451560451081	0.020372060505545964	0.024815373299342046	154.16317097339248	182.09720502943352	0.9996642105688329	0.00033578943116707727	0.010186030252770782	2
cylinder	ED	8.0	2	ZZ up-up nb	chi4	-0.4865391083903423	0.13944514035155808	0.286606231537884	9.501569115125273	36.69422303506468	0.9929380697974854	0.007061930202514555	0.069722570175779	2
cylinder	ED	8.0	2	ZZ up-up nb	chi8	-0.4865391083903423	0.06359742964768134	0.13071391086748604	23.197251933217174	36.69422303506468	0.99861665896902	0.0013833410309800342	0.03179871482384068	2
cylinder	ED	8.0	2	ZZ up-up nb	chi32	-0.4865391083903423	0.02763806979082739	0.05680544341494913	33.24191167363121	36.69422303506468	0.999745235653186	0.00025476434681404037	0.01381903489541371	2
cylinder	ED	8.0	2	ZZ up-up nb	chi128	-0.4865391083903423	0.0027618330344484354	0.005676487227482364	36.688011662554516	36.69422303506468	0.9999974972343902	2.5027656097575957e-6	0.0013809165172241622	2
cylinder	ED	8.0	2	ZZ up-up nb	exact	-0.4865391083903423	0.000307782233991194	0.0006325950549164597	36.69422303506468	36.69422303506468	0.99999996894842	3.105157997396191e-8	0.00015389111699561087	2
cylinder	ED	8.0	2	ZZ up-up nb	UHF	-0.4865391083903423	0.40508241060025263	0.8325793417520339	1.4416858914317012	36.69422303506468	0.5516224475995875	0.44837755240041255	0.5712810022664181	2
cylinder	ED	8.0	2	ZZ up-up nb	UHFsym	-0.4865391083903423	-0.1560696000482774	0.3207750360800706	7.783432872312993	36.69422303506468	0.9926056583158428	0.007394341684157202	0.07844559944628235	2
cylinder	ED	8.0	2	SzSz nb	chi4	-0.1148300970732843	0.04314520997572889	0.3757308499721438	5.5065447044930345	22.842986460658068	0.9322203957051761	0.06777960429482388	0.22741379920543592	4
cylinder	ED	8.0	2	SzSz nb	chi8	-0.1148300970732843	0.01698168797976056	0.14788534027732195	14.910986845649287	22.842986460658068	0.9816499483553209	0.018350051644679066	0.07667788804016877	4
cylinder	ED	8.0	2	SzSz nb	chi32	-0.1148300970732843	0.006947362622358663	0.06050123442745914	20.798702733413897	22.842986460658068	0.9986420837012459	0.001357916298754147	0.023901997699390148	4
cylinder	ED	8.0	2	SzSz nb	chi128	-0.1148300970732843	0.0006817274803606055	0.005936836227923143	22.789416375112484	22.842986460658068	0.999981377105477	1.8622894523034894e-5	0.002679960617142591	4
cylinder	ED	8.0	2	SzSz nb	exact	-0.1148300970732843	7.479394567729003e-5	0.0006513444435177713	22.842986460658068	22.842986460658068	0.9999999340575523	6.594244772450963e-8	0.0002469773320470556	4
cylinder	ED	8.0	2	SzSz nb	UHF	-0.1148300970732843	0.10178724486936903	0.8864160830971749	1.2253109745814081	22.842986460658068	0.4469856617210259	0.5530143382789741	0.6445021335116488	4
