W	LX	nsites	geometry	U	method	chi	quantity	i	j	value
1	32	32	cylinder	4.0	exact	0	E	0	0	-17.994578365124
1	32	32	cylinder	4.0	exact	0	Hvar	0	0	0.000000000024
1	32	32	cylinder	4.0	exact	0	chi_reached	0	0	1078.000000000000
1	32	32	cylinder	4.0	trunc	2	E	0	0	0.000000000000
1	32	32	cylinder	4.0	trunc	2	chi_reached	0	0	2.000000000000
1	32	32	cylinder	4.0	trunc	2	ZZ onsite	16	17	-1.000000000000
1	32	32	cylinder	4.0	trunc	2	ZZ up-up nb	16	17	-0.000000000000
1	32	32	cylinder	4.0	trunc	2	SzSz nb	16	17	0.000000000000
1	32	32	cylinder	4.0	trunc	2	SxSx nb	16	17	0.000000000000
1	32	32	cylinder	4.0	trunc	2	DoubleOcc	16	17	0.000000000000
1	32	32	cylinder	4.0	trunc	2	n	16	17	1.000000000000
1	32	32	cylinder	4.0	trunc	2	Sz	16	17	0.000000000008
1	32	32	cylinder	4.0	trunc	2	mz_max	0	0	0.000000000159
1	32	32	cylinder	4.0	trunc	4	E	0	0	-11.196873633592
1	32	32	cylinder	4.0	trunc	4	chi_reached	0	0	4.000000000000
1	32	32	cylinder	4.0	trunc	4	ZZ onsite	16	17	-0.753152414474
1	32	32	cylinder	4.0	trunc	4	ZZ up-up nb	16	17	-0.384136739931
1	32	32	cylinder	4.0	trunc	4	SzSz nb	16	17	-0.096034184983
1	32	32	cylinder	4.0	trunc	4	SxSx nb	16	17	-0.096034184980
1	32	32	cylinder	4.0	trunc	4	DoubleOcc	16	17	0.061711896381
1	32	32	cylinder	4.0	trunc	4	n	16	17	0.999999999999
1	32	32	cylinder	4.0	trunc	4	Sz	16	17	-0.000000000002
1	32	32	cylinder	4.0	trunc	4	mz_max	0	0	0.000000000027
1	32	32	cylinder	4.0	trunc	8	E	0	0	-17.617522250826
1	32	32	cylinder	4.0	trunc	8	chi_reached	0	0	8.000000000000
1	32	32	cylinder	4.0	trunc	8	ZZ onsite	16	17	-0.607800104481
1	32	32	cylinder	4.0	trunc	8	ZZ up-up nb	16	17	-0.427752701776
1	32	32	cylinder	4.0	trunc	8	SzSz nb	16	17	-0.088736707392
1	32	32	cylinder	4.0	trunc	8	SxSx nb	16	17	-0.088736707391
1	32	32	cylinder	4.0	trunc	8	DoubleOcc	16	17	0.098049973880
1	32	32	cylinder	4.0	trunc	8	n	16	17	1.000000000000
1	32	32	cylinder	4.0	trunc	8	Sz	16	17	0.000000000000
1	32	32	cylinder	4.0	trunc	8	mz_max	0	0	0.000000000006
1	32	32	cylinder	4.0	trunc	16	E	0	0	-17.927137611431
1	32	32	cylinder	4.0	trunc	16	chi_reached	0	0	16.000000000000
1	32	32	cylinder	4.0	trunc	16	ZZ onsite	16	17	-0.600699515266
1	32	32	cylinder	4.0	trunc	16	ZZ up-up nb	16	17	-0.432796842751
1	32	32	cylinder	4.0	trunc	16	SzSz nb	16	17	-0.089812144701
