W	LX	geometry	U	Hvar	prior	kind	start	l	true	prior_val
1	16	torus	2.0	8.446e-09	chi8	P	1	1	-0.323967963881	-0.512920245951
1	16	torus	2.0	8.446e-09	chi8	P	1	2	0.343074358725	0.625590758878
1	16	torus	2.0	8.446e-09	chi8	P	1	3	-0.288826421373	-0.554186335172
1	16	torus	2.0	8.446e-09	chi8	P	1	4	0.308877503754	0.603114609149
1	16	torus	2.0	8.446e-09	chi8	P	1	5	-0.288540333155	-0.576297605353
1	16	torus	2.0	8.446e-09	chi8	P	1	6	0.305216506816	0.598509572158
1	16	torus	2.0	8.446e-09	chi8	P	1	7	-0.291107152436	-0.586769422752
1	16	torus	2.0	8.446e-09	chi8	P	1	8	0.305299107001	0.594109735271
1	16	torus	2.0	8.446e-09	chi16	P	1	1	-0.323967963881	-0.468913203318
1	16	torus	2.0	8.446e-09	chi16	P	1	2	0.343074358725	0.526252929689
1	16	torus	2.0	8.446e-09	chi16	P	1	3	-0.288826421373	-0.450559012659
1	16	torus	2.0	8.446e-09	chi16	P	1	4	0.308877503754	0.497924677466
1	16	torus	2.0	8.446e-09	chi16	P	1	5	-0.288540333155	-0.451431221191
1	16	torus	2.0	8.446e-09	chi16	P	1	6	0.305216506816	0.495268239678
1	16	torus	2.0	8.446e-09	chi16	P	1	7	-0.291107152436	-0.450919848833
1	16	torus	2.0	8.446e-09	chi16	P	1	8	0.305299107001	0.495226049104
1	16	torus	2.0	8.446e-09	chi32	P	1	1	-0.323967963881	-0.340308063025
1	16	torus	2.0	8.446e-09	chi32	P	1	2	0.343074358725	0.375049336181
1	16	torus	2.0	8.446e-09	chi32	P	1	3	-0.288826421373	-0.314667031914
1	16	torus	2.0	8.446e-09	chi32	P	1	4	0.308877503754	0.338670744256
1	16	torus	2.0	8.446e-09	chi32	P	1	5	-0.288540333155	-0.316969885063
1	16	torus	2.0	8.446e-09	chi32	P	1	6	0.305216506816	0.334389328904
1	16	torus	2.0	8.446e-09	chi32	P	1	7	-0.291107152436	-0.320506007611
1	16	torus	2.0	8.446e-09	chi32	P	1	8	0.305299107001	0.333736564744
1	16	torus	2.0	8.446e-09	chi64	P	1	1	-0.323967963881	-0.327040268165
1	16	torus	2.0	8.446e-09	chi64	P	1	2	0.343074358725	0.347558941814
1	16	torus	2.0	8.446e-09	chi64	P	1	3	-0.288826421373	-0.292938546643
1	16	torus	2.0	8.446e-09	chi64	P	1	4	0.308877503754	0.313216505439
1	16	torus	2.0	8.446e-09	chi64	P	1	5	-0.288540333155	-0.292867080635
1	16	torus	2.0	8.446e-09	chi64	P	1	6	0.305216506816	0.309450062556
1	16	torus	2.0	8.446e-09	chi64	P	1	7	-0.291107152436	-0.295708828240
1	16	torus	2.0	8.446e-09	chi64	P	1	8	0.305299107001	0.309505783282
1	16	torus	2.0	8.446e-09	chi128	P	1	1	-0.323967963881	-0.324979764767
1	16	torus	2.0	8.446e-09	chi128	P	1	2	0.343074358725	0.344203290811
1	16	torus	2.0	8.446e-09	chi128	P	1	3	-0.288826421373	-0.289888119776
1	16	torus	2.0	8.446e-09	chi128	P	1	4	0.308877503754	0.310039303650
1	16	torus	2.0	8.446e-09	chi128	P	1	5	-0.288540333155	-0.289542804246
1	16	torus	2.0	8.446e-09	chi128	P	1	6	0.305216506816	0.306505716235
1	16	torus	2.0	8.446e-09	chi128	P	1	7	-0.291107152436	-0.291969065953
1	16	torus	2.0	8.446e-09	chi128	P	1	8	0.305299107001	0.306439853454
1	16	torus	2.0	8.446e-09	chi256	P	1	1	-0.323967963881	-0.324037440445
1	16	torus	2.0	8.446e-09	chi256	P	1	2	0.343074358725	0.343143332379
1	16	torus	2.0	8.446e-09	chi256	P	1	3	-0.288826421373	-0.288883279496
1	16	torus	2.0	8.446e-09	chi256	P	1	4	0.308877503754	0.308936479152
1	16	torus	2.0	8.446e-09	chi256	P	1	5	-0.288540333155	-0.288597261420
1	16	torus	2.0	8.446e-09	chi256	P	1	6	0.305216506816	0.305281440706
1	16	torus	2.0	8.446e-09	chi256	P	1	7	-0.291107152436	-0.291159465333
1	16	torus	2.0	8.446e-09	chi256	P	1	8	0.305299107001	0.305366144043
1	16	torus	2.0	8.446e-09	chi512	P	1	1	-0.323967963881	-0.323971888932
1	16	torus	2.0	8.446e-09	chi512	P	1	2	0.343074358725	0.343079784738
1	16	torus	2.0	8.446e-09	chi512	P	1	3	-0.288826421373	-0.288830729926
1	16	torus	2.0	8.446e-09	chi512	P	1	4	0.308877503754	0.308882498188
1	16	torus	2.0	8.446e-09	chi512	P	1	5	-0.288540333155	-0.288544634036
1	16	torus	2.0	8.446e-09	chi512	P	1	6	0.305216506816	0.305221059926
1	16	torus	2.0	8.446e-09	chi512	P	1	7	-0.291107152436	-0.291111784922
1	16	torus	2.0	8.446e-09	chi512	P	1	8	0.305299107001	0.305302585674
1	16	torus	2.0	8.446e-09	UHF	Q	1	1	0.000000000000	0.367372469261
1	16	torus	2.0	8.446e-09	UHF	Q	1	2	-0.457519669001	-0.503201032993
1	16	torus	2.0	8.446e-09	UHF	Q	1	3	-0.000000000000	-0.418855855422
1	16	torus	2.0	8.446e-09	UHF	Q	1	4	0.371662964251	0.452126184657
1	16	torus	2.0	8.446e-09	UHF	Q	1	5	0.000000000001	0.433828933211
1	16	torus	2.0	8.446e-09	UHF	Q	1	6	-0.342086263929	-0.440812698819
1	16	torus	2.0	8.446e-09	UHF	Q	1	7	-0.000000000000	-0.438581374723
1	16	torus	2.0	8.446e-09	UHF	Q	1	8	0.334202036574	0.438581374614
1	16	torus	2.0	8.446e-09	chi2	Q	1	1	0.000000000000	0.000000000003
1	16	torus	2.0	8.446e-09	chi2	Q	1	2	-0.457519669001	-1.000000000000
1	16	torus	2.0	8.446e-09	chi2	Q	1	3	-0.000000000000	0.000000000001
1	16	torus	2.0	8.446e-09	chi2	Q	1	4	0.371662964251	1.000000000000
1	16	torus	2.0	8.446e-09	chi2	Q	1	5	0.000000000001	0.000000000002
1	16	torus	2.0	8.446e-09	chi2	Q	1	6	-0.342086263929	-1.000000000000
1	16	torus	2.0	8.446e-09	chi2	Q	1	7	-0.000000000000	0.000000000000
1	16	torus	2.0	8.446e-09	chi2	Q	1	8	0.334202036574	1.000000000000
1	16	torus	2.0	8.446e-09	chi4	Q	1	1	0.000000000000	-0.000000000003
1	16	torus	2.0	8.446e-09	chi4	Q	1	2	-0.457519669001	-1.000000000000
1	16	torus	2.0	8.446e-09	chi4	Q	1	3	-0.000000000000	0.000000000102
1	16	torus	2.0	8.446e-09	chi4	Q	1	4	0.371662964251	1.000000000000
1	16	torus	2.0	8.446e-09	chi4	Q	1	5	0.000000000001	-0.000000000008
1	16	torus	2.0	8.446e-09	chi4	Q	1	6	-0.342086263929	-1.000000000000
1	16	torus	2.0	8.446e-09	chi4	Q	1	7	-0.000000000000	0.000000000000
1	16	torus	2.0	8.446e-09	chi4	Q	1	8	0.334202036574	1.000000000000
1	16	torus	2.0	8.446e-09	chi8	Q	1	1	0.000000000000	0.000000000000
1	16	torus	2.0	8.446e-09	chi8	Q	1	2	-0.457519669001	-0.689837606222
1	16	torus	2.0	8.446e-09	chi8	Q	1	3	-0.000000000000	0.000000000000
1	16	torus	2.0	8.446e-09	chi8	Q	1	4	0.371662964251	0.636240007469
1	16	torus	2.0	8.446e-09	chi8	Q	1	5	0.000000000001	-0.000000000001
1	16	torus	2.0	8.446e-09	chi8	Q	1	6	-0.342086263929	-0.614153927734
1	16	torus	2.0	8.446e-09	chi8	Q	1	7	-0.000000000000	-0.000000000000
1	16	torus	2.0	8.446e-09	chi8	Q	1	8	0.334202036574	0.602065544478
1	16	torus	2.0	8.446e-09	chi16	Q	1	1	0.000000000000	0.000000000001
1	16	torus	2.0	8.446e-09	chi16	Q	1	2	-0.457519669001	-0.592016123317
1	16	torus	2.0	8.446e-09	chi16	Q	1	3	-0.000000000000	0.000000000008
1	16	torus	2.0	8.446e-09	chi16	Q	1	4	0.371662964251	0.512647265601
1	16	torus	2.0	8.446e-09	chi16	Q	1	5	0.000000000001	0.000000000004
1	16	torus	2.0	8.446e-09	chi16	Q	1	6	-0.342086263929	-0.481511146312
1	16	torus	2.0	8.446e-09	chi16	Q	1	7	-0.000000000000	0.000000000001
1	16	torus	2.0	8.446e-09	chi16	Q	1	8	0.334202036574	0.471530357222
1	16	torus	2.0	8.446e-09	chi32	Q	1	1	0.000000000000	-0.000000000001
1	16	torus	2.0	8.446e-09	chi32	Q	1	2	-0.457519669001	-0.482225824582
1	16	torus	2.0	8.446e-09	chi32	Q	1	3	-0.000000000000	0.000000000024
1	16	torus	2.0	8.446e-09	chi32	Q	1	4	0.371662964251	0.395814220080
1	16	torus	2.0	8.446e-09	chi32	Q	1	5	0.000000000001	-0.000000000011
1	16	torus	2.0	8.446e-09	chi32	Q	1	6	-0.342086263929	-0.366585940037
1	16	torus	2.0	8.446e-09	chi32	Q	1	7	-0.000000000000	0.000000000009
1	16	torus	2.0	8.446e-09	chi32	Q	1	8	0.334202036574	0.358719378892
1	16	torus	2.0	8.446e-09	chi64	Q	1	1	0.000000000000	0.000000000000
1	16	torus	2.0	8.446e-09	chi64	Q	1	2	-0.457519669001	-0.463554512569
1	16	torus	2.0	8.446e-09	chi64	Q	1	3	-0.000000000000	0.000000000004
1	16	torus	2.0	8.446e-09	chi64	Q	1	4	0.371662964251	0.377462573059
1	16	torus	2.0	8.446e-09	chi64	Q	1	5	0.000000000001	-0.000000000004
1	16	torus	2.0	8.446e-09	chi64	Q	1	6	-0.342086263929	-0.348119228664
1	16	torus	2.0	8.446e-09	chi64	Q	1	7	-0.000000000000	0.000000000002
1	16	torus	2.0	8.446e-09	chi64	Q	1	8	0.334202036574	0.340239956796
1	16	torus	2.0	8.446e-09	chi128	Q	1	1	0.000000000000	-0.000000000000
1	16	torus	2.0	8.446e-09	chi128	Q	1	2	-0.457519669001	-0.458944763752
1	16	torus	2.0	8.446e-09	chi128	Q	1	3	-0.000000000000	-0.000000000007
1	16	torus	2.0	8.446e-09	chi128	Q	1	4	0.371662964251	0.372997785741
1	16	torus	2.0	8.446e-09	chi128	Q	1	5	0.000000000001	0.000000000004
1	16	torus	2.0	8.446e-09	chi128	Q	1	6	-0.342086263929	-0.343333823222
1	16	torus	2.0	8.446e-09	chi128	Q	1	7	-0.000000000000	-0.000000000000
1	16	torus	2.0	8.446e-09	chi128	Q	1	8	0.334202036574	0.335476370476
1	16	torus	2.0	8.446e-09	chi256	Q	1	1	0.000000000000	0.000000000000
1	16	torus	2.0	8.446e-09	chi256	Q	1	2	-0.457519669001	-0.457631302930
1	16	torus	2.0	8.446e-09	chi256	Q	1	3	-0.000000000000	-0.000000000002
1	16	torus	2.0	8.446e-09	chi256	Q	1	4	0.371662964251	0.371763962391
1	16	torus	2.0	8.446e-09	chi256	Q	1	5	0.000000000001	0.000000000000
1	16	torus	2.0	8.446e-09	chi256	Q	1	6	-0.342086263929	-0.342179583294
1	16	torus	2.0	8.446e-09	chi256	Q	1	7	-0.000000000000	-0.000000000000
1	16	torus	2.0	8.446e-09	chi256	Q	1	8	0.334202036574	0.334294893112
1	16	torus	2.0	8.446e-09	chi512	Q	1	1	0.000000000000	0.000000000000
1	16	torus	2.0	8.446e-09	chi512	Q	1	2	-0.457519669001	-0.457525806499
1	16	torus	2.0	8.446e-09	chi512	Q	1	3	-0.000000000000	-0.000000000000
1	16	torus	2.0	8.446e-09	chi512	Q	1	4	0.371662964251	0.371668553215
1	16	torus	2.0	8.446e-09	chi512	Q	1	5	0.000000000001	-0.000000000000
1	16	torus	2.0	8.446e-09	chi512	Q	1	6	-0.342086263929	-0.342091572834
1	16	torus	2.0	8.446e-09	chi512	Q	1	7	-0.000000000000	-0.000000000000
1	16	torus	2.0	8.446e-09	chi512	Q	1	8	0.334202036574	0.334207174288
