W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
1	12	12	torus	true	2.0	-10.0417626474	-1.705e-13	chi2	2.3710089200e-02	ZZ onsite	2	0.67045579	3.29544214e-01	-0.3409115712	-1.0000000000	6.590884e-01	1.933312e+00	0.283934	12.689263
1	12	12	torus	true	2.0	-10.0417626474	-1.705e-13	chi4	1.6181117545e-01	ZZ onsite	2	0.99617782	5.67060422e-02	-0.3409115712	-0.4543236557	1.134121e-01	3.326730e-01	5.532305	12.689263
1	12	12	torus	true	2.0	-10.0417626474	-1.705e-13	chi8	6.2723957287e-01	ZZ onsite	2	0.99980436	1.30812003e-02	-0.3409115712	-0.3670739718	2.616240e-02	7.674248e-02	11.871963	12.689263
1	12	12	torus	true	2.0	-10.0417626474	-1.705e-13	chi16	7.9677737856e-01	ZZ onsite	2	0.99996417	5.61516161e-03	-0.3409115712	-0.3521418944	1.123032e-02	3.294204e-02	12.530317	12.689263
1	12	12	torus	true	2.0	-10.0417626474	-1.705e-13	chi32	9.6855394205e-01	ZZ onsite	2	0.99998998	2.97186626e-03	-0.3409115712	-0.3468553037	5.943733e-03	1.743482e-02	12.644335	12.689263
1	12	12	torus	true	2.0	-10.0417626474	-1.705e-13	chi64	9.9471575153e-01	ZZ onsite	2	0.99999968	5.32029780e-04	-0.3409115712	-0.3419756308	1.064060e-03	3.121219e-03	12.687818	12.689263
1	12	12	torus	true	2.0	-10.0417626474	-1.705e-13	chi128	9.9927953746e-01	ZZ onsite	2	0.99999999	8.22125742e-05	-0.3409115712	-0.3410759963	1.644251e-04	4.823103e-04	12.689229	12.689263
1	12	12	torus	true	2.0	-10.0417626474	-1.705e-13	chi256	9.9996989296e-01	ZZ onsite	2	1.00000000	4.35595182e-06	-0.3409115712	-0.3409202831	8.711904e-06	2.555473e-05	12.689263	12.689263
1	12	12	torus	true	2.0	-10.0417626474	-1.705e-13	UHF	3.9518722809e-01	ZZ onsite	2	0.90574129	2.44061344e-01	-0.3409115712	-0.1569142413	-1.839973e-01	5.397216e-01	2.880601	12.689263
1	12	12	torus	true	2.0	-10.0417626474	-1.705e-13	chi2	2.3710089200e-02	ZZ up-up nb	2	0.94219000	2.33383820e-01	-0.4667676404	-0.0000000000	-4.667676e-01	1.000000e+00	1.000000	25.761169
