W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi2	5.7946032481e-02	ZZ onsite	2	0.89128775	1.18313873e-01	-0.7901654057	-1.0000000000	2.098346e-01	2.655578e-01	13.025964	148.745156
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi4	2.3738403964e-01	ZZ onsite	2	0.89476613	1.04917297e-01	-0.7901654057	-1.0000000000	2.098346e-01	2.655578e-01	13.025964	148.745156
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi8	3.9912514749e-01	ZZ onsite	2	0.98251032	6.65076989e-02	-0.7901654057	-0.9231808036	1.330154e-01	1.683387e-01	28.677696	148.745156
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi16	5.6645213760e-01	ZZ onsite	2	0.99284716	4.59935235e-02	-0.7901654057	-0.8821524526	9.198705e-02	1.164149e-01	49.543626	148.745156
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi32	7.1738932075e-01	ZZ onsite	2	0.99839092	2.32374243e-02	-0.7901654057	-0.8366402543	4.647485e-02	5.881661e-02	98.434458	148.745156
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi64	8.4798597960e-01	ZZ onsite	2	0.99920189	1.66562784e-02	-0.7901654057	-0.8234779624	3.331256e-02	4.215897e-02	117.808702	148.745156
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi128	9.3009110503e-01	ZZ onsite	2	0.99980542	8.39303648e-03	-0.7901654057	-0.8069514786	1.678607e-02	2.124375e-02	139.447245	148.745156
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi256	9.7186619574e-01	ZZ onsite	2	0.99996652	3.51954685e-03	-0.7901654057	-0.7972044994	7.039094e-03	8.908380e-03	147.021339	148.745156
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	UHF	1.2414176619e-01	ZZ onsite	2	0.60329514	4.41798469e-01	-0.7901654057	-0.8007451424	1.057974e-02	1.338927e-02	144.907054	148.745156
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi2	5.7946032481e-02	ZZ up-up nb	2	0.96234080	1.79145300e-01	-0.3652883531	-0.0069977529	-3.582906e-01	9.808432e-01	1.036659	14.687315
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi4	2.3738403964e-01	ZZ up-up nb	2	0.99676151	5.04206533e-02	-0.3652883531	-0.2644470465	-1.008413e-01	2.760595e-01	7.188761	14.687315
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi8	3.9912514749e-01	ZZ up-up nb	2	0.99847578	3.65119804e-02	-0.3652883531	-0.2922643923	-7.302396e-02	1.999077e-01	9.494140	14.687315
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi16	5.6645213760e-01	ZZ up-up nb	2	0.99850338	3.64428106e-02	-0.3652883531	-0.2924027320	-7.288562e-02	1.995290e-01	9.506864	14.687315
4	4	16	torus	true	8.0	-8.3932205648	1.066e+00	chi32	7.1738932075e-01	ZZ up-up nb	2	0.99768049	4.54170385e-02	-0.3652883531	-0.2744542761	-9.083408e-02	2.486640e-01	7.954832	14.687315
