W	LX	nsites	geometry	U	method	chi	quantity	i	j	value
2	4	8	torus	12.0	var	2	E	0	0	-0.496999898563
2	4	8	torus	12.0	var	2	chi_reached	0	0	2.000000000000
2	4	8	torus	12.0	var	2	ZZ onsite	3	5	-0.959003826733
2	4	8	torus	12.0	var	2	ZZ up-up nb	3	5	-0.958895975792
2	4	8	torus	12.0	var	2	SzSz nb	3	5	-0.241469221523
2	4	8	torus	12.0	var	2	SxSx nb	3	5	0.000000000000
2	4	8	torus	12.0	var	2	DoubleOcc	3	5	0.013746944534
2	4	8	torus	12.0	var	2	n	3	5	1.006995802433
2	4	8	torus	12.0	var	2	Sz	3	5	0.489380822582
2	4	8	torus	12.0	var	2	mz_max	0	0	0.496668881968
2	4	8	torus	12.0	var	2	E_start	1	0	0.000000000000
2	4	8	torus	12.0	var	2	E_start	2	0	-0.247554897383
2	4	8	torus	12.0	var	2	E_start	3	0	-0.496999898563
2	4	8	torus	12.0	var	2	E_start	4	0	-0.333982599026
2	4	8	torus	12.0	var	4	E	0	0	-1.596910452548
2	4	8	torus	12.0	var	4	chi_reached	0	0	4.000000000000
2	4	8	torus	12.0	var	4	ZZ onsite	3	5	-0.927079843717
2	4	8	torus	12.0	var	4	ZZ up-up nb	3	5	-0.565188532021
2	4	8	torus	12.0	var	4	SzSz nb	3	5	-0.138571132401
2	4	8	torus	12.0	var	4	SxSx nb	3	5	0.000030454673
2	4	8	torus	12.0	var	4	DoubleOcc	3	5	0.018280550496
2	4	8	torus	12.0	var	4	n	3	5	1.000101022851
2	4	8	torus	12.0	var	4	Sz	3	5	0.369368547839
2	4	8	torus	12.0	var	4	mz_max	0	0	0.374136872939
2	4	8	torus	12.0	var	4	E_start	1	0	-1.529989870384
2	4	8	torus	12.0	var	4	E_start	2	0	-1.596910452548
2	4	8	torus	12.0	var	4	E_start	3	0	-1.572214410646
2	4	8	torus	12.0	var	4	E_start	4	0	-1.545612936935
2	4	8	torus	12.0	var	8	E	0	0	-1.994701663309
2	4	8	torus	12.0	var	8	chi_reached	0	0	8.000000000000
2	4	8	torus	12.0	var	8	ZZ onsite	3	5	-0.918762268004
2	4	8	torus	12.0	var	8	ZZ up-up nb	3	5	-0.729514077373
2	4	8	torus	12.0	var	8	SzSz nb	3	5	-0.179357347368
2	4	8	torus	12.0	var	8	SxSx nb	3	5	-0.052061261869
2	4	8	torus	12.0	var	8	DoubleOcc	3	5	0.020215465555
2	4	8	torus	12.0	var	8	n	3	5	0.999812065112
2	4	8	torus	12.0	var	8	Sz	3	5	0.397348765708
2	4	8	torus	12.0	var	8	mz_max	0	0	0.431367681955
2	4	8	torus	12.0	var	8	E_start	1	0	-1.994701663309
2	4	8	torus	12.0	var	8	E_start	2	0	-1.994157089887
2	4	8	torus	12.0	var	8	E_start	3	0	-1.990906070810
2	4	8	torus	12.0	var	8	E_start	4	0	-1.978993088741
2	4	8	torus	12.0	var	16	E	0	0	-2.205659236130
2	4	8	torus	12.0	var	16	chi_reached	0	0	16.000000000000
2	4	8	torus	12.0	var	16	ZZ onsite	3	5	-0.918899580667
2	4	8	torus	12.0	var	16	ZZ up-up nb	3	5	-0.575619623668
2	4	8	torus	12.0	var	16	SzSz nb	3	5	-0.141444644641
2	4	8	torus	12.0	var	16	SxSx nb	3	5	-0.050860262324
2	4	8	torus	12.0	var	16	DoubleOcc	3	5	0.020258492910
2	4	8	torus	12.0	var	16	n	3	5	0.999966776153
2	4	8	torus	12.0	var	16	Sz	3	5	0.348855151013
2	4	8	torus	12.0	var	16	mz_max	0	0	0.362780707786
2	4	8	torus	12.0	var	16	E_start	1	0	-2.203120474396
2	4	8	torus	12.0	var	16	E_start	2	0	-2.202414052394
2	4	8	torus	12.0	var	16	E_start	3	0	-2.205640457469
2	4	8	torus	12.0	var	16	E_start	4	0	-2.205659236130
