W	LX	nsites	geometry	U	method	chi	quantity	i	j	value
2	6	12	torus	8.0	var	2	E	0	0	-1.163969372664
2	6	12	torus	8.0	var	2	chi_reached	0	0	2.000000000000
2	6	12	torus	8.0	var	2	ZZ onsite	5	7	-0.969537013123
2	6	12	torus	8.0	var	2	ZZ up-up nb	5	7	-0.969537013123
2	6	12	torus	8.0	var	2	SzSz nb	5	7	-0.242516023192
2	6	12	torus	8.0	var	2	SxSx nb	5	7	0.000000000000
2	6	12	torus	8.0	var	2	DoubleOcc	5	7	0.015231493439
2	6	12	torus	8.0	var	2	n	5	7	1.015231493439
2	6	12	torus	8.0	var	2	Sz	5	7	-0.492384253281
2	6	12	torus	8.0	var	2	mz_max	0	0	0.492861851838
2	6	12	torus	8.0	var	2	E_start	1	0	0.000000000000
2	6	12	torus	8.0	var	2	E_start	2	0	-1.163969372664
2	6	12	torus	8.0	var	2	E_start	3	0	-0.919504044898
2	6	12	torus	8.0	var	2	E_start	4	0	-0.666157895447
2	6	12	torus	8.0	var	4	E	0	0	-3.448559683576
2	6	12	torus	8.0	var	4	chi_reached	0	0	4.000000000000
2	6	12	torus	8.0	var	4	ZZ onsite	5	7	-0.855778509129
2	6	12	torus	8.0	var	4	ZZ up-up nb	5	7	-0.580625084024
2	6	12	torus	8.0	var	4	SzSz nb	5	7	-0.140774163342
2	6	12	torus	8.0	var	4	SxSx nb	5	7	0.000140703532
2	6	12	torus	8.0	var	4	DoubleOcc	5	7	0.036264521489
2	6	12	torus	8.0	var	4	n	5	7	1.000418297542
2	6	12	torus	8.0	var	4	Sz	5	7	0.368175501188
2	6	12	torus	8.0	var	4	mz_max	0	0	0.385512204846
2	6	12	torus	8.0	var	4	E_start	1	0	-3.358999168297
2	6	12	torus	8.0	var	4	E_start	2	0	-2.896867128563
2	6	12	torus	8.0	var	4	E_start	3	0	-3.364844446383
2	6	12	torus	8.0	var	4	E_start	4	0	-3.448559683576
2	6	12	torus	8.0	var	8	E	0	0	-4.283868492818
2	6	12	torus	8.0	var	8	chi_reached	0	0	8.000000000000
2	6	12	torus	8.0	var	8	ZZ onsite	5	7	-0.848921873536
2	6	12	torus	8.0	var	8	ZZ up-up nb	5	7	-0.701644877407
2	6	12	torus	8.0	var	8	SzSz nb	5	7	-0.169845765808
2	6	12	torus	8.0	var	8	SxSx nb	5	7	-0.060138168019
2	6	12	torus	8.0	var	8	DoubleOcc	5	7	0.037774279623
2	6	12	torus	8.0	var	8	n	5	7	1.000009496015
2	6	12	torus	8.0	var	8	Sz	5	7	-0.387361383800
2	6	12	torus	8.0	var	8	mz_max	0	0	0.394311309005
2	6	12	torus	8.0	var	8	E_start	1	0	-4.270109638650
2	6	12	torus	8.0	var	8	E_start	2	0	-4.283868492818
2	6	12	torus	8.0	var	8	E_start	3	0	-4.283742685960
2	6	12	torus	8.0	var	8	E_start	4	0	-4.283735885060
2	6	12	torus	8.0	var	16	E	0	0	-4.596705874320
2	6	12	torus	8.0	var	16	chi_reached	0	0	16.000000000000
2	6	12	torus	8.0	var	16	ZZ onsite	5	7	-0.853504315941
2	6	12	torus	8.0	var	16	ZZ up-up nb	5	7	-0.665096603663
2	6	12	torus	8.0	var	16	SzSz nb	5	7	-0.160582342691
2	6	12	torus	8.0	var	16	SxSx nb	5	7	-0.071993631216
2	6	12	torus	8.0	var	16	DoubleOcc	5	7	0.036328335750
2	6	12	torus	8.0	var	16	n	5	7	0.999408829471
2	6	12	torus	8.0	var	16	Sz	5	7	-0.357849955869
2	6	12	torus	8.0	var	16	mz_max	0	0	0.357927134663
2	6	12	torus	8.0	var	16	E_start	1	0	-4.596705874320
2	6	12	torus	8.0	var	16	E_start	2	0	-4.576278662808
2	6	12	torus	8.0	var	16	E_start	3	0	-4.576539538865
2	6	12	torus	8.0	var	16	E_start	4	0	-4.566762546881
