W	LX	nsites	geometry	U	method	chi	quantity	i	j	value
1	32	32	cylinder	8.0	exact	0	E	0	0	-10.275379040026
1	32	32	cylinder	8.0	exact	0	Hvar	0	0	0.000000000056
1	32	32	cylinder	8.0	exact	0	chi_reached	0	0	512.000000000000
1	32	32	cylinder	8.0	trunc	2	E	0	0	0.000000000000
1	32	32	cylinder	8.0	trunc	2	chi_reached	0	0	2.000000000000
1	32	32	cylinder	8.0	trunc	2	ZZ onsite	16	17	-1.000000000000
1	32	32	cylinder	8.0	trunc	2	ZZ up-up nb	16	17	-0.000000000000
1	32	32	cylinder	8.0	trunc	2	SzSz nb	16	17	0.000000000000
1	32	32	cylinder	8.0	trunc	2	SxSx nb	16	17	0.000000000000
1	32	32	cylinder	8.0	trunc	2	DoubleOcc	16	17	0.000000000000
1	32	32	cylinder	8.0	trunc	2	n	16	17	1.000000000000
1	32	32	cylinder	8.0	trunc	2	Sz	16	17	-0.000000000003
1	32	32	cylinder	8.0	trunc	2	mz_max	0	0	0.000000000112
1	32	32	cylinder	8.0	trunc	4	E	0	0	-5.951848797622
1	32	32	cylinder	8.0	trunc	4	chi_reached	0	0	4.000000000000
1	32	32	cylinder	8.0	trunc	4	ZZ onsite	16	17	-0.917034402671
1	32	32	cylinder	8.0	trunc	4	ZZ up-up nb	16	17	-0.467833543460
1	32	32	cylinder	8.0	trunc	4	SzSz nb	16	17	-0.116958385865
1	32	32	cylinder	8.0	trunc	4	SxSx nb	16	17	-0.116958385865
1	32	32	cylinder	8.0	trunc	4	DoubleOcc	16	17	0.020741399335
1	32	32	cylinder	8.0	trunc	4	n	16	17	1.000000000005
1	32	32	cylinder	8.0	trunc	4	Sz	16	17	0.000000000000
1	32	32	cylinder	8.0	trunc	4	mz_max	0	0	0.000000000071
1	32	32	cylinder	8.0	trunc	8	E	0	0	-10.092262387354
1	32	32	cylinder	8.0	trunc	8	chi_reached	0	0	8.000000000000
1	32	32	cylinder	8.0	trunc	8	ZZ onsite	16	17	-0.856634697986
1	32	32	cylinder	8.0	trunc	8	ZZ up-up nb	16	17	-0.483360887385
1	32	32	cylinder	8.0	trunc	8	SzSz nb	16	17	-0.113031351251
1	32	32	cylinder	8.0	trunc	8	SxSx nb	16	17	-0.113031351251
1	32	32	cylinder	8.0	trunc	8	DoubleOcc	16	17	0.035841325503
1	32	32	cylinder	8.0	trunc	8	n	16	17	0.999999999999
1	32	32	cylinder	8.0	trunc	8	Sz	16	17	0.000000000001
1	32	32	cylinder	8.0	trunc	8	mz_max	0	0	0.000000000002
