W	LX	geometry	U	Hvar	prior	kind	start	l	true	prior_val
1	32	cylinder	2.0	2.251e-11	chi256	P	9	4	0.298852631387	0.298844415403
1	32	cylinder	2.0	2.251e-11	chi256	P	9	5	-0.225365031637	-0.225366972556
1	32	cylinder	2.0	2.251e-11	chi256	P	9	6	0.279925604791	0.279926787298
1	32	cylinder	2.0	2.251e-11	chi256	P	9	7	-0.218450938205	-0.218451917933
1	32	cylinder	2.0	2.251e-11	chi256	P	9	8	0.271761965457	0.271759830240
1	32	cylinder	2.0	2.251e-11	chi256	P	9	9	-0.215110506012	-0.215111946645
1	32	cylinder	2.0	2.251e-11	chi256	P	9	10	0.268393443343	0.268391805312
1	32	cylinder	2.0	2.251e-11	chi256	P	9	11	-0.213381415432	-0.213382281613
1	32	cylinder	2.0	2.251e-11	chi256	P	9	12	0.267970344040	0.267967681894
1	32	cylinder	2.0	2.251e-11	chi256	P	9	13	-0.212536410953	-0.212534531087
1	32	cylinder	2.0	2.251e-11	chi256	P	9	14	0.270026946229	0.270021083054
1	32	cylinder	2.0	2.251e-11	chi256	P	9	15	-0.212331934916	-0.212327070329
1	32	cylinder	2.0	2.251e-11	chi256	P	9	16	0.274931830084	0.274922889302
1	32	cylinder	2.0	2.251e-11	chi512	P	9	1	-0.301904985321	-0.301904985519
1	32	cylinder	2.0	2.251e-11	chi512	P	9	2	0.356101062458	0.356101051982
1	32	cylinder	2.0	2.251e-11	chi512	P	9	3	-0.242250689535	-0.242250686990
1	32	cylinder	2.0	2.251e-11	chi512	P	9	4	0.298852631387	0.298852312742
1	32	cylinder	2.0	2.251e-11	chi512	P	9	5	-0.225365031637	-0.225365052111
1	32	cylinder	2.0	2.251e-11	chi512	P	9	6	0.279925604791	0.279925311306
1	32	cylinder	2.0	2.251e-11	chi512	P	9	7	-0.218450938205	-0.218450665751
1	32	cylinder	2.0	2.251e-11	chi512	P	9	8	0.271761965457	0.271761607535
1	32	cylinder	2.0	2.251e-11	chi512	P	9	9	-0.215110506012	-0.215110170660
1	32	cylinder	2.0	2.251e-11	chi512	P	9	10	0.268393443343	0.268392961067
1	32	cylinder	2.0	2.251e-11	chi512	P	9	11	-0.213381415432	-0.213381100851
1	32	cylinder	2.0	2.251e-11	chi512	P	9	12	0.267970344040	0.267969877001
1	32	cylinder	2.0	2.251e-11	chi512	P	9	13	-0.212536410953	-0.212536217462
1	32	cylinder	2.0	2.251e-11	chi512	P	9	14	0.270026946229	0.270026505022
1	32	cylinder	2.0	2.251e-11	chi512	P	9	15	-0.212331934916	-0.212331717732
1	32	cylinder	2.0	2.251e-11	chi512	P	9	16	0.274931830084	0.274931314599
1	32	cylinder	2.0	2.251e-11	UHF	P	10	1	-0.299489582168	-0.116000592454
1	32	cylinder	2.0	2.251e-11	UHF	P	10	2	0.259070987785	0.240407411231
1	32	cylinder	2.0	2.251e-11	UHF	P	10	3	-0.236714076845	-0.150224253279
1	32	cylinder	2.0	2.251e-11	UHF	P	10	4	0.200442762210	0.187098408427
1	32	cylinder	2.0	2.251e-11	UHF	P	10	5	-0.218099567791	-0.160907377856
1	32	cylinder	2.0	2.251e-11	UHF	P	10	6	0.181921193043	0.174204467580
1	32	cylinder	2.0	2.251e-11	UHF	P	10	7	-0.210518992997	-0.164833392078
1	32	cylinder	2.0	2.251e-11	UHF	P	10	8	0.173703632924	0.170000216488
1	32	cylinder	2.0	2.251e-11	UHF	P	10	9	-0.207449647679	-0.166479467447
1	32	cylinder	2.0	2.251e-11	UHF	P	10	10	0.169463197229	0.168414957487
1	32	cylinder	2.0	2.251e-11	UHF	P	10	11	-0.206958884502	-0.167383177846
1	32	cylinder	2.0	2.251e-11	UHF	P	10	12	0.167138327641	0.167701919014
1	32	cylinder	2.0	2.251e-11	UHF	P	10	13	-0.208514319318	-0.168284686554
1	32	cylinder	2.0	2.251e-11	UHF	P	10	14	0.165944040560	0.167164644186
1	32	cylinder	2.0	2.251e-11	UHF	P	10	15	-0.212331934907	-0.169919794170
1	32	cylinder	2.0	2.251e-11	UHF	P	10	16	0.165647860974	0.166218862382
1	32	cylinder	2.0	2.251e-11	chi2	P	10	1	-0.299489582168	-1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	2	0.259070987785	1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	3	-0.236714076845	-1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	4	0.200442762210	1.000000000000
