W	LX	geometry	U	Hvar	prior	kind	start	l	true	prior_val
1	16	torus	4.0	1.048e-09	UHF	Q	1	2	-0.518554012505	-0.783943159069
1	16	torus	4.0	1.048e-09	UHF	Q	1	3	0.000000000000	-0.780367971636
1	16	torus	4.0	1.048e-09	UHF	Q	1	4	0.437634830314	0.780864385155
1	16	torus	4.0	1.048e-09	UHF	Q	1	5	-0.000000000000	0.780746258426
1	16	torus	4.0	1.048e-09	UHF	Q	1	6	-0.407156989328	-0.780765634316
1	16	torus	4.0	1.048e-09	UHF	Q	1	7	0.000000000000	-0.780762022949
1	16	torus	4.0	1.048e-09	UHF	Q	1	8	0.398622438305	0.780762022949
1	16	torus	4.0	1.048e-09	chi2	Q	1	1	-0.000000000000	-0.000000000002
1	16	torus	4.0	1.048e-09	chi2	Q	1	2	-0.518554012505	-1.000000000000
1	16	torus	4.0	1.048e-09	chi2	Q	1	3	0.000000000000	0.000000000001
1	16	torus	4.0	1.048e-09	chi2	Q	1	4	0.437634830314	1.000000000000
1	16	torus	4.0	1.048e-09	chi2	Q	1	5	-0.000000000000	0.000000000003
1	16	torus	4.0	1.048e-09	chi2	Q	1	6	-0.407156989328	-1.000000000000
1	16	torus	4.0	1.048e-09	chi2	Q	1	7	0.000000000000	0.000000000001
1	16	torus	4.0	1.048e-09	chi2	Q	1	8	0.398622438305	1.000000000000
1	16	torus	4.0	1.048e-09	chi4	Q	1	1	-0.000000000000	-0.000000000001
1	16	torus	4.0	1.048e-09	chi4	Q	1	2	-0.518554012505	-0.851314198902
1	16	torus	4.0	1.048e-09	chi4	Q	1	3	0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi4	Q	1	4	0.437634830314	0.808679672701
1	16	torus	4.0	1.048e-09	chi4	Q	1	5	-0.000000000000	-0.000000000001
1	16	torus	4.0	1.048e-09	chi4	Q	1	6	-0.407156989328	-0.778427121380
1	16	torus	4.0	1.048e-09	chi4	Q	1	7	0.000000000000	0.000000000000
1	16	torus	4.0	1.048e-09	chi4	Q	1	8	0.398622438305	0.752337751875
1	16	torus	4.0	1.048e-09	chi8	Q	1	1	-0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi8	Q	1	2	-0.518554012505	-0.699874709585
1	16	torus	4.0	1.048e-09	chi8	Q	1	3	0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi8	Q	1	4	0.437634830314	0.638185923097
1	16	torus	4.0	1.048e-09	chi8	Q	1	5	-0.000000000000	-0.000000000001
1	16	torus	4.0	1.048e-09	chi8	Q	1	6	-0.407156989328	-0.611602915274
1	16	torus	4.0	1.048e-09	chi8	Q	1	7	0.000000000000	0.000000000000
1	16	torus	4.0	1.048e-09	chi8	Q	1	8	0.398622438305	0.599485827076
1	16	torus	4.0	1.048e-09	chi16	Q	1	1	-0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi16	Q	1	2	-0.518554012505	-0.640524523470
1	16	torus	4.0	1.048e-09	chi16	Q	1	3	0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi16	Q	1	4	0.437634830314	0.568056256036
1	16	torus	4.0	1.048e-09	chi16	Q	1	5	-0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi16	Q	1	6	-0.407156989328	-0.538674717953
1	16	torus	4.0	1.048e-09	chi16	Q	1	7	0.000000000000	0.000000000000
1	16	torus	4.0	1.048e-09	chi16	Q	1	8	0.398622438305	0.534319837605
1	16	torus	4.0	1.048e-09	chi32	Q	1	1	-0.000000000000	0.000000000000
1	16	torus	4.0	1.048e-09	chi32	Q	1	2	-0.518554012505	-0.532768383815
1	16	torus	4.0	1.048e-09	chi32	Q	1	3	0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi32	Q	1	4	0.437634830314	0.451565648167
1	16	torus	4.0	1.048e-09	chi32	Q	1	5	-0.000000000000	0.000000000000
1	16	torus	4.0	1.048e-09	chi32	Q	1	6	-0.407156989328	-0.421550603929
1	16	torus	4.0	1.048e-09	chi32	Q	1	7	0.000000000000	0.000000000001
1	16	torus	4.0	1.048e-09	chi32	Q	1	8	0.398622438305	0.413032370261
1	16	torus	4.0	1.048e-09	chi64	Q	1	1	-0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi64	Q	1	2	-0.518554012505	-0.520017670945
1	16	torus	4.0	1.048e-09	chi64	Q	1	3	0.000000000000	0.000000000000
1	16	torus	4.0	1.048e-09	chi64	Q	1	4	0.437634830314	0.439392829446
1	16	torus	4.0	1.048e-09	chi64	Q	1	5	-0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi64	Q	1	6	-0.407156989328	-0.409110901428
1	16	torus	4.0	1.048e-09	chi64	Q	1	7	0.000000000000	0.000000000000
1	16	torus	4.0	1.048e-09	chi64	Q	1	8	0.398622438305	0.400620240152
1	16	torus	4.0	1.048e-09	chi128	Q	1	1	-0.000000000000	-0.000000000001
1	16	torus	4.0	1.048e-09	chi128	Q	1	2	-0.518554012505	-0.519077719583
1	16	torus	4.0	1.048e-09	chi128	Q	1	3	0.000000000000	0.000000000001
1	16	torus	4.0	1.048e-09	chi128	Q	1	4	0.437634830314	0.438133186286
1	16	torus	4.0	1.048e-09	chi128	Q	1	5	-0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi128	Q	1	6	-0.407156989328	-0.407613213280
1	16	torus	4.0	1.048e-09	chi128	Q	1	7	0.000000000000	0.000000000000
1	16	torus	4.0	1.048e-09	chi128	Q	1	8	0.398622438305	0.399062795218
1	16	torus	4.0	1.048e-09	chi256	Q	1	1	-0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi256	Q	1	2	-0.518554012505	-0.518587222099
1	16	torus	4.0	1.048e-09	chi256	Q	1	3	0.000000000000	0.000000000000
1	16	torus	4.0	1.048e-09	chi256	Q	1	4	0.437634830314	0.437664157906
1	16	torus	4.0	1.048e-09	chi256	Q	1	5	-0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi256	Q	1	6	-0.407156989328	-0.407184228668
1	16	torus	4.0	1.048e-09	chi256	Q	1	7	0.000000000000	0.000000000000
1	16	torus	4.0	1.048e-09	chi256	Q	1	8	0.398622438305	0.398648953248
1	16	torus	4.0	1.048e-09	chi512	Q	1	1	-0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi512	Q	1	2	-0.518554012505	-0.518555475162
1	16	torus	4.0	1.048e-09	chi512	Q	1	3	0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi512	Q	1	4	0.437634830314	0.437636153006
1	16	torus	4.0	1.048e-09	chi512	Q	1	5	-0.000000000000	-0.000000000000
1	16	torus	4.0	1.048e-09	chi512	Q	1	6	-0.407156989328	-0.407158186567
1	16	torus	4.0	1.048e-09	chi512	Q	1	7	0.000000000000	0.000000000000
1	16	torus	4.0	1.048e-09	chi512	Q	1	8	0.398622438305	0.398623561262
