W	LX	nsites	geometry	U	method	chi	quantity	i	j	value
1	10	10	torus	4.0	var	2	E	0	0	0.000000000000
1	10	10	torus	4.0	var	2	chi_reached	0	0	2.000000000000
1	10	10	torus	4.0	var	2	ZZ onsite	5	6	-1.000000000000
1	10	10	torus	4.0	var	2	ZZ up-up nb	5	6	-1.000000000000
1	10	10	torus	4.0	var	2	SzSz nb	5	6	-0.250000000000
1	10	10	torus	4.0	var	2	SxSx nb	5	6	-0.000000000000
1	10	10	torus	4.0	var	2	DoubleOcc	5	6	0.000000000000
1	10	10	torus	4.0	var	2	n	5	6	1.000000000000
1	10	10	torus	4.0	var	2	Sz	5	6	-0.500000000000
1	10	10	torus	4.0	var	2	mz_max	0	0	0.500000000000
1	10	10	torus	4.0	var	2	E_start	1	0	0.000000000000
1	10	10	torus	4.0	var	2	E_start	2	0	0.000000000000
1	10	10	torus	4.0	var	2	E_start	3	0	0.000000000000
1	10	10	torus	4.0	var	2	E_start	4	0	0.000000000000
1	10	10	torus	4.0	var	4	E	0	0	-5.138482144910
1	10	10	torus	4.0	var	4	chi_reached	0	0	4.000000000000
1	10	10	torus	4.0	var	4	ZZ onsite	5	6	-0.621934786766
1	10	10	torus	4.0	var	4	ZZ up-up nb	5	6	-0.600757805472
1	10	10	torus	4.0	var	4	SzSz nb	5	6	-0.128490602982
1	10	10	torus	4.0	var	4	SxSx nb	5	6	-0.102728428530
1	10	10	torus	4.0	var	4	DoubleOcc	5	6	0.094516303308
1	10	10	torus	4.0	var	4	n	5	6	1.000000000000
1	10	10	torus	4.0	var	4	Sz	5	6	-0.248702052797
1	10	10	torus	4.0	var	4	mz_max	0	0	0.261280583986
1	10	10	torus	4.0	var	4	E_start	1	0	-5.138482144910
1	10	10	torus	4.0	var	4	E_start	2	0	-5.138482144910
1	10	10	torus	4.0	var	4	E_start	3	0	-5.138482144910
1	10	10	torus	4.0	var	4	E_start	4	0	-5.138482144910
1	10	10	torus	4.0	var	8	E	0	0	-5.359043257593
1	10	10	torus	4.0	var	8	chi_reached	0	0	8.000000000000
1	10	10	torus	4.0	var	8	ZZ onsite	5	6	-0.604479990117
1	10	10	torus	4.0	var	8	ZZ up-up nb	5	6	-0.693834356113
1	10	10	torus	4.0	var	8	SzSz nb	5	6	-0.146350630007
1	10	10	torus	4.0	var	8	SxSx nb	5	6	-0.146359117591
1	10	10	torus	4.0	var	8	DoubleOcc	5	6	0.098864656309
1	10	10	torus	4.0	var	8	n	5	6	0.999969307677
1	10	10	torus	4.0	var	8	Sz	5	6	-0.014397546647
1	10	10	torus	4.0	var	8	mz_max	0	0	0.018287968652
1	10	10	torus	4.0	var	8	E_start	1	0	-5.359043257593
1	10	10	torus	4.0	var	8	E_start	2	0	-5.358632877188
1	10	10	torus	4.0	var	8	E_start	3	0	-5.359012826859
1	10	10	torus	4.0	var	8	E_start	4	0	-5.359012826859
1	10	10	torus	4.0	var	16	E	0	0	-5.590348788730
1	10	10	torus	4.0	var	16	chi_reached	0	0	16.000000000000
1	10	10	torus	4.0	var	16	ZZ onsite	5	6	-0.604108359980
1	10	10	torus	4.0	var	16	ZZ up-up nb	5	6	-0.539989749669
1	10	10	torus	4.0	var	16	SzSz nb	5	6	-0.113564597127
1	10	10	torus	4.0	var	16	SxSx nb	5	6	-0.107361352054
1	10	10	torus	4.0	var	16	DoubleOcc	5	6	0.098972910005
1	10	10	torus	4.0	var	16	n	5	6	1.000000000000
1	10	10	torus	4.0	var	16	Sz	5	6	-0.156963873218
1	10	10	torus	4.0	var	16	mz_max	0	0	0.199131591097
1	10	10	torus	4.0	var	16	E_start	1	0	-5.590348788730
1	10	10	torus	4.0	var	16	E_start	2	0	-5.590348788730
1	10	10	torus	4.0	var	16	E_start	3	0	-5.579479490746
1	10	10	torus	4.0	var	16	E_start	4	0	-5.590348788730
