U	prior	observable	pure	true	Delta	prior_fid	G_emp	G_theo
4.0	UHF-sym	DoubleOcc	false	0.11724169385294578	-0.01299982452334228	NaN	1.9883646645053594	NaN
4.0	chi=8	DoubleOcc	false	0.11724169385294578	0.0412780404284151	0.01805222120869906	6.998878722499859	NaN
4.0	chi=16	DoubleOcc	false	0.11724169385294578	0.03205545356018716	0.08199587597910815	11.764518552158693	NaN
4.0	chi=32	DoubleOcc	false	0.11724169385294578	0.023106250024309716	0.2243213557910256	17.163330816129772	NaN
4.0	chi=64	DoubleOcc	false	0.11724169385294578	0.00924106508369063	0.484545151526493	25.521999830047243	NaN
4.0	chi=128	DoubleOcc	false	0.11724169385294578	0.005773133081408116	0.7371576098117656	29.108575799443265	NaN
4.0	UHF	SzSz y-bond	false	-0.11618654751320324	0.01704208466942099	NaN	17.652009359664593	NaN
4.0	UHF-sym	SzSz y-bond	false	-0.11618654751320324	-0.0628066490499055	NaN	3.134157779470134	NaN
4.0	chi=8	SzSz y-bond	false	-0.11618654751320324	0.0672575262994093	0.01805222120869906	2.675322889941915	NaN
4.0	chi=16	SzSz y-bond	false	-0.11618654751320324	0.04456315500436821	0.08199587597910815	5.371844014066378	NaN
4.0	chi=32	SzSz y-bond	false	-0.11618654751320324	0.03235439050369336	0.2243213557910256	8.897590220502677	NaN
4.0	chi=64	SzSz y-bond	false	-0.11618654751320324	0.016284277580583637	0.484545151526493	17.742335899536926	NaN
4.0	chi=128	SzSz y-bond	false	-0.11618654751320324	0.007225667477173001	0.7371576098117656	25.94034176889861	NaN
4.0	UHF	SzSz x-bond	false	-0.10473129204891486	0.028725204162662152	NaN	6.396685078381453	NaN
4.0	UHF-sym	SzSz x-bond	false	-0.10473129204891486	-0.05112352955666462	NaN	3.8232532851080707	NaN
4.0	chi=8	SzSz x-bond	false	-0.10473129204891486	0.05917292401419909	0.01805222120869906	2.4603477851119298	NaN
4.0	chi=16	SzSz x-bond	false	-0.10473129204891486	0.03587580155039134	0.08199587597910815	5.054823629093397	NaN
4.0	chi=32	SzSz x-bond	false	-0.10473129204891486	0.026688015731007472	0.2243213557910256	7.125558272482583	NaN
4.0	chi=64	SzSz x-bond	false	-0.10473129204891486	0.01317831677316579	0.484545151526493	11.584838009128221	NaN
4.0	chi=128	SzSz x-bond	false	-0.10473129204891486	0.0068666639754061815	0.7371576098117656	14.030398189692207	NaN
4.0	UHF	hop y-bond	false	0.36424018849647766	0.03597017087182941	NaN	14.898148906827426	NaN
4.0	UHF-sym	hop y-bond	false	0.36424018849647766	0.035970170871829854	NaN	14.898148906827341	NaN
4.0	chi=8	hop y-bond	false	0.36424018849647766	0.02676980645516014	0.01805222120869906	16.570290817998444	NaN
