W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi2	2.8801187714e-01	ZZ onsite	2	0.96409178	3.59082193e-02	-0.9281835614	-1.0000000000	7.181644e-02	7.737310e-02	128.521970	554.022730
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi4	7.4335790926e-01	ZZ onsite	2	0.96409178	3.59082193e-02	-0.9281835614	-1.0000000000	7.181644e-02	7.737310e-02	128.521970	554.022730
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi8	8.6310243231e-01	ZZ onsite	2	0.99995569	2.43582027e-03	-0.9281835614	-0.9330552019	4.871641e-03	5.248574e-03	545.709172	554.022730
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi16	9.6454888691e-01	ZZ onsite	2	0.99979919	5.08633724e-03	-0.9281835614	-0.9383562358	1.017267e-02	1.095977e-02	519.512971	554.022730
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi32	9.9687290126e-01	ZZ onsite	2	0.99999449	8.68371201e-04	-0.9281835614	-0.9299203038	1.736742e-03	1.871120e-03	552.952115	554.022730
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi64	9.9988177911e-01	ZZ onsite	2	0.99999998	5.60923992e-05	-0.9281835614	-0.9282957462	1.121848e-04	1.208649e-04	554.018254	554.022730
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi128	9.9999721547e-01	ZZ onsite	2	1.00000000	1.33193035e-06	-0.9281835614	-0.9281862252	2.663861e-06	2.869972e-06	554.022728	554.022730
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi256	9.9999995697e-01	ZZ onsite	2	1.00000000	2.01200615e-08	-0.9281835614	-0.9281836016	4.024012e-08	4.335363e-08	554.022730	554.022730
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	UHF	8.6749890821e-02	ZZ onsite	2	0.52641857	4.90564682e-01	-0.9281835614	-0.9456014618	1.741790e-02	1.876558e-02	463.716208	554.022730
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi2	2.8801187714e-01	ZZ up-up nb	2	0.90475257	2.93556399e-01	-0.5871127974	0.0000000000	-5.871128e-01	1.000000e+00	1.000000	47.757508
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi4	7.4335790926e-01	ZZ up-up nb	2	0.99984093	1.01155291e-02	-0.5871127974	-0.6073438557	2.023106e-02	3.445855e-02	45.245501	47.757508
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi8	8.6310243231e-01	ZZ up-up nb	2	0.99994641	5.89434187e-03	-0.5871127974	-0.5989014811	1.178868e-02	2.007908e-02	46.873879	47.757508
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi16	9.6454888691e-01	ZZ up-up nb	2	0.99999994	2.02341884e-04	-0.5871127974	-0.5875174811	4.046838e-04	6.892777e-04	47.756447	47.757508
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi32	9.9687290126e-01	ZZ up-up nb	2	0.99999980	3.62458836e-04	-0.5871127974	-0.5863878797	-7.249177e-04	1.234716e-03	47.754104	47.757508
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi64	9.9988177911e-01	ZZ up-up nb	2	1.00000000	3.61317020e-05	-0.5871127974	-0.5870405340	-7.226340e-05	1.230827e-04	47.757474	47.757508
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi128	9.9999721547e-01	ZZ up-up nb	2	1.00000000	5.12026453e-06	-0.5871127974	-0.5871025568	-1.024053e-05	1.744218e-05	47.757507	47.757508
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	chi256	9.9999995697e-01	ZZ up-up nb	2	1.00000000	1.99370241e-07	-0.5871127974	-0.5871123986	-3.987405e-07	6.791548e-07	47.757508	47.757508
1	12	12	torus	true	12.0	-2.7234275371	3.553e-15	UHF	8.6749890821e-02	ZZ up-up nb	2	0.47820373	5.89108250e-01	-0.5871127974	-0.9726132128	3.855004e-01	6.566037e-01	2.257132	47.757508
