W	LX	geometry	U	Hvar	prior	kind	start	l	true	prior_val
1	32	cylinder	12.0	8.666e-11	UHF	P	9	1	-0.928929434915	-0.945601461374
1	32	cylinder	12.0	8.666e-11	UHF	P	9	2	0.935586769993	0.945976461357
1	32	cylinder	12.0	8.666e-11	UHF	P	9	3	-0.928552696168	-0.945966065777
1	32	cylinder	12.0	8.666e-11	UHF	P	9	4	0.935245634988	0.945966228188
1	32	cylinder	12.0	8.666e-11	UHF	P	9	5	-0.928737856679	-0.945966223931
1	32	cylinder	12.0	8.666e-11	UHF	P	9	6	0.935118370412	0.945966224009
1	32	cylinder	12.0	8.666e-11	UHF	P	9	7	-0.928820301760	-0.945966224007
1	32	cylinder	12.0	8.666e-11	UHF	P	9	8	0.935076380626	0.945966224007
1	32	cylinder	12.0	8.666e-11	UHF	P	9	9	-0.928826116242	-0.945966224007
1	32	cylinder	12.0	8.666e-11	UHF	P	9	10	0.935106617749	0.945966224007
1	32	cylinder	12.0	8.666e-11	UHF	P	9	11	-0.928759400593	-0.945966224007
1	32	cylinder	12.0	8.666e-11	UHF	P	9	12	0.935212084374	0.945966224007
1	32	cylinder	12.0	8.666e-11	UHF	P	9	13	-0.928610663513	-0.945966224007
1	32	cylinder	12.0	8.666e-11	UHF	P	9	14	0.935409615420	0.945966224007
1	32	cylinder	12.0	8.666e-11	UHF	P	9	15	-0.928353665703	-0.945966224007
1	32	cylinder	12.0	8.666e-11	UHF	P	9	16	0.935737958419	0.945966224007
1	32	cylinder	12.0	8.666e-11	chi2	P	9	1	-0.928929434915	-1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	2	0.935586769993	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	3	-0.928552696168	-1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	4	0.935245634988	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	5	-0.928737856679	-1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	6	0.935118370412	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	7	-0.928820301760	-1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	8	0.935076380626	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	9	-0.928826116242	-1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	10	0.935106617749	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	11	-0.928759400593	-1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	12	0.935212084374	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	13	-0.928610663513	-1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	14	0.935409615420	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	15	-0.928353665703	-1.000000000000
1	32	cylinder	12.0	8.666e-11	chi2	P	9	16	0.935737958419	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi4	P	9	1	-0.928929434915	-0.959927324046
1	32	cylinder	12.0	8.666e-11	chi4	P	9	2	0.935586769993	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi4	P	9	3	-0.928552696168	-0.960214413951
1	32	cylinder	12.0	8.666e-11	chi4	P	9	4	0.935245634988	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi4	P	9	5	-0.928737856679	-0.960404771096
1	32	cylinder	12.0	8.666e-11	chi4	P	9	6	0.935118370412	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi4	P	9	7	-0.928820301760	-0.960522597342
1	32	cylinder	12.0	8.666e-11	chi4	P	9	8	0.935076380626	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi4	P	9	9	-0.928826116242	-0.960576718854
1	32	cylinder	12.0	8.666e-11	chi4	P	9	10	0.935106617749	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi4	P	9	11	-0.928759400593	-0.960565098967
1	32	cylinder	12.0	8.666e-11	chi4	P	9	12	0.935212084374	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi4	P	9	13	-0.928610663513	-0.960474149070
1	32	cylinder	12.0	8.666e-11	chi4	P	9	14	0.935409615420	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi4	P	9	15	-0.928353665703	-0.960272462950
1	32	cylinder	12.0	8.666e-11	chi4	P	9	16	0.935737958419	1.000000000000
1	32	cylinder	12.0	8.666e-11	chi8	P	9	1	-0.928929434915	-0.930333392775
1	32	cylinder	12.0	8.666e-11	chi8	P	9	2	0.935586769993	0.936064662663
1	32	cylinder	12.0	8.666e-11	chi8	P	9	3	-0.928552696168	-0.930248041976
1	32	cylinder	12.0	8.666e-11	chi8	P	9	4	0.935245634988	0.935752923052
1	32	cylinder	12.0	8.666e-11	chi8	P	9	5	-0.928737856679	-0.930543753425
1	32	cylinder	12.0	8.666e-11	chi8	P	9	6	0.935118370412	0.935616115736
1	32	cylinder	12.0	8.666e-11	chi8	P	9	7	-0.928820301760	-0.930687034189
1	32	cylinder	12.0	8.666e-11	chi8	P	9	8	0.935076380626	0.935560810442
1	32	cylinder	12.0	8.666e-11	chi8	P	9	9	-0.928826116242	-0.930718600694
1	32	cylinder	12.0	8.666e-11	chi8	P	9	10	0.935106617749	0.935574809561
1	32	cylinder	12.0	8.666e-11	chi8	P	9	11	-0.928759400593	-0.930643964729
1	32	cylinder	12.0	8.666e-11	chi8	P	9	12	0.935212084374	0.935662141955
1	32	cylinder	12.0	8.666e-11	chi8	P	9	13	-0.928610663513	-0.930448269505
1	32	cylinder	12.0	8.666e-11	chi8	P	9	14	0.935409615420	0.935840962660
1	32	cylinder	12.0	8.666e-11	chi8	P	9	15	-0.928353665703	-0.930094084389
1	32	cylinder	12.0	8.666e-11	chi8	P	9	16	0.935737958419	0.936151248468
1	32	cylinder	12.0	8.666e-11	chi16	P	9	1	-0.928929434915	-0.928938951797
1	32	cylinder	12.0	8.666e-11	chi16	P	9	2	0.935586769993	0.935582902596
1	32	cylinder	12.0	8.666e-11	chi16	P	9	3	-0.928552696168	-0.928575898969
1	32	cylinder	12.0	8.666e-11	chi16	P	9	4	0.935245634988	0.935291567215
1	32	cylinder	12.0	8.666e-11	chi16	P	9	5	-0.928737856679	-0.928762120246
1	32	cylinder	12.0	8.666e-11	chi16	P	9	6	0.935118370412	0.935163183831
1	32	cylinder	12.0	8.666e-11	chi16	P	9	7	-0.928820301760	-0.928845644945
1	32	cylinder	12.0	8.666e-11	chi16	P	9	8	0.935076380626	0.935120496722
1	32	cylinder	12.0	8.666e-11	chi16	P	9	9	-0.928826116242	-0.928852150622
1	32	cylinder	12.0	8.666e-11	chi16	P	9	10	0.935106617749	0.935149920741
1	32	cylinder	12.0	8.666e-11	chi16	P	9	11	-0.928759400593	-0.928785593710
1	32	cylinder	12.0	8.666e-11	chi16	P	9	12	0.935212084374	0.935254210977
1	32	cylinder	12.0	8.666e-11	chi16	P	9	13	-0.928610663513	-0.928636652913
1	32	cylinder	12.0	8.666e-11	chi16	P	9	14	0.935409615420	0.935449999822
1	32	cylinder	12.0	8.666e-11	chi16	P	9	15	-0.928353665703	-0.928379258458
1	32	cylinder	12.0	8.666e-11	chi16	P	9	16	0.935737958419	0.935775877317
1	32	cylinder	12.0	8.666e-11	chi32	P	9	1	-0.928929434915	-0.928933504376
1	32	cylinder	12.0	8.666e-11	chi32	P	9	2	0.935586769993	0.935581759329
1	32	cylinder	12.0	8.666e-11	chi32	P	9	3	-0.928552696168	-0.928561532398
1	32	cylinder	12.0	8.666e-11	chi32	P	9	4	0.935245634988	0.935272952573
1	32	cylinder	12.0	8.666e-11	chi32	P	9	5	-0.928737856679	-0.928751210646
1	32	cylinder	12.0	8.666e-11	chi32	P	9	6	0.935118370412	0.935148338614
1	32	cylinder	12.0	8.666e-11	chi32	P	9	7	-0.928820301760	-0.928834056308
1	32	cylinder	12.0	8.666e-11	chi32	P	9	8	0.935076380626	0.935106953725
1	32	cylinder	12.0	8.666e-11	chi32	P	9	9	-0.928826116242	-0.928840049436
1	32	cylinder	12.0	8.666e-11	chi32	P	9	10	0.935106617749	0.935136297379
1	32	cylinder	12.0	8.666e-11	chi32	P	9	11	-0.928759400593	-0.928773067293
1	32	cylinder	12.0	8.666e-11	chi32	P	9	12	0.935212084374	0.935239584914
1	32	cylinder	12.0	8.666e-11	chi32	P	9	13	-0.928610663513	-0.928622660336
1	32	cylinder	12.0	8.666e-11	chi32	P	9	14	0.935409615420	0.935418485562
1	32	cylinder	12.0	8.666e-11	chi32	P	9	15	-0.928353665703	-0.928363914019
1	32	cylinder	12.0	8.666e-11	chi32	P	9	16	0.935737958419	0.935746714632
1	32	cylinder	12.0	8.666e-11	chi64	P	9	1	-0.928929434915	-0.928929497044
1	32	cylinder	12.0	8.666e-11	chi64	P	9	2	0.935586769993	0.935580752986
1	32	cylinder	12.0	8.666e-11	chi64	P	9	3	-0.928552696168	-0.928552077971
1	32	cylinder	12.0	8.666e-11	chi64	P	9	4	0.935245634988	0.935245621741
1	32	cylinder	12.0	8.666e-11	chi64	P	9	5	-0.928737856679	-0.928738000284
1	32	cylinder	12.0	8.666e-11	chi64	P	9	6	0.935118370412	0.935118545832
1	32	cylinder	12.0	8.666e-11	chi64	P	9	7	-0.928820301760	-0.928820456789
1	32	cylinder	12.0	8.666e-11	chi64	P	9	8	0.935076380626	0.935076578015
1	32	cylinder	12.0	8.666e-11	chi64	P	9	9	-0.928826116242	-0.928826277074
1	32	cylinder	12.0	8.666e-11	chi64	P	9	10	0.935106617749	0.935106803803
1	32	cylinder	12.0	8.666e-11	chi64	P	9	11	-0.928759400593	-0.928759554039
1	32	cylinder	12.0	8.666e-11	chi64	P	9	12	0.935212084374	0.935212242451
1	32	cylinder	12.0	8.666e-11	chi64	P	9	13	-0.928610663513	-0.928610801256
1	32	cylinder	12.0	8.666e-11	chi64	P	9	14	0.935409615420	0.935409737451
1	32	cylinder	12.0	8.666e-11	chi64	P	9	15	-0.928353665703	-0.928353777251
1	32	cylinder	12.0	8.666e-11	chi64	P	9	16	0.935737958419	0.935738041279
1	32	cylinder	12.0	8.666e-11	chi128	P	9	1	-0.928929434915	-0.928929435065
1	32	cylinder	12.0	8.666e-11	chi128	P	9	2	0.935586769993	0.935586764633
1	32	cylinder	12.0	8.666e-11	chi128	P	9	3	-0.928552696168	-0.928552706211
1	32	cylinder	12.0	8.666e-11	chi128	P	9	4	0.935245634988	0.935245628931
1	32	cylinder	12.0	8.666e-11	chi128	P	9	5	-0.928737856679	-0.928737855784
1	32	cylinder	12.0	8.666e-11	chi128	P	9	6	0.935118370412	0.935118370196
1	32	cylinder	12.0	8.666e-11	chi128	P	9	7	-0.928820301760	-0.928820303062
1	32	cylinder	12.0	8.666e-11	chi128	P	9	8	0.935076380626	0.935076381086
1	32	cylinder	12.0	8.666e-11	chi128	P	9	9	-0.928826116242	-0.928826117062
1	32	cylinder	12.0	8.666e-11	chi128	P	9	10	0.935106617749	0.935106618650
1	32	cylinder	12.0	8.666e-11	chi128	P	9	11	-0.928759400593	-0.928759401099
1	32	cylinder	12.0	8.666e-11	chi128	P	9	12	0.935212084374	0.935212085236
1	32	cylinder	12.0	8.666e-11	chi128	P	9	13	-0.928610663513	-0.928610664083
1	32	cylinder	12.0	8.666e-11	chi128	P	9	14	0.935409615420	0.935409616026
1	32	cylinder	12.0	8.666e-11	chi128	P	9	15	-0.928353665703	-0.928353666312
1	32	cylinder	12.0	8.666e-11	chi128	P	9	16	0.935737958419	0.935737958657
1	32	cylinder	12.0	8.666e-11	chi256	P	9	1	-0.928929434915	-0.928929434916
1	32	cylinder	12.0	8.666e-11	chi256	P	9	2	0.935586769993	0.935586769979
1	32	cylinder	12.0	8.666e-11	chi256	P	9	3	-0.928552696168	-0.928552696441
1	32	cylinder	12.0	8.666e-11	chi256	P	9	4	0.935245634988	0.935245634273
1	32	cylinder	12.0	8.666e-11	chi256	P	9	5	-0.928737856679	-0.928737856605
1	32	cylinder	12.0	8.666e-11	chi256	P	9	6	0.935118370412	0.935118370401
1	32	cylinder	12.0	8.666e-11	chi256	P	9	7	-0.928820301760	-0.928820301761
1	32	cylinder	12.0	8.666e-11	chi256	P	9	8	0.935076380626	0.935076380580
1	32	cylinder	12.0	8.666e-11	chi256	P	9	9	-0.928826116242	-0.928826116290
1	32	cylinder	12.0	8.666e-11	chi256	P	9	10	0.935106617749	0.935106617709
1	32	cylinder	12.0	8.666e-11	chi256	P	9	11	-0.928759400593	-0.928759400627
1	32	cylinder	12.0	8.666e-11	chi256	P	9	12	0.935212084374	0.935212084348
1	32	cylinder	12.0	8.666e-11	chi256	P	9	13	-0.928610663513	-0.928610663542
1	32	cylinder	12.0	8.666e-11	chi256	P	9	14	0.935409615420	0.935409615400
1	32	cylinder	12.0	8.666e-11	chi256	P	9	15	-0.928353665703	-0.928353665732
1	32	cylinder	12.0	8.666e-11	chi256	P	9	16	0.935737958419	0.935737958396
1	32	cylinder	12.0	8.666e-11	UHF	P	10	1	-0.928600161678	-0.945601461374
1	32	cylinder	12.0	8.666e-11	UHF	P	10	2	0.921526131773	0.945976461356
1	32	cylinder	12.0	8.666e-11	UHF	P	10	3	-0.927767845572	-0.945966065781
