W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi2	2.6419497250e-01	ZZ onsite	2	0.92659788	7.34021152e-02	-0.8531957696	-1.0000000000	1.468042e-01	1.720639e-01	29.700959	238.840053
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi4	7.5816648360e-01	ZZ onsite	2	0.99569423	3.04784970e-02	-0.8531957696	-0.9141527637	6.095699e-02	7.144549e-02	107.874990	238.840053
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi8	9.8380361423e-01	ZZ onsite	2	0.99999568	1.08030228e-03	-0.8531957696	-0.8553563742	2.160605e-03	2.532367e-03	238.476320	238.840053
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi16	9.9977550155e-01	ZZ onsite	2	1.00000000	2.87802060e-05	-0.8531957696	-0.8532533300	5.756041e-05	6.746448e-05	238.839795	238.840053
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi32	9.9996899668e-01	ZZ onsite	2	1.00000000	7.07329907e-06	-0.8531957696	-0.8532099162	1.414660e-05	1.658072e-05	238.840038	238.840053
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi64	9.9999984911e-01	ZZ onsite	2	1.00000000	3.68289428e-08	-0.8531957696	-0.8531958433	7.365789e-08	8.633175e-08	238.840053	238.840053
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi128	9.9999999970e-01	ZZ onsite	2	1.00000000	1.01034962e-10	-0.8531957696	-0.8531957698	2.020700e-10	2.368390e-10	238.840053	238.840053
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi256	1.0000000000e+00	ZZ onsite	2	1.00000000	9.48546797e-14	-0.8531957696	-0.8531957696	1.882938e-13	2.206924e-13	238.840053	238.840053
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	UHF	3.9131320346e-02	ZZ onsite	2	0.55769377	4.76181291e-01	-0.8531957696	-0.8808493920	2.765362e-02	3.241181e-02	191.093891	238.840053
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi2	2.6419497250e-01	ZZ up-up nb	2	0.94739521	2.23243201e-01	-0.4464864017	-0.0000000000	-4.464864e-01	1.000000e+00	1.000000	23.132033
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi4	7.5816648360e-01	ZZ up-up nb	2	0.99991960	8.05898421e-03	-0.4464864017	-0.4303684333	-1.611797e-02	3.609957e-02	22.483562	23.132033
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi8	9.8380361423e-01	ZZ up-up nb	2	1.00000000	5.92007150e-05	-0.4464864017	-0.4466048032	1.184014e-04	2.651849e-04	23.131997	23.132033
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi16	9.9977550155e-01	ZZ up-up nb	2	0.99999998	1.21010461e-04	-0.4464864017	-0.4462443808	-2.420209e-04	5.420566e-04	23.131882	23.132033
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi32	9.9996899668e-01	ZZ up-up nb	2	1.00000000	1.04561754e-05	-0.4464864017	-0.4464654894	-2.091235e-05	4.683760e-05	23.132031	23.132033
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi64	9.9999984911e-01	ZZ up-up nb	2	1.00000000	4.26234940e-07	-0.4464864017	-0.4464855493	-8.524699e-07	1.909285e-06	23.132033	23.132033
1	16	16	cylinder	true	8.0	-5.0371340917	-3.553e-14	chi128	9.9999999970e-01	ZZ up-up nb	2	1.00000000	4.85583476e-10	-0.4464864017	-0.4464864008	-9.711671e-10	2.175133e-09	23.132033	23.132033
