W	LX	geometry	U	Hvar	state	kind	i	j	name	value
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zabc	0.000000000000
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zabcd	0.611818451326
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zabd	-0.000000000000
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zac	-0.532768383815
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zacd	-0.000000000000
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zad	0.355277015218
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zb	-0.000000000000
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zbc	0.355277015218
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zbcd	0.000000000000
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zbd	-0.532768383815
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zc	0.000000000000
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zcd	-0.600141211578
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	Zd	-0.000000000000
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	hopD	0.493707146159
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	hopD_Za	0.000000000000
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	hopD_Zc	-0.000000000000
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	hopU	0.493707146159
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	hopU_Zb	-0.000000000000
1	16	torus	4.0	1.048e-09	chi32	bond	1	2	hopU_Zd	0.000000000000
1	16	torus	4.0	1.048e-09	chi32	dist	1	2	FF	0.611818451326
1	16	torus	4.0	1.048e-09	chi32	dist	1	2	hopU	0.493707146159
1	16	torus	4.0	1.048e-09	chi32	dist	1	3	FF	0.377903272670
1	16	torus	4.0	1.048e-09	chi32	dist	1	3	hopU	-0.000000000000
1	16	torus	4.0	1.048e-09	chi32	dist	1	4	FF	0.371790590957
1	16	torus	4.0	1.048e-09	chi32	dist	1	4	hopU	-0.099762272600
1	16	torus	4.0	1.048e-09	chi32	dist	1	5	FF	0.368712439095
1	16	torus	4.0	1.048e-09	chi32	dist	1	5	hopU	0.000000000001
1	16	torus	4.0	1.048e-09	chi32	dist	1	6	FF	0.368913299025
1	16	torus	4.0	1.048e-09	chi32	dist	1	6	hopU	0.037206009858
1	16	torus	4.0	1.048e-09	chi32	dist	1	7	FF	0.368269162734
1	16	torus	4.0	1.048e-09	chi32	dist	1	7	hopU	-0.000000000000
1	16	torus	4.0	1.048e-09	chi32	dist	1	8	FF	0.368410139338
1	16	torus	4.0	1.048e-09	chi32	dist	1	8	hopU	-0.011453395993
1	16	torus	4.0	1.048e-09	chi32	dist	1	9	FF	0.367919881965
1	16	torus	4.0	1.048e-09	chi32	dist	1	9	hopU	0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Za	-0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zab	-0.601119936074
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zabc	-0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zabcd	0.596354959168
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zabd	0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zac	-0.520017670945
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zacd	0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zad	0.345840480207
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zb	0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zbc	0.345840480207
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zbcd	-0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zbd	-0.520017670945
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zc	0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zcd	-0.600357816114
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	Zd	-0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	hopD	0.488809873816
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	hopD_Za	0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	hopD_Zc	-0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	hopU	0.488809873816
