W	LX	nsites	geometry	U	method	chi	quantity	i	j	value
1	14	14	cylinder	12.0	var	2	E	0	0	-0.159441519356
1	14	14	cylinder	12.0	var	2	chi_reached	0	0	2.000000000000
1	14	14	cylinder	12.0	var	2	ZZ onsite	7	8	-1.000000000000
1	14	14	cylinder	12.0	var	2	ZZ up-up nb	7	8	-0.999999997462
1	14	14	cylinder	12.0	var	2	SzSz nb	7	8	-0.249999999366
1	14	14	cylinder	12.0	var	2	SxSx nb	7	8	0.000000000000
1	14	14	cylinder	12.0	var	2	DoubleOcc	7	8	0.000000000000
1	14	14	cylinder	12.0	var	2	n	7	8	1.000000000000
1	14	14	cylinder	12.0	var	2	Sz	7	8	-0.500000000000
1	14	14	cylinder	12.0	var	2	mz_max	0	0	0.500000000000
1	14	14	cylinder	12.0	var	2	E_start	1	0	0.000000000000
1	14	14	cylinder	12.0	var	2	E_start	2	0	-0.120693588193
1	14	14	cylinder	12.0	var	2	E_start	3	0	-0.159441519356
1	14	14	cylinder	12.0	var	2	E_start	4	0	-0.038741143071
1	14	14	cylinder	12.0	var	4	E	0	0	-2.899488970148
1	14	14	cylinder	12.0	var	4	chi_reached	0	0	4.000000000000
1	14	14	cylinder	12.0	var	4	ZZ onsite	7	8	-0.930968335124
1	14	14	cylinder	12.0	var	4	ZZ up-up nb	7	8	-0.645754629299
1	14	14	cylinder	12.0	var	4	SzSz nb	7	8	-0.157196285862
1	14	14	cylinder	12.0	var	4	SxSx nb	7	8	-0.126891721928
1	14	14	cylinder	12.0	var	4	DoubleOcc	7	8	0.017257916219
1	14	14	cylinder	12.0	var	4	n	7	8	1.000000000000
1	14	14	cylinder	12.0	var	4	Sz	7	8	-0.297403640553
1	14	14	cylinder	12.0	var	4	mz_max	0	0	0.308975716961
1	14	14	cylinder	12.0	var	4	E_start	1	0	-2.899488970148
1	14	14	cylinder	12.0	var	4	E_start	2	0	-2.706763180956
1	14	14	cylinder	12.0	var	4	E_start	3	0	-2.899488970148
1	14	14	cylinder	12.0	var	4	E_start	4	0	-2.899488970148
1	14	14	cylinder	12.0	var	8	E	0	0	-3.001210644099
1	14	14	cylinder	12.0	var	8	chi_reached	0	0	8.000000000000
1	14	14	cylinder	12.0	var	8	ZZ onsite	7	8	-0.929268671176
1	14	14	cylinder	12.0	var	8	ZZ up-up nb	7	8	-0.753094497692
1	14	14	cylinder	12.0	var	8	SzSz nb	7	8	-0.183075670804
1	14	14	cylinder	12.0	var	8	SxSx nb	7	8	-0.183748159862
1	14	14	cylinder	12.0	var	8	DoubleOcc	7	8	0.017682832206
1	14	14	cylinder	12.0	var	8	n	7	8	1.000000000000
1	14	14	cylinder	12.0	var	8	Sz	7	8	-0.031471502770
1	14	14	cylinder	12.0	var	8	mz_max	0	0	0.031473137823
1	14	14	cylinder	12.0	var	8	E_start	1	0	-3.001210644099
1	14	14	cylinder	12.0	var	8	E_start	2	0	-2.999854426393
1	14	14	cylinder	12.0	var	8	E_start	3	0	-3.000804217903
1	14	14	cylinder	12.0	var	8	E_start	4	0	-3.000247430159
1	14	14	cylinder	12.0	var	16	E	0	0	-3.011955821096
1	14	14	cylinder	12.0	var	16	chi_reached	0	0	16.000000000000
1	14	14	cylinder	12.0	var	16	ZZ onsite	7	8	-0.928778580052
1	14	14	cylinder	12.0	var	16	ZZ up-up nb	7	8	-0.711986031000
1	14	14	cylinder	12.0	var	16	SzSz nb	7	8	-0.172997076421
1	14	14	cylinder	12.0	var	16	SxSx nb	7	8	-0.172997076421
1	14	14	cylinder	12.0	var	16	DoubleOcc	7	8	0.017805354987
1	14	14	cylinder	12.0	var	16	n	7	8	1.000000000000
1	14	14	cylinder	12.0	var	16	Sz	7	8	-0.000000000019
1	14	14	cylinder	12.0	var	16	mz_max	0	0	0.000000000025
1	14	14	cylinder	12.0	var	16	E_start	1	0	-3.011955821096
1	14	14	cylinder	12.0	var	16	E_start	2	0	-3.011955821096
1	14	14	cylinder	12.0	var	16	E_start	3	0	-3.011955821096
1	14	14	cylinder	12.0	var	16	E_start	4	0	-3.011955821096
