W	LX	geometry	U	Hvar	state	kind	i	j	name	value
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Za	-0.000000000001
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zab	-0.853426409758
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zabc	-0.000000000001
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zabcd	0.843732288540
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zabd	0.000000000001
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zac	-0.513298811596
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zacd	0.000000000001
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zad	0.448274171973
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zb	0.000000000001
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zbc	0.448274171973
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zbcd	-0.000000000001
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zbd	-0.513298811596
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zc	0.000000000002
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zcd	-0.853426409758
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	Zd	-0.000000000002
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	hopD	0.292082022482
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	hopD_Za	-0.000000000000
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	hopD_Zc	0.000000000000
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	hopU	0.292082022482
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	hopU_Zb	0.000000000000
1	64	cylinder	8.0	1.088e-10	true	bond	32	33	hopU_Zd	-0.000000000000
1	64	cylinder	8.0	1.088e-10	true	bond	33	34	Za	0.000000000002
1	64	cylinder	8.0	1.088e-10	true	bond	33	34	Zab	-0.853426409758
1	64	cylinder	8.0	1.088e-10	true	bond	33	34	Zabc	0.000000000002
1	64	cylinder	8.0	1.088e-10	true	bond	33	34	Zabcd	0.860455508646
1	64	cylinder	8.0	1.088e-10	true	bond	33	34	Zabd	-0.000000000002
1	64	cylinder	8.0	1.088e-10	true	bond	33	34	Zac	-0.619811493256
1	64	cylinder	8.0	1.088e-10	true	bond	33	34	Zacd	-0.000000000001
1	64	cylinder	8.0	1.088e-10	true	bond	33	34	Zad	0.545720072339
1	64	cylinder	8.0	1.088e-10	true	bond	33	34	Zb	-0.000000000002
