W	LX	nsites	geometry	U	method	chi	quantity	i	j	value
1	12	12	cylinder	12.0	var	2	E	0	0	-0.038765252011
1	12	12	cylinder	12.0	var	2	chi_reached	0	0	2.000000000000
1	12	12	cylinder	12.0	var	2	ZZ onsite	6	7	-1.000000000000
1	12	12	cylinder	12.0	var	2	ZZ up-up nb	6	7	-1.000000000000
1	12	12	cylinder	12.0	var	2	SzSz nb	6	7	-0.250000000000
1	12	12	cylinder	12.0	var	2	SxSx nb	6	7	0.000000000000
1	12	12	cylinder	12.0	var	2	DoubleOcc	6	7	0.000000000000
1	12	12	cylinder	12.0	var	2	n	6	7	1.000000000000
1	12	12	cylinder	12.0	var	2	Sz	6	7	0.500000000000
1	12	12	cylinder	12.0	var	2	mz_max	0	0	0.500000000000
1	12	12	cylinder	12.0	var	2	E_start	1	0	0.000000000000
1	12	12	cylinder	12.0	var	2	E_start	2	0	0.000000000000
1	12	12	cylinder	12.0	var	2	E_start	3	0	-0.038741143071
1	12	12	cylinder	12.0	var	2	E_start	4	0	-0.038765252011
1	12	12	cylinder	12.0	var	4	E	0	0	-2.463088106758
1	12	12	cylinder	12.0	var	4	chi_reached	0	0	4.000000000000
1	12	12	cylinder	12.0	var	4	ZZ onsite	6	7	-0.930726703315
1	12	12	cylinder	12.0	var	4	ZZ up-up nb	6	7	-0.625959436596
1	12	12	cylinder	12.0	var	4	SzSz nb	6	7	-0.152333330487
1	12	12	cylinder	12.0	var	4	SxSx nb	6	7	-0.123364857074
1	12	12	cylinder	12.0	var	4	DoubleOcc	6	7	0.017318324171
1	12	12	cylinder	12.0	var	4	n	6	7	1.000000000000
1	12	12	cylinder	12.0	var	4	Sz	6	7	0.295410951486
1	12	12	cylinder	12.0	var	4	mz_max	0	0	0.308878539502
1	12	12	cylinder	12.0	var	4	E_start	1	0	-2.463088106758
1	12	12	cylinder	12.0	var	4	E_start	2	0	-2.463088106758
1	12	12	cylinder	12.0	var	4	E_start	3	0	-2.463088106758
1	12	12	cylinder	12.0	var	4	E_start	4	0	-2.463088106758
1	12	12	cylinder	12.0	var	8	E	0	0	-2.553804886407
1	12	12	cylinder	12.0	var	8	chi_reached	0	0	8.000000000000
1	12	12	cylinder	12.0	var	8	ZZ onsite	6	7	-0.929279036733
1	12	12	cylinder	12.0	var	8	ZZ up-up nb	6	7	-0.384426762460
1	12	12	cylinder	12.0	var	8	SzSz nb	6	7	-0.092740353274
1	12	12	cylinder	12.0	var	8	SxSx nb	6	7	-0.093989419129
1	12	12	cylinder	12.0	var	8	DoubleOcc	6	7	0.017699891515
1	12	12	cylinder	12.0	var	8	n	6	7	1.000039301397
1	12	12	cylinder	12.0	var	8	Sz	6	7	0.016913111510
1	12	12	cylinder	12.0	var	8	mz_max	0	0	0.018475941673
1	12	12	cylinder	12.0	var	8	E_start	1	0	-2.553436353557
1	12	12	cylinder	12.0	var	8	E_start	2	0	-2.553804886407
1	12	12	cylinder	12.0	var	8	E_start	3	0	-2.553014966621
1	12	12	cylinder	12.0	var	8	E_start	4	0	-2.553015079813
1	12	12	cylinder	12.0	var	16	E	0	0	-2.562392041639
1	12	12	cylinder	12.0	var	16	chi_reached	0	0	16.000000000000
1	12	12	cylinder	12.0	var	16	ZZ onsite	6	7	-0.928573489708
1	12	12	cylinder	12.0	var	16	ZZ up-up nb	6	7	-0.437416487805
1	12	12	cylinder	12.0	var	16	SzSz nb	6	7	-0.105726930784
1	12	12	cylinder	12.0	var	16	SxSx nb	6	7	-0.105726930784
1	12	12	cylinder	12.0	var	16	DoubleOcc	6	7	0.017856627573
1	12	12	cylinder	12.0	var	16	n	6	7	1.000000000000
1	12	12	cylinder	12.0	var	16	Sz	6	7	0.000000000000
1	12	12	cylinder	12.0	var	16	mz_max	0	0	0.000000000000
1	12	12	cylinder	12.0	var	16	E_start	1	0	-2.562392041639
1	12	12	cylinder	12.0	var	16	E_start	2	0	-2.562392041639
1	12	12	cylinder	12.0	var	16	E_start	3	0	-2.562392041639
1	12	12	cylinder	12.0	var	16	E_start	4	0	-2.562392041639
