U	nhole	site	x	y	observable	prior	true	Delta	relerr	G	dens	Sz
8.0	4	8	2	4	DoubleOcc	chi8	0.043436110993973626	0.02924335886477844	0.6732499341120962	16.288786714898432	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	DoubleOcc	chi32	0.043436110993973626	0.009158233587989534	0.2108437744175614	34.0936798038736	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	DoubleOcc	exact	0.043436110993973626	0.0	0.0	40.42225056843287	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	DoubleOcc	UHF	0.043436110993973626	-0.006928774876573979	0.15951646494169988	0.7546060312695414	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	ZZ onsite	chi8	-0.5833617432588221	0.13033231130388978	0.22341593841210255	14.92443648129228	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	ZZ onsite	chi32	-0.5833617432588221	0.04999864306460089	0.08570778533623831	34.35898919976118	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	ZZ onsite	exact	-0.5833617432588221	0.0	0.0	41.98103212021448	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	ZZ onsite	UHF	-0.5833617432588221	0.2146041254090698	0.36787486990530277	6.862191408547185	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	ZZ up-up nb	chi8	0.06960492589144486	0.014179108123848129	0.20370840055144548	1.4337403386659116	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	ZZ up-up nb	chi32	0.06960492589144486	-0.004409015084572518	0.06334343479438184	1.4542044448673799	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	ZZ up-up nb	exact	0.06960492589144486	0.0	0.0	1.4580977381773614	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	ZZ up-up nb	UHF	0.06960492589144486	-0.7213528277279053	10.36353129450809	0.028220384437692748	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	SzSz nb	chi8	0.0090663653159235	0.005364380630412139	0.5916792941257875	1.1256039352297078	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	SzSz nb	chi32	0.0090663653159235	-0.001598965206443809	0.17636231838524127	1.1827423148881122	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	SzSz nb	exact	0.0090663653159235	0.0	0.0	1.1858576692274276	0.8785530936173584	-0.04004012226555666
8.0	4	8	2	4	SzSz nb	UHF	0.0090663653159235	-0.18969345647451533	20.922767819795617	0.01955261316754597	0.8785530936173584	-0.04004012226555666
8.0	4	9	3	1	n	chi8	0.840011717625071	0.06637047486528003	0.0790113679043983	3.1657441319618127	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	n	chi32	0.840011717625071	0.01211346211870945	0.014420587075805706	5.399318658837743	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	n	exact	0.840011717625071	0.0	0.0	5.750240729456881	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	n	UHF	0.840011717625071	-0.1568090788619836	0.18667487080456824	0.05545958115400228	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	Sz	chi8	-0.06505757994820102	0.027484530019634842	0.42246468499932033	3.0220478008545	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	Sz	chi32	-0.06505757994820102	0.01076506780143334	0.1654698470186642	4.015694382040568	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	Sz	exact	-0.06505757994820102	0.0	0.0	4.007529199249681	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	Sz	UHF	-0.06505757994820102	-0.5106152954502062	7.848667224584117	0.0560322261309148	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	DoubleOcc	chi8	0.038884284545187164	0.015560024239360135	0.40016228719028984	27.430637093610674	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	DoubleOcc	chi32	0.038884284545187164	0.011352663199098084	0.29196019245012034	39.70294345763766	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	DoubleOcc	exact	0.038884284545187164	0.0	0.0	40.98152162595112	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	DoubleOcc	UHF	0.038884284545187164	-0.01100696268871848	0.2830696981431499	0.785809697183545	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	ZZ onsite	chi8	-0.5244862970693921	-0.07050085277311974	0.13441886502478467	20.36526089578434	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	ZZ onsite	chi32	-0.5244862970693921	0.021183728558975656	0.04038947952947748	34.50669188016292	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	ZZ onsite	exact	-0.5244862970693921	0.0	0.0	35.09089945862212	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	ZZ onsite	UHF	-0.5244862970693921	0.26959030696909414	0.5140082943547828	3.7770406858585375	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	ZZ up-up nb	chi8	-0.07139081438670546	-0.15033923660473944	2.105862468389714	0.4614911401771918	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	ZZ up-up nb	chi32	-0.07139081438670546	-0.02427370291311478	0.34001157041899605	1.392524625592438	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	ZZ up-up nb	exact	-0.07139081438670546	0.0	0.0	1.4412570198822696	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	ZZ up-up nb	UHF	-0.07139081438670546	0.7688599782274776	10.769732560589144	0.023539352829976132	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	SzSz nb	chi8	-0.04182089596693424	-0.016512497450116594	0.39483844303986765	2.170045018373842	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	SzSz nb	chi32	-0.04182089596693424	0.0007896253647543677	0.01888112022704359	4.012462654474036	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	SzSz nb	exact	-0.04182089596693424	0.0	0.0	4.113657192088057	0.840011717625071	-0.06505757994820102
8.0	4	9	3	1	SzSz nb	UHF	-0.04182089596693424	0.1624725554483905	3.8849611346645876	0.08644279618958244	0.840011717625071	-0.06505757994820102
8.0	4	10	3	2	n	chi8	0.8400569104085508	0.059086607113395306	0.07033643361693115	1.9677059398419408	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	n	chi32	0.8400569104085508	0.01576706831198582	0.01876904780691312	4.238429710744469	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	n	exact	0.8400569104085508	0.0	0.0	4.617421186361501	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	n	UHF	0.8400569104085508	-0.15676388607848823	0.1866110309148557	0.07608735892135124	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	Sz	chi8	-0.06953873522278803	0.052057641897466936	0.7486135853734582	2.1870136055831786	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	Sz	chi32	-0.06953873522278803	0.01194937171279506	0.171837633723301	3.5409830703425267	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	Sz	exact	-0.06953873522278803	0.0	0.0	3.612389669300023	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	Sz	UHF	-0.06953873522278803	0.3760189802792105	5.407331310736697	0.10701010637438087	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	DoubleOcc	chi8	0.03887812284465397	0.0034577280153489237	0.08893762770298944	16.921347789367356	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	DoubleOcc	chi32	0.03887812284465397	0.008542040703054171	0.21971330090153168	34.510991119052164	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	DoubleOcc	exact	0.03887812284465397	0.0	0.0	35.794739952183775	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	DoubleOcc	UHF	0.03887812284465397	-0.011013124389249868	0.2832730487851795	1.0580861810076025	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	ZZ onsite	chi8	-0.5246013294384845	-0.10434230216539603	0.198898280103637	15.928996170640458	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	ZZ onsite	chi32	-0.5246013294384845	0.002634026188248373	0.005021005553050629	36.38200542238367	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	ZZ onsite	exact	-0.5246013294384845	0.0	0.0	36.54361675032506	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	ZZ onsite	UHF	-0.5246013294384845	0.2694752745999781	0.5136763089952809	3.3449418732832434	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	ZZ up-up nb	chi8	-0.07222458378039366	-0.1800094684688392	2.4923572978444106	0.3628438946632868	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	ZZ up-up nb	chi32	-0.07222458378039366	-0.02283179486690723	0.3161222075897269	1.384761626683773	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	ZZ up-up nb	exact	-0.07222458378039366	0.0	0.0	1.4172066697798624	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	ZZ up-up nb	UHF	-0.07222458378039366	0.768026208833789	10.63386133409993	0.024172833152707053	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	SzSz nb	chi8	-0.041767648996134846	-0.020239795457887653	0.4845806729452412	1.9557610971039212	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	SzSz nb	chi32	-0.041767648996134846	0.000991086999263903	0.023728579967611237	3.8839259519393923	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	SzSz nb	exact	-0.041767648996134846	0.0	0.0	3.9482677448039	0.8400569104085508	-0.06953873522278803
8.0	4	10	3	2	SzSz nb	UHF	-0.041767648996134846	0.1625258024191898	3.8911886669568077	0.0816074682894984	0.8400569104085508	-0.06953873522278803
8.0	4	11	3	3	n	chi8	0.8403540227574147	0.05332242333674131	0.06345233305574824	2.4276148521542495	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	n	chi32	0.8403540227574147	0.013336962219637205	0.015870647201610636	4.2522966772891015	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	n	exact	0.8403540227574147	0.0	0.0	4.501745005752601	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	n	UHF	0.8403540227574147	-0.15646677372963946	0.18619149726472695	0.04626989625850842	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	Sz	chi8	-0.06370231598409906	0.04127181340588963	0.6478856030319466	2.5208170146010342	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	Sz	chi32	-0.06370231598409906	0.010730456364598379	0.16844687981637657	3.933594262586748	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	Sz	exact	-0.06370231598409906	0.0	0.0	4.051055240016674	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	Sz	UHF	-0.06370231598409906	-0.5092600314861041	7.994372317848257	0.054839177312724134	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	DoubleOcc	chi8	0.0389823342415688	0.011568692866819219	0.29676757669588055	23.156738132744785	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	DoubleOcc	chi32	0.0389823342415688	0.007484811985740025	0.19200522830053102	33.691678204654025	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	DoubleOcc	exact	0.0389823342415688	0.0	0.0	35.92516030632652	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	DoubleOcc	UHF	0.0389823342415688	-0.010908912992336817	0.27984247748571456	0.5528217246951121	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	ZZ onsite	chi8	-0.5247787085485531	-0.0603700752062063	0.1150391092908084	24.242119739636426	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	ZZ onsite	chi32	-0.5247787085485531	0.0032653235036890216	0.006222286557166811	30.935422823143686	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	ZZ onsite	exact	-0.5247787085485531	0.0	0.0	31.18661207495941	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	ZZ onsite	UHF	-0.5247787085485531	0.26929789548993277	0.5131646751347135	3.178620521697889	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	ZZ up-up nb	chi8	-0.07911660544467869	-0.1667427951410692	2.1075574995145874	0.40255435136704387	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	ZZ up-up nb	chi32	-0.07911660544467869	-0.026395365229794805	0.33362610897470113	1.6934829842660015	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	ZZ up-up nb	exact	-0.07911660544467869	0.0	0.0	1.9159945175368567	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	ZZ up-up nb	UHF	-0.07911660544467869	0.7611341871695039	9.620410062988832	0.026519338118604876	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	SzSz nb	chi8	-0.042826514513520146	-0.01769700979991873	0.4132255449911027	2.3573262360231495	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	SzSz nb	chi32	-0.042826514513520146	0.0008673172869472293	0.02025187659559409	4.6374070959695235	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	SzSz nb	exact	-0.042826514513520146	0.0	0.0	4.805301533246735	0.8403540227574147	-0.06370231598409906
8.0	4	11	3	3	SzSz nb	UHF	-0.042826514513520146	0.1614669369018027	3.7702563175162966	0.10047341164384005	0.8403540227574147	-0.06370231598409906
8.0	4	12	3	4	n	chi8	0.8418977342536528	0.025615021658269232	0.030425336256519442	2.181449118606895	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	n	chi32	0.8418977342536528	0.014259717508707803	0.016937588650656157	4.106887442899736	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	n	exact	0.8418977342536528	0.0	0.0	4.29013743315264	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	n	UHF	0.8418977342536528	-0.1549230622333787	0.18401648553041766	0.08429121399709169	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	Sz	chi8	-0.06713841655786112	0.054077763530077066	0.8054667700342896	2.1540268153829585	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	Sz	chi32	-0.06713841655786112	0.0076440127233175365	0.11385452793230215	3.666641944887541	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	Sz	exact	-0.06713841655786112	0.0	0.0	3.721529799372632	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	Sz	UHF	-0.06713841655786112	0.3784192989441335	5.636404883305593	0.09165168891956241	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	DoubleOcc	chi8	0.038934212783130945	0.018469451287619593	0.4743758758009836	24.99426657041431	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	DoubleOcc	chi32	0.038934212783130945	0.01239060811286724	0.318244732001766	37.79390569843064	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	DoubleOcc	exact	0.038934212783130945	0.0	0.0	41.32108443836208	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	DoubleOcc	UHF	0.038934212783130945	-0.010957034450772646	0.28142432240263526	1.276770827648439	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	ZZ onsite	chi8	-0.5280586173747813	0.02264776183393835	0.04288872691166492	40.87640304541809	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	ZZ onsite	chi32	-0.5280586173747813	0.021042997434055466	0.039849737778487056	41.13997029047895	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	ZZ onsite	exact	-0.5280586173747813	0.0	0.0	41.8860448612377	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	ZZ onsite	UHF	-0.5280586173747813	0.26601798666366727	0.5037660174663245	3.9813221767496967	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	ZZ up-up nb	chi8	0.08669024911186743	-0.006556716696743667	0.07563384306674102	1.9667462339744253	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	ZZ up-up nb	chi32	0.08669024911186743	0.0011965064901055256	0.01380208849742168	1.942340172557926	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	ZZ up-up nb	exact	0.08669024911186743	0.0	0.0	1.9476138099772837	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	ZZ up-up nb	UHF	0.08669024911186743	-0.7104028495790666	8.194726129605922	0.0384864149634327	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	SzSz nb	chi8	0.009265614355884723	0.003775024123478245	0.4074229704024616	1.1186552505919856	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	SzSz nb	chi32	0.009265614355884723	-0.0004498719968101597	0.048552851384802094	1.2149796343990809	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	SzSz nb	exact	0.009265614355884723	0.0	0.0	1.2176615320872972	0.8418977342536528	-0.06713841655786112
8.0	4	12	3	4	SzSz nb	UHF	0.009265614355884723	-0.18191711890083942	19.633573329684424	0.020346857958564966	0.8418977342536528	-0.06713841655786112
8.0	4	13	4	1	n	chi8	0.8433592699715008	0.03775769977903254	0.04477059910696003	2.5396663172107106	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	n	chi32	0.8433592699715008	0.0046116516680790864	0.005468193487972126	3.2957387838878995	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	n	exact	0.8433592699715008	0.0	0.0	3.4536156437373533	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	n	UHF	0.8433592699715008	-0.12220919665117591	0.14490763426991876	0.07575059450562449	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	Sz	chi8	-0.03920346114145251	-0.024322371609024833	0.6204138844084641	2.2088877449108484	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	Sz	chi32	-0.03920346114145251	-0.009109515803085003	0.23236509067952898	2.5542299949896434	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	Sz	exact	-0.03920346114145251	0.0	0.0	2.5827421943584707	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	Sz	UHF	-0.03920346114145251	0.39038663470685847	9.957963489455166	0.07422462805426014	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	DoubleOcc	chi8	0.04057722484212978	-0.017572107064878023	0.4330534464405653	13.579978067323601	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	DoubleOcc	chi32	0.04057722484212978	0.0076955156192987095	0.1896511072218214	31.18184774946659	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	DoubleOcc	exact	0.04057722484212978	0.0	0.0	34.46579486905855	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	DoubleOcc	UHF	0.04057722484212978	-0.007955740640925968	0.1960641880236676	1.0859845386240548	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	ZZ onsite	chi8	-0.5244096405744822	-0.1458038278175794	0.2780342246527994	9.666551351784674	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	ZZ onsite	chi32	-0.5244096405744822	0.02155875914103944	0.04111053167791151	28.146949780676326	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	ZZ onsite	exact	-0.5244096405744822	0.0	0.0	30.321385652278206	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	ZZ onsite	UHF	-0.5244096405744822	0.21259543073864817	0.405399547013959	4.9003179329873126	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	ZZ up-up nb	chi8	-0.16169576914396233	0.12531760202198178	0.7750209092385587	1.7599254644003914	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	ZZ up-up nb	chi32	-0.16169576914396233	0.024754841009898443	0.15309516842001292	3.8845201766056707	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	ZZ up-up nb	exact	-0.16169576914396233	0.0	0.0	3.8853007000009487	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	ZZ up-up nb	UHF	-0.16169576914396233	0.6233872613123462	3.8553096634045314	0.10576279727348618	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	SzSz nb	chi8	-0.05229707269406028	0.012832334775970039	0.24537386348638765	3.60782906340647	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	SzSz nb	chi32	-0.05229707269406028	0.004184989548850798	0.08002339965246495	5.625017334132235	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	SzSz nb	exact	-0.05229707269406028	0.0	0.0	5.724288068259166	0.8433592699715008	-0.03920346114145251
8.0	4	13	4	1	SzSz nb	UHF	-0.05229707269406028	0.13826032264979846	2.643748789891668	0.1655768344794682	0.8433592699715008	-0.03920346114145251
8.0	4	14	4	2	n	chi8	0.8437883965620374	0.03959265938837042	0.046922498045349065	2.158947919699133	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	n	chi32	0.8437883965620374	0.007319427986164362	0.008674482863223658	3.3888745121973987	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	n	exact	0.8437883965620374	0.0	0.0	3.5839153136814357	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	n	UHF	0.8437883965620374	-0.12178007006061631	0.144325367066911	0.04462047556961324	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	Sz	chi8	-0.026808782373655908	-0.030532151585107428	1.1388861739244953	2.004466291947028	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	Sz	chi32	-0.026808782373655908	-0.006972567047095743	0.26008518215834564	2.5616617320356587	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	Sz	exact	-0.026808782373655908	0.0	0.0	2.5768464213149613	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	Sz	UHF	-0.026808782373655908	-0.4563988782219242	17.024230040018978	0.04759870831025389	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	DoubleOcc	chi8	0.04096241383765434	0.007565540942311641	0.18469470506049826	28.249964229537152	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	DoubleOcc	chi32	0.04096241383765434	0.004438067649547711	0.10834487604019216	34.44323234538969	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	DoubleOcc	exact	0.04096241383765434	0.0	0.0	35.91943357304765	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	DoubleOcc	UHF	0.04096241383765434	-0.007570551645426998	0.18481702947075437	0.7693126947960273	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	ZZ onsite	chi8	-0.5237271377734575	-0.0489231550074975	0.09341344276236381	24.349554961058853	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	ZZ onsite	chi32	-0.5237271377734575	0.0031134146258640083	0.005944726559521423	29.723362474553614	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	ZZ onsite	exact	-0.5237271377734575	0.0	0.0	29.810562760999975	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	ZZ onsite	UHF	-0.5237271377734575	0.21327793353952462	0.4072310143145184	5.000573559931307	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	ZZ up-up nb	chi8	-0.15925141519879732	-0.040600922208185716	0.25494858025281986	3.079239657821844	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	ZZ up-up nb	chi32	-0.15925141519879732	0.023909241529355002	0.15013519031845668	3.4044683625424663	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	ZZ up-up nb	exact	-0.15925141519879732	0.0	0.0	3.6020891816328433	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	ZZ up-up nb	UHF	-0.15925141519879732	0.6258316152575114	3.929833932566759	0.08760430069798886	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	SzSz nb	chi8	-0.05189732349608548	-0.016397383042466712	0.3159581638868821	4.050434588046499	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	SzSz nb	chi32	-0.05189732349608548	0.005430883612189498	0.10464669941214097	6.695667663058114	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	SzSz nb	exact	-0.05189732349608548	0.0	0.0	7.164640189586026	0.8437883965620374	-0.026808782373655908
8.0	4	14	4	2	SzSz nb	UHF	-0.05189732349608548	0.13866007184777335	2.671815471528743	0.1598091554405503	0.8437883965620374	-0.026808782373655908
8.0	4	15	4	3	n	chi8	0.8429359352162461	0.03525780161931669	0.04182737993044712	3.5304977375249025	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	n	chi32	0.8429359352162461	0.0045143806809123666	0.0053555442262100865	3.9216364630062586	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	n	exact	0.8429359352162461	0.0	0.0	4.012117269374033	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	n	UHF	0.8429359352162461	-0.12263253140643071	0.14548262362900766	0.06996720321078306	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	Sz	chi8	-0.039952761611995555	0.005351350964506979	0.13394195416269475	2.4480792804137637	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	Sz	chi32	-0.039952761611995555	-0.004480552174735558	0.11214624456373753	2.6090932231291077	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	Sz	exact	-0.039952761611995555	0.0	0.0	2.627599702312703	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	Sz	UHF	-0.039952761611995555	0.3896373342363155	9.752450607052142	0.07081759202131754	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	DoubleOcc	chi8	0.040632001386209676	-0.020017606635995458	0.49265618116437027	14.039896258916489	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	DoubleOcc	chi32	0.040632001386209676	0.005249104347676531	0.12918645817574848	39.71381656274907	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	DoubleOcc	exact	0.040632001386209676	0.0	0.0	40.24554631624319	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	DoubleOcc	UHF	0.040632001386209676	-0.007900964096846042	0.19445175790744076	1.2057560434266938	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	ZZ onsite	chi8	-0.5233438648876542	-0.15058602978261842	0.28773821551332146	9.11946380482045	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	ZZ onsite	chi32	-0.5233438648876542	0.011967656028883167	0.022867672350476976	35.93931815002822	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	ZZ onsite	exact	-0.5233438648876542	0.0	0.0	36.35980179559702	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	ZZ onsite	UHF	-0.5233438648876542	0.21366120642547648	0.4082616053430625	5.4052432808842585	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	ZZ up-up nb	chi8	-0.16011413648792946	-0.032798962847413904	0.20484738928649515	3.2248354393685132	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	ZZ up-up nb	chi32	-0.16011413648792946	0.012489379990459376	0.0780029812758033	3.342853149250244	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	ZZ up-up nb	exact	-0.16011413648792946	0.0	0.0	3.4497289579879022	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	ZZ up-up nb	UHF	-0.16011413648792946	0.6249688939683691	3.903271176905005	0.08173306364583492	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	SzSz nb	chi8	-0.05216278932434862	0.0019019660898443036	0.03646212394850789	5.933390042513424	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	SzSz nb	chi32	-0.05216278932434862	0.0028620752653888	0.05486814072752886	6.259717168452138	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	SzSz nb	exact	-0.05216278932434862	0.0	0.0	6.404246333530862	0.8429359352162461	-0.039952761611995555
8.0	4	15	4	3	SzSz nb	UHF	-0.05216278932434862	0.13839460601950906	2.6531289413794643	0.15468635160426192	0.8429359352162461	-0.039952761611995555
8.0	4	16	4	4	n	chi8	0.8436240044866152	0.036789735704745974	0.043609161793747506	2.8635835654527146	0.8436240044866152	-0.02720575413574558
8.0	4	16	4	4	n	chi32	0.8436240044866152	0.005367688742513921	0.006362655299004218	3.108195811481926	0.8436240044866152	-0.02720575413574558
