W	LX	nsites	geometry	U	method	chi	quantity	i	j	value
1	16	16	cylinder	4.0	exact	0	E	0	0	-8.818767454811
1	16	16	cylinder	4.0	exact	0	Hvar	0	0	0.000000000011
1	16	16	cylinder	4.0	exact	0	chi_reached	0	0	599.000000000000
1	16	16	cylinder	4.0	trunc	2	E	0	0	0.000000000000
1	16	16	cylinder	4.0	trunc	2	chi_reached	0	0	2.000000000000
1	16	16	cylinder	4.0	trunc	2	ZZ onsite	8	9	-1.000000000000
1	16	16	cylinder	4.0	trunc	2	ZZ up-up nb	8	9	0.000000000000
1	16	16	cylinder	4.0	trunc	2	SzSz nb	8	9	-0.000000000000
1	16	16	cylinder	4.0	trunc	2	SxSx nb	8	9	0.000000000000
1	16	16	cylinder	4.0	trunc	2	DoubleOcc	8	9	0.000000000000
1	16	16	cylinder	4.0	trunc	2	n	8	9	1.000000000000
1	16	16	cylinder	4.0	trunc	2	Sz	8	9	-0.000000000008
1	16	16	cylinder	4.0	trunc	2	mz_max	0	0	0.000000000008
1	16	16	cylinder	4.0	trunc	4	E	0	0	-5.943415880691
1	16	16	cylinder	4.0	trunc	4	chi_reached	0	0	4.000000000000
1	16	16	cylinder	4.0	trunc	4	ZZ onsite	8	9	-0.745772293737
1	16	16	cylinder	4.0	trunc	4	ZZ up-up nb	8	9	-0.350283222716
1	16	16	cylinder	4.0	trunc	4	SzSz nb	8	9	-0.087570805680
1	16	16	cylinder	4.0	trunc	4	SxSx nb	8	9	-0.087570805683
1	16	16	cylinder	4.0	trunc	4	DoubleOcc	8	9	0.063556926566
1	16	16	cylinder	4.0	trunc	4	n	8	9	1.000000000000
1	16	16	cylinder	4.0	trunc	4	Sz	8	9	-0.000000000007
1	16	16	cylinder	4.0	trunc	4	mz_max	0	0	0.000000000010
1	16	16	cylinder	4.0	trunc	8	E	0	0	-8.699222879153
1	16	16	cylinder	4.0	trunc	8	chi_reached	0	0	8.000000000000
1	16	16	cylinder	4.0	trunc	8	ZZ onsite	8	9	-0.605066729905
1	16	16	cylinder	4.0	trunc	8	ZZ up-up nb	8	9	-0.393035436540
1	16	16	cylinder	4.0	trunc	8	SzSz nb	8	9	-0.081298561541
1	16	16	cylinder	4.0	trunc	8	SxSx nb	8	9	-0.081298561541
1	16	16	cylinder	4.0	trunc	8	DoubleOcc	8	9	0.098733317524
1	16	16	cylinder	4.0	trunc	8	n	8	9	1.000000000000
1	16	16	cylinder	4.0	trunc	8	Sz	8	9	-0.000000000001
1	16	16	cylinder	4.0	trunc	8	mz_max	0	0	0.000000000003
1	16	16	cylinder	4.0	trunc	16	E	0	0	-8.796765837754
1	16	16	cylinder	4.0	trunc	16	chi_reached	0	0	16.000000000000
1	16	16	cylinder	4.0	trunc	16	ZZ onsite	8	9	-0.600147568989
1	16	16	cylinder	4.0	trunc	16	ZZ up-up nb	8	9	-0.394877081544
1	16	16	cylinder	4.0	trunc	16	SzSz nb	8	9	-0.081464961925
1	16	16	cylinder	4.0	trunc	16	SxSx nb	8	9	-0.081464961925
1	16	16	cylinder	4.0	trunc	16	DoubleOcc	8	9	0.099963107753
1	16	16	cylinder	4.0	trunc	16	n	8	9	1.000000000000
