geometry	rho	U	site	observable	prior	true	Delta	relerr	G	G_max	F_supp	infid_supp	D_supp	nsupp
cylinder	ED	8.0	7	n	chi4	0.9999999999999533	1.6475265596227473e-11	1.6475265596228242e-11	1.0000000000457088	0.9999999954577045	0.9659658765004477	0.03403412349955226	0.08616520621181468	2
cylinder	ED	8.0	7	n	chi8	0.9999999999999533	-3.2988534126587865e-10	3.2988534126589406e-10	0.9999999938483283	0.9999999954577045	0.9885261808807995	0.011473819119200535	0.05727822849412168	2
cylinder	ED	8.0	7	n	chi32	0.9999999999999533	-1.229621959808469e-10	1.2296219598085264e-10	0.9999999988632344	0.9999999954577045	0.9989649351370293	0.0010350648629706694	0.01919602229852024	2
cylinder	ED	8.0	7	n	chi128	0.9999999999999533	4.4160120005187764e-11	4.4160120005189826e-11	0.9999999972159664	0.9999999954577045	0.999992473359947	7.52664005299053e-6	0.0017010073332594869	2
cylinder	ED	8.0	7	n	exact	0.9999999999999533	1.8641699295329772e-10	1.8641699295330643e-10	0.9999999954577045	0.9999999954577045	0.999999999999978	2.19824158875781e-14	9.88031925615307e-8	2
cylinder	ED	8.0	7	n	UHF	0.9999999999999533	-4.651834473179406e-14	4.6518344731796236e-14	0.01488757263348514	0.9999999954577045	0.5964814106900291	0.40351858930997087	0.45045870824625955	2
cylinder	ED	8.0	7	n	UHFsym	0.9999999999999533	-4.0745185003743245e-14	4.074518500374515e-14	1.0000000000000309	0.9999999954577045	0.9998467089940213	0.00015329100597871737	0.0075825343138013835	2
cylinder	ED	8.0	7	Sz	chi4	-3.73383754470602e-11	-4.9578501026825705e-11	NaN	1.0000000000021687	1.0000000007008067	0.9659658765004477	0.03403412349955226	0.08616520621181468	2
cylinder	ED	8.0	7	Sz	chi8	-3.73383754470602e-11	1.1048265184665507e-9	NaN	1.0000000006573615	1.0000000007008067	0.9885261808807995	0.011473819119200535	0.05727822849412168	2
cylinder	ED	8.0	7	Sz	chi32	-3.73383754470602e-11	1.9028166889367704e-10	NaN	1.0000000000904359	1.0000000007008067	0.9989649351370293	0.0010350648629706694	0.01919602229852024	2
cylinder	ED	8.0	7	Sz	chi128	-3.73383754470602e-11	4.278764981213712e-10	NaN	1.0000000003944287	1.0000000007008067	0.999992473359947	7.52664005299053e-6	0.0017010073332594869	2
cylinder	ED	8.0	7	Sz	exact	-3.73383754470602e-11	6.911326927427908e-10	NaN	1.0000000007008067	1.0000000007008067	0.999999999999978	2.19824158875781e-14	9.88031925615307e-8	2
cylinder	ED	8.0	7	Sz	UHF	-3.73383754470602e-11	-0.4466674410893575	NaN	0.030218092281914227	1.0000000007008067	0.5964814106900291	0.40351858930997087	0.45045870824625955	2
cylinder	ED	8.0	7	Sz	UHFsym	-3.73383754470602e-11	-3.733837349549629e-11	NaN	1.0000000000000002	1.0000000007008067	0.9998467089940213	0.00015329100597871737	0.0075825343138013835	2
cylinder	ED	8.0	7	DoubleOcc	chi4	0.05427946426091726	0.04308260311414347	0.7937182818726558	15.026949448296369	73.24502458135947	0.9659658765004477	0.03403412349955226	0.08616520621181468	2
cylinder	ED	8.0	7	DoubleOcc	chi8	0.05427946426091726	0.028639114082117084	0.5276233741816433	26.344798888418833	73.24502458135947	0.9885261808807995	0.011473819119200535	0.05727822849412168	2
cylinder	ED	8.0	7	DoubleOcc	chi32	0.05427946426091726	0.009598011087778024	0.17682582572372332	58.816541004551	73.24502458135947	0.9989649351370293	0.0010350648629706694	0.01919602229852024	2
cylinder	ED	8.0	7	DoubleOcc	chi128	0.05427946426091726	0.0008505036887085649	0.015668977214297074	72.70439001235894	73.24502458135947	0.999992473359947	7.52664005299053e-6	0.0017010073332594869	2
cylinder	ED	8.0	7	DoubleOcc	exact	0.05427946426091726	4.9494803144867205e-8	9.118513570242596e-7	73.24502458135947	73.24502458135947	0.999999999999978	2.19824158875781e-14	9.88031925615307e-8	2
cylinder	ED	8.0	7	DoubleOcc	UHF	0.05427946426091726	0.003791267156876388	0.0698471734844702	1.7469391548419795	73.24502458135947	0.5964814106900291	0.40351858930997087	0.45045870824625955	2
cylinder	ED	8.0	7	DoubleOcc	UHFsym	0.05427946426091726	0.0037912671568767764	0.06984717348447736	69.45415988320704	73.24502458135947	0.9998467089940213	0.00015329100597871737	0.0075825343138013835	2
cylinder	ED	8.0	7	ZZ onsite	chi4	-0.7828821429562325	0.17233041242362945	0.22012305935717796	18.59664445507743	161.3086585122423	0.9659658765004477	0.03403412349955226	0.08616520621181468	2
cylinder	ED	8.0	7	ZZ onsite	chi8	-0.7828821429562325	0.11455645698824357	0.14632656782241604	36.87882579435317	161.3086585122423	0.9885261808807995	0.011473819119200535	0.05727822849412168	2
cylinder	ED	8.0	7	ZZ onsite	chi32	-0.7828821429562325	0.0383920445970406	0.049039366835049815	117.95006080498038	161.3086585122423	0.9989649351370293	0.0010350648629706694	0.01919602229852024	2
cylinder	ED	8.0	7	ZZ onsite	chi128	-0.7828821429562325	0.0034020146665191264	0.004345500401468881	161.06591688111624	161.3086585122423	0.999992473359947	7.52664005299053e-6	0.0017010073332594869	2
cylinder	ED	8.0	7	ZZ onsite	exact	-0.7828821429562325	1.9760638547694498e-7	2.5240885522150975e-7	161.3086585122423	161.3086585122423	0.999999999999978	2.19824158875781e-14	9.88031925615307e-8	2
cylinder	ED	8.0	7	ZZ onsite	UHF	-0.7828821429562325	0.015165068627603584	0.0193708194318227	153.14965211149539	161.3086585122423	0.5964814106900291	0.40351858930997087	0.45045870824625955	2
cylinder	ED	8.0	7	ZZ onsite	UHFsym	-0.7828821429562325	0.015165068627599365	0.01937081943181731	153.14965211150002	161.3086585122423	0.9998467089940213	0.00015329100597871737	0.0075825343138013835	2
cylinder	ED	8.0	7	ZZ up-up nb	chi4	-0.39551754548693835	0.13293065997353376	0.3360929533729716	5.432064757537992	16.519460395829554	0.9943750449038891	0.00562495509611094	0.06646532998676692	2
cylinder	ED	8.0	7	ZZ up-up nb	chi8	-0.39551754548693835	0.12756154439766537	0.32251804212786306	5.720221530533226	16.519460395829554	0.9948372544318007	0.0051627455681992895	0.0637807721988328	2
cylinder	ED	8.0	7	ZZ up-up nb	chi32	-0.39551754548693835	0.03447560751491008	0.08716581074163399	14.014968320898108	16.519460395829554	0.99964181302314	0.00035818697685996437	0.01723780375745511	2
cylinder	ED	8.0	7	ZZ up-up nb	chi128	-0.39551754548693835	0.00241663963002281	0.0061100693448316755	16.44509526023426	16.519460395829554	0.999998267241439	1.7327585609683283e-6	0.0012083198150114743	2
cylinder	ED	8.0	7	ZZ up-up nb	exact	-0.39551754548693835	4.0776988602386766e-7	1.0309779949757853e-6	16.519460395829554	16.519460395829554	0.9999999999999536	4.6407322429331543e-14	2.038849430396894e-7	2
cylinder	ED	8.0	7	ZZ up-up nb	UHF	-0.39551754548693835	0.4481714943326434	1.1331267081486374	0.7349466918275105	16.519460395829554	0.5740835538089435	0.4259164461910565	0.5687899440593194	2
cylinder	ED	8.0	7	ZZ up-up nb	UHFsym	-0.39551754548693835	-0.08411976104993396	0.21268275455737512	10.359661679453417	16.519460395829554	0.9979408138866516	0.0020591861133484324	0.042449552014998365	2
cylinder	ED	8.0	7	SzSz nb	chi4	-0.09309695924063524	0.033416661546965654	0.3589447154830364	5.539516017510961	12.885804318505363	0.8353977248769355	0.16460227512306447	0.17414248046200065	4
cylinder	ED	8.0	7	SzSz nb	chi8	-0.09309695924063524	0.03181901024676381	0.34178356099170376	5.881506150345163	12.885804318505363	0.9102775366546302	0.08972246334536982	0.13946989907203095	4
cylinder	ED	8.0	7	SzSz nb	chi32	-0.09309695924063524	0.00773768717104989	0.08311428465724281	12.344150131816118	12.885804318505363	0.9965994061241238	0.003400593875876212	0.03596305098645502	4
cylinder	ED	8.0	7	SzSz nb	chi128	-0.09309695924063524	0.0005843181539517545	0.006276447251530741	12.914519565174793	12.885804318505363	0.9999693400594623	3.065994053774723e-5	0.0031689133735696637	4
cylinder	ED	8.0	7	SzSz nb	exact	-0.09309695924063524	9.395292770164598e-8	1.0091943761428152e-6	12.885804318505363	12.885804318505363	0.9999999999997624	2.375877272697835e-13	3.774557607000904e-7	4
cylinder	ED	8.0	7	SzSz nb	UHF	-0.09309695924063524	0.1121200721847917	1.2043365658698462	0.750640217265173	12.885804318505363	0.44926380705871916	0.5507361929412808	0.6372169659473308	4
cylinder	ED	8.0	7	SzSz nb	UHFsym	-0.09309695924063524	-0.020952741660852522	0.22506365225844033	7.663762919027287	12.885804318505363	0.993628532793292	0.006371467206708004	0.0771711855506233	4
cylinder	ED	8.0	7	SxSx nb	chi4	-0.09309695939585504	0.039644217525657624	0.42583794124883856	4.289489155693902	13.128821640479185	0.8353977248769355	0.16460227512306447	0.17414248046200065	4
cylinder	ED	8.0	7	SxSx nb	chi8	-0.09309695939585504	0.027897533251984977	0.2996610569563571	6.610411046670242	13.128821640479185	0.9102775366546302	0.08972246334536982	0.13946989907203095	4
cylinder	ED	8.0	7	SxSx nb	chi32	-0.09309695939585504	0.00905415491339659	0.09725510878285148	12.11708149794165	13.128821640479185	0.9965994061241238	0.003400593875876212	0.03596305098645502	4
cylinder	ED	8.0	7	SxSx nb	chi128	-0.09309695939585504	0.0006778929567788083	0.007281579991204205	13.14537414502017	13.128821640479185	0.9999693400594623	3.065994053774723e-5	0.0031689133735696637	4
cylinder	ED	8.0	7	SxSx nb	exact	-0.09309695939585504	1.0111800885503897e-7	1.08615801752534e-6	13.128821640479185	13.128821640479185	0.9999999999997624	2.375877272697835e-13	3.774557607000904e-7	4
cylinder	ED	8.0	7	SxSx nb	UHF	-0.09309695939585504	-0.0873917308663867	0.9387173483807426	1.1072407141292704	13.128821640479185	0.44926380705871916	0.5507361929412808	0.6372169659473308	4
cylinder	ED	8.0	7	SxSx nb	UHFsym	-0.09309695939585504	-0.020855323943564555	0.22401724050821253	7.864978243293786	13.128821640479185	0.993628532793292	0.006371467206708004	0.0771711855506233	4
cylinder	DMRG	8.0	7	n	chi4	0.9999999998135363	-1.6994172735707025e-10	1.6994172738875822e-10	1.0000000000457088	0.9999999954577045	0.9659659340881745	0.03403406591182545	0.08616510740862213	2
cylinder	DMRG	8.0	7	n	chi8	0.9999999998135363	-5.163023342191764e-10	5.16302334315448e-10	0.9999999938483283	0.9999999954577045	0.9885262147059449	0.011473785294055072	0.05727812969092912	2
cylinder	DMRG	8.0	7	n	chi32	0.9999999998135363	-3.093791889341446e-10	3.093791889918326e-10	0.9999999988632344	0.9999999954577045	0.9989649453499405	0.001035054650059486	0.01919592349532768	2
cylinder	DMRG	8.0	7	n	chi128	0.9999999998135363	-1.4225687294810996e-10	1.422568729746357e-10	0.9999999972159664	0.9999999954577045	0.999992474231262	7.525768737970395e-6	0.0017009085300669254	2
cylinder	DMRG	8.0	7	n	exact	0.9999999998135363	0.0	0.0	0.9999999954577045	0.9999999954577045	0.9999999999999967	3.3306690738754696e-15	0.0	2
cylinder	DMRG	8.0	7	n	UHF	0.9999999998135363	-1.8646351129802952e-10	1.864635113327982e-10	0.01488757263348514	0.9999999954577045	0.596481393529992	0.40351860647000803	0.45045865953579434	2
cylinder	DMRG	8.0	7	n	UHFsym	0.9999999998135363	-1.8645773813830147e-10	1.8645773817306908e-10	1.0000000000000309	0.9999999954577045	0.9998467129260218	0.0001532870739782144	0.00758243551060882	2
cylinder	DMRG	8.0	7	Sz	chi4	-7.28471068189851e-10	-7.407111937696165e-10	NaN	1.0000000000021687	1.0000000007008067	0.9659659340881745	0.03403406591182545	0.08616510740862213	2
cylinder	DMRG	8.0	7	Sz	chi8	-7.28471068189851e-10	4.136938257237599e-10	NaN	1.0000000006573615	1.0000000007008067	0.9885262147059449	0.011473785294055072	0.05727812969092912	2
cylinder	DMRG	8.0	7	Sz	chi32	-7.28471068189851e-10	-5.008510238491137e-10	NaN	1.0000000000904359	1.0000000007008067	0.9989649453499405	0.001035054650059486	0.01919592349532768	2
cylinder	DMRG	8.0	7	Sz	chi128	-7.28471068189851e-10	-2.632561946214196e-10	NaN	1.0000000003944287	1.0000000007008067	0.999992474231262	7.525768737970395e-6	0.0017009085300669254	2
cylinder	DMRG	8.0	7	Sz	exact	-7.28471068189851e-10	0.0	NaN	1.0000000007008067	1.0000000007008067	0.9999999999999967	3.3306690738754696e-15	0.0	2
cylinder	DMRG	8.0	7	Sz	UHF	-7.28471068189851e-10	-0.4466674417804902	NaN	0.030218092281914227	1.0000000007008067	0.596481393529992	0.40351860647000803	0.45045865953579434	2
cylinder	DMRG	8.0	7	Sz	UHFsym	-7.28471068189851e-10	-7.284710662382871e-10	NaN	1.0000000000000002	1.0000000007008067	0.9998467129260218	0.0001532870739782144	0.00758243551060882	2
cylinder	DMRG	8.0	7	DoubleOcc	chi4	0.054279414766114115	0.043082553619340325	0.7937180937742196	15.026949448296369	73.24502458135947	0.9659659340881745	0.03403406591182545	0.08616510740862213	2
cylinder	DMRG	8.0	7	DoubleOcc	chi8	0.054279414766114115	0.02863906458731394	0.5276229434439833	26.344798888418833	73.24502458135947	0.9885262147059449	0.011473785294055072	0.05727812969092912	2
cylinder	DMRG	8.0	7	DoubleOcc	chi32	0.054279414766114115	0.00959796159297488	0.176825075110551	58.816541004551	73.24502458135947	0.9989649453499405	0.001035054650059486	0.01919592349532768	2
cylinder	DMRG	8.0	7	DoubleOcc	chi128	0.054279414766114115	0.00085045419390542	0.01566807964989974	72.70439001235894	73.24502458135947	0.999992474231262	7.525768737970395e-6	0.0017009085300669254	2
cylinder	DMRG	8.0	7	DoubleOcc	exact	0.054279414766114115	0.0	0.0	73.24502458135947	73.24502458135947	0.9999999999999967	3.3306690738754696e-15	0.0	2
cylinder	DMRG	8.0	7	DoubleOcc	UHF	0.054279414766114115	0.003791217662073243	0.0698463253225797	1.7469391548419795	73.24502458135947	0.596481393529992	0.40351860647000803	0.45045865953579434	2
cylinder	DMRG	8.0	7	DoubleOcc	UHFsym	0.054279414766114115	0.0037912176620736315	0.06984632532258686	69.45415988320704	73.24502458135947	0.9998467129260218	0.0001532870739782144	0.00758243551060882	2
cylinder	DMRG	8.0	7	ZZ onsite	chi4	-0.782882340562618	0.17233021481724398	0.22012275138739107	18.59664445507743	161.3086585122423	0.9659659340881745	0.03403406591182545	0.08616510740862213	2
cylinder	DMRG	8.0	7	ZZ onsite	chi8	-0.782882340562618	0.1145562593818581	0.14632627847951238	36.87882579435317	161.3086585122423	0.9885262147059449	0.011473785294055072	0.05727812969092912	2
cylinder	DMRG	8.0	7	ZZ onsite	chi32	-0.782882340562618	0.03839184699065512	0.04903910204829099	117.95006080498038	161.3086585122423	0.9989649453499405	0.001035054650059486	0.01919592349532768	2
cylinder	DMRG	8.0	7	ZZ onsite	chi128	-0.782882340562618	0.0034018170601336495	0.004345246895834865	161.06591688111624	161.3086585122423	0.999992474231262	7.525768737970395e-6	0.0017009085300669254	2
cylinder	DMRG	8.0	7	ZZ onsite	exact	-0.782882340562618	0.0	0.0	161.3086585122423	161.3086585122423	0.9999999999999967	3.3306690738754696e-15	0.0	2
cylinder	DMRG	8.0	7	ZZ onsite	UHF	-0.782882340562618	0.015164871021218107	0.019370562133666065	153.14965211149539	161.3086585122423	0.596481393529992	0.40351860647000803	0.45045865953579434	2
cylinder	DMRG	8.0	7	ZZ onsite	UHFsym	-0.782882340562618	0.015164871021213888	0.019370562133660674	153.14965211150002	161.3086585122423	0.9998467129260218	0.0001532870739782144	0.00758243551060882	2
cylinder	DMRG	8.0	7	ZZ up-up nb	chi4	-0.3955179532568244	0.13293025220364774	0.33609157589195765	5.432064757537992	16.519460395829554	0.9943750781078285	0.005624921892171453	0.06646512610182388	2
cylinder	DMRG	8.0	7	ZZ up-up nb	chi8	-0.3955179532568244	0.12756113662777935	0.3225166786422694	5.720221530533226	16.519460395829554	0.9948372862496869	0.005162713750313075	0.06378056831388976	2
cylinder	DMRG	8.0	7	ZZ up-up nb	chi32	-0.3955179532568244	0.034475199745024054	0.08716468989876178	14.014968320898108	16.519460395829554	0.9996418214241195	0.00035817857588049673	0.01723759987251207	2
cylinder	DMRG	8.0	7	ZZ up-up nb	chi128	-0.3955179532568244	0.002416231860136786	0.006109032068559067	16.44509526023426	16.519460395829554	0.9999982678258021	1.7321741978548744e-6	0.0012081159300684347	2
cylinder	DMRG	8.0	7	ZZ up-up nb	exact	-0.3955179532568244	0.0	0.0	16.519460395829554	16.519460395829554	0.9999999999999967	3.3306690738754696e-15	0.0	2
cylinder	DMRG	8.0	7	ZZ up-up nb	UHF	-0.3955179532568244	0.4481710865627574	1.1331245089442081	0.7349466918275105	16.519460395829554	0.5740836088490137	0.42591639115098634	0.5687898422256129	2
cylinder	DMRG	8.0	7	ZZ up-up nb	UHFsym	-0.3955179532568244	-0.08412016881981998	0.2126835662632934	10.359661679453417	16.519460395829554	0.9979407937606695	0.0020592062393305355	0.04244975589994142	2
cylinder	DMRG	8.0	7	SzSz nb	chi4	-0.09309705319356294	0.03341656759403795	0.3589433440450561	5.539516017510961	12.885804318505363	0.8353979455058416	0.16460205449415843	0.174142252972485	4
cylinder	DMRG	8.0	7	SzSz nb	chi8	-0.09309705319356294	0.03181891629383611	0.34178220687264654	5.881506150345163	12.885804318505363	0.9102777000483298	0.08972229995167025	0.13946968035067453	4
cylinder	DMRG	8.0	7	SzSz nb	chi32	-0.09309705319356294	0.007737593218122188	0.08311319158550115	12.344150131816118	12.885804318505363	0.9965994498340036	0.0034005501659963855	0.035962797178498034	4
cylinder	DMRG	8.0	7	SzSz nb	chi128	-0.09309705319356294	0.0005842242010240528	0.0062754317240241945	12.914519565174793	12.885804318505363	0.9999693443367554	3.065566324456093e-5	0.003168635241479683	4
cylinder	DMRG	8.0	7	SzSz nb	exact	-0.09309705319356294	0.0	0.0	12.885804318505363	12.885804318505363	0.9999999999999971	2.886579864025407e-15	0.0	4
cylinder	DMRG	8.0	7	SzSz nb	UHF	-0.09309705319356294	0.112119978231864	1.2043343412680259	0.750640217265173	12.885804318505363	0.4492638873357508	0.5507361126642492	0.6372169855162472	4
cylinder	DMRG	8.0	7	SzSz nb	UHFsym	-0.09309705319356294	-0.020952835613780224	0.2250644343190551	7.663762919027287	12.885804318505363	0.9936284971512832	0.006371502848716792	0.07717147118450979	4
cylinder	DMRG	8.0	7	SxSx nb	chi4	-0.09309706051386389	0.03964411640764877	0.42583639256520905	4.289489155693902	13.128821640479185	0.8353979455058416	0.16460205449415843	0.174142252972485	4
cylinder	DMRG	8.0	7	SxSx nb	chi8	-0.09309706051386389	0.02789743213397612	0.29965964532061323	6.610411046670242	13.128821640479185	0.9102777000483298	0.08972229995167025	0.13946968035067453	4
cylinder	DMRG	8.0	7	SxSx nb	chi32	-0.09309706051386389	0.009054053795387734	0.09725391699171228	12.11708149794165	13.128821640479185	0.9965994498340036	0.0034005501659963855	0.035962797178498034	4
cylinder	DMRG	8.0	7	SxSx nb	chi128	-0.09309706051386389	0.0006777918387699533	0.00728048592542852	13.14537414502017	13.128821640479185	0.9999693443367554	3.065566324456093e-5	0.003168635241479683	4
cylinder	DMRG	8.0	7	SxSx nb	exact	-0.09309706051386389	0.0	0.0	13.128821640479185	13.128821640479185	0.9999999999999971	2.886579864025407e-15	0.0	4
cylinder	DMRG	8.0	7	SxSx nb	UHF	-0.09309706051386389	-0.08739183198439555	0.9387174149433137	1.1072407141292704	13.128821640479185	0.4492638873357508	0.5507361126642492	0.6372169855162472	4
cylinder	DMRG	8.0	7	SxSx nb	UHFsym	-0.09309706051386389	-0.02085542506157341	0.22401808334719278	7.864978243293786	13.128821640479185	0.9936284971512832	0.006371502848716792	0.07717147118450979	4
cylinder	ED	8.0	9	n	chi4	0.999999999999733	-3.5085157001901734e-11	3.5085157001911105e-11	0.9999999990745215	0.9999999990160572	0.9761543867205686	0.023845613279431355	0.06713373843063422	2
cylinder	ED	8.0	9	n	chi8	0.999999999999733	1.883138089908698e-11	1.8831380899092008e-11	0.999999999399687	0.9999999990160572	0.9786502793585983	0.021349720641401726	0.0646263318519299	2
cylinder	ED	8.0	9	n	chi32	0.999999999999733	-5.300949679210021e-10	5.300949679211436e-10	0.9999999999180605	0.9999999990160572	0.9994926569283553	0.0005073430716446836	0.012386612911843835	2
cylinder	ED	8.0	9	n	chi128	0.999999999999733	2.7383506573386285e-10	2.7383506573393595e-10	0.9999999988288071	0.9999999990160572	0.9999898141868871	1.0185813112850717e-5	0.0018062980145733612	2
cylinder	ED	8.0	9	n	exact	0.999999999999733	-3.793465541690466e-11	3.793465541691479e-11	0.9999999990160572	0.9999999990160572	0.9999999999999694	3.064215547965432e-14	9.458129783881941e-8	2
cylinder	ED	8.0	9	n	UHF	0.999999999999733	-2.65898414397725e-13	2.65898414397796e-13	0.010434755085044732	0.9999999990160572	0.5759242039429655	0.4240757960570345	0.4633140002044371	2
cylinder	ED	8.0	9	n	UHFsym	0.999999999999733	-2.601252546696742e-13	2.6012525466974365e-13	1.0000000000000324	0.9999999990160572	0.9997144890695325	0.00028551093046746967	0.009371365761256821	2
cylinder	ED	8.0	9	Sz	chi4	6.64080943013623e-11	1.39097724310977e-9	NaN	1.0000000059935004	1.0000000063778762	0.9761543867205686	0.023845613279431355	0.06713373843063422	2
cylinder	ED	8.0	9	Sz	chi8	6.64080943013623e-11	8.408771092621725e-10	NaN	1.000000003516595	1.0000000063778762	0.9786502793585983	0.021349720641401726	0.0646263318519299	2
cylinder	ED	8.0	9	Sz	chi32	6.64080943013623e-11	1.254433584785275e-9	NaN	1.0000000052211813	1.0000000063778762	0.9994926569283553	0.0005073430716446836	0.012386612911843835	2
cylinder	ED	8.0	9	Sz	chi128	6.64080943013623e-11	1.0959006827016005e-9	NaN	1.0000000047516258	1.0000000063778762	0.9999898141868871	1.0185813112850717e-5	0.0018062980145733612	2
cylinder	ED	8.0	9	Sz	exact	6.64080943013623e-11	1.4759668418018457e-9	NaN	1.0000000063778762	1.0000000063778762	0.9999999999999694	3.064215547965432e-14	9.458129783881941e-8	2
cylinder	ED	8.0	9	Sz	UHF	6.64080943013623e-11	0.45862831732380893	NaN	0.03503008897189029	1.0000000063778762	0.5759242039429655	0.4240757960570345	0.4633140002044371	2
cylinder	ED	8.0	9	Sz	UHFsym	6.64080943013623e-11	6.640812747794878e-11	NaN	1.0000000000000007	1.0000000063778762	0.9997144890695325	0.00028551093046746967	0.009371365761256821	2
cylinder	ED	8.0	9	DoubleOcc	chi4	0.04434574949014078	0.033566869197774934	0.7569354353845734	22.589476781022658	73.76470914148771	0.9761543867205686	0.023845613279431355	0.06713373843063422	2
cylinder	ED	8.0	9	DoubleOcc	chi8	0.04434574949014078	0.03231316593538147	0.7286643321377516	23.72248253439567	73.76470914148771	0.9786502793585983	0.021349720641401726	0.0646263318519299	2
cylinder	ED	8.0	9	DoubleOcc	chi32	0.04434574949014078	0.006193306190875242	0.13965952232360343	65.89597085880627	73.76470914148771	0.9994926569283553	0.0005073430716446836	0.012386612911843835	2
cylinder	ED	8.0	9	DoubleOcc	chi128	0.04434574949014078	0.000903149144204779	0.02036608140776993	73.10685846347691	73.76470914148771	0.9999898141868871	1.0185813112850717e-5	0.0018062980145733612	2
cylinder	ED	8.0	9	DoubleOcc	exact	0.04434574949014078	4.7271682152016936e-8	1.0659800024921593e-6	73.76470914148771	73.76470914148771	0.9999999999999694	3.064215547965432e-14	9.458129783881941e-8	2
cylinder	ED	8.0	9	DoubleOcc	UHF	0.04434574949014078	0.00468568288049645	0.10566250281863429	1.1743163404238028	73.76470914148771	0.5759242039429655	0.4240757960570345	0.4633140002044371	2
cylinder	ED	8.0	9	DoubleOcc	UHFsym	0.04434574949014078	0.0046856828804974215	0.10566250281865619	68.43359978913095	73.76470914148771	0.9997144890695325	0.00028551093046746967	0.009371365761256821	2
cylinder	ED	8.0	9	ZZ onsite	chi4	-0.8226170020389055	0.1342674768612685	0.1632199146485892	28.103789114263876	169.56529613135905	0.9761543867205686	0.023845613279431355	0.06713373843063422	2
cylinder	ED	8.0	9	ZZ onsite	chi8	-0.8226170020389055	0.1292526637038598	0.15712374456581776	29.84600720290077	169.56529613135905	0.9786502793585983	0.021349720641401726	0.0646263318519299	2
cylinder	ED	8.0	9	ZZ onsite	chi32	-0.8226170020389055	0.024773225823687572	0.03011513956347322	136.57320617486909	169.56529613135905	0.9994926569283553	0.0005073430716446836	0.012386612911843835	2
cylinder	ED	8.0	9	ZZ onsite	chi128	-0.8226170020389055	0.003612596029146542	0.004391589306071363	166.9177245801084	169.56529613135905	0.9999898141868871	1.0185813112850717e-5	0.0018062980145733612	2
cylinder	ED	8.0	9	ZZ onsite	exact	-0.8226170020389055	1.891625956984555e-7	2.2995220768547777e-7	169.56529613135905	169.56529613135905	0.9999999999999694	3.064215547965432e-14	9.458129783881941e-8	2
cylinder	ED	8.0	9	ZZ onsite	UHF	-0.8226170020389055	0.018742731522514933	0.022784274426689396	146.92009549284816	169.56529613135905	0.5759242039429655	0.4240757960570345	0.4633140002044371	2
cylinder	ED	8.0	9	ZZ onsite	UHFsym	-0.8226170020389055	0.018742731522513156	0.022784274426687234	146.92009549285123	169.56529613135905	0.9997144890695325	0.00028551093046746967	0.009371365761256821	2
cylinder	ED	8.0	9	ZZ up-up nb	chi4	-0.4946675176205149	0.05276240888029543	0.10666236815810536	23.13240640470361	32.46237965626104	0.9990443263182102	0.000955673681789837	0.02638120444014773	2
cylinder	ED	8.0	9	ZZ up-up nb	chi8	-0.4946675176205149	0.07511362648847758	0.15184669260232514	18.108174767616436	32.46237965626104	0.9980304984503625	0.001969501549637487	0.03755681324423873	2
cylinder	ED	8.0	9	ZZ up-up nb	chi32	-0.4946675176205149	0.02801498379565376	0.05663396685194418	28.88314077443925	32.46237965626104	0.9997352741484443	0.0002647258515556805	0.014007491897826858	2
cylinder	ED	8.0	9	ZZ up-up nb	chi128	-0.4946675176205149	0.0034452987238087762	0.0069648776220067946	32.32588497005183	32.46237965626104	0.9999960621851912	3.9378148087854115e-6	0.001722649361904402	2
cylinder	ED	8.0	9	ZZ up-up nb	exact	-0.4946675176205149	5.607048746414378e-7	1.1334984705253753e-6	32.46237965626104	32.46237965626104	0.9999999999998925	1.0746958878371515e-13	2.803524373484745e-7	2
cylinder	ED	8.0	9	ZZ up-up nb	UHF	-0.4946675176205149	0.3969927951464403	0.8025447012492016	1.4877039194989632	32.46237965626104	0.5527317204606799	0.44726827953932013	0.5692696385028567	2
cylinder	ED	8.0	9	ZZ up-up nb	UHFsym	-0.4946675176205149	-0.1641875740161069	0.33191500991594053	7.410028522988989	32.46237965626104	0.9917860642432822	0.008213935756717805	0.08250460719045727	2
cylinder	ED	8.0	9	SzSz nb	chi4	-0.11684564819412242	0.014622393293602085	0.12514281464132115	16.679619306246927	21.962201299965983	0.8808429535810877	0.11915704641891234	0.13047552503267826	4
cylinder	ED	8.0	9	SzSz nb	chi8	-0.11684564819412242	0.01852955337380273	0.15858145904602722	14.402062225815934	21.962201299965983	0.9348851696102596	0.06511483038974042	0.1041838985052709	4
cylinder	ED	8.0	9	SzSz nb	chi32	-0.11684564819412242	0.006938691684398188	0.05938339845460516	20.503484735502163	21.962201299965983	0.9986826825818809	0.001317317418119135	0.02495188622596532	4
cylinder	ED	8.0	9	SzSz nb	chi128	-0.11684564819412242	0.0008144350699866437	0.0069701788861967345	21.94831096964088	21.962201299965983	0.9999639607342222	3.6039265777776386e-5	0.003307239425432896	4
cylinder	ED	8.0	9	SzSz nb	exact	-0.11684564819412242	1.3000969104060012e-7	1.1126618153943356e-6	21.962201299965983	21.962201299965983	0.999999999999639	3.610445276081009e-13	4.945095922039759e-7	4
cylinder	ED	8.0	9	SzSz nb	UHF	-0.11684564819412242	0.09978185759692466	0.8539629771333144	1.355774455564068	21.962201299965983	0.4486271148272897	0.5513728851727103	0.6445555022040719	4
