W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi2	3.8877293306e-02	ZZ onsite	2	0.77648845	2.23511548e-01	-0.5529769034	-1.0000000000	4.470231e-01	8.083938e-01	1.510277	40.153131
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi4	2.6796615528e-01	ZZ onsite	2	0.94584716	1.58622986e-01	-0.5529769034	-0.8702228754	3.172460e-01	5.737056e-01	2.891462	40.153131
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi8	4.7500858368e-01	ZZ onsite	2	0.99264311	6.71336376e-02	-0.5529769034	-0.6872441785	1.342673e-01	2.428081e-01	12.137077	40.153131
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi16	8.0753372465e-01	ZZ onsite	2	0.99973592	1.33920190e-02	-0.5529769034	-0.5797609415	2.678404e-02	4.843609e-02	36.775137	40.153131
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi32	9.8487727488e-01	ZZ onsite	2	0.99999270	2.24656998e-03	-0.5529769034	-0.5574700434	4.493140e-03	8.125366e-03	40.049605	40.153131
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi64	9.9774767517e-01	ZZ onsite	2	0.99999976	4.05043095e-04	-0.5529769034	-0.5537869896	8.100862e-04	1.464955e-03	40.149758	40.153131
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi128	9.9973538722e-01	ZZ onsite	2	0.99999999	5.98571886e-05	-0.5529769034	-0.5530966178	1.197144e-04	2.164907e-04	40.153058	40.153131
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi256	9.9999367984e-01	ZZ onsite	2	1.00000000	1.16897308e-06	-0.5529769034	-0.5529792413	2.337946e-06	4.227927e-06	40.153131	40.153131
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	UHF	1.8388702735e-01	ZZ onsite	2	0.72101030	3.70922892e-01	-0.5529769034	-0.5428431767	-1.013373e-02	1.832577e-02	39.632012	40.153131
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi2	3.8877293306e-02	ZZ up-up nb	2	0.97251931	1.63479357e-01	-0.3269587131	0.0000000000	-3.269587e-01	1.000000e+00	1.000000	11.639818
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi4	2.6796615528e-01	ZZ up-up nb	2	0.99810094	4.17648901e-02	-0.3269587131	-0.2434289329	-8.352978e-02	2.554750e-01	6.869443	11.639818
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi8	4.7500858368e-01	ZZ up-up nb	2	0.99900753	3.00817633e-02	-0.3269587131	-0.2667951866	-6.016353e-02	1.840096e-01	8.557059	11.639818
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi16	8.0753372465e-01	ZZ up-up nb	2	0.99875657	3.37100617e-02	-0.3269587131	-0.2595385898	-6.742012e-02	2.062038e-01	8.014168	11.639818
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi32	9.8487727488e-01	ZZ up-up nb	2	0.99994034	7.31845068e-03	-0.3269587131	-0.3123218117	-1.463690e-02	4.476682e-02	11.396805	11.639818
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi64	9.9774767517e-01	ZZ up-up nb	2	0.99999359	2.39429948e-03	-0.3269587131	-0.3221701141	-4.788599e-03	1.464588e-02	11.613313	11.639818
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi128	9.9973538722e-01	ZZ up-up nb	2	0.99999991	2.83066972e-04	-0.3269587131	-0.3263925792	-5.661339e-04	1.731515e-03	11.639447	11.639818
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi256	9.9999367984e-01	ZZ up-up nb	2	1.00000000	9.20416982e-06	-0.3269587131	-0.3269403048	-1.840834e-05	5.630173e-05	11.639817	11.639818
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	UHF	1.8388702735e-01	ZZ up-up nb	2	0.73883256	4.72561689e-01	-0.3269587131	-0.6855872752	3.586286e-01	1.096862e+00	0.843414	11.639818
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi2	3.8877293306e-02	SzSz nb	4	0.56720102	4.87475668e-01	-0.0676609550	-0.0000000000	-6.766096e-02	1.000000e+00	1.000000	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi4	2.6796615528e-01	SzSz nb	4	0.87984467	2.98470180e-01	-0.0676609550	-0.0608572332	-6.803722e-03	1.005561e-01	1.447579	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi8	4.7500858368e-01	SzSz nb	4	0.97891379	8.22495175e-02	-0.0676609550	-0.0609549700	-6.705985e-03	9.911159e-02	1.447768	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi16	8.0753372465e-01	SzSz nb	4	0.99232272	6.52259534e-02	-0.0676609550	-0.0529121691	-1.474879e-02	2.179808e-01	1.423505	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi32	9.8487727488e-01	SzSz nb	4	0.99975353	1.25671388e-02	-0.0676609550	-0.0652927558	-2.368199e-03	3.500097e-02	1.453419	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi64	9.9774767517e-01	SzSz nb	4	0.99991392	4.56060321e-03	-0.0676609550	-0.0673813347	-2.796203e-04	4.132668e-03	1.454217	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi128	9.9973538722e-01	SzSz nb	4	0.99999867	7.62838822e-04	-0.0676609550	-0.0675872194	-7.373559e-05	1.089780e-03	1.454227	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi256	9.9999367984e-01	SzSz nb	4	1.00000000	1.65943089e-05	-0.0676609550	-0.0676593741	-1.580887e-06	2.336483e-05	1.454228	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	UHF	1.8388702735e-01	SzSz nb	4	0.59085717	5.45028818e-01	-0.0676609550	-0.1535538065	8.589285e-02	1.269460e+00	0.839623	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi2	3.8877293306e-02	SxSx nb	4	0.56720102	4.87475668e-01	-0.0676609550	0.0000000000	-6.766096e-02	1.000000e+00	1.000000	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi4	2.6796615528e-01	SxSx nb	4	0.87984467	2.98470180e-01	-0.0676609550	-0.0608572332	-6.803722e-03	1.005561e-01	1.447579	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi8	4.7500858368e-01	SxSx nb	4	0.97891379	8.22495175e-02	-0.0676609550	-0.0609549700	-6.705985e-03	9.911159e-02	1.447768	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi16	8.0753372465e-01	SxSx nb	4	0.99232272	6.52259534e-02	-0.0676609550	-0.0529121691	-1.474879e-02	2.179808e-01	1.423505	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi32	9.8487727488e-01	SxSx nb	4	0.99975353	1.25671388e-02	-0.0676609550	-0.0652927558	-2.368199e-03	3.500097e-02	1.453419	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi64	9.9774767517e-01	SxSx nb	4	0.99991392	4.56060321e-03	-0.0676609550	-0.0673813347	-2.796203e-04	4.132668e-03	1.454217	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi128	9.9973538722e-01	SxSx nb	4	0.99999867	7.62838822e-04	-0.0676609550	-0.0675872194	-7.373559e-05	1.089780e-03	1.454227	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi256	9.9999367984e-01	SxSx nb	4	1.00000000	1.65943089e-05	-0.0676609550	-0.0676593741	-1.580887e-06	2.336483e-05	1.454228	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	UHF	1.8388702735e-01	SxSx nb	4	0.59085717	5.45028818e-01	-0.0676609550	-0.0178430123	-4.981794e-02	7.362879e-01	1.166887	1.454228
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi2	3.8877293306e-02	DoubleOcc	2	0.77648845	2.23511548e-01	0.1117557741	0.0000000000	1.117558e-01	1.000000e+00	1.000000	2.124205
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi4	2.6796615528e-01	DoubleOcc	2	0.94584716	1.58622986e-01	0.1117557741	0.0324442812	7.931149e-02	7.096859e-01	1.356271	2.124205
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi8	4.7500858368e-01	DoubleOcc	2	0.99264311	6.71336376e-02	0.1117557741	0.0781889554	3.356682e-02	3.003587e-01	1.928605	2.124205
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi16	8.0753372465e-01	DoubleOcc	2	0.99973592	1.33920190e-02	0.1117557741	0.1050597646	6.696010e-03	5.991645e-02	2.115667	2.124205
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi32	9.8487727488e-01	DoubleOcc	2	0.99999270	2.24656998e-03	0.1117557741	0.1106324892	1.123285e-03	1.005125e-02	2.123964	2.124205
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi64	9.9774767517e-01	DoubleOcc	2	0.99999976	4.05043095e-04	0.1117557741	0.1115532526	2.025215e-04	1.812180e-03	2.124197	2.124205
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi128	9.9973538722e-01	DoubleOcc	2	0.99999999	5.98571886e-05	0.1117557741	0.1117258456	2.992859e-05	2.678036e-04	2.124205	2.124205
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi256	9.9999367984e-01	DoubleOcc	2	1.00000000	1.16897308e-06	0.1117557741	0.1117551897	5.844865e-07	5.230034e-06	2.124205	2.124205
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	UHF	1.8388702735e-01	DoubleOcc	2	0.72101030	3.70922892e-01	0.1117557741	0.1142892058	-2.533432e-03	2.266936e-02	2.122979	2.124205
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi2	3.8877293306e-02	n	2	0.77648845	2.23511548e-01	1.0000000000	1.0000000000	-4.440892e-16	4.440892e-16	100079991719342288.000000	100079991719344272.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi4	2.6796615528e-01	n	2	0.94584716	1.58622986e-01	1.0000000000	1.0000000000	-2.220446e-16	2.220446e-16	100079991719343776.000000	100079991719344272.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi8	4.7500858368e-01	n	2	0.99264311	6.71336376e-02	1.0000000000	1.0000000000	-3.330669e-16	3.330669e-16	100079991719343152.000000	100079991719344272.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi16	8.0753372465e-01	n	2	0.99973592	1.33920190e-02	1.0000000000	1.0000000000	-2.220446e-16	2.220446e-16	100079991719343776.000000	100079991719344272.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi32	9.8487727488e-01	n	2	0.99999270	2.24656998e-03	1.0000000000	1.0000000000	-6.661338e-16	6.661338e-16	100079991719339824.000000	100079991719344272.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi64	9.9774767517e-01	n	2	0.99999976	4.05043095e-04	1.0000000000	1.0000000000	-3.330669e-16	3.330669e-16	100079991719343152.000000	100079991719344272.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi128	9.9973538722e-01	n	2	0.99999999	5.98571886e-05	1.0000000000	1.0000000000	-6.661338e-16	6.661338e-16	100079991719339824.000000	100079991719344272.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi256	9.9999367984e-01	n	2	1.00000000	1.16897308e-06	1.0000000000	1.0000000000	3.330669e-16	3.330669e-16	100079991719343152.000000	100079991719344272.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	UHF	1.8388702735e-01	n	2	0.72101030	3.70922892e-01	1.0000000000	1.0000000000	-3.774758e-15	3.774758e-15	100079991719201552.000000	100079991719344272.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi2	3.8877293306e-02	Sz	2	0.77648845	2.23511548e-01	0.0000000000	0.0000000000	-4.998974e-15	NaN	1.000000	1.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi4	2.6796615528e-01	Sz	2	0.94584716	1.58622986e-01	0.0000000000	0.0000000000	-5.317487e-16	NaN	1.000000	1.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi8	4.7500858368e-01	Sz	2	0.99264311	6.71336376e-02	0.0000000000	0.0000000000	-1.808519e-15	NaN	1.000000	1.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi16	8.0753372465e-01	Sz	2	0.99973592	1.33920190e-02	0.0000000000	0.0000000000	1.820285e-16	NaN	1.000000	1.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi32	9.8487727488e-01	Sz	2	0.99999270	2.24656998e-03	0.0000000000	0.0000000000	-3.008209e-16	NaN	1.000000	1.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi64	9.9774767517e-01	Sz	2	0.99999976	4.05043095e-04	0.0000000000	0.0000000000	-1.345550e-16	NaN	1.000000	1.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi128	9.9973538722e-01	Sz	2	0.99999999	5.98571886e-05	0.0000000000	0.0000000000	-2.602511e-16	NaN	1.000000	1.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	chi256	9.9999367984e-01	Sz	2	1.00000000	1.16897308e-06	0.0000000000	0.0000000000	-5.942181e-17	NaN	1.000000	1.000000
2	6	12	cylinder	true	4.0	-7.8463505692	7.105e-15	UHF	1.8388702735e-01	Sz	2	0.72101030	3.70922892e-01	0.0000000000	-0.3683894599	3.683895e-01	NaN	0.076551	1.000000
