W	LX	geometry	U	Hvar	state	kind	i	j	name	value
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Za	0.000000126615
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zab	-0.928738061736
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zabc	0.000000120884
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zabcd	0.922219896361
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zabd	-0.000000120884
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zac	-0.499434510315
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zacd	-0.000000120996
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zad	0.467905681477
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zb	-0.000000126615
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zbc	0.467905681477
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zbcd	0.000000120996
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zbd	-0.499434510315
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zc	-0.000000126493
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zcd	-0.928738061736
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	Zd	0.000000126493
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	hopD	0.200155431953
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	hopD_Za	0.000000020109
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	hopD_Zc	-0.000000020108
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	hopU	0.200155431953
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	hopU_Zb	-0.000000020109
1	32	cylinder	12.0	8.666e-11	true	bond	16	17	hopU_Zd	0.000000020108
1	32	cylinder	12.0	8.666e-11	true	bond	17	18	Za	-0.000000126493
1	32	cylinder	12.0	8.666e-11	true	bond	17	18	Zab	-0.928738061736
