L	rho	site	prior	observable	true	Delta	G	G_max
4	DMRG	2	chi16	Sz	7.494005416219807e-16	2.42861286636753e-16	0.9999999999999997	0.9999999999999994
4	DMRG	2	chi32	Sz	7.494005416219807e-16	2.42861286636753e-16	0.9999999999999997	0.9999999999999994
4	DMRG	2	exact	Sz	7.494005416219807e-16	0.0	0.9999999999999994	0.9999999999999994
4	DMRG	2	UHF	Sz	7.494005416219807e-16	-0.38221905849829574	0.02995568830988088	0.9999999999999994
4	DMRG	2	UHFsym	Sz	7.494005416219807e-16	7.520026268359459e-16	1.0000000000000002	0.9999999999999994
4	DMRG	2	chi2	DoubleOcc	0.0969830294839002	0.0969830294839002	2.4121533942209257	31.966195372413427
4	DMRG	2	chi4	DoubleOcc	0.0969830294839002	0.008083397054168856	29.69848817869565	31.966195372413427
4	DMRG	2	chi8	DoubleOcc	0.0969830294839002	4.674673129298479e-5	31.967869804299635	31.966195372413427
4	DMRG	2	chi16	DoubleOcc	0.0969830294839002	2.7755575615628914e-17	31.966195372413416	31.966195372413427
4	DMRG	2	chi32	DoubleOcc	0.0969830294839002	2.7755575615628914e-17	31.966195372413416	31.966195372413427
4	DMRG	2	exact	DoubleOcc	0.0969830294839002	0.0	31.966195372413427	31.966195372413427
4	DMRG	2	UHF	DoubleOcc	0.0969830294839002	-0.006925561836775201	1.4086478925730688	31.966195372413427
4	DMRG	2	UHFsym	DoubleOcc	0.0969830294839002	-0.006925561836775229	29.8401276759135	31.966195372413427
4	DMRG	2	chi2	ZZ onsite	-0.6120678820643991	0.3879321179356018	2.431567544027356	58.09591446289405
4	DMRG	2	chi4	ZZ onsite	-0.6120678820643991	0.03233358821667509	50.21282217117345	58.09591446289405
4	DMRG	2	chi8	ZZ onsite	-0.6120678820643991	0.00018698692517093995	58.0963525734793	58.09591446289405
4	DMRG	2	chi16	ZZ onsite	-0.6120678820643991	4.440892098500626e-16	58.09591446289405	58.09591446289405
4	DMRG	2	chi32	ZZ onsite	-0.6120678820643991	4.440892098500626e-16	58.09591446289405	58.09591446289405
4	DMRG	2	exact	ZZ onsite	-0.6120678820643991	0.0	58.09591446289405	58.09591446289405
4	DMRG	2	UHF	ZZ onsite	-0.6120678820643991	-0.02770224734710236	51.927943172833444	58.09591446289405
4	DMRG	2	UHFsym	ZZ onsite	-0.6120678820643991	-0.02770224734710236	51.927943172833444	58.09591446289405
4	DMRG	2	chi2	ZZ up-up r=1	-0.27216339113042737	-0.2721633911304274	0.9999999999999999	7.607096747004034
4	DMRG	2	chi4	ZZ up-up r=1	-0.27216339113042737	-0.2376098099377003	1.2633630122364519	7.607096747004034
4	DMRG	2	chi8	ZZ up-up r=1	-0.27216339113042737	-0.003814654860923361	7.611097529264532	7.607096747004034
4	DMRG	2	chi16	ZZ up-up r=1	-0.27216339113042737	5.551115123125783e-17	7.607096747004034	7.607096747004034
4	DMRG	2	chi32	ZZ up-up r=1	-0.27216339113042737	5.551115123125783e-17	7.607096747004034	7.607096747004034
4	DMRG	2	exact	ZZ up-up r=1	-0.27216339113042737	0.0	7.607096747004034	7.607096747004034
4	DMRG	2	UHF	ZZ up-up r=1	-0.27216339113042737	0.49785285282156505	0.31974511884335327	7.607096747004034
4	DMRG	2	UHFsym	ZZ up-up r=1	-0.27216339113042737	0.10822820721293824	3.5914057892727174	7.607096747004034
4	DMRG	2	chi2	SzSz r=1	-0.05454263119646613	-0.05454263119646614	0.9999999999999994	5.112865951130018
4	DMRG	2	chi4	SzSz r=1	-0.05454263119646613	-0.054542631196466115	1.0173627168320742	5.112865951130018
4	DMRG	2	chi8	SzSz r=1	-0.05454263119646613	-0.0002588232083437503	5.1116575729346465	5.112865951130018
4	DMRG	2	chi16	SzSz r=1	-0.05454263119646613	2.0816681711721685e-17	5.112865951130018	5.112865951130018
4	DMRG	2	chi32	SzSz r=1	-0.05454263119646613	2.0816681711721685e-17	5.112865951130018	5.112865951130018
4	DMRG	2	exact	SzSz r=1	-0.05454263119646613	0.0	5.112865951130018	5.112865951130018
4	DMRG	2	UHF	SzSz r=1	-0.05454263119646613	0.11475510363719518	0.2623884940686669	5.112865951130018
4	DMRG	2	UHFsym	SzSz r=1	-0.05454263119646613	0.017348942235038273	3.398315467368543	5.112865951130018
4	DMRG	2	chi2	hop up r=1	0.3423834915230028	0.3423834915230028	1.0	13.736863681365087
4	DMRG	2	chi4	hop up r=1	0.3423834915230028	0.10401411488918108	6.488808910450055	13.736863681365087
4	DMRG	2	chi8	hop up r=1	0.3423834915230028	0.0018641084944794328	13.752264136491014	13.736863681365087
4	DMRG	2	chi16	hop up r=1	0.3423834915230028	1.1102230246251565e-16	13.736863681365087	13.736863681365087
4	DMRG	2	chi32	hop up r=1	0.3423834915230028	1.1102230246251565e-16	13.736863681365087	13.736863681365087
4	DMRG	2	exact	hop up r=1	0.3423834915230028	0.0	13.736863681365087	13.736863681365087
4	DMRG	2	UHF	hop up r=1	0.3423834915230028	-0.08848842591267309	7.078278336838174	13.736863681365087
4	DMRG	2	UHFsym	hop up r=1	0.3423834915230028	-0.08848842591267381	7.07827833683812	13.736863681365087
