W	LX	nsites	geometry	U	method	chi	quantity	i	j	value
1	64	64	cylinder	2.0	var	2	E	0	0	-29.780880498384
1	64	64	cylinder	2.0	var	2	chi_reached	0	0	2.000000000000
1	64	64	cylinder	2.0	var	2	ZZ onsite	32	33	-0.287876982800
1	64	64	cylinder	2.0	var	2	ZZ up-up nb	32	33	-0.092094273373
1	64	64	cylinder	2.0	var	2	SzSz nb	32	33	-0.104459027876
1	64	64	cylinder	2.0	var	2	SxSx nb	32	33	0.000000000000
1	64	64	cylinder	2.0	var	2	DoubleOcc	32	33	0.172111028696
1	64	64	cylinder	2.0	var	2	n	32	33	0.988160548793
1	64	64	cylinder	2.0	var	2	Sz	32	33	0.049350614950
1	64	64	cylinder	2.0	var	2	mz_max	0	0	0.465521977720
1	64	64	cylinder	2.0	var	2	ZupZdn	8	20	0.002499082288
1	64	64	cylinder	2.0	var	2	ZupZdn	57	38	0.267945726929
1	64	64	cylinder	2.0	var	2	ZupZdn	32	60	0.011976068157
1	64	64	cylinder	2.0	var	2	ZupZdn	58	41	0.038583990651
1	64	64	cylinder	2.0	var	2	ZupZdn	39	59	-0.022407361585
1	64	64	cylinder	2.0	var	2	ZupZdn	6	31	0.006507840044
1	64	64	cylinder	2.0	var	2	ZupZdn	58	30	0.027402501244
1	64	64	cylinder	2.0	var	2	ZupZdn	59	47	-0.023595312010
1	64	64	cylinder	2.0	var	2	ZupZup	1	7	0.075234955783
1	64	64	cylinder	2.0	var	2	ZupZdn	37	23	-0.013836695502
1	64	64	cylinder	2.0	var	2	ZupZdn	24	1	-0.031838375843
1	64	64	cylinder	2.0	var	2	ZupZdn	55	39	-0.165461573718
1	64	64	cylinder	2.0	var	2	ZupZup	55	62	0.153804602314
1	64	64	cylinder	2.0	var	2	ZupZdn	31	47	0.006469646803
1	64	64	cylinder	2.0	var	2	ZupZdn	1	34	0.328583443533
1	64	64	cylinder	2.0	var	2	ZupZdn	12	17	-0.151517689524
1	64	64	cylinder	2.0	var	2	ZupZdn	8	39	-0.043156136086
1	64	64	cylinder	2.0	var	2	ZupZdn	28	29	-0.166106187660
1	64	64	cylinder	2.0	var	2	ZupZdn	22	37	0.007675401680
1	64	64	cylinder	2.0	var	2	ZupZup	1	53	-0.374811859203
1	64	64	cylinder	2.0	var	2	ZupZdn	17	27	-0.035425456198
1	64	64	cylinder	2.0	var	2	ZupZdn	24	16	-0.059487673924
1	64	64	cylinder	2.0	var	2	ZupZdn	53	13	0.370832842831
1	64	64	cylinder	2.0	var	2	ZupZdn	6	36	0.030713386129
1	64	64	cylinder	2.0	var	2	ZupZdn	13	5	-0.076160649589
1	64	64	cylinder	2.0	var	2	ZupZdn	19	27	-0.023572083857
1	64	64	cylinder	2.0	var	2	ZupZdn	21	6	-0.000575217547
1	64	64	cylinder	2.0	var	2	ZupZdn	37	17	-0.100500770038
1	64	64	cylinder	2.0	var	2	ZupZdn	28	21	-0.008233053569
1	64	64	cylinder	2.0	var	2	ZupZdn	8	62	-0.015245972617
1	64	64	cylinder	2.0	var	2	ZupZup	9	13	0.140617103217
1	64	64	cylinder	2.0	var	2	ZupZup	2	5	-0.122703741790
1	64	64	cylinder	2.0	var	2	ZupZup	10	53	0.216284503028
1	64	64	cylinder	2.0	var	2	ZupZdn	26	36	-0.088723023012
1	64	64	cylinder	2.0	var	2	ZupZdn	48	18	-0.014344632087
1	64	64	cylinder	2.0	var	2	ZupZdn	59	49	-0.023107363252
