W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi2	5.7304883951e-02	ZZ onsite	2	0.79655963	2.03440368e-01	-0.5931192647	-1.0000000000	4.068807e-01	6.860016e-01	2.077493	49.240980
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi4	3.0999314014e-01	ZZ onsite	2	0.98344296	9.29159246e-02	-0.5931192647	-0.7789511138	1.858318e-01	3.133128e-01	8.585192	49.240980
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi8	6.8684360299e-01	ZZ onsite	2	0.99979400	1.14320864e-02	-0.5931192647	-0.6159834375	2.286417e-02	3.854903e-02	45.947147	49.240980
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi16	8.1690017154e-01	ZZ onsite	2	0.99999261	2.18355228e-03	-0.5931192647	-0.5974863692	4.367105e-03	7.362945e-03	49.112537	49.240980
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi32	9.7303445127e-01	ZZ onsite	2	0.99999214	2.25268023e-03	-0.5931192647	-0.5976246251	4.505360e-03	7.596045e-03	49.104298	49.240980
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi64	9.9486651623e-01	ZZ onsite	2	0.99999952	5.59551194e-04	-0.5931192647	-0.5942383671	1.119102e-03	1.886808e-03	49.232525	49.240980
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi128	9.9936926018e-01	ZZ onsite	2	0.99999999	9.67201532e-05	-0.5931192647	-0.5933127050	1.934403e-04	3.261407e-04	49.240727	49.240980
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi256	9.9996753216e-01	ZZ onsite	2	1.00000000	5.94627791e-06	-0.5931192647	-0.5931311572	1.189256e-05	2.005087e-05	49.240979	49.240980
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	UHF	1.3983518729e-01	ZZ onsite	2	0.69722004	3.84932512e-01	-0.5931192647	-0.5912670824	-1.852182e-03	3.122782e-03	49.217826	49.240980
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi2	5.7304883951e-02	ZZ up-up nb	2	0.75860182	2.41398178e-01	-0.5172036438	-1.0000000000	4.827964e-01	9.334744e-01	1.142572	33.461065
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi4	3.0999314014e-01	ZZ up-up nb	2	0.99911647	2.49715957e-02	-0.5172036438	-0.5671468353	4.994319e-02	9.656388e-02	25.686211	33.461065
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi8	6.8684360299e-01	ZZ up-up nb	2	0.99983516	1.10728953e-02	-0.5172036438	-0.4950578532	-2.214579e-02	4.281832e-02	31.581511	33.461065
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi16	8.1690017154e-01	ZZ up-up nb	2	0.99869240	3.16046572e-02	-0.5172036438	-0.4539943293	-6.320931e-02	1.222136e-01	22.535075	33.461065
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi32	9.7303445127e-01	ZZ up-up nb	2	0.99998709	3.08182558e-03	-0.5172036438	-0.5110399927	-6.163651e-03	1.191726e-02	33.307512	33.461065
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi64	9.9486651623e-01	ZZ up-up nb	2	0.99999863	1.00288479e-03	-0.5172036438	-0.5151978742	-2.005770e-03	3.878104e-03	33.444737	33.461065
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi128	9.9936926018e-01	ZZ up-up nb	2	0.99999987	3.10619049e-04	-0.5172036438	-0.5165824057	-6.212381e-04	1.201148e-03	33.459498	33.461065
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi256	9.9996753216e-01	ZZ up-up nb	2	1.00000000	3.76474925e-05	-0.5172036438	-0.5171283488	-7.529498e-05	1.455809e-04	33.461042	33.461065
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	UHF	1.3983518729e-01	ZZ up-up nb	2	0.69569447	4.86552331e-01	-0.5172036438	-0.7839184248	2.667148e-01	5.156862e-01	3.473788	33.461065
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi2	5.7304883951e-02	SzSz nb	4	0.49543141	5.71105668e-01	-0.1074074710	-0.2500000000	1.425925e-01	1.327585e+00	0.710085	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi4	3.0999314014e-01	SzSz nb	4	0.77829506	2.16554590e-01	-0.1074074710	-0.1141555980	6.748127e-03	6.282735e-02	2.142942	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi8	6.8684360299e-01	SzSz nb	4	0.99559412	4.59259755e-02	-0.1074074710	-0.1050151217	-2.392349e-03	2.227358e-02	2.151462	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi16	8.1690017154e-01	SzSz nb	4	0.99643284	5.20920129e-02	-0.1074074710	-0.0940288446	-1.337863e-02	1.245596e-01	2.114869	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi32	9.7303445127e-01	SzSz nb	4	0.99990693	7.47250148e-03	-0.1074074710	-0.1065720623	-8.354087e-04	7.777938e-03	2.152542	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi64	9.9486651623e-01	SzSz nb	4	0.99995511	3.81552839e-03	-0.1074074710	-0.1073995166	-7.954364e-06	7.405783e-05	2.152692	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi128	9.9936926018e-01	SzSz nb	4	0.99999855	8.93382598e-04	-0.1074074710	-0.1073383022	-6.916881e-05	6.439851e-04	2.152691	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi256	9.9996753216e-01	SzSz nb	4	0.99999998	1.07722556e-04	-0.1074074710	-0.1073978452	-9.625775e-06	8.961923e-05	2.152692	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	UHF	1.3983518729e-01	SzSz nb	4	0.59259674	5.66516809e-01	-0.1074074710	-0.1718981884	6.449072e-02	6.004305e-01	1.520730	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi2	5.7304883951e-02	SxSx nb	4	0.49543141	5.71105668e-01	-0.1074074710	-0.2500000000	1.425925e-01	1.327585e+00	0.710085	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi4	3.0999314014e-01	SxSx nb	4	0.77829506	2.16554590e-01	-0.1074074710	-0.1141555980	6.748127e-03	6.282735e-02	2.142942	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi8	6.8684360299e-01	SxSx nb	4	0.99559412	4.59259755e-02	-0.1074074710	-0.1050151217	-2.392349e-03	2.227358e-02	2.151462	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi16	8.1690017154e-01	SxSx nb	4	0.99643284	5.20920129e-02	-0.1074074710	-0.0940288446	-1.337863e-02	1.245596e-01	2.114869	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi32	9.7303445127e-01	SxSx nb	4	0.99990693	7.47250148e-03	-0.1074074710	-0.1065720623	-8.354087e-04	7.777938e-03	2.152542	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi64	9.9486651623e-01	SxSx nb	4	0.99995511	3.81552839e-03	-0.1074074710	-0.1073995166	-7.954364e-06	7.405783e-05	2.152692	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi128	9.9936926018e-01	SxSx nb	4	0.99999855	8.93382598e-04	-0.1074074710	-0.1073383022	-6.916881e-05	6.439851e-04	2.152691	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi256	9.9996753216e-01	SxSx nb	4	0.99999998	1.07722556e-04	-0.1074074710	-0.1073978452	-9.625775e-06	8.961923e-05	2.152692	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	UHF	1.3983518729e-01	SxSx nb	4	0.59259674	5.66516809e-01	-0.1074074710	-0.0240814178	-8.332605e-02	7.757938e-01	1.270959	2.152692
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi2	5.7304883951e-02	DoubleOcc	2	0.79655963	2.03440368e-01	0.1017201838	0.0000000000	1.017202e-01	1.000000e+00	1.000000	1.929349
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi4	3.0999314014e-01	DoubleOcc	2	0.98344296	9.29159246e-02	0.1017201838	0.0552622215	4.645796e-02	4.567231e-01	1.616062	1.929349
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi8	6.8684360299e-01	DoubleOcc	2	0.99979400	1.14320864e-02	0.1017201838	0.0960041406	5.716043e-03	5.619380e-02	1.923704	1.929349
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi16	8.1690017154e-01	DoubleOcc	2	0.99999261	2.18355228e-03	0.1017201838	0.1006284077	1.091776e-03	1.073313e-02	1.929142	1.929349
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi32	9.7303445127e-01	DoubleOcc	2	0.99999214	2.25268023e-03	0.1017201838	0.1005938437	1.126340e-03	1.107293e-02	1.929129	1.929349
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi64	9.9486651623e-01	DoubleOcc	2	0.99999952	5.59551194e-04	0.1017201838	0.1014404082	2.797756e-04	2.750443e-03	1.929335	1.929349
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi128	9.9936926018e-01	DoubleOcc	2	0.99999999	9.67201532e-05	0.1017201838	0.1016718238	4.836008e-05	4.754226e-04	1.929349	1.929349
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi256	9.9996753216e-01	DoubleOcc	2	1.00000000	5.94627791e-06	0.1017201838	0.1017172107	2.973139e-06	2.922860e-05	1.929349	1.929349
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	UHF	1.3983518729e-01	DoubleOcc	2	0.69722004	3.84932512e-01	0.1017201838	0.1021832294	-4.630456e-04	4.552150e-03	1.929312	1.929349
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi2	5.7304883951e-02	n	2	0.79655963	2.03440368e-01	1.0000000000	1.0000000000	-1.887379e-15	1.887379e-15	26687997791822532.000000	26687997791825072.000000
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi4	3.0999314014e-01	n	2	0.98344296	9.29159246e-02	1.0000000000	1.0000000000	1.776357e-14	1.776357e-14	26687997791600324.000000	26687997791825072.000000
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi8	6.8684360299e-01	n	2	0.99979400	1.14320864e-02	1.0000000000	1.0000000000	4.618528e-14	4.618528e-14	26687997790305788.000000	26687997791825072.000000
1	14	14	torus	true	4.0	-8.0883491039	4.053e-11	chi16	8.1690017154e-01	n	2	0.99999261	2.18355228e-03	1.0000000000	1.0000000000	-1.432188e-14	1.432188e-14	26687997791678976.000000	26687997791825072.000000
