W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
4	4	16	cylinder	true	4.0	-12.7990245383	2.615e-02	chi2	3.8651253152e-03	ZZ onsite	2	0.73569936	2.64300636e-01	-0.4713987286	-1.0000000000	5.286013e-01	1.121346e+00	0.801497	26.396023
4	4	16	cylinder	true	4.0	-12.7990245383	2.615e-02	chi4	5.4852510532e-02	ZZ onsite	2	0.90583562	2.13182235e-01	-0.4713987286	-0.8977631982	4.263645e-01	9.044667e-01	1.212191	26.396023
4	4	16	cylinder	true	4.0	-12.7990245383	2.615e-02	chi8	9.6106545041e-02	ZZ onsite	2	0.97499969	1.25905465e-01	-0.4713987286	-0.7232096578	2.518109e-01	5.341782e-01	3.200813	26.396023
4	4	16	cylinder	true	4.0	-12.7990245383	2.615e-02	chi16	4.3143075673e-01	ZZ onsite	2	0.99076480	8.00067658e-02	-0.4713987286	-0.6314122602	1.600135e-01	3.394441e-01	6.723065	26.396023
4	4	16	cylinder	true	4.0	-12.7990245383	2.615e-02	chi32	7.0834105880e-01	ZZ onsite	2	0.99884886	2.93623358e-02	-0.4713987286	-0.5301234002	5.872467e-02	1.245754e-01	18.933804	26.396023
4	4	16	cylinder	true	4.0	-12.7990245383	2.615e-02	chi64	9.0825957694e-01	ZZ onsite	2	0.99992749	7.47541185e-03	-0.4713987286	-0.4863495523	1.495082e-02	3.171588e-02	25.738513	26.396023
4	4	16	cylinder	true	4.0	-12.7990245383	2.615e-02	chi128	9.6871724653e-01	ZZ onsite	2	0.99998392	3.52871169e-03	-0.4713987286	-0.4784561520	7.057423e-03	1.497124e-02	26.246622	26.396023
4	4	16	cylinder	true	4.0	-12.7990245383	2.615e-02	chi256	9.9149567622e-01	ZZ onsite	2	0.99999883	9.52123584e-04	-0.4713987286	-0.4733029758	1.904247e-03	4.039568e-03	26.385089	26.396023
4	4	16	cylinder	true	4.0	-12.7990245383	2.615e-02	UHF	1.4964351894e-01	ZZ onsite	2	0.76205497	3.42297707e-01	-0.4713987286	-0.4627428763	-8.655852e-03	1.836206e-02	26.171922	26.396023
4	4	16	cylinder	true	4.0	-12.7990245383	2.615e-02	chi2	3.8651253152e-03	ZZ up-up nb	2	0.99250613	8.62421245e-02	-0.1724842640	-0.0000000150	-1.724842e-01	9.999999e-01	1.000000	3.725606
