U	doping	L	chi_prior	observable	prior_fid	S_center	median_absDelta	mean_absDelta	max_absDelta	median_absP	median_relerr	max_relerr	n_relerr
4.0	0.125	64	16	n	0.6003163283315829	1.9042709548348205	0.001371171972489038	0.001632127805740239	0.004431922806451993	0.8748888252949862	0.0015184786460462757	0.0050620690941682355	64
4.0	0.125	64	32	SzSz r=1	0.8966687943932792	1.9042709548348205	0.0005661494842609666	0.000624461209923755	0.0018503027618609474	0.08462372301759706	0.006619201349744261	0.022687943650917204	63
4.0	0.125	64	32	hop up r=1	0.8966687943932792	1.9042709548348205	0.002974533801007706	0.002795410644467076	0.006132133122987327	0.5213138834231187	0.005781465101187146	0.0117627740522101	63
4.0	0.125	64	32	DoubleOcc	0.8966687943932792	1.9042709548348205	0.0001414125424140239	0.00023816010775849729	0.000948470602400997	0.07844513073180068	0.0017800477359310347	0.012336205525564742	64
4.0	0.125	64	32	ZZ up-up r=1	0.8966687943932792	1.9042709548348205	0.0044218409253598545	0.004350929415269574	0.010790913374193578	0.4148633393518198	0.010517947323460421	0.026966683445267658	63
4.0	0.125	64	32	Sz	0.8966687943932792	1.9042709548348205	6.8495414763909e-5	7.72339339228535e-5	0.0002819608573123855	2.106960444767103e-6	NaN	NaN	0
4.0	0.125	64	32	ZZ onsite	0.8966687943932792	1.9042709548348205	0.0007118688942749918	0.000814174088969102	0.00248151864244206	0.4330107086822276	0.0016563321139864066	0.005758476656536647	64
4.0	0.125	64	32	n	0.8966687943932792	1.9042709548348205	0.0003060317036484572	0.0004018168457637153	0.001126530827487815	0.8748888252949862	0.0003573225000002613	0.0013049902135780806	64
4.0	0.125	128	4	SzSz r=1	1.9457148977270503e-6	2.065282160184279	0.04147308323192504	0.042048303591851494	0.08063558593030752	0.08499051419629054	0.46525276261304355	0.9861068677071879	127
4.0	0.125	128	4	hop up r=1	1.9457148977270503e-6	2.065282160184279	0.11592369887107812	0.13187478549042486	0.3271440368083461	0.5209019907429947	0.22161999347351094	0.6427391419355607	127
4.0	0.125	128	4	DoubleOcc	1.9457148977270503e-6	2.065282160184279	0.02148604552564482	0.02192864423946841	0.04748207461811829	0.07869864803121313	0.27681899650334396	0.6468154711135227	128
4.0	0.125	128	4	ZZ up-up r=1	1.9457148977270503e-6	2.065282160184279	0.18402535763000258	0.18907656388366514	0.35446248308850536	0.41643005362988034	0.44069654089264254	0.9053833425018646	127
4.0	0.125	128	4	Sz	1.9457148977270503e-6	2.065282160184279	0.016664434159829662	0.020327322308979254	0.06210814081269998	4.5939506584831424e-6	NaN	NaN	0
4.0	0.125	128	4	ZZ onsite	1.9457148977270503e-6	2.065282160184279	0.07046909305957116	0.08526696894039268	0.2253166470830959	0.43372378168241615	0.16295802299572043	0.5680786011985967	128
4.0	0.125	128	4	n	1.9457148977270503e-6	2.065282160184279	0.014445943463955113	0.01680648159751714	0.07097881208770129	0.8751424249915389	0.01651727719153202	0.08173600748919088	128
4.0	0.125	128	8	SzSz r=1	0.008008889708045822	2.065282160184279	0.0037714330413064073	0.0049466190879778535	0.015556274655567304	0.08499051419629054	0.04278616536872701	0.18893827834467541	127
4.0	0.125	128	8	hop up r=1	0.008008889708045822	2.065282160184279	0.055283769448662645	0.0606598955096441	0.11499857482772613	0.5209019907429947	0.10547695802294843	0.222571685412471	127
4.0	0.125	128	8	DoubleOcc	0.008008889708045822	2.065282160184279	0.007838506159028855	0.008500528868292757	0.01698083542197787	0.07869864803121313	0.09950812596639458	0.2181524577638136	128
4.0	0.125	128	8	ZZ up-up r=1	0.008008889708045822	2.065282160184279	0.05012479061406788	0.050503411926457756	0.10768393536436877	0.41643005362988034	0.12004030247083312	0.2659572027897569	127
4.0	0.125	128	8	Sz	0.008008889708045822	2.065282160184279	0.0024130463001842493	0.0029277554114649092	0.010092858423317575	4.5939506584831424e-6	NaN	NaN	0
4.0	0.125	128	8	ZZ onsite	0.008008889708045822	2.065282160184279	0.03441267081514632	0.033479218132790096	0.06446772217426022	0.43372378168241615	0.07923212548704917	0.14798277857015438	128
4.0	0.125	128	8	n	0.008008889708045822	2.065282160184279	0.010800510702561383	0.01016360316222575	0.023831912075970574	0.8751424249915389	0.012357890118855899	0.027416340913113922	128
4.0	0.125	128	16	SzSz r=1	0.23633772765620845	2.065282160184279	0.0022465163572922137	0.0021660969466047075	0.00399261320209382	0.08499051419629054	0.02690152115190669	0.044898872979667194	127
4.0	0.125	128	16	hop up r=1	0.23633772765620845	2.065282160184279	0.014289164914952357	0.015118964568297446	0.03641618625111076	0.5209019907429947	0.027584820711888752	0.06901429006905885	127
4.0	0.125	128	16	DoubleOcc	0.23633772765620845	2.065282160184279	0.0007688488713353814	0.0010850720158341624	0.004405632116579239	0.07869864803121313	0.009892471727169814	0.05565504395860226	128
4.0	0.125	128	16	ZZ up-up r=1	0.23633772765620845	2.065282160184279	0.0088185578204521	0.008777449503043391	0.017623517740767813	0.41643005362988034	0.02108056101511213	0.04261213716981877	127
4.0	0.125	128	16	Sz	0.23633772765620845	2.065282160184279	0.0005285281661192055	0.0006705412482436998	0.0021102446643603695	4.5939506584831424e-6	NaN	NaN	0
4.0	0.125	128	16	ZZ onsite	0.23633772765620845	2.065282160184279	0.004310625365690712	0.00448753409752339	0.01168564899025809	0.43372378168241615	0.010010658735764634	0.02694933471953947	128
4.0	0.125	128	16	n	0.23633772765620845	2.065282160184279	0.001852924885048457	0.0020265668046712502	0.005126577265016641	0.8751424249915389	0.002114412140024699	0.005855739664910585	128
