W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi2	6.7049592164e-01	ZZ onsite	2	0.96412006	3.58799383e-02	-0.9282401234	-1.0000000000	7.175988e-02	7.730745e-02	128.715728	554.509849
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi4	9.5066714559e-01	ZZ onsite	2	0.99818414	1.41512644e-02	-0.9282401234	-0.9565426522	2.830253e-02	3.049053e-02	366.113952	554.509849
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi8	9.9835844405e-01	ZZ onsite	2	0.99999959	2.38139266e-04	-0.9282401234	-0.9287164020	4.762785e-04	5.130984e-04	554.429056	554.509849
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi16	9.9999566201e-01	ZZ onsite	2	1.00000000	1.62404447e-06	-0.9282401234	-0.9282433715	3.248089e-06	3.499190e-06	554.509845	554.509849
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi32	9.9999981447e-01	ZZ onsite	2	1.00000000	1.43962374e-07	-0.9282401234	-0.9282404114	2.879247e-07	3.101835e-07	554.509849	554.509849
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi64	9.9999999987e-01	ZZ onsite	2	1.00000000	2.45205228e-11	-0.9282401234	-0.9282401235	4.903999e-11	5.283115e-11	554.509849	554.509849
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi128	1.0000000000e+00	ZZ onsite	2	1.00000000	6.59194921e-16	-0.9282401234	-0.9282401234	7.771561e-16	8.372361e-16	554.509849	554.509849
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	UHF	1.4533499388e-01	ZZ onsite	2	0.52641550	4.90550528e-01	-0.9282401234	-0.9456014353	1.736131e-02	1.870347e-02	464.558069	554.509849
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi2	6.7049592164e-01	ZZ up-up nb	2	0.95795017	2.00702871e-01	-0.4014057420	-0.0000000000	-4.014057e-01	1.000000e+00	1.000000	18.073329
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi4	9.5066714559e-01	ZZ up-up nb	2	0.99998480	3.57733006e-03	-0.4014057420	-0.3942510819	-7.154660e-03	1.782401e-02	17.975826	18.073329
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi8	9.9835844405e-01	ZZ up-up nb	2	0.99999987	3.26914015e-04	-0.4014057420	-0.4020595701	6.538280e-04	1.628846e-03	18.072510	18.073329
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi16	9.9999566201e-01	ZZ up-up nb	2	1.00000000	1.27019208e-05	-0.4014057420	-0.4013803382	-2.540384e-05	6.328719e-05	18.073327	18.073329
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi32	9.9999981447e-01	ZZ up-up nb	2	1.00000000	3.05754337e-07	-0.4014057420	-0.4014051305	-6.115087e-07	1.523418e-06	18.073329	18.073329
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi64	9.9999999987e-01	ZZ up-up nb	2	1.00000000	4.35217452e-09	-0.4014057420	-0.4014057333	-8.704350e-09	2.168467e-08	18.073329	18.073329
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi128	1.0000000000e+00	ZZ up-up nb	2	1.00000000	1.58206781e-15	-0.4014057420	-0.4014057420	-3.552714e-15	8.850680e-15	18.073329	18.073329
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	UHF	1.4533499388e-01	ZZ up-up nb	2	0.44071618	6.35534999e-01	-0.4014057420	-0.9726131839	5.712074e-01	1.423018e+00	0.508061	18.073329
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi2	6.7049592164e-01	SzSz nb	4	0.84908439	3.45127761e-01	-0.0969011631	-0.0000000000	-9.690116e-02	1.000000e+00	1.000000	1.936182
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi4	9.5066714559e-01	SzSz nb	4	0.98530689	9.50614512e-02	-0.0969011631	-0.0985627705	1.661607e-03	1.714745e-02	1.935649	1.936182
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi8	9.9835844405e-01	SzSz nb	4	0.99999840	6.21667737e-04	-0.0969011631	-0.0970648226	1.636595e-04	1.688933e-03	1.936177	1.936182
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi16	9.9999566201e-01	SzSz nb	4	0.99999989	6.65932090e-05	-0.0969011631	-0.0968985748	-2.588274e-06	2.671045e-05	1.936182	1.936182
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi32	9.9999981447e-01	SzSz nb	4	1.00000000	5.17293954e-06	-0.0969011631	-0.0969010571	-1.060161e-07	1.094064e-06	1.936182	1.936182
1	8	8	cylinder	true	12.0	-1.6639592160	1.332e-15	chi64	9.9999999987e-01	SzSz nb	4	1.00000000	2.21714888e-08	-0.0969011631	-0.0969011613	-1.738104e-09	1.793688e-08	1.936182	1.936182
