W	LX	nsites	geometry	U	method	chi	quantity	i	j	value
1	16	16	torus	12.0	exact	0	E	0	0	-3.618065259825
1	16	16	torus	12.0	exact	0	Hvar	0	0	0.000000000125
1	16	16	torus	12.0	exact	0	chi_reached	0	0	2598.000000000000
1	16	16	torus	12.0	trunc	2	E	0	0	0.000000000000
1	16	16	torus	12.0	trunc	2	chi_reached	0	0	2.000000000000
1	16	16	torus	12.0	trunc	2	ZZ onsite	8	9	-1.000000000000
1	16	16	torus	12.0	trunc	2	ZZ up-up nb	8	9	0.000000000000
1	16	16	torus	12.0	trunc	2	SzSz nb	8	9	-0.000000000000
1	16	16	torus	12.0	trunc	2	SxSx nb	8	9	0.000000000000
1	16	16	torus	12.0	trunc	2	DoubleOcc	8	9	0.000000000000
1	16	16	torus	12.0	trunc	2	n	8	9	1.000000000000
1	16	16	torus	12.0	trunc	2	Sz	8	9	-0.000000000000
1	16	16	torus	12.0	trunc	2	mz_max	0	0	0.000000000000
1	16	16	torus	12.0	trunc	4	E	0	0	-0.492894133691
1	16	16	torus	12.0	trunc	4	chi_reached	0	0	4.000000000000
1	16	16	torus	12.0	trunc	4	ZZ onsite	8	9	-1.000000000000
1	16	16	torus	12.0	trunc	4	ZZ up-up nb	8	9	-0.604133504458
1	16	16	torus	12.0	trunc	4	SzSz nb	8	9	-0.151033376114
1	16	16	torus	12.0	trunc	4	SxSx nb	8	9	-0.151033376114
1	16	16	torus	12.0	trunc	4	DoubleOcc	8	9	0.000000000000
1	16	16	torus	12.0	trunc	4	n	8	9	1.000000000000
1	16	16	torus	12.0	trunc	4	Sz	8	9	-0.000000000000
1	16	16	torus	12.0	trunc	4	mz_max	0	0	0.000000000000
1	16	16	torus	12.0	trunc	8	E	0	0	-2.521677069866
1	16	16	torus	12.0	trunc	8	chi_reached	0	0	8.000000000000
1	16	16	torus	12.0	trunc	8	ZZ onsite	8	9	-0.964369214155
1	16	16	torus	12.0	trunc	8	ZZ up-up nb	8	9	-0.561222136438
1	16	16	torus	12.0	trunc	8	SzSz nb	8	9	-0.135851685879
1	16	16	torus	12.0	trunc	8	SxSx nb	8	9	-0.135851685879
1	16	16	torus	12.0	trunc	8	DoubleOcc	8	9	0.008907696461
1	16	16	torus	12.0	trunc	8	n	8	9	1.000000000000
1	16	16	torus	12.0	trunc	8	Sz	8	9	-0.000000000000
1	16	16	torus	12.0	trunc	8	mz_max	0	0	0.000000000000
1	16	16	torus	12.0	trunc	16	E	0	0	-3.101897939056
1	16	16	torus	12.0	trunc	16	chi_reached	0	0	16.000000000000
1	16	16	torus	12.0	trunc	16	ZZ onsite	8	9	-0.939911159945
1	16	16	torus	12.0	trunc	16	ZZ up-up nb	8	9	-0.580967541905
1	16	16	torus	12.0	trunc	16	SzSz nb	8	9	-0.141109069084
1	16	16	torus	12.0	trunc	16	SxSx nb	8	9	-0.141109069084
