W	LX	geometry	U	Hvar	prior	kind	start	l	true	prior_val
1	64	cylinder	8.0	1.088e-10	UHF	P	17	29	-0.851195174874	-0.882568545031
1	64	cylinder	8.0	1.088e-10	UHF	P	17	30	0.860926628277	0.882568545031
1	64	cylinder	8.0	1.088e-10	UHF	P	17	31	-0.850967633101	-0.882568545031
1	64	cylinder	8.0	1.088e-10	UHF	P	17	32	0.861184023408	0.882568545031
1	64	cylinder	8.0	1.088e-10	chi2	P	17	1	-0.853565615243	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	2	0.862030551288	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	3	-0.850942765847	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	4	0.860931862002	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	5	-0.851233230498	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	6	0.860670516950	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	7	-0.851430121034	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	8	0.860510834880	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	9	-0.851563180571	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	10	0.860401303129	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	11	-0.851654322714	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	12	0.860327715058	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	13	-0.851712951042	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	14	0.860283749625	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	15	-0.851743649534	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	16	0.860266257925	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	17	-0.851748642920	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	18	0.860273865796	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	19	-0.851728665659	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	20	0.860306468369	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	21	-0.851683274153	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	22	0.860365076737	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	23	-0.851610897782	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	24	0.860451864420	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	25	-0.851508710041	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	26	0.860570385385	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	27	-0.851372314371	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	28	0.860726001603	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	29	-0.851195174874	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	30	0.860926628277	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	31	-0.850967633101	-1.000000000000
1	64	cylinder	8.0	1.088e-10	chi2	P	17	32	0.861184023408	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	1	-0.853565615243	-0.917694264148
1	64	cylinder	8.0	1.088e-10	chi4	P	17	2	0.862030551288	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	3	-0.850942765847	-0.917927617062
1	64	cylinder	8.0	1.088e-10	chi4	P	17	4	0.860931862002	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	5	-0.851233230498	-0.918119114535
1	64	cylinder	8.0	1.088e-10	chi4	P	17	6	0.860670516950	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	7	-0.851430121034	-0.918277534995
1	64	cylinder	8.0	1.088e-10	chi4	P	17	8	0.860510834880	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	9	-0.851563180571	-0.918408872342
1	64	cylinder	8.0	1.088e-10	chi4	P	17	10	0.860401303129	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	11	-0.851654322714	-0.918517243443
1	64	cylinder	8.0	1.088e-10	chi4	P	17	12	0.860327715058	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	13	-0.851712951042	-0.918605422478
1	64	cylinder	8.0	1.088e-10	chi4	P	17	14	0.860283749625	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	15	-0.851743649534	-0.918675156091
1	64	cylinder	8.0	1.088e-10	chi4	P	17	16	0.860266257925	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	17	-0.851748642920	-0.918727337695
1	64	cylinder	8.0	1.088e-10	chi4	P	17	18	0.860273865796	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	19	-0.851728665659	-0.918762080604
1	64	cylinder	8.0	1.088e-10	chi4	P	17	20	0.860306468369	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	21	-0.851683274153	-0.918778704424
1	64	cylinder	8.0	1.088e-10	chi4	P	17	22	0.860365076737	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	23	-0.851610897782	-0.918775631696
1	64	cylinder	8.0	1.088e-10	chi4	P	17	24	0.860451864420	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	25	-0.851508710041	-0.918750171311
1	64	cylinder	8.0	1.088e-10	chi4	P	17	26	0.860570385385	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	27	-0.851372314371	-0.918698137864
1	64	cylinder	8.0	1.088e-10	chi4	P	17	28	0.860726001603	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	29	-0.851195174874	-0.918613208489
1	64	cylinder	8.0	1.088e-10	chi4	P	17	30	0.860926628277	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi4	P	17	31	-0.850967633101	-0.918485825780
1	64	cylinder	8.0	1.088e-10	chi4	P	17	32	0.861184023408	1.000000000000
1	64	cylinder	8.0	1.088e-10	chi8	P	17	1	-0.853565615243	-0.857183561193
1	64	cylinder	8.0	1.088e-10	chi8	P	17	2	0.862030551288	0.864667315874
1	64	cylinder	8.0	1.088e-10	chi8	P	17	3	-0.850942765847	-0.855593129426
1	64	cylinder	8.0	1.088e-10	chi8	P	17	4	0.860931862002	0.863968615872
1	64	cylinder	8.0	1.088e-10	chi8	P	17	5	-0.851233230498	-0.856119962064
1	64	cylinder	8.0	1.088e-10	chi8	P	17	6	0.860670516950	0.863737903771
1	64	cylinder	8.0	1.088e-10	chi8	P	17	7	-0.851430121034	-0.856426621646
1	64	cylinder	8.0	1.088e-10	chi8	P	17	8	0.860510834880	0.863590337926
1	64	cylinder	8.0	1.088e-10	chi8	P	17	9	-0.851563180571	-0.856635241311
1	64	cylinder	8.0	1.088e-10	chi8	P	17	10	0.860401303129	0.863484468901
1	64	cylinder	8.0	1.088e-10	chi8	P	17	11	-0.851654322714	-0.856788673226
1	64	cylinder	8.0	1.088e-10	chi8	P	17	12	0.860327715058	0.863405810970
1	64	cylinder	8.0	1.088e-10	chi8	P	17	13	-0.851712951042	-0.856902370663
1	64	cylinder	8.0	1.088e-10	chi8	P	17	14	0.860283749625	0.863348816372
1	64	cylinder	8.0	1.088e-10	chi8	P	17	15	-0.851743649534	-0.856982190550
1	64	cylinder	8.0	1.088e-10	chi8	P	17	16	0.860266257925	0.863311333706
1	64	cylinder	8.0	1.088e-10	chi8	P	17	17	-0.851748642920	-0.857030090065
1	64	cylinder	8.0	1.088e-10	chi8	P	17	18	0.860273865796	0.863292815838
1	64	cylinder	8.0	1.088e-10	chi8	P	17	19	-0.851728665659	-0.857045961054
1	64	cylinder	8.0	1.088e-10	chi8	P	17	20	0.860306468369	0.863293757307
1	64	cylinder	8.0	1.088e-10	chi8	P	17	21	-0.851683274153	-0.857028160987
1	64	cylinder	8.0	1.088e-10	chi8	P	17	22	0.860365076737	0.863315577906
1	64	cylinder	8.0	1.088e-10	chi8	P	17	23	-0.851610897782	-0.856973538197
1	64	cylinder	8.0	1.088e-10	chi8	P	17	24	0.860451864420	0.863360716404
1	64	cylinder	8.0	1.088e-10	chi8	P	17	25	-0.851508710041	-0.856877179048
1	64	cylinder	8.0	1.088e-10	chi8	P	17	26	0.860570385385	0.863432885802
1	64	cylinder	8.0	1.088e-10	chi8	P	17	27	-0.851372314371	-0.856731898185
1	64	cylinder	8.0	1.088e-10	chi8	P	17	28	0.860726001603	0.863537526388
1	64	cylinder	8.0	1.088e-10	chi8	P	17	29	-0.851195174874	-0.856527380799
1	64	cylinder	8.0	1.088e-10	chi8	P	17	30	0.860926628277	0.863682565020
1	64	cylinder	8.0	1.088e-10	chi8	P	17	31	-0.850967633101	-0.856248764407
1	64	cylinder	8.0	1.088e-10	chi8	P	17	32	0.861184023408	0.863879705426
1	64	cylinder	8.0	1.088e-10	chi16	P	17	1	-0.853565615243	-0.853645054899
1	64	cylinder	8.0	1.088e-10	chi16	P	17	2	0.862030551288	0.861947173347
1	64	cylinder	8.0	1.088e-10	chi16	P	17	3	-0.850942765847	-0.851125826714
1	64	cylinder	8.0	1.088e-10	chi16	P	17	4	0.860931862002	0.861302454520
1	64	cylinder	8.0	1.088e-10	chi16	P	17	5	-0.851233230498	-0.851454396889
1	64	cylinder	8.0	1.088e-10	chi16	P	17	6	0.860670516950	0.861047071482
1	64	cylinder	8.0	1.088e-10	chi16	P	17	7	-0.851430121034	-0.851656051650
1	64	cylinder	8.0	1.088e-10	chi16	P	17	8	0.860510834880	0.860885840036
1	64	cylinder	8.0	1.088e-10	chi16	P	17	9	-0.851563180571	-0.851794396716
1	64	cylinder	8.0	1.088e-10	chi16	P	17	10	0.860401303129	0.860774850169
1	64	cylinder	8.0	1.088e-10	chi16	P	17	11	-0.851654322714	-0.851890105463
1	64	cylinder	8.0	1.088e-10	chi16	P	17	12	0.860327715058	0.860699991782
1	64	cylinder	8.0	1.088e-10	chi16	P	17	13	-0.851712951042	-0.851952123807
1	64	cylinder	8.0	1.088e-10	chi16	P	17	14	0.860283749625	0.860654862358
1	64	cylinder	8.0	1.088e-10	chi16	P	17	15	-0.851743649534	-0.851985184290
1	64	cylinder	8.0	1.088e-10	chi16	P	17	16	0.860266257925	0.860636103159
1	64	cylinder	8.0	1.088e-10	chi16	P	17	17	-0.851748642920	-0.851991792697
1	64	cylinder	8.0	1.088e-10	chi16	P	17	18	0.860273865796	0.860642116394
1	64	cylinder	8.0	1.088e-10	chi16	P	17	19	-0.851728665659	-0.851972928379
1	64	cylinder	8.0	1.088e-10	chi16	P	17	20	0.860306468369	0.860672613752
1	64	cylinder	8.0	1.088e-10	chi16	P	17	21	-0.851683274153	-0.851928320548
1	64	cylinder	8.0	1.088e-10	chi16	P	17	22	0.860365076737	0.860728468708
1	64	cylinder	8.0	1.088e-10	chi16	P	17	23	-0.851610897782	-0.851856505877
1	64	cylinder	8.0	1.088e-10	chi16	P	17	24	0.860451864420	0.860811751205
1	64	cylinder	8.0	1.088e-10	chi16	P	17	25	-0.851508710041	-0.851754714936
1	64	cylinder	8.0	1.088e-10	chi16	P	17	26	0.860570385385	0.860925930916
1	64	cylinder	8.0	1.088e-10	chi16	P	17	27	-0.851372314371	-0.851618571193
1	64	cylinder	8.0	1.088e-10	chi16	P	17	28	0.860726001603	0.861076291675
1	64	cylinder	8.0	1.088e-10	chi16	P	17	29	-0.851195174874	-0.851441530184
1	64	cylinder	8.0	1.088e-10	chi16	P	17	30	0.860926628277	0.861270665669
1	64	cylinder	8.0	1.088e-10	chi16	P	17	31	-0.850967633101	-0.851213899608
1	64	cylinder	8.0	1.088e-10	chi16	P	17	32	0.861184023408	0.861520713534
1	64	cylinder	8.0	1.088e-10	chi32	P	17	1	-0.853565615243	-0.853621511633
1	64	cylinder	8.0	1.088e-10	chi32	P	17	2	0.862030551288	0.862083602104
1	64	cylinder	8.0	1.088e-10	chi32	P	17	3	-0.850942765847	-0.851025546313
1	64	cylinder	8.0	1.088e-10	chi32	P	17	4	0.860931862002	0.861140807282
1	64	cylinder	8.0	1.088e-10	chi32	P	17	5	-0.851233230498	-0.851366807284
1	64	cylinder	8.0	1.088e-10	chi32	P	17	6	0.860670516950	0.860896958636
1	64	cylinder	8.0	1.088e-10	chi32	P	17	7	-0.851430121034	-0.851569365227
1	64	cylinder	8.0	1.088e-10	chi32	P	17	8	0.860510834880	0.860743978930
1	64	cylinder	8.0	1.088e-10	chi32	P	17	9	-0.851563180571	-0.851706192199
1	64	cylinder	8.0	1.088e-10	chi32	P	17	10	0.860401303129	0.860640093739
1	64	cylinder	8.0	1.088e-10	chi32	P	17	11	-0.851654322714	-0.851800025360
1	64	cylinder	8.0	1.088e-10	chi32	P	17	12	0.860327715058	0.860570941192
1	64	cylinder	8.0	1.088e-10	chi32	P	17	13	-0.851712951042	-0.851860468703
1	64	cylinder	8.0	1.088e-10	chi32	P	17	14	0.860283749625	0.860529798842
1	64	cylinder	8.0	1.088e-10	chi32	P	17	15	-0.851743649534	-0.851892260796
1	64	cylinder	8.0	1.088e-10	chi32	P	17	16	0.860266257925	0.860513276078
1	64	cylinder	8.0	1.088e-10	chi32	P	17	17	-0.851748642920	-0.851897726206
1	64	cylinder	8.0	1.088e-10	chi32	P	17	18	0.860273865796	0.860519874723
1	64	cylinder	8.0	1.088e-10	chi32	P	17	19	-0.851728665659	-0.851877659333
1	64	cylinder	8.0	1.088e-10	chi32	P	17	20	0.860306468369	0.860549449237
1	64	cylinder	8.0	1.088e-10	chi32	P	17	21	-0.851683274153	-0.851831637601
1	64	cylinder	8.0	1.088e-10	chi32	P	17	22	0.860365076737	0.860603058591
1	64	cylinder	8.0	1.088e-10	chi32	P	17	23	-0.851610897782	-0.851758033514
1	64	cylinder	8.0	1.088e-10	chi32	P	17	24	0.860451864420	0.860683094901
1	64	cylinder	8.0	1.088e-10	chi32	P	17	25	-0.851508710041	-0.851653746788
1	64	cylinder	8.0	1.088e-10	chi32	P	17	26	0.860570385385	0.860793750385
1	64	cylinder	8.0	1.088e-10	chi32	P	17	27	-0.851372314371	-0.851513617384
1	64	cylinder	8.0	1.088e-10	chi32	P	17	28	0.860726001603	0.860941126302
1	64	cylinder	8.0	1.088e-10	chi32	P	17	29	-0.851195174874	-0.851321831923
1	64	cylinder	8.0	1.088e-10	chi32	P	17	30	0.860926628277	0.861039975211
1	64	cylinder	8.0	1.088e-10	chi32	P	17	31	-0.850967633101	-0.851080234251
1	64	cylinder	8.0	1.088e-10	chi32	P	17	32	0.861184023408	0.861297700028
1	64	cylinder	8.0	1.088e-10	chi64	P	17	1	-0.853565615243	-0.853566672129
1	64	cylinder	8.0	1.088e-10	chi64	P	17	2	0.862030551288	0.861975279121
1	64	cylinder	8.0	1.088e-10	chi64	P	17	3	-0.850942765847	-0.850932029387
1	64	cylinder	8.0	1.088e-10	chi64	P	17	4	0.860931862002	0.860929940862
1	64	cylinder	8.0	1.088e-10	chi64	P	17	5	-0.851233230498	-0.851235370749
1	64	cylinder	8.0	1.088e-10	chi64	P	17	6	0.860670516950	0.860673354542
1	64	cylinder	8.0	1.088e-10	chi64	P	17	7	-0.851430121034	-0.851433158776
1	64	cylinder	8.0	1.088e-10	chi64	P	17	8	0.860510834880	0.860514372617
1	64	cylinder	8.0	1.088e-10	chi64	P	17	9	-0.851563180571	-0.851566496238
1	64	cylinder	8.0	1.088e-10	chi64	P	17	10	0.860401303129	0.860405071546
1	64	cylinder	8.0	1.088e-10	chi64	P	17	11	-0.851654322714	-0.851657821739
1	64	cylinder	8.0	1.088e-10	chi64	P	17	12	0.860327715058	0.860331582066
1	64	cylinder	8.0	1.088e-10	chi64	P	17	13	-0.851712951042	-0.851716550635
1	64	cylinder	8.0	1.088e-10	chi64	P	17	14	0.860283749625	0.860287646135
1	64	cylinder	8.0	1.088e-10	chi64	P	17	15	-0.851743649534	-0.851747293628
1	64	cylinder	8.0	1.088e-10	chi64	P	17	16	0.860266257925	0.860270128031
1	64	cylinder	8.0	1.088e-10	chi64	P	17	17	-0.851748642920	-0.851752293281
1	64	cylinder	8.0	1.088e-10	chi64	P	17	18	0.860273865796	0.860277657325
1	64	cylinder	8.0	1.088e-10	chi64	P	17	19	-0.851728665659	-0.851732289715
1	64	cylinder	8.0	1.088e-10	chi64	P	17	20	0.860306468369	0.860310133234
1	64	cylinder	8.0	1.088e-10	chi64	P	17	21	-0.851683274153	-0.851686838672
1	64	cylinder	8.0	1.088e-10	chi64	P	17	22	0.860365076737	0.860368572613
1	64	cylinder	8.0	1.088e-10	chi64	P	17	23	-0.851610897782	-0.851614367114
1	64	cylinder	8.0	1.088e-10	chi64	P	17	24	0.860451864420	0.860455156027
1	64	cylinder	8.0	1.088e-10	chi64	P	17	25	-0.851508710041	-0.851512047032
1	64	cylinder	8.0	1.088e-10	chi64	P	17	26	0.860570385385	0.860573442678
1	64	cylinder	8.0	1.088e-10	chi64	P	17	27	-0.851372314371	-0.851375482979
1	64	cylinder	8.0	1.088e-10	chi64	P	17	28	0.860726001603	0.860728751490
1	64	cylinder	8.0	1.088e-10	chi64	P	17	29	-0.851195174874	-0.851197821880
1	64	cylinder	8.0	1.088e-10	chi64	P	17	30	0.860926628277	0.860928266837
1	64	cylinder	8.0	1.088e-10	chi64	P	17	31	-0.850967633101	-0.850969663317
1	64	cylinder	8.0	1.088e-10	chi64	P	17	32	0.861184023408	0.861185501049
1	64	cylinder	8.0	1.088e-10	chi128	P	17	1	-0.853565615243	-0.853565632690
1	64	cylinder	8.0	1.088e-10	chi128	P	17	2	0.862030551288	0.862030040343
1	64	cylinder	8.0	1.088e-10	chi128	P	17	3	-0.850942765847	-0.850943101527
1	64	cylinder	8.0	1.088e-10	chi128	P	17	4	0.860931862002	0.860931662604
1	64	cylinder	8.0	1.088e-10	chi128	P	17	5	-0.851233230498	-0.851233151486
1	64	cylinder	8.0	1.088e-10	chi128	P	17	6	0.860670516950	0.860670509125
1	64	cylinder	8.0	1.088e-10	chi128	P	17	7	-0.851430121034	-0.851430172709
1	64	cylinder	8.0	1.088e-10	chi128	P	17	8	0.860510834880	0.860510884953
1	64	cylinder	8.0	1.088e-10	chi128	P	17	9	-0.851563180571	-0.851563251680
1	64	cylinder	8.0	1.088e-10	chi128	P	17	10	0.860401303129	0.860401371081
1	64	cylinder	8.0	1.088e-10	chi128	P	17	11	-0.851654322714	-0.851654389416
1	64	cylinder	8.0	1.088e-10	chi128	P	17	12	0.860327715058	0.860327789497
1	64	cylinder	8.0	1.088e-10	chi128	P	17	13	-0.851712951042	-0.851713018387
1	64	cylinder	8.0	1.088e-10	chi128	P	17	14	0.860283749625	0.860283824208
1	64	cylinder	8.0	1.088e-10	chi128	P	17	15	-0.851743649534	-0.851743721649
1	64	cylinder	8.0	1.088e-10	chi128	P	17	16	0.860266257925	0.860266329937
1	64	cylinder	8.0	1.088e-10	chi128	P	17	17	-0.851748642920	-0.851748719204
1	64	cylinder	8.0	1.088e-10	chi128	P	17	18	0.860273865796	0.860273934553
1	64	cylinder	8.0	1.088e-10	chi128	P	17	19	-0.851728665659	-0.851728743323
1	64	cylinder	8.0	1.088e-10	chi128	P	17	20	0.860306468369	0.860306533664
1	64	cylinder	8.0	1.088e-10	chi128	P	17	21	-0.851683274153	-0.851683350370
1	64	cylinder	8.0	1.088e-10	chi128	P	17	22	0.860365076737	0.860365138073
1	64	cylinder	8.0	1.088e-10	chi128	P	17	23	-0.851610897782	-0.851610970489
1	64	cylinder	8.0	1.088e-10	chi128	P	17	24	0.860451864420	0.860451921077
1	64	cylinder	8.0	1.088e-10	chi128	P	17	25	-0.851508710041	-0.851508777985
1	64	cylinder	8.0	1.088e-10	chi128	P	17	26	0.860570385385	0.860570436710
1	64	cylinder	8.0	1.088e-10	chi128	P	17	27	-0.851372314371	-0.851372377315
1	64	cylinder	8.0	1.088e-10	chi128	P	17	28	0.860726001603	0.860726047093
1	64	cylinder	8.0	1.088e-10	chi128	P	17	29	-0.851195174874	-0.851195233544
1	64	cylinder	8.0	1.088e-10	chi128	P	17	30	0.860926628277	0.860926667380
1	64	cylinder	8.0	1.088e-10	chi128	P	17	31	-0.850967633101	-0.850967688357
1	64	cylinder	8.0	1.088e-10	chi128	P	17	32	0.861184023408	0.861184055645
1	64	cylinder	8.0	1.088e-10	chi256	P	17	1	-0.853565615243	-0.853565615369
1	64	cylinder	8.0	1.088e-10	chi256	P	17	2	0.862030551288	0.862030548196
1	64	cylinder	8.0	1.088e-10	chi256	P	17	3	-0.850942765847	-0.850942783151
1	64	cylinder	8.0	1.088e-10	chi256	P	17	4	0.860931862002	0.860931812209
1	64	cylinder	8.0	1.088e-10	chi256	P	17	5	-0.851233230498	-0.851233219633
1	64	cylinder	8.0	1.088e-10	chi256	P	17	6	0.860670516950	0.860670509623
1	64	cylinder	8.0	1.088e-10	chi256	P	17	7	-0.851430121034	-0.851430120411
1	64	cylinder	8.0	1.088e-10	chi256	P	17	8	0.860510834880	0.860510833141
1	64	cylinder	8.0	1.088e-10	chi256	P	17	9	-0.851563180571	-0.851563181945
1	64	cylinder	8.0	1.088e-10	chi256	P	17	10	0.860401303129	0.860401302814
1	64	cylinder	8.0	1.088e-10	chi256	P	17	11	-0.851654322714	-0.851654324121
1	64	cylinder	8.0	1.088e-10	chi256	P	17	12	0.860327715058	0.860327715105
1	64	cylinder	8.0	1.088e-10	chi256	P	17	13	-0.851712951042	-0.851712952586
1	64	cylinder	8.0	1.088e-10	chi256	P	17	14	0.860283749625	0.860283749759
1	64	cylinder	8.0	1.088e-10	chi256	P	17	15	-0.851743649534	-0.851743651092
1	64	cylinder	8.0	1.088e-10	chi256	P	17	16	0.860266257925	0.860266258068
1	64	cylinder	8.0	1.088e-10	chi256	P	17	17	-0.851748642920	-0.851748644485
1	64	cylinder	8.0	1.088e-10	chi256	P	17	18	0.860273865796	0.860273865842
1	64	cylinder	8.0	1.088e-10	chi256	P	17	19	-0.851728665659	-0.851728667316
1	64	cylinder	8.0	1.088e-10	chi256	P	17	20	0.860306468369	0.860306468247
1	64	cylinder	8.0	1.088e-10	chi256	P	17	21	-0.851683274153	-0.851683275953
1	64	cylinder	8.0	1.088e-10	chi256	P	17	22	0.860365076737	0.860365076430
1	64	cylinder	8.0	1.088e-10	chi256	P	17	23	-0.851610897782	-0.851610899686
1	64	cylinder	8.0	1.088e-10	chi256	P	17	24	0.860451864420	0.860451863932
1	64	cylinder	8.0	1.088e-10	chi256	P	17	25	-0.851508710041	-0.851508711953
1	64	cylinder	8.0	1.088e-10	chi256	P	17	26	0.860570385385	0.860570384823
1	64	cylinder	8.0	1.088e-10	chi256	P	17	27	-0.851372314371	-0.851372316174
1	64	cylinder	8.0	1.088e-10	chi256	P	17	28	0.860726001603	0.860726000899
1	64	cylinder	8.0	1.088e-10	chi256	P	17	29	-0.851195174874	-0.851195176531
1	64	cylinder	8.0	1.088e-10	chi256	P	17	30	0.860926628277	0.860926627638
1	64	cylinder	8.0	1.088e-10	chi256	P	17	31	-0.850967633101	-0.850967634581
1	64	cylinder	8.0	1.088e-10	chi256	P	17	32	0.861184023408	0.861184022613
1	64	cylinder	8.0	1.088e-10	chi512	P	17	1	-0.853565615243	-0.853565615243
1	64	cylinder	8.0	1.088e-10	chi512	P	17	2	0.862030551288	0.862030551274
1	64	cylinder	8.0	1.088e-10	chi512	P	17	3	-0.850942765847	-0.850942765621
1	64	cylinder	8.0	1.088e-10	chi512	P	17	4	0.860931862002	0.860931851171
1	64	cylinder	8.0	1.088e-10	chi512	P	17	5	-0.851233230498	-0.851233225823
1	64	cylinder	8.0	1.088e-10	chi512	P	17	6	0.860670516950	0.860670515434
1	64	cylinder	8.0	1.088e-10	chi512	P	17	7	-0.851430121034	-0.851430120641
1	64	cylinder	8.0	1.088e-10	chi512	P	17	8	0.860510834880	0.860510834752
1	64	cylinder	8.0	1.088e-10	chi512	P	17	9	-0.851563180571	-0.851563180597
1	64	cylinder	8.0	1.088e-10	chi512	P	17	10	0.860401303129	0.860401303030
1	64	cylinder	8.0	1.088e-10	chi512	P	17	11	-0.851654322714	-0.851654322774
1	64	cylinder	8.0	1.088e-10	chi512	P	17	12	0.860327715058	0.860327714951
1	64	cylinder	8.0	1.088e-10	chi512	P	17	13	-0.851712951042	-0.851712951127
1	64	cylinder	8.0	1.088e-10	chi512	P	17	14	0.860283749625	0.860283749520
1	64	cylinder	8.0	1.088e-10	chi512	P	17	15	-0.851743649534	-0.851743649652
1	64	cylinder	8.0	1.088e-10	chi512	P	17	16	0.860266257925	0.860266257824
1	64	cylinder	8.0	1.088e-10	chi512	P	17	17	-0.851748642920	-0.851748643031
1	64	cylinder	8.0	1.088e-10	chi512	P	17	18	0.860273865796	0.860273865720
1	64	cylinder	8.0	1.088e-10	chi512	P	17	19	-0.851728665659	-0.851728665735
1	64	cylinder	8.0	1.088e-10	chi512	P	17	20	0.860306468369	0.860306468316
1	64	cylinder	8.0	1.088e-10	chi512	P	17	21	-0.851683274153	-0.851683274201
