W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi2	2.8743350053e-01	ZZ onsite	2	0.92575845	7.42415505e-02	-0.8515168990	-1.0000000000	1.484831e-01	1.743748e-01	28.964672	235.438704
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi4	6.7847123425e-01	ZZ onsite	2	0.92575845	7.42415505e-02	-0.8515168990	-1.0000000000	1.484831e-01	1.743748e-01	28.964672	235.438704
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi8	8.6955773394e-01	ZZ onsite	2	0.99991056	4.88230509e-03	-0.8515168990	-0.8612815092	9.764610e-03	1.146731e-02	228.397547	235.438704
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi16	9.5345651542e-01	ZZ onsite	2	0.99963841	9.66061687e-03	-0.8515168990	-0.8708381328	1.932123e-02	2.269037e-02	210.081556	235.438704
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi32	9.9710874983e-01	ZZ onsite	2	0.99999833	6.76939727e-04	-0.8515168990	-0.8528707785	1.353879e-03	1.589962e-03	235.299252	235.438704
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi64	9.9989992053e-01	ZZ onsite	2	1.00000000	3.27676342e-05	-0.8515168990	-0.8515824343	6.553527e-05	7.696297e-05	235.438377	235.438704
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi128	9.9999374339e-01	ZZ onsite	2	1.00000000	2.67111077e-06	-0.8515168990	-0.8515222413	5.342222e-06	6.273770e-06	235.438701	235.438704
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi256	9.9999995810e-01	ZZ onsite	2	1.00000000	1.97691681e-08	-0.8515168990	-0.8515169386	3.953834e-08	4.643283e-08	235.438704	235.438704
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	UHF	1.3779281420e-01	ZZ onsite	2	0.55779672	4.76600531e-01	-0.8515168990	-0.8808484670	2.933157e-02	3.444625e-02	184.199555	235.438704
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi2	2.8743350053e-01	ZZ up-up nb	2	0.78845583	2.11544174e-01	-0.5769116528	-1.0000000000	4.230883e-01	7.333677e-01	1.824748	45.343266
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi4	6.7847123425e-01	ZZ up-up nb	2	0.99956562	1.72705441e-02	-0.5769116528	-0.5423705647	-3.454109e-02	5.987240e-02	39.124183	45.343266
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi8	8.6955773394e-01	ZZ up-up nb	2	0.99903943	2.58572855e-02	-0.5769116528	-0.5251970818	-5.171457e-02	8.964036e-02	33.431204	45.343266
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi16	9.5345651542e-01	ZZ up-up nb	2	0.99995698	5.38201866e-03	-0.5769116528	-0.5661476155	-1.076404e-02	1.865803e-02	44.653948	45.343266
1	10	10	torus	true	8.0	-3.3149967291	2.665e-14	chi32	9.9710874983e-01	ZZ up-up nb	2	0.99999952	5.68335188e-04	-0.5769116528	-0.5757749824	-1.136670e-03	1.970268e-03	45.335462	45.343266
