W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi2	1.7687618430e-01	ZZ onsite	2	0.95443964	4.55603571e-02	-0.9088792858	-1.0000000000	9.112071e-02	1.002561e-01	80.705180	423.147584
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi4	5.6182138838e-01	ZZ onsite	2	0.99209145	2.97542194e-02	-0.9088792858	-0.9683877246	5.950844e-02	6.547452e-02	150.601866	423.147584
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi8	7.1198069524e-01	ZZ onsite	2	0.99014894	3.22363570e-02	-0.9088792858	-0.9733519999	6.447271e-02	7.093650e-02	135.440119	423.147584
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi16	8.4728149043e-01	ZZ onsite	2	0.99897695	1.24030393e-02	-0.9088792858	-0.9336853645	2.480608e-02	2.729304e-02	321.916947	423.147584
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi32	9.5605773511e-01	ZZ onsite	2	0.99978067	5.97650766e-03	-0.9088792858	-0.9208323012	1.195302e-02	1.315138e-02	394.354163	423.147584
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi64	9.8369202047e-01	ZZ onsite	2	0.99995298	2.81688398e-03	-0.9088792858	-0.9145130538	5.633768e-03	6.198588e-03	416.393695	423.147584
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi128	9.9684954023e-01	ZZ onsite	2	0.99999879	4.57044119e-04	-0.9088792858	-0.9097933741	9.140882e-04	1.005731e-03	422.966977	423.147584
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi256	9.9967897721e-01	ZZ onsite	2	0.99999996	7.92426053e-05	-0.9088792858	-0.9090377711	1.584852e-04	1.743743e-04	423.142153	423.147584
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	UHF	1.2159690931e-01	ZZ onsite	2	0.53718590	4.83448640e-01	-0.9088792858	-0.9221260036	1.324672e-02	1.457478e-02	388.324793	423.147584
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi2	1.7687618430e-01	ZZ up-up nb	2	0.93516868	2.46227977e-01	-0.4924559536	0.0000000000	-4.924560e-01	1.000000e+00	1.000000	29.458172
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi4	5.6182138838e-01	ZZ up-up nb	2	0.99861453	3.30553934e-02	-0.4924559536	-0.4263451669	-6.611079e-02	1.342471e-01	19.471569	29.458172
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi8	7.1198069524e-01	ZZ up-up nb	2	0.99834949	3.61423831e-02	-0.4924559536	-0.4201711873	-7.228477e-02	1.467842e-01	18.261288	29.458172
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi16	8.4728149043e-01	ZZ up-up nb	2	0.99965704	1.62840858e-02	-0.4924559536	-0.4598877819	-3.256817e-02	6.613418e-02	26.197422	29.458172
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi32	9.5605773511e-01	ZZ up-up nb	2	0.99992008	7.81967038e-03	-0.4924559536	-0.4768166128	-1.563934e-02	3.175785e-02	28.636260	29.458172
2	6	12	torus	true	12.0	-3.6309891730	1.599e-14	chi64	9.8369202047e-01	ZZ up-up nb	2	0.99996429	5.21832137e-03	-0.4924559536	-0.4820193108	-1.043664e-02	2.119305e-02	29.086394	29.458172
