W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi2	2.4695217444e-04	ZZ onsite	2	0.61167372	3.88326282e-01	-0.2233474352	-1.0000000000	7.766526e-01	3.477329e+00	0.098673	5.666946
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi4	1.9446874639e-03	ZZ onsite	2	0.97564617	1.44811892e-01	-0.2233474352	-0.5129712201	2.896238e-01	1.296741e+00	0.640503	5.666946
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi8	2.9507653534e-02	ZZ onsite	2	0.99136577	8.82529638e-02	-0.2233474352	-0.3998533628	1.765059e-01	7.902751e-01	1.447618	5.666946
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi16	2.8905792984e-01	ZZ onsite	2	0.99658742	5.60822090e-02	-0.2233474352	-0.3355118531	1.121644e-01	5.021970e-01	2.603084	5.666946
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi32	6.9663031721e-01	ZZ onsite	2	0.99947757	2.21568345e-02	-0.2233474352	-0.2676611042	4.431367e-02	1.984069e-01	4.787422	5.666946
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi64	9.3695354193e-01	ZZ onsite	2	0.99999015	3.05771431e-03	-0.2233474352	-0.2294628638	6.115429e-03	2.738079e-02	5.647188	5.666946
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi128	9.7882382298e-01	ZZ onsite	2	0.99999850	1.19294032e-03	-0.2233474352	-0.2257333158	2.385881e-03	1.068237e-02	5.663930	5.666946
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi256	9.9570413973e-01	ZZ onsite	2	0.99999998	1.51152519e-04	-0.2233474352	-0.2236497403	3.023050e-04	1.353519e-03	5.666898	5.666946
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	UHF	6.6614404909e-01	ZZ onsite	2	0.97064508	1.43796356e-01	-0.2233474352	-0.0379920772	-1.853554e-01	8.298970e-01	1.344707	5.666946
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi2	2.4695217444e-04	ZZ up-up nb	2	0.99880750	3.45119983e-02	-0.0690240011	-0.0000000045	-6.902400e-02	9.999999e-01	1.000000	1.425522
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi4	1.9446874639e-03	ZZ up-up nb	2	0.99880750	3.45120003e-02	-0.0690240011	-0.0000000005	-6.902400e-02	1.000000e+00	1.000000	1.425522
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi8	2.9507653534e-02	ZZ up-up nb	2	0.99886771	3.36283493e-02	-0.0690240011	-0.0017673026	-6.725670e-02	9.743958e-01	1.015321	1.425522
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi16	2.8905792984e-01	ZZ up-up nb	2	0.99886110	3.37265802e-02	-0.0690240011	-0.0015708406	-6.745316e-02	9.772421e-01	1.013615	1.425522
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi32	6.9663031721e-01	ZZ up-up nb	2	0.99913602	2.93703543e-02	-0.0690240011	-0.0102832926	-5.874071e-02	8.510186e-01	1.089701	1.425522
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi64	9.3695354193e-01	ZZ up-up nb	2	0.99975266	1.57045503e-02	-0.0690240011	-0.0376149006	-3.140910e-02	4.550461e-01	1.310088	1.425522
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi128	9.7882382298e-01	ZZ up-up nb	2	0.99992770	8.48722350e-03	-0.0690240011	-0.0520495541	-1.697445e-02	2.459209e-01	1.389757	1.425522
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi256	9.9570413973e-01	ZZ up-up nb	2	0.99999169	2.87679426e-03	-0.0690240011	-0.0632704126	-5.753589e-03	8.335635e-02	1.421319	1.425522
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	UHF	6.6614404909e-01	ZZ up-up nb	2	0.98209092	1.05007394e-01	-0.0690240011	-0.0992215777	3.019758e-02	4.374939e-01	1.318164	1.425522
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi2	2.4695217444e-04	SzSz nb	4	0.37340611	6.22879670e-01	-0.0115153716	-0.0000000011	-1.151537e-02	9.999999e-01	1.000000	1.013098
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi4	1.9446874639e-03	SzSz nb	4	0.71226370	3.71408584e-01	-0.0115153716	-0.0000000001	-1.151537e-02	1.000000e+00	1.000000	1.013098
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi8	2.9507653534e-02	SzSz nb	4	0.97804396	1.15108836e-01	-0.0115153716	-0.0004201878	-1.109518e-02	9.635107e-01	1.000927	1.013098
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi16	2.8905792984e-01	SzSz nb	4	0.99015408	7.86635953e-02	-0.0115153716	0.0000097465	-1.152512e-02	1.000846e+00	0.999978	1.013098
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi32	6.9663031721e-01	SzSz nb	4	0.99476446	4.98213193e-02	-0.0115153716	-0.0009353476	-1.058002e-02	9.187740e-01	1.002019	1.013098
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi64	9.3695354193e-01	SzSz nb	4	0.99877685	2.40201384e-02	-0.0115153716	-0.0062142771	-5.301094e-03	4.603494e-01	1.010294	1.013098
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi128	9.7882382298e-01	SzSz nb	4	0.99961822	1.31729495e-02	-0.0115153716	-0.0091864661	-2.328905e-03	2.022432e-01	1.012556	1.013098
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi256	9.9570413973e-01	SzSz nb	4	0.99995873	4.53227809e-03	-0.0115153716	-0.0106497522	-8.656194e-04	7.517077e-02	1.013023	1.013098
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	UHF	6.6614404909e-01	SzSz nb	4	0.94433183	2.13908866e-01	-0.0115153716	-0.0171484919	5.633120e-03	4.891827e-01	1.009933	1.013098
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi2	2.4695217444e-04	SxSx nb	4	0.37340611	6.22879670e-01	-0.0115158625	0.0000000000	-1.151586e-02	1.000000e+00	1.000000	1.013100
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi4	1.9446874639e-03	SxSx nb	4	0.71226370	3.71408584e-01	-0.0115158625	0.0000000000	-1.151586e-02	1.000000e+00	1.000000	1.013100
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi8	2.9507653534e-02	SxSx nb	4	0.97804396	1.15108836e-01	-0.0115158625	-0.0004201958	-1.109567e-02	9.635116e-01	1.000927	1.013100
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi16	2.8905792984e-01	SxSx nb	4	0.99015408	7.86635953e-02	-0.0115158625	0.0000097496	-1.152561e-02	1.000847e+00	0.999978	1.013100
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi32	6.9663031721e-01	SxSx nb	4	0.99476446	4.98213193e-02	-0.0115158625	-0.0009353506	-1.058051e-02	9.187772e-01	1.002019	1.013100
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi64	9.3695354193e-01	SxSx nb	4	0.99877685	2.40201384e-02	-0.0115158625	-0.0062141150	-5.301747e-03	4.603865e-01	1.010294	1.013100
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi128	9.7882382298e-01	SxSx nb	4	0.99961822	1.31729495e-02	-0.0115158625	-0.0091865019	-2.329361e-03	2.022741e-01	1.012557	1.013100
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi256	9.9570413973e-01	SxSx nb	4	0.99995873	4.53227809e-03	-0.0115158625	-0.0106193735	-8.964890e-04	7.784819e-02	1.013019	1.013100
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	UHF	6.6614404909e-01	SxSx nb	4	0.94433183	2.13908866e-01	-0.0115158625	-0.0076500525	-3.865810e-03	3.356944e-01	1.011606	1.013100
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi2	2.4695217444e-04	DoubleOcc	2	0.61167372	3.88326282e-01	0.1941631666	0.0000000000	1.941632e-01	1.000000e+00	1.000000	4.482334
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi4	1.9446874639e-03	DoubleOcc	2	0.97564617	1.44811892e-01	0.1941631666	0.1217575803	7.240559e-02	3.729110e-01	3.019906	4.482334
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi8	2.9507653534e-02	DoubleOcc	2	0.99136577	8.82529638e-02	0.1941631666	0.1500371438	4.412602e-02	2.272626e-01	3.799050	4.482334
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi16	2.8905792984e-01	DoubleOcc	2	0.99658742	5.60822090e-02	0.1941631666	0.1661219358	2.804123e-02	1.444210e-01	4.178816	4.482334
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi32	6.9663031721e-01	DoubleOcc	2	0.99947757	2.21568345e-02	0.1941631666	0.1830847661	1.107840e-02	5.705717e-02	4.432088	4.482334
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi64	9.3695354193e-01	DoubleOcc	2	0.99999015	3.05771431e-03	0.1941631666	0.1926342975	1.528869e-03	7.874146e-03	4.481366	4.482334
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi128	9.7882382298e-01	DoubleOcc	2	0.99999850	1.19294032e-03	0.1941631666	0.1935666750	5.964916e-04	3.072115e-03	4.482186	4.482334
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi256	9.9570413973e-01	DoubleOcc	2	0.99999998	1.51152519e-04	0.1941631666	0.1940884427	7.472390e-05	3.848511e-04	4.482331	4.482334
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	UHF	6.6614404909e-01	DoubleOcc	2	0.97064508	1.43796356e-01	0.1941631666	0.2405014325	-4.633827e-02	2.386563e-01	3.740444	4.482334
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi2	2.4695217444e-04	n	2	0.61167372	3.88326282e-01	1.0000000508	1.0000000000	5.078279e-08	5.078279e-08	-875189117.457755	-875187142.144560
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi4	1.9446874639e-03	n	2	0.97564617	1.44811892e-01	1.0000000508	1.0000007707	-7.198992e-07	7.198992e-07	-875584280.882152	-875187142.144560
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi8	2.9507653534e-02	n	2	0.99136577	8.82529638e-02	1.0000000508	1.0000009690	-9.182419e-07	9.182419e-07	-875833445.823897	-875187142.144560
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi16	2.8905792984e-01	n	2	0.99658742	5.60822090e-02	1.0000000508	0.9999997982	2.525837e-07	2.525837e-07	-875236011.515019	-875187142.144560
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi32	6.9663031721e-01	n	2	0.99947757	2.21568345e-02	1.0000000508	1.0000000843	-3.353788e-08	3.353788e-08	-875188003.680462	-875187142.144560
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi64	9.3695354193e-01	n	2	0.99999015	3.05771431e-03	1.0000000508	1.0000000269	2.384028e-08	2.384028e-08	-875187577.480621	-875187142.144560
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi128	9.7882382298e-01	n	2	0.99999850	1.19294032e-03	1.0000000508	1.0000000078	4.293927e-08	4.293927e-08	-875188554.395380	-875187142.144560
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi256	9.9570413973e-01	n	2	0.99999998	1.51152519e-04	1.0000000508	1.0000017555	-1.704714e-06	1.704714e-06	-877418714.551914	-875187142.144560
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	UHF	6.6614404909e-01	n	2	0.97064508	1.43796356e-01	1.0000000508	0.9999989036	1.147231e-06	1.147231e-06	-876196404.147868	-875187142.144560
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi2	2.4695217444e-04	Sz	2	0.61167372	3.88326282e-01	-0.0000010114	-0.0000524373	5.142585e-05	5.084382e+01	1.000000	1.000000
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi4	1.9446874639e-03	Sz	2	0.97564617	1.44811892e-01	-0.0000010114	-0.0000184821	1.747064e-05	1.727291e+01	1.000000	1.000000
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi8	2.9507653534e-02	Sz	2	0.99136577	8.82529638e-02	-0.0000010114	-0.0000029760	1.964525e-06	1.942291e+00	1.000000	1.000000
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi16	2.8905792984e-01	Sz	2	0.99658742	5.60822090e-02	-0.0000010114	-0.0000017859	7.744111e-07	7.656465e-01	1.000000	1.000000
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi32	6.9663031721e-01	Sz	2	0.99947757	2.21568345e-02	-0.0000010114	-0.0000017349	7.234113e-07	7.152240e-01	1.000000	1.000000
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi64	9.3695354193e-01	Sz	2	0.99999015	3.05771431e-03	-0.0000010114	-0.0000014120	4.005556e-07	3.960222e-01	1.000000	1.000000
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi128	9.7882382298e-01	Sz	2	0.99999850	1.19294032e-03	-0.0000010114	-0.0000013130	3.015107e-07	2.980982e-01	1.000000	1.000000
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	chi256	9.9570413973e-01	Sz	2	0.99999998	1.51152519e-04	-0.0000010114	0.0000029501	-3.961507e-06	3.916672e+00	1.000000	1.000000
4	4	16	cylinder	true	2.0	-17.8763098336	1.074e-02	UHF	6.6614404909e-01	Sz	2	0.97064508	1.43796356e-01	-0.0000010114	-0.0974585283	9.745752e-02	9.635452e+04	0.542222	1.000000
