W	LX	geometry	U	Hvar	state	kind	i	j	name	value
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Za	-0.000000000002
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zab	-0.856658973899
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zabc	0.000000000001
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zabcd	0.866309301444
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zabd	0.000000000000
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zac	-0.642841837148
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zacd	0.000000000001
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zad	0.568931120552
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zb	-0.000000000003
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zbc	0.568931120551
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zbcd	0.000000000002
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zbd	-0.642841837148
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zc	-0.000000000001
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zcd	-0.856715961949
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	Zd	0.000000000000
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	hopD	0.324925518756
1	32	cylinder	8.0	5.629e-11	chi8	bond	17	18	hopD_Za	-0.000000000001
