geometry	rho	U	site	observable	prior	true	Delta	relerr	G	G_max
cylinder	DMRG	8.0	5	ZZ up-up nb	UHFsym	-0.39551795596281614	-0.08412017152581158	0.21268357164982918	8.268327399232312	12.81270414833499
cylinder	DMRG	8.0	5	SzSz nb	chi4	-0.09309705342838906	0.03138513336024622	0.33712273594553555	6.051772764355507	15.30763041419373
cylinder	DMRG	8.0	5	SzSz nb	chi8	-0.09309705342838906	0.030674732050312348	0.3294919755318312	6.223308644640458	15.30763041419373
cylinder	DMRG	8.0	5	SzSz nb	chi32	-0.09309705342838906	0.0074286384409111145	0.07979456027171986	14.220857946567444	15.30763041419373
cylinder	DMRG	8.0	5	SzSz nb	chi128	-0.09309705342838906	0.0006257381423368652	0.006721352817231617	15.315705368280055	15.30763041419373
cylinder	DMRG	8.0	5	SzSz nb	exact	-0.09309705342838906	0.0	0.0	15.30763041419373	15.30763041419373
cylinder	DMRG	8.0	5	SzSz nb	UHF	-0.09309705342838906	0.11211997799703949	1.204334335707875	0.7231425496898103	15.30763041419373
cylinder	DMRG	8.0	5	SzSz nb	UHFsym	-0.09309705342838906	-0.020952835848605883	0.2250644362737319	8.717444967533217	15.30763041419373
cylinder	DMRG	8.0	5	SxSx nb	chi4	-0.09309705838334703	0.03745689271997091	0.4023423872936366	5.895239841783587	18.51902262739824
cylinder	DMRG	8.0	5	SxSx nb	chi8	-0.09309705838334703	0.032418540655016675	0.3482230396746416	7.271897845598631	18.51902262739824
cylinder	DMRG	8.0	5	SxSx nb	chi32	-0.09309705838334703	0.0067976298806703694	0.07301659148755996	18.54669791574848	18.51902262739824
cylinder	DMRG	8.0	5	SxSx nb	chi128	-0.09309705838334703	0.0006967845986780435	0.007484496403837853	18.668394373958872	18.51902262739824
cylinder	DMRG	8.0	5	SxSx nb	exact	-0.09309705838334703	0.0	0.0	18.51902262739824	18.51902262739824
cylinder	DMRG	8.0	5	SxSx nb	UHF	-0.09309705838334703	-0.087391829853879	0.9387174135408711	1.1275828647744535	18.51902262739824
cylinder	DMRG	8.0	5	SxSx nb	UHFsym	-0.09309705838334703	-0.020855422931056217	0.2240180655889207	8.889487379623594	18.51902262739824
cylinder	ED	8.0	6	n	chi4	1.000000000000001	-4.844791234859258e-12	4.8447912348592525e-12	0.9999999941738368	0.9999999967459637
cylinder	ED	8.0	6	n	chi8	1.000000000000001	3.9430725351508045e-10	3.9430725351508003e-10	0.999999997544867	0.9999999967459637
cylinder	ED	8.0	6	n	chi32	1.000000000000001	-1.8403611967698907e-10	1.8403611967698887e-10	0.9999999974056838	0.9999999967459637
cylinder	ED	8.0	6	n	chi128	1.000000000000001	-1.607083355281702e-10	1.6070833552817003e-10	0.9999999976153421	0.9999999967459637
cylinder	ED	8.0	6	n	exact	1.000000000000001	-3.519695646048149e-11	3.519695646048145e-11	0.9999999967459637	0.9999999967459637
cylinder	ED	8.0	6	n	UHF	1.000000000000001	8.881784197001252e-16	8.881784197001242e-16	0.011656263043365625	0.9999999967459637
cylinder	ED	8.0	6	n	UHFsym	1.000000000000001	6.8833827526759706e-15	6.883382752675963e-15	1.0000000000000355	0.9999999967459637
cylinder	ED	8.0	6	Sz	chi4	1.3855236402626758e-13	1.3065433804304583e-9	NaN	0.9999999984951795	0.9999999991675019
cylinder	ED	8.0	6	Sz	chi8	1.3855236402626758e-13	3.1168789077495873e-10	NaN	0.9999999992685397	0.9999999991675019
cylinder	ED	8.0	6	Sz	chi32	1.3855236402626758e-13	6.91528386637108e-10	NaN	0.9999999993745794	0.9999999991675019
cylinder	ED	8.0	6	Sz	chi128	1.3855236402626758e-13	6.3055634325071e-10	NaN	0.999999999423046	0.9999999991675019
cylinder	ED	8.0	6	Sz	exact	1.3855236402626758e-13	7.493905426758651e-10	NaN	0.9999999991675019	0.9999999991675019
cylinder	ED	8.0	6	Sz	UHF	1.3855236402626758e-13	0.44666744105215983	NaN	0.019300025648483637	0.9999999991675019
cylinder	ED	8.0	6	Sz	UHFsym	1.3855236402626758e-13	1.385588692393025e-13	NaN	1.0	0.9999999991675019
cylinder	ED	8.0	6	DoubleOcc	chi4	0.05427946426054117	0.04436833309108723	0.8174055086122339	16.7216708893797	87.28953447743328
cylinder	ED	8.0	6	DoubleOcc	chi8	0.05427946426054117	0.03127514781855123	0.5761874816676648	28.520554316208095	87.28953447743328
cylinder	ED	8.0	6	DoubleOcc	chi32	0.05427946426054117	0.00967116983646965	0.17817364206190542	74.55908036824951	87.28953447743328
cylinder	ED	8.0	6	DoubleOcc	chi128	0.05427946426054117	0.0007968625693083042	0.014680737552665732	87.43981504642004	87.28953447743328
cylinder	ED	8.0	6	DoubleOcc	exact	0.05427946426054117	4.2637101377307474e-8	7.855107259837642e-7	87.28953447743328	87.28953447743328
cylinder	ED	8.0	6	DoubleOcc	UHF	0.05427946426054117	0.003791267156501965	0.0698471734780561	1.6318377536364759	87.28953447743328
cylinder	ED	8.0	6	DoubleOcc	UHFsym	0.05427946426054117	0.0037912671565052125	0.06984717347811592	85.81632833485445	87.28953447743328
cylinder	ED	8.0	6	ZZ onsite	chi4	-0.7828821429578355	0.17747333237403984	0.22669227286692398	19.992098081458664	195.00294582852356
cylinder	ED	8.0	6	ZZ onsite	chi8	-0.7828821429578355	0.12510059048559108	0.15979492138234752	37.91215395787933	195.00294582852356
cylinder	ED	8.0	6	ZZ onsite	chi32	-0.7828821429578355	0.03868467971395129	0.04941315887956684	156.37816075909743	195.00294582852356
cylinder	ED	8.0	6	ZZ onsite	chi128	-0.7828821429578355	0.003187450598649666	0.004071430964828298	197.9031630356304	195.00294582852356
cylinder	ED	8.0	6	ZZ onsite	exact	-0.7828821429578355	1.7061880652757822e-7	2.179367712781864e-7	195.00294582852356	195.00294582852356
cylinder	ED	8.0	6	ZZ onsite	UHF	-0.7828821429578355	0.015165068626008082	0.01937081942974505	197.67703588707658	195.00294582852356
cylinder	ED	8.0	6	ZZ onsite	UHFsym	-0.7828821429578355	0.015165068626014855	0.0193708194297537	197.67703588707127	195.00294582852356
cylinder	ED	8.0	6	ZZ up-up nb	chi4	-0.39551754590118293	0.23679455085994006	0.5986954392134638	2.3523110058540286	16.303268348533614
cylinder	ED	8.0	6	ZZ up-up nb	chi8	-0.39551754590118293	0.11182736196578102	0.2827367916408954	6.8153112529909565	16.303268348533614
cylinder	ED	8.0	6	ZZ up-up nb	chi32	-0.39551754590118293	0.031077711728937807	0.0785747991486131	14.377689063464869	16.303268348533614
cylinder	ED	8.0	6	ZZ up-up nb	chi128	-0.39551754590118293	0.002466138406971796	0.006235218721719977	16.246169766632264	16.303268348533614
cylinder	ED	8.0	6	ZZ up-up nb	exact	-0.39551754590118293	5.694209623818836e-7	1.4396857188331895e-6	16.303268348533614	16.303268348533614
cylinder	ED	8.0	6	ZZ up-up nb	UHF	-0.39551754590118293	0.4481714939184017	1.1331267059145183	0.7487466174761996	16.303268348533614
cylinder	ED	8.0	6	ZZ up-up nb	UHFsym	-0.39551754590118293	-0.08411976146417793	0.21268275538196887	10.099360841762843	16.303268348533614
cylinder	ED	8.0	6	SzSz nb	chi4	-0.09309695934437387	0.064683199173977	0.6947938969167418	1.8887646549799024	13.458061627882088
cylinder	ED	8.0	6	SzSz nb	chi8	-0.09309695934437387	0.029702486710269344	0.31904894552352914	5.816349713631818	13.458061627882088
cylinder	ED	8.0	6	SzSz nb	chi32	-0.09309695934437387	0.008503105254113685	0.09133601477423069	12.096513579054648	13.458061627882088
cylinder	ED	8.0	6	SzSz nb	chi128	-0.09309695934437387	0.0005685722051291253	0.006107312302498802	13.441222326781215	13.458061627882088
cylinder	ED	8.0	6	SzSz nb	exact	-0.09309695934437387	1.4198724726521839e-7	1.525154508430238e-6	13.458061627882088	13.458061627882088
cylinder	ED	8.0	6	SzSz nb	UHF	-0.09309695934437387	0.11212007208105423	1.2043365634135503	0.6971907700532911	13.458061627882088
cylinder	ED	8.0	6	SzSz nb	UHFsym	-0.09309695934437387	-0.02095274176459075	0.22506365312195328	8.368567286860829	13.458061627882088
cylinder	ED	8.0	6	SxSx nb	chi4	-0.09309695934416666	0.06981224586280683	0.749887497450057	1.6042965803026605	14.385671822246307
cylinder	ED	8.0	6	SxSx nb	chi8	-0.09309695934416666	0.03042738015978942	0.326835380813068	5.680451592206518	14.385671822246307
cylinder	ED	8.0	6	SxSx nb	chi32	-0.09309695934416666	0.00789336313695925	0.08478647629917291	12.894151803094474	14.385671822246307
cylinder	ED	8.0	6	SxSx nb	chi128	-0.09309695934416666	0.0007586636721237522	0.008149177776248061	14.345999453236706	14.385671822246307
cylinder	ED	8.0	6	SxSx nb	exact	-0.09309695934416666	1.4729179835526462e-7	1.5821332876270115e-6	14.385671822246307	14.385671822246307
cylinder	ED	8.0	6	SxSx nb	UHF	-0.09309695934416666	-0.08739173081469855	0.9387173483467203	1.1206947583209852	14.385671822246307
cylinder	ED	8.0	6	SxSx nb	UHFsym	-0.09309695934416666	-0.020855323891875957	0.22401724007737667	8.794638972452871	14.385671822246307
cylinder	DMRG	8.0	6	n	chi4	1.000000000035198	3.035216522562223e-11	3.0352165224553894e-11	0.9999999941738368	0.9999999967459637
cylinder	DMRG	8.0	6	n	chi8	1.000000000035198	4.2950420997556193e-10	4.2950420996044423e-10	0.999999997544867	0.9999999967459637
cylinder	DMRG	8.0	6	n	chi32	1.000000000035198	-1.4883916321650759e-10	1.4883916321126874e-10	0.9999999974056838	0.9999999967459637
cylinder	DMRG	8.0	6	n	chi128	1.000000000035198	-1.2551137906768872e-10	1.2551137906327096e-10	0.9999999976153421	0.9999999967459637
cylinder	DMRG	8.0	6	n	exact	1.000000000035198	0.0	0.0	0.9999999967459637	0.9999999967459637
cylinder	DMRG	8.0	6	n	UHF	1.000000000035198	3.519784463890119e-11	3.519784463766229e-11	0.011656263043365625	0.9999999967459637
cylinder	DMRG	8.0	6	n	UHFsym	1.000000000035198	3.5203839843234164e-11	3.5203839841995054e-11	1.0000000000000355	0.9999999967459637
cylinder	DMRG	8.0	6	Sz	chi4	-7.492519903118389e-10	5.571528377545931e-10	NaN	0.9999999984951795	0.9999999991675019
cylinder	DMRG	8.0	6	Sz	chi8	-7.492519903118389e-10	-4.377026519009064e-10	NaN	0.9999999992685397	0.9999999991675019
cylinder	DMRG	8.0	6	Sz	chi32	-7.492519903118389e-10	-5.7862156038757107e-11	NaN	0.9999999993745794	0.9999999991675019
cylinder	DMRG	8.0	6	Sz	chi128	-7.492519903118389e-10	-1.1883419942515516e-10	NaN	0.999999999423046	0.9999999991675019
cylinder	DMRG	8.0	6	Sz	exact	-7.492519903118389e-10	0.0	NaN	0.9999999991675019	0.9999999991675019
cylinder	DMRG	8.0	6	Sz	UHF	-7.492519903118389e-10	0.4466674403027693	NaN	0.019300025648483637	0.9999999991675019
cylinder	DMRG	8.0	6	Sz	UHFsym	-7.492519903118389e-10	-7.492519838066258e-10	NaN	1.0	0.9999999991675019
cylinder	DMRG	8.0	6	DoubleOcc	chi4	0.054279421623439794	0.044368290453985854	0.8174053651821898	16.7216708893797	87.28953447743328
cylinder	DMRG	8.0	6	DoubleOcc	chi8	0.054279421623439794	0.03127510518144985	0.5761871487581243	28.520554316208095	87.28953447743328
cylinder	DMRG	8.0	6	DoubleOcc	chi32	0.054279421623439794	0.009671127199368273	0.17817299650797927	74.55908036824951	87.28953447743328
cylinder	DMRG	8.0	6	DoubleOcc	chi128	0.054279421623439794	0.0007968199322069269	0.01467996357320859	87.43981504642004	87.28953447743328
cylinder	DMRG	8.0	6	DoubleOcc	exact	0.054279421623439794	0.0	0.0	87.28953447743328	87.28953447743328
cylinder	DMRG	8.0	6	DoubleOcc	UHF	0.054279421623439794	0.003791224519400588	0.06984644283246012	1.6318377536364759	87.28953447743328
cylinder	DMRG	8.0	6	DoubleOcc	UHFsym	0.054279421623439794	0.003791224519403835	0.06984644283251996	85.81632833485445	87.28953447743328
cylinder	DMRG	8.0	6	ZZ onsite	chi4	-0.7828823135766421	0.1774731617552333	0.22669200552562893	19.992098081458664	195.00294582852356
