W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi2	9.1854650898e-02	ZZ onsite	2	0.96436903	3.56309691e-02	-0.9287380617	-1.0000000000	7.126194e-02	7.672986e-02	130.439600	558.831564
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi4	6.4610101133e-01	ZZ onsite	2	0.99760677	1.58922678e-02	-0.9287380617	-0.9605225973	3.178454e-02	3.422336e-02	337.998804	558.831564
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi8	9.3752952869e-01	ZZ onsite	2	0.99999513	8.13261455e-04	-0.9287380617	-0.9303645846	1.626523e-03	1.751326e-03	557.877065	558.831564
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi16	9.9850559059e-01	ZZ onsite	2	1.00000000	6.39338315e-06	-0.9287380617	-0.9287508485	1.278677e-05	1.376789e-05	558.831505	558.831564
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi32	9.9990287941e-01	ZZ onsite	2	1.00000000	1.27833399e-05	-0.9287380617	-0.9287636284	2.556668e-05	2.752841e-05	558.831328	558.831564
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi64	9.9999927764e-01	ZZ onsite	2	1.00000000	7.45287446e-08	-0.9287380617	-0.9287382108	1.490575e-07	1.604946e-07	558.831564	558.831564
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi128	9.9999999757e-01	ZZ onsite	2	1.00000000	2.58383696e-10	-0.9287380617	-0.9287380623	5.167664e-10	5.564178e-10	558.831564	558.831564
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi256	9.9999999999e-01	ZZ onsite	2	1.00000000	1.35717479e-12	-0.9287380617	-0.9287380617	2.714606e-12	2.922898e-12	558.831564	558.831564
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	UHF	1.8413164764e-03	ZZ onsite	2	0.52638801	4.90426061e-01	-0.9287380617	-0.9456014614	1.686340e-02	1.815733e-02	472.021742	558.831564
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi2	9.1854650898e-02	ZZ up-up nb	2	0.93317582	2.49717255e-01	-0.4994345103	-0.0000000000	-4.994345e-01	1.000000e+00	1.000000	30.540386
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi4	6.4610101133e-01	ZZ up-up nb	2	0.99998099	3.78693475e-03	-0.4994345103	-0.4918606408	-7.573869e-03	1.516489e-02	30.334309	30.540386
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi8	9.3752952869e-01	ZZ up-up nb	2	0.99999758	1.34836603e-03	-0.4994345103	-0.4967377783	-2.696732e-03	5.399571e-03	30.514105	30.540386
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi16	9.9850559059e-01	ZZ up-up nb	2	0.99999995	2.00788660e-04	-0.4994345103	-0.4990329330	-4.015773e-04	8.040640e-04	30.539803	30.540386
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi32	9.9990287941e-01	ZZ up-up nb	2	1.00000000	1.04655652e-05	-0.4994345103	-0.4994135792	-2.093113e-05	4.190966e-05	30.540384	30.540386
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi64	9.9999927764e-01	ZZ up-up nb	2	1.00000000	4.23251221e-07	-0.4994345103	-0.4994336638	-8.465024e-07	1.694922e-06	30.540386	30.540386
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi128	9.9999999757e-01	ZZ up-up nb	2	1.00000000	1.71322330e-09	-0.4994345103	-0.4994345069	-3.426448e-09	6.860655e-09	30.540386	30.540386
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi256	9.9999999999e-01	ZZ up-up nb	2	1.00000000	2.31495795e-11	-0.4994345103	-0.4994345103	-4.630091e-11	9.270666e-11	30.540386	30.540386
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	UHF	1.8413164764e-03	ZZ up-up nb	2	0.46105923	6.11027826e-01	-0.4994345103	-0.9726132126	4.731787e-01	9.474289e-01	1.109910	30.540386
1	32	32	cylinder	true	12.0	-7.0616837362	8.352e-11	chi2	9.1854650898e-02	SzSz nb	4	0.80342131	4.14475333e-01	-0.1209175240	-0.0000000000	-1.209175e-01	1.000000e+00	1.000000	2.465481
