W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi2	4.1021240347e-02	ZZ onsite	2	0.65333842	3.46661581e-01	-0.3066768380	-1.0000000000	6.933232e-01	2.260761e+00	0.212355	10.227956
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi4	3.0051749604e-01	ZZ onsite	2	0.99582618	6.00835684e-02	-0.3066768380	-0.4268439747	1.201671e-01	3.918364e-01	4.231987	10.227956
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi8	9.4158275961e-01	ZZ onsite	2	0.99995363	6.46686697e-03	-0.3066768380	-0.3196105720	1.293373e-02	4.217382e-02	10.062794	10.227956
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi16	9.9098436700e-01	ZZ onsite	2	0.99999750	1.50403769e-03	-0.3066768380	-0.3096849134	3.008075e-03	9.808616e-03	10.218884	10.227956
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi32	9.9977748445e-01	ZZ onsite	2	1.00000000	2.79047472e-05	-0.3066768380	-0.3067326475	5.580949e-05	1.819814e-04	10.227953	10.227956
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi64	9.9999575150e-01	ZZ onsite	2	1.00000000	6.82778633e-07	-0.3066768380	-0.3066782036	1.365557e-06	4.452756e-06	10.227956	10.227956
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi128	9.9999997985e-01	ZZ onsite	2	1.00000000	3.44422661e-09	-0.3066768380	-0.3066768449	6.888454e-09	2.246161e-08	10.227956	10.227956
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi256	9.9999999997e-01	ZZ onsite	2	1.00000000	2.07772688e-12	-0.3066768380	-0.3066768380	4.154732e-12	1.354759e-11	10.227956	10.227956
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	UHF	4.4168769992e-01	ZZ onsite	2	0.92563089	2.19884910e-01	-0.3066768380	-0.1200225158	-1.866543e-01	6.086352e-01	2.314868	10.227956
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi2	4.1021240347e-02	ZZ up-up nb	2	0.97198334	1.65020382e-01	-0.3300407632	-0.0000000000	-3.300408e-01	1.000000e+00	1.000000	11.865990
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi4	3.0051749604e-01	ZZ up-up nb	2	0.97198334	1.65020382e-01	-0.3300407632	-0.0000000000	-3.300408e-01	1.000000e+00	1.000000	11.865990
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi8	9.4158275961e-01	ZZ up-up nb	2	0.99975872	1.47405787e-02	-0.3300407632	-0.3005596059	-2.948116e-02	8.932581e-02	10.919280	11.865990
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi16	9.9098436700e-01	ZZ up-up nb	2	0.99999969	5.23539779e-04	-0.3300407632	-0.3310878428	1.047080e-03	3.172576e-03	11.864693	11.865990
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi32	9.9977748445e-01	ZZ up-up nb	2	0.99999995	2.21248640e-04	-0.3300407632	-0.3295982660	-4.424973e-04	1.340735e-03	11.865759	11.865990
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi64	9.9999575150e-01	ZZ up-up nb	2	1.00000000	9.13943624e-06	-0.3300407632	-0.3300224844	-1.827887e-05	5.538368e-05	11.865990	11.865990
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi128	9.9999997985e-01	ZZ up-up nb	2	1.00000000	6.66539542e-08	-0.3300407632	-0.3300406299	-1.333079e-07	4.039135e-07	11.865990	11.865990
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi256	9.9999999997e-01	ZZ up-up nb	2	1.00000000	2.28864233e-10	-0.3300407632	-0.3300407628	-4.577292e-10	1.386887e-09	11.865990	11.865990
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	UHF	4.4168769992e-01	ZZ up-up nb	2	0.93613929	2.39833744e-01	-0.3300407632	-0.4810379487	1.509972e-01	4.575107e-01	3.623838	11.865990
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi2	4.1021240347e-02	SzSz nb	4	0.40145904	6.79372631e-01	-0.0557203602	-0.0000000000	-5.572036e-02	1.000000e+00	1.000000	1.307598
1	12	12	cylinder	true	2.0	-9.5937649219	4.263e-14	chi4	3.0051749604e-01	SzSz nb	4	0.75438759	4.46756579e-01	-0.0557203602	-0.0000000000	-5.572036e-02	1.000000e+00	1.000000	1.307598
