U	prior	observable	pure	true	Delta	prior_fid	G_emp	G_theo
8.0	chi=128	DoubleOcc	false	0.036555034565876304	0.0019076266832788458	0.7811558139412021	51.90517094864949	NaN
8.0	UHF	SzSz y-bond	false	-0.07990766116293976	0.12310344838579068	NaN	0.36681170181061173	NaN
8.0	UHF-sym	SzSz y-bond	false	-0.07990766116293976	-0.008285308646100165	NaN	9.489268287919602	NaN
8.0	chi=8	SzSz y-bond	false	-0.07990766116293976	0.003416192279340771	0.002142409675265488	3.5574947671963817	NaN
8.0	chi=16	SzSz y-bond	false	-0.07990766116293976	0.01974123362959057	0.04213600478458121	5.492868352827959	NaN
8.0	chi=32	SzSz y-bond	false	-0.07990766116293976	0.004751150859388653	0.24137152165292605	12.226189992103986	NaN
8.0	chi=64	SzSz y-bond	false	-0.07990766116293976	0.002625085544936928	0.5383935560902156	13.601935014330373	NaN
8.0	chi=128	SzSz y-bond	false	-0.07990766116293976	0.0016675832036927296	0.7811558139412021	14.422078021346728	NaN
8.0	UHF	SzSz x-bond	false	-0.02728140156644667	0.1576444384309207	NaN	0.06212615489575768	NaN
8.0	UHF-sym	SzSz x-bond	false	-0.02728140156644667	0.03836025551207791	NaN	0.46743552696634455	NaN
8.0	chi=8	SzSz x-bond	false	-0.02728140156644667	-0.06182516441643901	0.002142409675265488	0.44300207809641895	NaN
8.0	chi=16	SzSz x-bond	false	-0.02728140156644667	-0.030106338305964788	0.04213600478458121	1.389548672812329	NaN
8.0	chi=32	SzSz x-bond	false	-0.02728140156644667	-0.007839216144301952	0.24137152165292605	2.561605138744574	NaN
8.0	chi=64	SzSz x-bond	false	-0.02728140156644667	0.0016657207960812173	0.5383935560902156	2.369613082688104	NaN
8.0	chi=128	SzSz x-bond	false	-0.02728140156644667	0.0027660596795402517	0.7811558139412021	2.3200458279070832	NaN
8.0	UHF	hop y-bond	false	0.3367305134939367	0.11851907356596497	NaN	6.230114143039	NaN
8.0	UHF-sym	hop y-bond	false	0.3367305134939367	0.11851907356596517	NaN	6.2301141430389855	NaN
8.0	chi=8	hop y-bond	false	0.3367305134939367	-0.07404521386279628	0.002142409675265488	9.893659233347368	NaN
8.0	chi=16	hop y-bond	false	0.3367305134939367	-0.016471369465904884	0.04213600478458121	19.269001099776602	NaN
8.0	chi=32	hop y-bond	false	0.3367305134939367	-0.01047389669786597	0.24137152165292605	19.976731111135702	NaN
8.0	chi=64	hop y-bond	false	0.3367305134939367	-0.0017648955990319237	0.5383935560902156	20.62208756485826	NaN
8.0	chi=128	hop y-bond	false	0.3367305134939367	-0.0014952544969208392	0.7811558139412021	20.63385178324663	NaN
8.0	UHF	n(site 9)	false	0.8289007157740249	-0.16403089404571358	NaN	0.12496908442907574	NaN
8.0	UHF-sym	n(site 9)	false	0.8289007157740249	-0.16403089404571358	NaN	1.0179547550682961	NaN
8.0	chi=8	n(site 9)	false	0.8289007157740249	0.08477024870391969	0.002142409675265488	7.678721549164341	NaN
8.0	chi=16	n(site 9)	false	0.8289007157740249	0.008451038619629925	0.04213600478458121	13.017688510084017	NaN
8.0	chi=32	n(site 9)	false	0.8289007157740249	0.002535027949296831	0.24137152165292605	17.088213899217212	NaN
8.0	chi=64	n(site 9)	false	0.8289007157740249	0.0027382126121121564	0.5383935560902156	18.05697763753502	NaN
8.0	chi=128	n(site 9)	false	0.8289007157740249	0.00146150521548849	0.7811558139412021	19.460498080202402	NaN
8.0	UHF	n(site 15)	false	0.7828573782749141	-0.13375308621594595	NaN	0.12364233474876263	NaN
8.0	UHF-sym	n(site 15)	false	0.7828573782749141	-0.13375308621594606	NaN	1.941100026728963	NaN
8.0	chi=8	n(site 15)	false	0.7828573782749141	0.03263727763892621	0.002142409675265488	0.45862441024906414	NaN
8.0	chi=16	n(site 15)	false	0.7828573782749141	0.08989038106770242	0.04213600478458121	1.2496663545238618	NaN
8.0	chi=32	n(site 15)	false	0.7828573782749141	0.040363547046288195	0.24137152165292605	3.1060635559798073	NaN
8.0	chi=64	n(site 15)	false	0.7828573782749141	0.011383774098938315	0.5383935560902156	4.2188191053651325	NaN
8.0	chi=128	n(site 15)	false	0.7828573782749141	0.00394950184719145	0.7811558139412021	4.3798131897468755	NaN
