W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
1	16	16	cylinder	true	2.0	-12.9667167459	8.384e-12	chi2	1.1858032388e-02	ZZ onsite	2	0.65158019	3.48419812e-01	-0.3031603753	-1.0000000000	6.968396e-01	2.298584e+00	0.205974	9.996253
1	16	16	cylinder	true	2.0	-12.9667167459	8.384e-12	chi4	1.6958686094e-01	ZZ onsite	2	0.99562970	6.15344233e-02	-0.3031603753	-0.4262292219	1.230688e-01	4.059529e-01	4.026586	9.996253
1	16	16	cylinder	true	2.0	-12.9667167459	8.384e-12	chi8	8.9509409984e-01	ZZ onsite	2	0.99992789	8.06998723e-03	-0.3031603753	-0.3193003497	1.613997e-02	5.323906e-02	9.747697	9.996253
1	16	16	cylinder	true	2.0	-12.9667167459	8.384e-12	chi16	9.8064673404e-01	ZZ onsite	2	0.99999558	2.00129832e-03	-0.3031603753	-0.3071629719	4.002597e-03	1.320290e-02	9.980601	9.996253
1	16	16	cylinder	true	2.0	-12.9667167459	8.384e-12	chi32	9.9921624603e-01	ZZ onsite	2	1.00000000	6.63700768e-05	-0.3031603753	-0.3032931154	1.327402e-04	4.378546e-04	9.996235	9.996253
1	16	16	cylinder	true	2.0	-12.9667167459	8.384e-12	chi64	9.9997853599e-01	ZZ onsite	2	1.00000000	1.94977430e-06	-0.3031603753	-0.3031642748	3.899549e-06	1.286299e-05	9.996253	9.996253
1	16	16	cylinder	true	2.0	-12.9667167459	8.384e-12	chi128	9.9999974444e-01	ZZ onsite	2	1.00000000	2.17558428e-08	-0.3031603753	-0.3031604188	4.351168e-08	1.435270e-07	9.996253	9.996253
1	16	16	cylinder	true	2.0	-12.9667167459	8.384e-12	chi256	9.9999999878e-01	ZZ onsite	2	1.00000000	1.58627403e-10	-0.3031603753	-0.3031603756	3.172538e-10	1.046488e-09	9.996253	9.996253
1	16	16	cylinder	true	2.0	-12.9667167459	8.384e-12	chi512	1.0000000000e+00	ZZ onsite	2	1.00000000	4.34222103e-13	-0.3031603753	-0.3031603753	8.674172e-13	2.861249e-12	9.996253	9.996253
1	16	16	cylinder	true	2.0	-12.9667167459	8.384e-12	UHF	3.5224087964e-01	ZZ onsite	2	0.92689974	2.18067377e-01	-0.3031603753	-0.1180453055	-1.851151e-01	6.106176e-01	2.295726	9.996253
