U	doping	L	chi_prior	observable	prior_fid	S_center	median_absDelta	mean_absDelta	max_absDelta	median_absP	median_relerr	max_relerr	n_relerr
1.0	0.0	64	32	ZZ onsite	0.909871933398683	1.8824032750998758	0.0007418876247812373	0.0011342042592797836	0.003166521857947052	0.1397914586534818	0.005321143060548554	0.02273917939149238	64
1.0	0.0	64	32	n	0.909871933398683	1.8824032750998758	1.5318475654613195e-7	1.525646973407624e-7	3.617626032070831e-7	1.0000000805234945	1.5318480202830792e-7	3.61762708353817e-7	64
1.0	0.0	128	4	SzSz r=1	1.6419374099607098e-6	2.0354706014503803	0.04081249685803971	0.03858867469644191	0.056065416070225714	0.06396425172360587	0.6973965658521696	0.9999580438333094	127
1.0	0.0	128	4	hop up r=1	1.6419374099607098e-6	2.0354706014503803	0.18163300037917307	0.18168240182899412	0.39726055723467985	0.6400132258770079	0.2829917104281561	0.6473878967924765	127
1.0	0.0	128	4	DoubleOcc	1.6419374099607098e-6	2.0354706014503803	0.011570263861156324	0.010550001309036574	0.022047056828446515	0.21524851844351156	0.05377047724371176	0.1024236077369036	128
1.0	0.0	128	4	ZZ up-up r=1	1.6419374099607098e-6	2.0354706014503803	0.20786868810456927	0.20795181235847465	0.297538758750744	0.4295736873302358	0.5657922372966664	0.7530199623735447	127
1.0	0.0	128	4	Sz	1.6419374099607098e-6	2.0354706014503803	0.037228370885410846	0.03435465437311103	0.06844321991308261	5.758259014392031e-5	NaN	NaN	0
1.0	0.0	128	4	ZZ onsite	1.6419374099607098e-6	2.0354706014503803	0.04592162798999526	0.04020434837199244	0.05623192547828913	0.13899940559411544	0.32992181478498317	0.40506314700426965	128
1.0	0.0	128	4	n	1.6419374099607098e-6	2.0354706014503803	0.0009183219039188839	0.008904686898148474	0.03732284415033027	1.0000014154544323	0.0009183125113992517	0.037323481515257266	128
1.0	0.0	128	8	SzSz r=1	0.010337883291534315	2.0354706014503803	0.008874659561380824	0.008852284359430588	0.010912668268485484	0.06396425172360587	0.14984741490073125	0.1681795179730305	127
1.0	0.0	128	8	hop up r=1	0.010337883291534315	2.0354706014503803	0.020164594828706472	0.029251748085394567	0.046567204077959334	0.6400132258770079	0.03104118929597457	0.07716014712693309	127
1.0	0.0	128	8	DoubleOcc	0.010337883291534315	2.0354706014503803	0.0035861797755459834	0.006923572315273891	0.012322309717231528	0.21524851844351156	0.016656994431493603	0.057238692629839175	128
1.0	0.0	128	8	ZZ up-up r=1	0.010337883291534315	2.0354706014503803	0.05064412944094265	0.06984109237332706	0.10320734514682295	0.4295736873302358	0.11457653763388512	0.2639615839217278	127
1.0	0.0	128	8	Sz	0.010337883291534315	2.0354706014503803	5.025779273900091e-5	5.111569580922331e-5	0.00010908120944577021	5.758259014392031e-5	NaN	NaN	0
1.0	0.0	128	8	ZZ onsite	0.010337883291534315	2.0354706014503803	0.01430129575066768	0.0276935519765104	0.04931048703988454	0.13899940559411544	0.103021196847829	0.3551223950704251	128
1.0	0.0	128	8	n	0.010337883291534315	2.0354706014503803	1.072026438336815e-5	1.1363550370865547e-5	2.8852661337563923e-5	1.0000014154544323	1.0720230594414395e-5	2.885284920546941e-5	128
1.0	0.0	128	16	SzSz r=1	0.20394288251811546	2.0354706014503803	0.0009502032682605632	0.001355024448164553	0.0026319074590435976	0.06396425172360587	0.014649123777457192	0.04466203830488682	127
1.0	0.0	128	16	hop up r=1	0.20394288251811546	2.0354706014503803	0.012824491092433998	0.013169300001638492	0.019214968579994718	0.6400132258770079	0.020779912838913586	0.029811737580716556	127
1.0	0.0	128	16	DoubleOcc	0.20394288251811546	2.0354706014503803	0.00210751074145811	0.0023239120002959642	0.003068241707590208	0.21524851844351156	0.009788800474439655	0.014251895460218248	128
1.0	0.0	128	16	ZZ up-up r=1	0.20394288251811546	2.0354706014503803	0.02075000177045877	0.022292504586000978	0.03287869560688211	0.4295736873302358	0.05205491188266322	0.07598343656550403	127
1.0	0.0	128	16	Sz	0.20394288251811546	2.0354706014503803	3.3461874121946955e-5	3.405939301302792e-5	7.200930491528534e-5	5.758259014392031e-5	NaN	NaN	0
1.0	0.0	128	16	ZZ onsite	0.20394288251811546	2.0354706014503803	0.008295586020768006	0.009295648001177345	0.012421286645389829	0.13899940559411544	0.05975525637813325	0.08947067606607573	128
1.0	0.0	128	16	n	0.20394288251811546	2.0354706014503803	5.0606881627168754e-5	4.447427095876158e-5	7.54593860882169e-5	1.0000014154544323	5.060688996160283e-5	7.546003164468108e-5	128
1.0	0.0	128	32	SzSz r=1	0.7109614767510126	2.0354706014503803	0.0011659532332694844	0.0015959482491697558	0.0031561749907646694	0.06396425172360587	0.018215836161314794	0.05352999855090938	127
1.0	0.0	128	32	hop up r=1	0.7109614767510126	2.0354706014503803	0.0010948858088329905	0.0032472928696961373	0.008163351614919434	0.6400132258770079	0.001642680219565299	0.013260859671154656	127
1.0	0.0	128	32	DoubleOcc	0.7109614767510126	2.0354706014503803	0.0004159005882701655	0.0005239614713076701	0.0011036049160765282	0.21524851844351156	0.001931757558205229	0.005125945442907586	128
1.0	0.0	128	32	ZZ up-up r=1	0.7109614767510126	2.0354706014503803	0.004599679391980804	0.006964918259339991	0.01430872246886239	0.4295736873302358	0.010730832623681675	0.0359836741617414	127
1.0	0.0	128	32	Sz	0.7109614767510126	2.0354706014503803	1.0263838637229045e-5	9.692516166589737e-6	1.970642806312789e-5	5.758259014392031e-5	NaN	NaN	0
1.0	0.0	128	32	ZZ onsite	0.7109614767510126	2.0354706014503803	0.0016814769560351134	0.0020956774410274695	0.004393768533303921	0.13899940559411544	0.012062556052402652	0.03165220019249415	128
1.0	0.0	128	32	n	0.7109614767510126	2.0354706014503803	5.43496452531933e-6	6.845393281836899e-6	4.9314880438688924e-5	1.0000014154544323	5.434910574316359e-6	4.9315135903201146e-5	128
2.0	0.0	8	4	SzSz r=1	0.6217257234767389	1.1949492625038898	0.0448620431591117	0.04134759146773471	0.05014023803652123	0.11065484709400777	0.41758791329916817	1.0	7
2.0	0.0	8	4	hop up r=1	0.6217257234767389	1.1949492625038898	0.07915057639862577	0.11212649531461102	0.18646651988514018	0.7142089987706979	0.11082270950579137	0.3849761470686471	7
2.0	0.0	8	4	DoubleOcc	0.6217257234767389	1.1949492625038898	0.007551114179808277	0.0102975007166025	0.0218409713743187	0.1684660154185446	0.04974593493044452	0.1275083170738461	8
2.0	0.0	8	4	ZZ up-up r=1	0.6217257234767389	1.1949492625038898	0.13679929210468134	0.1582544425389385	0.2320620952930571	0.6275456283501335	0.21799098868921163	0.779493041112808	7
2.0	0.0	8	4	Sz	0.6217257234767389	1.1949492625038898	4.303640777081341e-12	4.0597126355068625e-12	7.547344693659142e-12	6.446579381425011e-13	NaN	NaN	0
2.0	0.0	8	4	ZZ onsite	0.6217257234767389	1.1949492625038898	0.03020445664766952	0.04119000286641075	0.08736388550396151	0.3261359383344966	0.07968528620563711	0.27748859745325133	8
2.0	0.0	8	4	n	0.6217257234767389	1.1949492625038898	1.317046471882577e-11	2.1807625150138676e-11	8.722778055414437e-11	0.9999999999964102	1.3170464718729513e-11	8.722778055169713e-11	8
2.0	0.0	8	8	SzSz r=1	0.9756447781930129	1.1949492625038898	0.0016508083217106617	0.0018498897819720955	0.003404866809159121	0.11065484709400777	0.020783470252599075	0.03077015511027307	7
2.0	0.0	8	8	hop up r=1	0.9756447781930129	1.1949492625038898	0.010358673736194257	0.009925007810493753	0.013135061159573858	0.7142089987706979	0.014956122980338066	0.027791084501820006	7
2.0	0.0	8	8	DoubleOcc	0.9756447781930129	1.1949492625038898	0.0009698842916639611	0.0010516305733552014	0.001789073259572893	0.1684660154185446	0.006295338480208591	0.010612775031474012	8
2.0	0.0	8	8	ZZ up-up r=1	0.9756447781930129	1.1949492625038898	0.017735518876542122	0.01687340540176941	0.021842600328596085	0.6275456283501335	0.029695129421514588	0.08139920764917592	7
2.0	0.0	8	8	Sz	0.9756447781930129	1.1949492625038898	8.395575901154473e-13	2.303912269296937e-12	7.60806001531833e-12	6.446579381425011e-13	NaN	NaN	0
2.0	0.0	8	8	ZZ onsite	0.9756447781930129	1.1949492625038898	0.003879537140548145	0.004206522289779635	0.007156293024261351	0.3261359383344966	0.011501590246354266	0.02197266702940113	8
2.0	0.0	8	8	n	0.9756447781930129	1.1949492625038898	5.689837490052696e-12	8.159931064177783e-12	2.8271607277474686e-11	0.9999999999964102	5.689837490076971e-12	2.8271607276681504e-11	8
2.0	0.0	8	16	SzSz r=1	0.9978491706970873	1.1949492625038898	0.00018286019376026474	0.00012633072403075787	0.00022685978183242805	0.11065484709400777	0.0013016903047452866	0.0020501567512871566	7
2.0	0.0	8	16	hop up r=1	0.9978491706970873	1.1949492625038898	0.0003359419490304161	0.0010909983891322361	0.0031650014946228433	0.7142089987706979	0.0005198983084975672	0.004431478040840243	7
2.0	0.0	8	16	DoubleOcc	0.9978491706970873	1.1949492625038898	0.00019916749906137565	0.0001941570542022021	0.00030360151739083907	0.1684660154185446	0.0011819768651070682	0.0017724357527548647	8
2.0	0.0	8	16	ZZ up-up r=1	0.9978491706970873	1.1949492625038898	0.0006884732477179245	0.0020931519959622963	0.006320924922165405	0.6275456283501335	0.0009717055005011057	0.010072454713426354	7
2.0	0.0	8	16	Sz	0.9978491706970873	1.1949492625038898	1.3665249487537778e-12	1.6691882251396173e-12	3.02727287682103e-12	6.446579381425011e-13	NaN	NaN	0
2.0	0.0	8	16	ZZ onsite	0.9978491706970873	1.1949492625038898	0.0007966700068724464	0.0007766282168097174	0.0012144060687094838	0.3261359383344966	0.0024438905675447215	0.0038572441564611484	8
2.0	0.0	8	16	n	0.9978491706970873	1.1949492625038898	6.10045347571031e-12	7.960535008955105e-12	3.141176208032448e-11	0.9999999999964102	6.1004534758099095e-12	3.1411762079443196e-11	8
2.0	0.0	8	32	SzSz r=1	0.9999779046880856	1.1949492625038898	2.5162164995762293e-6	8.56945724230249e-6	3.426361692714097e-5	0.11065484709400777	1.7911687355115593e-5	0.000683355689340445	7
2.0	0.0	8	32	hop up r=1	0.9999779046880856	1.1949492625038898	9.052796098640847e-6	1.4869782394415815e-5	5.702682030572781e-5	0.7142089987706979	1.1417511821515965e-5	0.00011773676890842605	7
2.0	0.0	8	32	DoubleOcc	0.9999779046880856	1.1949492625038898	9.762628670334506e-7	1.1960904458922783e-6	2.1932742587105203e-6	0.1684660154185446	6.169235603132471e-6	1.2804408044940652e-5	8
2.0	0.0	8	32	ZZ up-up r=1	0.9999779046880856	1.1949492625038898	1.3363313950187639e-5	4.748428889496591e-5	0.00018451851665002295	0.6275456283501335	1.7029074874844706e-5	0.0006179615407697755	7
2.0	0.0	8	32	Sz	0.9999779046880856	1.1949492625038898	1.6369544608707542e-13	2.642001201147437e-13	6.781658568044691e-13	6.446579381425011e-13	NaN	NaN	0
2.0	0.0	8	32	ZZ onsite	0.9999779046880856	1.1949492625038898	3.905052769342943e-6	4.784360822095157e-6	8.773094905045742e-6	0.3261359383344966	1.1973208965245534e-5	2.786544791605626e-5	8
2.0	0.0	8	32	n	0.9999779046880856	1.1949492625038898	3.552769189951732e-12	5.354397480950013e-12	1.8956614056264698e-11	0.9999999999964102	3.5527691899642223e-12	1.8956614055732856e-11	8
2.0	0.0	16	4	SzSz r=1	0.26706933361940177	1.355807993766039	0.055183587699573766	0.051135244793061536	0.05898378343541303	0.09556666964946062	0.6013347999326266	1.0000000000000002	15
2.0	0.0	16	4	hop up r=1	0.26706933361940177	1.355807993766039	0.10760303748198796	0.14001106924748666	0.21326159818450519	0.6677515772473634	0.16114231868047418	0.40631063138775714	15
2.0	0.0	16	4	DoubleOcc	0.26706933361940177	1.355807993766039	0.0077492156896116215	0.012401637236890329	0.02429273785749078	0.17294502144189566	0.05074224026294556	0.13944521616002753	16
2.0	0.0	16	4	ZZ up-up r=1	0.26706933361940177	1.355807993766039	0.1789723671240413	0.19788138451881468	0.2735322041759668	0.547268553345903	0.3270284132895592	0.7882169560306861	15
2.0	0.0	16	4	Sz	0.26706933361940177	1.355807993766039	2.442694449489302e-10	2.5770657786569617e-10	6.029466509405168e-10	3.1149492707438498e-12	NaN	NaN	0
2.0	0.0	16	4	ZZ onsite	0.26706933361940177	1.355807993766039	0.030996862591808172	0.049606548947560336	0.09717095165631023	0.30821991429422413	0.08426679892870922	0.3205265529809575	16
2.0	0.0	16	4	n	0.26706933361940177	1.355807993766039	2.892096007123257e-10	3.560286371273591e-10	1.1243461717214132e-9	0.9999999999797015	2.892096007203964e-10	1.1243461717773455e-9	16
2.0	0.0	16	8	SzSz r=1	0.8792061060566334	1.355807993766039	0.0023603581069107094	0.0029371195350878323	0.005429228426095306	0.09556666964946062	0.0355244340416231	0.056810898975280036	15
2.0	0.0	16	8	hop up r=1	0.8792061060566334	1.355807993766039	0.013108851548019218	0.012652958185492117	0.017538728847322382	0.6677515772473634	0.02031796615836999	0.03445166841325137	15
2.0	0.0	16	8	DoubleOcc	0.8792061060566334	1.355807993766039	0.0010756803418217054	0.001873795629493179	0.005025458272133243	0.17294502144189566	0.0069469081082582235	0.028977958059706783	16
2.0	0.0	16	8	ZZ up-up r=1	0.8792061060566334	1.355807993766039	0.0247032756709073	0.022902607452700677	0.030941696159688392	0.547268553345903	0.04680351116146994	0.08975426589284358	15
2.0	0.0	16	8	Sz	0.8792061060566334	1.355807993766039	3.5255060676364636e-10	4.887635561036385e-10	1.7347801389844264e-9	3.1149492707438498e-12	NaN	NaN	0
2.0	0.0	16	8	ZZ onsite	0.8792061060566334	1.355807993766039	0.004302721075407384	0.007495182217941397	0.02010183241970176	0.30821991429422413	0.011959185527400521	0.06597131449224647	16
2.0	0.0	16	8	n	0.8792061060566334	1.355807993766039	1.602399879452321e-10	2.3911475577342856e-10	1.062847365673747e-9	0.9999999999797015	1.6023998792137708e-10	1.0628473655459378e-9	16
2.0	0.0	16	16	SzSz r=1	0.9817031041516385	1.355807993766039	0.0003713573843123624	0.0003295868315186616	0.0006531454669945203	0.09556666964946062	0.004030061897696016	0.007315355967516411	15
2.0	0.0	16	16	hop up r=1	0.9817031041516385	1.355807993766039	0.0020595993886505237	0.002772349212103442	0.006561358058691735	0.6677515772473634	0.003933108844470215	0.009826046515291316	15
2.0	0.0	16	16	DoubleOcc	0.9817031041516385	1.355807993766039	0.000560954327368024	0.0005187690883067912	0.0008526786647520268	0.17294502144189566	0.0032296265253062705	0.004894547552013671	16
2.0	0.0	16	16	ZZ up-up r=1	0.9817031041516385	1.355807993766039	0.0030159507115445905	0.0050844650122028245	0.012456890030960177	0.547268553345903	0.008773160409017556	0.02276193279296053	15
2.0	0.0	16	16	Sz	0.9817031041516385	1.355807993766039	3.621830266253845e-11	8.499500409042682e-11	2.622780465033614e-10	3.1149492707438498e-12	NaN	NaN	0
2.0	0.0	16	16	ZZ onsite	0.9817031041516385	1.355807993766039	0.0022438174405728373	0.002075076353225083	0.0034107151239436417	0.30821991429422413	0.007351353364065297	0.011250530593801418	16
2.0	0.0	16	16	n	0.9817031041516385	1.355807993766039	9.373751774788275e-11	1.22865932705718e-10	4.607519921151493e-10	0.9999999999797015	9.373751775528542e-11	4.6075199212956595e-10	16
2.0	0.0	16	32	SzSz r=1	0.9991421315356118	1.355807993766039	6.15586799658785e-5	6.833393276112441e-5	0.0002092975592052071	0.09556666964946062	0.0006283400858971351	0.0035975123965497125	15
2.0	0.0	16	32	hop up r=1	0.9991421315356118	1.355807993766039	8.215286494561713e-5	0.00016025508385812958	0.0005540858986647912	0.6677515772473634	0.00011128534916454679	0.0010504538965793047	15
2.0	0.0	16	32	DoubleOcc	0.9991421315356118	1.355807993766039	8.195192948673435e-6	8.682945771750286e-6	4.128236987707701e-5	0.17294502144189566	4.848654675823088e-5	0.00023710468614692769	16
2.0	0.0	16	32	ZZ up-up r=1	0.9991421315356118	1.355807993766039	0.000260067978289924	0.0003380464845938754	0.000903516485855238	0.547268553345903	0.00046435783256035696	0.0026282574951433024	15
2.0	0.0	16	32	Sz	0.9991421315356118	1.355807993766039	1.0267304367816976e-11	2.3646151009470984e-11	8.60773882727095e-11	3.1149492707438498e-12	NaN	NaN	0
2.0	0.0	16	32	ZZ onsite	0.9991421315356118	1.355807993766039	3.27807756123899e-5	3.4731794166173446e-5	0.00016512938013207856	0.30821991429422413	0.0001012005913023826	0.0005439782904586713	16
2.0	0.0	16	32	n	0.9991421315356118	1.355807993766039	3.5194125391768694e-11	3.222096200961033e-11	8.130440765086178e-11	0.9999999999797015	3.5194125395304904e-11	8.1304407654303e-11	16
2.0	0.0	32	4	SzSz r=1	0.04208372272456051	1.5027169833034202	0.062053625581465266	0.05820233888155732	0.06485110765404543	0.0880446027048521	0.7213010771919995	1.0000000000000002	31
2.0	0.0	32	4	hop up r=1	0.04208372272456051	1.5027169833034202	0.12407538920367389	0.16006039883594403	0.23061449134629186	0.642165419703823	0.19321405846623224	0.41784873514015175	31
2.0	0.0	32	4	DoubleOcc	0.04208372272456051	1.5027169833034202	0.00773487027453254	0.013532463955807896	0.02510122819792837	0.17469836871767613	0.05056520541991482	0.14325530736168168	32
2.0	0.0	32	4	ZZ up-up r=1	0.04208372272456051	1.5027169833034202	0.20240462108685287	0.2271482108956907	0.30160535106432074	0.5069297351801081	0.3988887749940824	0.793611784243407	31
2.0	0.0	32	4	Sz	0.04208372272456051	1.5027169833034202	1.6421019648216184e-9	7.40730211239507e-9	9.225784397548509e-8	7.163401469223452e-10	NaN	NaN	0
2.0	0.0	32	4	ZZ onsite	0.04208372272456051	1.5027169833034202	0.03093948152342771	0.05412985593383609	0.10040494898179286	0.3012065248211707	0.08679638134187961	0.33566883119059765	32
2.0	0.0	32	4	n	0.04208372272456051	1.5027169833034202	6.104569072462596e-10	4.320056704726349e-9	3.340378817995315e-8	0.999999999785621	6.104569073705335e-10	3.340378817918461e-8	32
2.0	0.0	32	8	SzSz r=1	0.6488425111857731	1.5027169833034202	0.004261204973524058	0.004113822807782618	0.006274583025917407	0.0880446027048521	0.059415439090034064	0.07145198020955275	31
2.0	0.0	32	8	hop up r=1	0.6488425111857731	1.5027169833034202	0.013390296981552474	0.0144660850864269	0.02150320962887864	0.642165419703823	0.02070878305963703	0.03926754606507143	31
2.0	0.0	32	8	DoubleOcc	0.6488425111857731	1.5027169833034202	0.0012917056489585715	0.0027519612892468173	0.006394124601257073	0.17469836871767613	0.00737237185756472	0.03668211143378732	32
2.0	0.0	32	8	ZZ up-up r=1	0.6488425111857731	1.5027169833034202	0.026259914056600053	0.028238548430789344	0.042750968011189494	0.5069297351801081	0.05191907436438938	0.1123921958252242	31
2.0	0.0	32	8	Sz	0.6488425111857731	1.5027169833034202	2.719895871028388e-10	7.424794093349035e-10	6.724654159906418e-9	7.163401469223452e-10	NaN	NaN	0
2.0	0.0	32	8	ZZ onsite	0.6488425111857731	1.5027169833034202	0.005166820880875972	0.011007844985108475	0.025576498757692245	0.3012065248211707	0.017270857127288142	0.08471692630728649	32
2.0	0.0	32	8	n	0.6488425111857731	1.5027169833034202	4.2972231328874955e-10	5.718130413612244e-10	2.3399410187252556e-9	0.999999999785621	4.2972231314502826e-10	2.339941019897355e-9	32
2.0	0.0	32	16	SzSz r=1	0.9174517526757298	1.5027169833034202	0.0007592563948965597	0.0007171778061289269	0.0011940147269547535	0.0880446027048521	0.009965205913530202	0.018448212386121234	31
2.0	0.0	32	16	hop up r=1	0.9174517526757298	1.5027169833034202	0.004904403424057624	0.004649784680038874	0.007980167192961463	0.642165419703823	0.008518518546760407	0.012406384266652656	31
2.0	0.0	32	16	DoubleOcc	0.9174517526757298	1.5027169833034202	0.0007653995953835202	0.0007707468724927821	0.0012115000564507372	0.17469836871767613	0.004401908422877104	0.006915046509543195	32
2.0	0.0	32	16	ZZ up-up r=1	0.9174517526757298	1.5027169833034202	0.007544168400223206	0.008452686049309632	0.01622960040430066	0.5069297351801081	0.019001410489089102	0.03191132131635948	31
2.0	0.0	32	16	Sz	0.9174517526757298	1.5027169833034202	4.5775915002987944e-10	5.74623542541966e-10	3.6133137940042026e-9	7.163401469223452e-10	NaN	NaN	0
2.0	0.0	32	16	ZZ onsite	0.9174517526757298	1.5027169833034202	0.003061597912938918	0.0030829874899706965	0.004846000345049395	0.3012065248211707	0.01010246618238729	0.016196021378319034	32
2.0	0.0	32	16	n	0.9174517526757298	1.5027169833034202	2.598682935506247e-10	4.4569188617504807e-10	3.2402038829815183e-9	0.999999999785621	2.5986829349504383e-10	3.240203884604568e-9	32
2.0	0.0	32	32	SzSz r=1	0.99174380298639	1.5027169833034202	0.00017594914121284166	0.00022010451381865035	0.0005457034245893444	0.0880446027048521	0.002350724511987307	0.00841471247492722	31
2.0	0.0	32	32	hop up r=1	0.99174380298639	1.5027169833034202	0.00022823895440338138	0.0005246203799839143	0.0015074955360780962	0.642165419703823	0.0003501440530556022	0.0027533191849676963	31
2.0	0.0	32	32	DoubleOcc	0.99174380298639	1.5027169833034202	8.751553094182851e-6	3.405756406556302e-5	0.0001402270554008711	0.17469836871767613	5.089182586507664e-5	0.0008006750730291846	32
2.0	0.0	32	32	ZZ up-up r=1	0.99174380298639	1.5027169833034202	0.0007430644874153458	0.0010562898533641397	0.0027999812447795924	0.5069297351801081	0.001577255269705398	0.007353386366250814	31
2.0	0.0	32	32	Sz	0.99174380298639	1.5027169833034202	1.5416615206653717e-10	2.861706936956726e-10	1.9762758651786783e-9	7.163401469223452e-10	NaN	NaN	0
2.0	0.0	32	32	ZZ onsite	0.99174380298639	1.5027169833034202	3.500596616692886e-5	0.0001362302585079262	0.0005609080517254839	0.3012065248211707	0.00011617720725582128	0.0018730908545151674	32
2.0	0.0	32	32	n	0.99174380298639	1.5027169833034202	1.6781470657534214e-10	2.619390780667086e-10	1.0348429890782995e-9	0.999999999785621	1.6781470661980512e-10	1.0348429889531407e-9	32
2.0	0.0	64	4	SzSz r=1	0.0008929025456763496	1.628200016097018	0.06628505267305573	0.06326605458857781	0.06863810150647452	0.08388352960648439	0.7996316233383687	1.0000000000014873	63
2.0	0.0	64	4	hop up r=1	0.0008929025456763496	1.628200016097018	0.13439388603929414	0.17446465925009308	0.24120542066960582	0.6269397161233375	0.21430870545810377	0.42483040915060943	63
2.0	0.0	64	4	DoubleOcc	0.0008929025456763496	1.628200016097018	0.007714151973612679	0.01414307471605733	0.02544762336156331	0.17531708448213448	0.05040987275222782	0.14504248223364563	64
2.0	0.0	64	4	ZZ up-up r=1	0.0008929025456763496	1.628200016097018	0.2165337858554729	0.24862502742312922	0.32001926771998046	0.48443687820671155	0.4467115494067097	0.7976226142188746	63
2.0	0.0	64	4	Sz	0.0008929025456763496	1.628200016097018	1.3187263869368637e-6	1.2804152979809967e-6	2.608936174902654e-6	4.777965389585193e-7	NaN	NaN	0
2.0	0.0	64	4	ZZ onsite	0.0008929025456763496	1.628200016097018	0.030856836513292657	0.05657229191013356	0.10179152736228925	0.2987316571893297	0.08722482752732989	0.34135065195266195	64
2.0	0.0	64	4	n	0.0008929025456763496	1.628200016097018	3.728076438114236e-7	3.676517929124268e-7	6.360008777406279e-7	1.0000000024115245	3.728076433283747e-7	6.360008707046116e-7	64
2.0	0.0	64	8	SzSz r=1	0.31437034143228226	1.628200016097018	0.005356364951559334	0.0050352031978047425	0.006481434877211964	0.08388352960648439	0.06860509879394601	0.0940807571679495	63
2.0	0.0	64	8	hop up r=1	0.31437034143228226	1.628200016097018	0.013642240484328938	0.015985139142538927	0.025941615313911592	0.6269397161233375	0.021282346765431243	0.04585544368922557	63
2.0	0.0	64	8	DoubleOcc	0.31437034143228226	1.628200016097018	0.0022889664388460462	0.003522482093865722	0.006560914679010793	0.17531708448213448	0.013058976952862022	0.037732270631921055	64
2.0	0.0	64	8	ZZ up-up r=1	0.31437034143228226	1.628200016097018	0.026797111372317606	0.03141014124843847	0.05076355713309444	0.48443687820671155	0.0529075115738979	0.12768123042560361	63
2.0	0.0	64	8	Sz	0.31437034143228226	1.628200016097018	4.774504566880389e-7	5.511919146677534e-7	1.7356533682025277e-6	4.777965389585193e-7	NaN	NaN	0
2.0	0.0	64	8	ZZ onsite	0.31437034143228226	1.628200016097018	0.009155278621698099	0.014089927864198971	0.026243609667710055	0.2987316571893297	0.030631812107038588	0.0868376002921423	64
2.0	0.0	64	8	n	0.31437034143228226	1.628200016097018	7.261876061592787e-8	1.9386935278149775e-7	1.1676124336279514e-6	1.0000000024115245	7.261876015928748e-8	1.167612460597437e-6	64
2.0	0.0	64	16	SzSz r=1	0.7503031603503056	1.628200016097018	0.001298030336350245	0.0012509061007171308	0.0022922133952300583	0.08388352960648439	0.016010061509650838	0.03343671468782277	63
2.0	0.0	64	16	hop up r=1	0.7503031603503056	1.628200016097018	0.006824200299966665	0.006268125491745643	0.008837775993746355	0.6269397161233375	0.011362837712082116	0.015570386004637574	63
2.0	0.0	64	16	DoubleOcc	0.7503031603503056	1.628200016097018	0.0007554981665048172	0.0008485841513661743	0.0012665158309926317	0.17531708448213448	0.0043234556001227956	0.007219328004242022	64
2.0	0.0	64	16	ZZ up-up r=1	0.7503031603503056	1.628200016097018	0.01331991781335301	0.012130838561874888	0.018323405014886107	0.48443687820671155	0.0305235745622516	0.03751589261290552	63
2.0	0.0	64	16	Sz	0.7503031603503056	1.628200016097018	2.772565350951661e-7	3.7134609212109444e-7	1.288605748397953e-6	4.777965389585193e-7	NaN	NaN	0
2.0	0.0	64	16	ZZ onsite	0.7503031603503056	1.628200016097018	0.003021970150444142	0.003394336605463297	0.005066089533332319	0.2987316571893297	0.00992242044781044	0.016985264417488617	64
2.0	0.0	64	16	n	0.7503031603503056	1.628200016097018	1.2976322405489071e-8	1.6170893261599484e-8	7.863631446003438e-8	1.0000000024115245	1.2976322602146468e-8	7.863631514801093e-8	64
2.0	0.0	64	32	SzSz r=1	0.9576327140104786	1.628200016097018	0.00032381879087321763	0.0004947479872336967	0.001084774236175673	0.08388352960648439	0.0038736233077866305	0.01580906794314005	63
2.0	0.0	64	32	hop up r=1	0.9576327140104786	1.628200016097018	0.0006270049312375736	0.0012045982959050891	0.0031085956965472006	0.6269397161233375	0.0009876671376055795	0.005470109043149979	63
2.0	0.0	64	32	DoubleOcc	0.9576327140104786	1.628200016097018	0.0001354730332762677	0.00012168494946462275	0.00020018338756080944	0.17531708448213448	0.0007736185076047113	0.0011410049905866931	64
2.0	0.0	64	32	ZZ up-up r=1	0.9576327140104786	1.628200016097018	0.0009797856231746893	0.0020620808850921666	0.005198415822253388	0.48443687820671155	0.0019984510744321194	0.012950619298112536	63
2.0	0.0	64	32	Sz	0.9576327140104786	1.628200016097018	1.388301191056207e-7	1.5172968751493883e-7	4.905513702815889e-7	4.777965389585193e-7	NaN	NaN	0
2.0	0.0	64	32	ZZ onsite	0.9576327140104786	1.628200016097018	0.0005418469174068852	0.00048673733151209653	0.0008008108448290252	0.2987316571893297	0.0018090022325681716	0.002685439161012198	64
2.0	0.0	64	32	n	0.9576327140104786	1.628200016097018	9.643726706087818e-9	1.5019154296982973e-8	4.9837662552398854e-8	1.0000000024115245	9.643726658592676e-9	4.983766392578465e-8	64
2.0	0.0	128	4	SzSz r=1	3.452031716652707e-7	1.7313391641577116	0.06885612353300881	0.06682051303909137	0.07105287868267698	0.08141875287230232	0.851025141398734	1.0000682047754088	127
2.0	0.0	128	4	hop up r=1	3.452031716652707e-7	1.7313391641577116	0.14103309611293202	0.18475834332344424	0.24806720079160122	0.6175472342048202	0.22834696187235987	0.4295394548416621	127
2.0	0.0	128	4	DoubleOcc	3.452031716652707e-7	1.7313391641577116	0.007699477721732406	0.01446375677019918	0.02559436125837994	0.1754295873656928	0.05030849170412866	0.14586553785421816	128
