W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi2	4.6004209481e-03	ZZ onsite	2	0.63876251	3.61237490e-01	-0.2775250205	-1.0000000000	7.224750e-01	2.603279e+00	0.164183	8.417534
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi4	3.2022501754e-02	ZZ onsite	2	0.98195129	1.22889149e-01	-0.2775250205	-0.5233033192	2.457783e-01	8.856077e-01	1.234681	8.417534
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi8	2.6902214739e-01	ZZ onsite	2	0.99256349	8.04753182e-02	-0.2775250205	-0.4384756568	1.609506e-01	5.799500e-01	2.408569	8.417534
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi16	7.0809425216e-01	ZZ onsite	2	0.99886392	3.20480849e-02	-0.2775250205	-0.3416211903	6.409617e-02	2.309564e-01	6.031232	8.417534
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi32	9.5338457630e-01	ZZ onsite	2	0.99999149	2.80025745e-03	-0.2775250205	-0.2831255354	5.600515e-03	2.018022e-02	8.392183	8.417534
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi64	9.9134307189e-01	ZZ onsite	2	0.99999954	6.50080739e-04	-0.2775250205	-0.2788251819	1.300161e-03	4.684844e-03	8.416164	8.417534
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi128	9.9881853429e-01	ZZ onsite	2	0.99999999	9.46115576e-05	-0.2775250205	-0.2777142436	1.892231e-04	6.818236e-04	8.417505	8.417534
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi256	9.9995837304e-01	ZZ onsite	2	1.00000000	3.65950511e-06	-0.2775250205	-0.2775323395	7.319010e-06	2.637243e-05	8.417534	8.417534
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	UHF	4.1848942353e-01	ZZ onsite	2	0.92409258	2.17639101e-01	-0.2775250205	-0.1310867786	-1.464382e-01	5.276578e-01	2.746152	8.417534
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi2	4.6004209481e-03	ZZ up-up nb	2	0.98818999	1.08030262e-01	-0.2160605246	-0.0000000000	-2.160605e-01	1.000000e+00	1.000000	5.352719
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi4	3.2022501754e-02	ZZ up-up nb	2	0.98818999	1.08030262e-01	-0.2160605246	-0.0000000000	-2.160605e-01	1.000000e+00	1.000000	5.352719
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi8	2.6902214739e-01	ZZ up-up nb	2	0.99184526	8.95722908e-02	-0.2160605246	-0.0369159430	-1.791446e-01	8.291407e-01	1.340733	5.352719
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi16	7.0809425216e-01	ZZ up-up nb	2	0.99466819	7.22562287e-02	-0.2160605246	-0.0715480672	-1.445125e-01	6.688517e-01	1.816178	5.352719
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi32	9.5338457630e-01	ZZ up-up nb	2	0.99936699	2.46943588e-02	-0.2160605246	-0.1666718071	-4.938872e-02	2.285874e-01	4.360883	5.352719
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi64	9.9134307189e-01	ZZ up-up nb	2	0.99993257	8.03175807e-03	-0.2160605246	-0.1999970085	-1.606352e-02	7.434730e-02	5.226959	5.352719
2	6	12	cylinder	true	2.0	-11.1030945438	-1.705e-13	chi128	9.9881853429e-01	ZZ up-up nb	2	0.99999818	1.31608132e-03	-0.2160605246	-0.2134283619	-2.632163e-03	1.218252e-02	5.349263	5.352719
