W	LX	nsites	geometry	bipartite	U	Eref	Hvar	prior	global_fid	observable	nA	F_supp	D_supp	true	prior_val	Delta	eps	G	G_max
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi2	3.9462188954e-01	ZZ onsite	2	0.92649438	7.35056159e-02	-0.8529887683	-1.0000000000	1.470112e-01	1.723484e-01	29.608823	238.416446
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi4	8.3264835997e-01	ZZ onsite	2	0.99594788	2.97002881e-02	-0.8529887683	-0.9123893445	5.940058e-02	6.963817e-02	110.822041	238.416446
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi8	9.9231267961e-01	ZZ onsite	2	0.99999741	8.37659851e-04	-0.8529887683	-0.8546640880	1.675320e-03	1.964058e-03	238.198295	238.416446
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi16	9.9989920969e-01	ZZ onsite	2	1.00000000	2.42050521e-05	-0.8529887683	-0.8530371784	4.841010e-05	5.675351e-05	238.416264	238.416446
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi32	9.9999247143e-01	ZZ onsite	2	1.00000000	1.80616684e-06	-0.8529887683	-0.8529923806	3.612334e-06	4.234914e-06	238.416445	238.416446
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi64	9.9999996878e-01	ZZ onsite	2	1.00000000	7.83693530e-09	-0.8529887683	-0.8529887839	1.567387e-08	1.837524e-08	238.416446	238.416446
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi128	9.9999999997e-01	ZZ onsite	2	1.00000000	1.40974628e-11	-0.8529887683	-0.8529887683	2.819578e-11	3.305528e-11	238.416446	238.416446
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi256	1.0000000000e+00	ZZ onsite	2	1.00000000	2.35575448e-15	-0.8529887683	-0.8529887683	5.440093e-15	6.377684e-15	238.416446	238.416446
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	UHF	7.8352410941e-02	ZZ onsite	2	0.55770660	4.76233041e-01	-0.8529887683	-0.8808493919	2.786062e-02	3.266236e-02	190.233545	238.416446
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi2	3.9462188954e-01	ZZ up-up nb	2	0.95260395	2.12484504e-01	-0.4249690073	-0.0000000000	-4.249690e-01	1.000000e+00	1.000000	20.591393
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi4	8.3264835997e-01	ZZ up-up nb	2	0.99992492	7.87531660e-03	-0.4249690073	-0.4092183742	-1.575063e-02	3.706302e-02	20.051759	20.591393
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi8	9.9231267961e-01	ZZ up-up nb	2	0.99999989	2.94372677e-04	-0.4249690073	-0.4255577527	5.887454e-04	1.385384e-03	20.590619	20.591393
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi16	9.9989920969e-01	ZZ up-up nb	2	0.99999999	9.10646693e-05	-0.4249690073	-0.4247868780	-1.821293e-04	4.285709e-04	20.591319	20.591393
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi32	9.9999247143e-01	ZZ up-up nb	2	1.00000000	5.95543446e-06	-0.4249690073	-0.4249570965	-1.191087e-05	2.802762e-05	20.591393	20.591393
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi64	9.9999996878e-01	ZZ up-up nb	2	1.00000000	1.01442094e-07	-0.4249690073	-0.4249688045	-2.028842e-07	4.774094e-07	20.591393	20.591393
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi128	9.9999999997e-01	ZZ up-up nb	2	1.00000000	8.37774433e-11	-0.4249690073	-0.4249690072	-1.675549e-10	3.942756e-10	20.591393	20.591393
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi256	1.0000000000e+00	ZZ up-up nb	2	1.00000000	9.91984273e-14	-0.4249690073	-0.4249690073	-1.982858e-13	4.665889e-13	20.591393	20.591393
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	UHF	7.8352410941e-02	ZZ up-up nb	2	0.50037082	6.11470625e-01	-0.4249690073	-0.9395097039	5.145407e-01	1.210772e+00	0.692837	20.591393
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi2	3.9462188954e-01	SzSz nb	4	0.78070616	4.06529923e-01	-0.0990565053	-0.0000000000	-9.905651e-02	1.000000e+00	1.000000	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi4	8.3264835997e-01	SzSz nb	4	0.96749755	1.48492981e-01	-0.0990565053	-0.1023045935	3.248088e-03	3.279026e-02	1.976629	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi8	9.9231267961e-01	SzSz nb	4	0.99999120	1.68192737e-03	-0.0990565053	-0.0992279238	1.714185e-04	1.730512e-03	1.978703	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi16	9.9989920969e-01	SzSz nb	4	0.99999800	4.11629622e-04	-0.0990565053	-0.0990439875	-1.251780e-05	1.263703e-04	1.978709	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi32	9.9999247143e-01	SzSz nb	4	0.99999996	3.96993779e-05	-0.0990565053	-0.0990541592	-2.346090e-06	2.368437e-05	1.978709	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi64	9.9999996878e-01	SzSz nb	4	1.00000000	6.08013840e-07	-0.0990565053	-0.0990564742	-3.103097e-08	3.132653e-07	1.978709	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi128	9.9999999997e-01	SzSz nb	4	1.00000000	1.05915096e-09	-0.0990565053	-0.0990565052	-2.865010e-11	2.892298e-10	1.978709	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi256	1.0000000000e+00	SzSz nb	4	1.00000000	1.48240095e-12	-0.0990565053	-0.0990565053	-2.982337e-14	3.010743e-13	1.978709	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	UHF	7.8352410941e-02	SzSz nb	4	0.40793283	6.55911977e-01	-0.0990565053	-0.2275448870	1.284884e-01	1.297122e+00	0.747613	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi2	3.9462188954e-01	SxSx nb	4	0.78070616	4.06529923e-01	-0.0990565053	0.0000000000	-9.905651e-02	1.000000e+00	1.000000	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi4	8.3264835997e-01	SxSx nb	4	0.96749755	1.48492981e-01	-0.0990565053	-0.1023045935	3.248088e-03	3.279026e-02	1.976629	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi8	9.9231267961e-01	SxSx nb	4	0.99999120	1.68192737e-03	-0.0990565053	-0.0992279238	1.714185e-04	1.730512e-03	1.978703	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi16	9.9989920969e-01	SxSx nb	4	0.99999800	4.11629622e-04	-0.0990565053	-0.0990439875	-1.251780e-05	1.263703e-04	1.978709	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi32	9.9999247143e-01	SxSx nb	4	0.99999996	3.96993779e-05	-0.0990565053	-0.0990541592	-2.346090e-06	2.368437e-05	1.978709	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi64	9.9999996878e-01	SxSx nb	4	1.00000000	6.08013840e-07	-0.0990565053	-0.0990564742	-3.103097e-08	3.132653e-07	1.978709	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi128	9.9999999997e-01	SxSx nb	4	1.00000000	1.05915096e-09	-0.0990565053	-0.0990565052	-2.865023e-11	2.892312e-10	1.978709	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi256	1.0000000000e+00	SxSx nb	4	1.00000000	1.48240095e-12	-0.0990565053	-0.0990565053	-2.974010e-14	3.002337e-13	1.978709	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	UHF	7.8352410941e-02	SxSx nb	4	0.40793283	6.55911977e-01	-0.0990565053	-0.0073325390	-9.172397e-02	9.259762e-01	1.075867	1.978709
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi2	3.9462188954e-01	DoubleOcc	2	0.92649438	7.35056159e-02	0.0367528079	0.0000000000	3.675281e-02	1.000000e+00	1.000000	1.120231
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi4	8.3264835997e-01	DoubleOcc	2	0.99594788	2.97002881e-02	0.0367528079	0.0219026639	1.485014e-02	4.040547e-01	1.098665	1.120231
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi8	9.9231267961e-01	DoubleOcc	2	0.99999741	8.37659851e-04	0.0367528079	0.0363339780	4.188299e-04	1.139586e-02	1.120213	1.120231
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi16	9.9989920969e-01	DoubleOcc	2	1.00000000	2.42050521e-05	0.0367528079	0.0367407054	1.210253e-05	3.292953e-04	1.120231	1.120231
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi32	9.9999247143e-01	DoubleOcc	2	1.00000000	1.80616684e-06	0.0367528079	0.0367519049	9.030834e-07	2.457182e-05	1.120231	1.120231
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi64	9.9999996878e-01	DoubleOcc	2	1.00000000	7.83693530e-09	0.0367528079	0.0367528040	3.918467e-09	1.066168e-07	1.120231	1.120231
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi128	9.9999999997e-01	DoubleOcc	2	1.00000000	1.40974628e-11	0.0367528079	0.0367528079	7.048084e-12	1.917700e-10	1.120231	1.120231
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi256	1.0000000000e+00	DoubleOcc	2	1.00000000	2.35575448e-15	0.0367528079	0.0367528079	1.040834e-15	2.831985e-14	1.120231	1.120231
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	UHF	7.8352410941e-02	DoubleOcc	2	0.55770660	4.76233041e-01	0.0367528079	0.0297876520	6.965156e-03	1.895136e-01	1.115414	1.120231
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi2	3.9462188954e-01	n	2	0.92649438	7.35056159e-02	1.0000000000	1.0000000000	-3.330669e-16	3.330669e-16	30793843605951916.000000	30793843605952024.000000
1	12	12	cylinder	true	8.0	-3.7283960387	3.375e-14	chi4	8.3264835997e-01	n	2	0.99594788	2.97002881e-02	1.0000000000	1.0000000000	-3.441691e-15	3.441691e-15	30793843605940792.000000	30793843605952024.000000
