geometry	rho	U	site	observable	prior	true	Delta	relerr	G	G_max
cylinder	ED	8.0	1	DoubleOcc	chi8	0.034261158214725085	0.0014789270644056662	0.043166289216983886	80.67783270729518	82.21552538227184
cylinder	ED	8.0	1	DoubleOcc	chi32	0.034261158214725085	2.562355155702467e-5	0.0007478892393664596	82.19386923294591	82.21552538227184
cylinder	ED	8.0	1	DoubleOcc	chi128	0.034261158214725085	2.1090273288892902e-7	6.155738564561581e-6	82.21534790055816	82.21552538227184
cylinder	ED	8.0	1	DoubleOcc	exact	0.034261158214725085	2.723649084046542e-11	7.949670197885915e-10	82.21552538227184	82.21552538227184
cylinder	ED	8.0	1	DoubleOcc	UHF	0.034261158214725085	0.005945703043256478	0.17354063181381527	1.5840144670185978	82.21552538227184
cylinder	ED	8.0	1	DoubleOcc	UHFsym	0.034261158214725085	0.005945703043256451	0.17354063181381446	73.13065559149796	82.21552538227184
cylinder	ED	8.0	1	ZZ onsite	chi4	-0.8629553671412187	0.0649046944800501	0.07521211055800611	95.50359062523393	253.95684714498145
cylinder	ED	8.0	1	ZZ onsite	chi8	-0.8629553671412187	0.005915708232179129	0.006855172883131336	246.234084496492	253.95684714498145
cylinder	ED	8.0	1	ZZ onsite	chi32	-0.8629553671412187	0.00010249420483066096	0.00011877115402874395	253.87084826664523	253.95684714498145
cylinder	ED	8.0	1	ZZ onsite	chi128	-0.8629553671412187	8.436099357966853e-7	9.77582350048276e-7	253.95614663652614	253.95684714498145
cylinder	ED	8.0	1	ZZ onsite	exact	-0.8629553671412187	1.0871847866411599e-10	1.2598389534823383e-10	253.95684714498145	253.95684714498145
cylinder	ED	8.0	1	ZZ onsite	UHF	-0.8629553671412187	0.023782812172898016	0.027559724498481587	199.64527335552006	253.95684714498145
cylinder	ED	8.0	1	ZZ onsite	UHFsym	-0.8629553671412187	0.02378281217289202	0.027559724498474637	199.64527335553848	253.95684714498145
cylinder	ED	8.0	1	ZZ up-up nb	chi4	-0.6683488818737737	0.07414179927592268	0.11093277970041597	39.442682491048224	76.84149117549956
cylinder	ED	8.0	1	ZZ up-up nb	chi8	-0.6683488818737737	0.054684287439223156	0.08181997295471048	50.606838796559515	76.84149117549956
cylinder	ED	8.0	1	ZZ up-up nb	chi32	-0.6683488818737737	0.0007217180749354846	0.0010798522964713963	76.82467661118368	76.84149117549956
cylinder	ED	8.0	1	ZZ up-up nb	chi128	-0.6683488818737737	4.577170292563437e-6	6.848474526853319e-6	76.84142741010776	76.84149117549956
cylinder	ED	8.0	1	ZZ up-up nb	exact	-0.6683488818737737	2.5328850128403246e-10	3.7897647194967443e-10	76.84149117549956	76.84149117549956
cylinder	ED	8.0	1	ZZ up-up nb	UHF	-0.6683488818737737	0.27378690160932506	0.40964668159799994	5.569569863198351	76.84149117549956
cylinder	ED	8.0	1	ZZ up-up nb	UHFsym	-0.6683488818737737	-0.3176605363511596	0.4752914906666274	4.244763814155142	76.84149117549956
cylinder	ED	8.0	1	SzSz nb	chi4	-0.15831406049551153	0.018291117494571157	0.11553691085505158	32.87053163454504	60.32236320832249
cylinder	ED	8.0	1	SzSz nb	chi8	-0.15831406049551153	0.013382938272287065	0.08453411042834376	41.4145685889862	60.32236320832249
cylinder	ED	8.0	1	SzSz nb	chi32	-0.15831406049551153	0.00018109173852506877	0.0011438765322439762	60.29247339172404	60.32236320832249
cylinder	ED	8.0	1	SzSz nb	chi128	-0.15831406049551153	1.1500722452428835e-6	7.264498438377746e-6	60.3222001804013	60.32236320832249
cylinder	ED	8.0	1	SzSz nb	exact	-0.15831406049551153	6.057379597912416e-11	3.8261791649795707e-10	60.32236320832249	60.32236320832249
cylinder	ED	8.0	1	SzSz nb	UHF	-0.15831406049551153	0.07029518485414049	0.4440236365242712	4.663667821416346	60.32236320832249
cylinder	ED	8.0	1	SzSz nb	UHFsym	-0.15831406049551153	-0.0775666746359815	0.4899544259884652	3.976591358215522	60.32236320832249
cylinder	ED	8.0	1	SxSx nb	chi4	-0.1583140604946691	0.022276800107694034	0.14071270762740723	30.388436258550065	67.68130842872714
cylinder	ED	8.0	1	SxSx nb	chi8	-0.1583140604946691	0.013258014888772512	0.08374502458812842	47.6653827141233	67.68130842872714
cylinder	ED	8.0	1	SxSx nb	chi32	-0.1583140604946691	0.00019089298271587896	0.0012057866630381	67.71568024486622	67.68130842872714
cylinder	ED	8.0	1	SxSx nb	chi128	-0.1583140604946691	1.1534675112834236e-6	7.285944834459377e-6	67.68155649373226	67.68130842872714
cylinder	ED	8.0	1	SxSx nb	exact	-0.1583140604946691	6.545738950869406e-11	4.134654199643765e-10	67.68130842872714	67.68130842872714
cylinder	ED	8.0	1	SxSx nb	UHF	-0.1583140604946691	-0.15138935997354552	0.9562597251344157	1.102276085556133	67.68130842872714
cylinder	ED	8.0	1	SxSx nb	UHFsym	-0.1583140604946691	-0.07745843022848466	0.4892706938755633	3.989133408583697	67.68130842872714
cylinder	DMRG	8.0	1	n	chi4	0.999999999999946	1.6374679390196434e-12	1.6374679390197318e-12	1.000000000007134	0.9999999999997533
cylinder	DMRG	8.0	1	n	chi8	0.999999999999946	1.260824777915559e-11	1.260824777915627e-11	0.9999999999966543	0.9999999999997533
cylinder	DMRG	8.0	1	n	chi32	0.999999999999946	5.85420600884845e-13	5.854206008848766e-13	0.9999999999988703	0.9999999999997533
cylinder	DMRG	8.0	1	n	chi128	0.999999999999946	3.8413716652030416e-13	3.841371665203249e-13	0.999999999999286	0.9999999999997533
cylinder	DMRG	8.0	1	n	exact	0.999999999999946	0.0	0.0	0.9999999999997533	0.9999999999997533
cylinder	DMRG	8.0	1	n	UHF	0.999999999999946	-4.951594689828198e-14	4.951594689828465e-14	0.012426505604874913	0.9999999999997533
cylinder	DMRG	8.0	1	n	UHFsym	0.999999999999946	-4.363176486776865e-14	4.3631764867771006e-14	1.0000000000000322	0.9999999999997533
cylinder	DMRG	8.0	1	Sz	chi4	1.5054277269221927e-13	4.88981424795476e-12	NaN	0.9999999999901374	1.000000000000241
cylinder	DMRG	8.0	1	Sz	chi8	1.5054277269221927e-13	1.908320723664758e-12	NaN	0.9999999999882593	1.000000000000241
cylinder	DMRG	8.0	1	Sz	chi32	1.5054277269221927e-13	-3.5295724676309703e-13	NaN	1.0000000000004978	1.000000000000241
cylinder	DMRG	8.0	1	Sz	chi128	1.5054277269221927e-13	-1.6407361580483837e-13	NaN	1.0000000000002849	1.000000000000241
cylinder	DMRG	8.0	1	Sz	exact	1.5054277269221927e-13	0.0	NaN	1.000000000000241	1.000000000000241
cylinder	DMRG	8.0	1	Sz	UHF	1.5054277269221927e-13	0.4708338824136077	NaN	0.017339792309298295	1.000000000000241
cylinder	DMRG	8.0	1	Sz	UHFsym	1.5054277269221927e-13	1.5046037332711037e-13	NaN	0.9999999999999971	1.000000000000241
cylinder	DMRG	8.0	1	DoubleOcc	chi4	0.034261158187488594	0.01622617359365147	0.47360259991376785	50.19201878911396	82.21552538227184
cylinder	DMRG	8.0	1	DoubleOcc	chi8	0.034261158187488594	0.0014789270371691754	0.04316628845633264	80.67783270729518	82.21552538227184
cylinder	DMRG	8.0	1	DoubleOcc	chi32	0.034261158187488594	2.562352432053383e-5	0.0007478884449939864	82.19386923294591	82.21552538227184
cylinder	DMRG	8.0	1	DoubleOcc	chi128	0.034261158187488594	2.1087549639808856e-7	6.15494360243477e-6	82.21534790055816	82.21552538227184
cylinder	DMRG	8.0	1	DoubleOcc	exact	0.034261158187488594	0.0	0.0	82.21552538227184	82.21552538227184
cylinder	DMRG	8.0	1	DoubleOcc	UHF	0.034261158187488594	0.0059457030160199875	0.17354063115680732	1.5840144670185978	82.21552538227184
cylinder	DMRG	8.0	1	DoubleOcc	UHFsym	0.034261158187488594	0.00594570301601996	0.1735406311568065	73.13065559149796	82.21552538227184
cylinder	DMRG	8.0	1	ZZ onsite	chi4	-0.8629553672499372	0.06490469437133162	0.0752121104225467	95.50359062523393	253.95684714498145
cylinder	DMRG	8.0	1	ZZ onsite	chi8	-0.8629553672499372	0.00591570812346065	0.006855172756283799	246.234084496492	253.95684714498145
cylinder	DMRG	8.0	1	ZZ onsite	chi32	-0.8629553672499372	0.0001024940961121823	0.00011877102802988536	253.87084826664523	253.95684714498145
cylinder	DMRG	8.0	1	ZZ onsite	chi128	-0.8629553672499372	8.435012173180212e-7	9.774563660297839e-7	253.95614663652614	253.95684714498145
cylinder	DMRG	8.0	1	ZZ onsite	exact	-0.8629553672499372	0.0	0.0	253.95684714498145	253.95684714498145
cylinder	DMRG	8.0	1	ZZ onsite	UHF	-0.8629553672499372	0.023782812064179537	0.02755972436902561	199.64527335552006	253.95684714498145
cylinder	DMRG	8.0	1	ZZ onsite	UHFsym	-0.8629553672499372	0.023782812064173542	0.027559724369018664	199.64527335553848	253.95684714498145
cylinder	DMRG	8.0	1	ZZ up-up nb	chi4	-0.6683488821270622	0.07414179902263418	0.1109327792793986	39.442682491048224	76.84149117549956
cylinder	DMRG	8.0	1	ZZ up-up nb	chi8	-0.6683488821270622	0.054684287185934655	0.08181997254472616	50.606838796559515	76.84149117549956
cylinder	DMRG	8.0	1	ZZ up-up nb	chi32	-0.6683488821270622	0.0007217178216469833	0.001079851917085686	76.82467661118368	76.84149117549956
cylinder	DMRG	8.0	1	ZZ up-up nb	chi128	-0.6683488821270622	4.576917004062153e-6	6.848095547786102e-6	76.84142741010776	76.84149117549956
cylinder	DMRG	8.0	1	ZZ up-up nb	exact	-0.6683488821270622	0.0	0.0	76.84149117549956	76.84149117549956
cylinder	DMRG	8.0	1	ZZ up-up nb	UHF	-0.6683488821270622	0.27378690135603656	0.409646681063777	5.569569863198351	76.84149117549956
cylinder	DMRG	8.0	1	ZZ up-up nb	UHFsym	-0.6683488821270622	-0.3176605366044481	0.4752914908654796	4.244763814155142	76.84149117549956
cylinder	DMRG	8.0	1	SzSz nb	chi4	-0.15831406055608532	0.01829111743399736	0.11553691042822717	32.87053163454504	60.32236320832249
cylinder	DMRG	8.0	1	SzSz nb	chi8	-0.15831406055608532	0.013382938211713269	0.08453411001338157	41.4145685889862	60.32236320832249
cylinder	DMRG	8.0	1	SzSz nb	chi32	-0.15831406055608532	0.0001810916779512728	0.0011438761491883922	60.29247339172404	60.32236320832249
cylinder	DMRG	8.0	1	SzSz nb	chi128	-0.15831406055608532	1.1500116714469044e-6	7.264115817681867e-6	60.3222001804013	60.32236320832249
cylinder	DMRG	8.0	1	SzSz nb	exact	-0.15831406055608532	0.0	0.0	60.32236320832249	60.32236320832249
cylinder	DMRG	8.0	1	SzSz nb	UHF	-0.15831406055608532	0.0702951847935667	0.44402363597176187	4.663667821416346	60.32236320832249
cylinder	DMRG	8.0	1	SzSz nb	UHFsym	-0.15831406055608532	-0.0775666746965553	0.4899544261836178	3.976591358215522	60.32236320832249
cylinder	DMRG	8.0	1	SxSx nb	chi4	-0.15831406056012648	0.022276800042236644	0.14071270715576198	30.388436258550065	67.68130842872714
cylinder	DMRG	8.0	1	SxSx nb	chi8	-0.15831406056012648	0.013258014823315123	0.08374502414003733	47.6653827141233	67.68130842872714
cylinder	DMRG	8.0	1	SxSx nb	chi32	-0.15831406056012648	0.00019089291725848945	0.0012057862490741293	67.71568024486622	67.68130842872714
cylinder	DMRG	8.0	1	SxSx nb	chi128	-0.15831406056012648	1.153402053893915e-6	7.285531366027098e-6	67.68155649373226	67.68130842872714
cylinder	DMRG	8.0	1	SxSx nb	exact	-0.15831406056012648	0.0	0.0	67.68130842872714	67.68130842872714
cylinder	DMRG	8.0	1	SxSx nb	UHF	-0.15831406056012648	-0.1513893600390029	0.9562597251525008	1.102276085556133	67.68130842872714
cylinder	DMRG	8.0	1	SxSx nb	UHFsym	-0.15831406056012648	-0.07745843029394205	0.48927069408673224	3.989133408583697	67.68130842872714
cylinder	ED	8.0	3	n	chi4	0.9999999999998391	4.732658709372117e-12	4.732658709372879e-12	1.000000000004327	0.9999999999998652
cylinder	ED	8.0	3	n	chi8	0.9999999999998391	-7.152833880752496e-12	7.152833880753646e-12	0.9999999999830138	0.9999999999998652
cylinder	ED	8.0	3	n	chi32	0.9999999999998391	1.5746293158258595e-12	1.5746293158261128e-12	1.0000000000028093	0.9999999999998652
cylinder	ED	8.0	3	n	chi128	0.9999999999998391	-3.553823901825126e-13	3.5538239018256976e-13	0.9999999999995901	0.9999999999998652
cylinder	ED	8.0	3	n	exact	0.9999999999998391	-8.526512829121202e-14	8.526512829122574e-14	0.9999999999998652	0.9999999999998652
cylinder	ED	8.0	3	n	UHF	0.9999999999998391	-1.630917623174355e-13	1.6309176231746172e-13	0.01254935343801757	0.9999999999998652
cylinder	ED	8.0	3	n	UHFsym	0.9999999999998391	-1.5731860258938468e-13	1.5731860258941e-13	1.000000000000031	0.9999999999998652
cylinder	ED	8.0	3	Sz	chi4	1.8085098002496025e-10	1.7860302126138095e-10	NaN	1.000000000006601	1.0000000000005145
cylinder	ED	8.0	3	Sz	chi8	1.8085098002496025e-10	1.76182887723364e-10	NaN	1.0000000000095328	1.0000000000005145
cylinder	ED	8.0	3	Sz	chi32	1.8085098002496025e-10	1.809602016844547e-10	NaN	1.0000000000001592	1.0000000000005145
cylinder	ED	8.0	3	Sz	chi128	1.8085098002496025e-10	1.8074281654678614e-10	NaN	1.0000000000002127	1.0000000000005145
cylinder	ED	8.0	3	Sz	exact	1.8085098002496025e-10	1.806449746732941e-10	NaN	1.0000000000005145	1.0000000000005145
cylinder	ED	8.0	3	Sz	UHF	1.8085098002496025e-10	-0.45776477853434827	NaN	0.02054873126332637	1.0000000000005145
cylinder	ED	8.0	3	Sz	UHFsym	1.8085098002496025e-10	1.808508954571908e-10	NaN	0.9999999999999997	1.0000000000005145
cylinder	ED	8.0	3	DoubleOcc	chi4	0.042948240196107074	0.0322574012915573	0.7510762057831926	29.781572581356922	82.0090211197775
cylinder	ED	8.0	3	DoubleOcc	chi8	0.042948240196107074	0.006857390140206809	0.15966638234523936	78.21786191565461	82.0090211197775
cylinder	ED	8.0	3	DoubleOcc	chi32	0.042948240196107074	0.00017118108852795522	0.003985753263610356	82.08464759320155	82.0090211197775
cylinder	ED	8.0	3	DoubleOcc	chi128	0.042948240196107074	8.955036351343537e-7	2.0850764339711507e-5	82.00943965995134	82.0090211197775
cylinder	ED	8.0	3	DoubleOcc	exact	0.042948240196107074	2.3044510744085756e-11	5.365647262579705e-10	82.0090211197775	82.0090211197775
cylinder	ED	8.0	3	DoubleOcc	UHF	0.042948240196107074	0.002496832828281337	0.058135858812386344	1.6921404719607263	82.0090211197775
cylinder	ED	8.0	3	DoubleOcc	UHFsym	0.042948240196107074	0.002496832828281864	0.05813585881239862	82.2249124484505	82.0090211197775
cylinder	ED	8.0	3	ZZ onsite	chi4	-0.8282070392152507	0.12902960515676276	0.15579390061574688	35.17862813182628	191.31558151987576
cylinder	ED	8.0	3	ZZ onsite	chi8	-0.8282070392152507	0.02742956057513235	0.03311920724692539	162.9075032685861	191.31558151987576
cylinder	ED	8.0	3	ZZ onsite	chi32	-0.8282070392152507	0.0006847243509622292	0.0008267550486059918	191.44981182027277	191.31558151987576
cylinder	ED	8.0	3	ZZ onsite	chi128	-0.8282070392152507	3.582015250525039e-6	4.3250239142124395e-6	191.31641204110988	191.31558151987576
cylinder	ED	8.0	3	ZZ onsite	exact	-0.8282070392152507	9.234712994299343e-11	1.1150246927446416e-10	191.31558151987576	191.31558151987576
cylinder	ED	8.0	3	ZZ onsite	UHF	-0.8282070392152507	0.009987331313450754	0.012058979024030064	188.41113669837912	191.31558151987576
cylinder	ED	8.0	3	ZZ onsite	UHFsym	-0.8282070392152507	0.0099873313134472	0.012058979024025775	188.41113669838182	191.31558151987576
cylinder	ED	8.0	3	ZZ up-up nb	chi4	-0.46346719650846985	0.12362693202761238	0.26674365081057705	9.377085039164957	26.152551920452083
cylinder	ED	8.0	3	ZZ up-up nb	chi8	-0.46346719650846985	0.07262014212064477	0.15668885018773415	16.17181139076582	26.152551920452083
cylinder	ED	8.0	3	ZZ up-up nb	chi32	-0.46346719650846985	0.0006667317744218915	0.0014385738180495088	26.151265763408023	26.152551920452083
cylinder	ED	8.0	3	ZZ up-up nb	chi128	-0.46346719650846985	4.120131738893917e-6	8.889802277125394e-6	26.152552331873938	26.152551920452083
cylinder	ED	8.0	3	ZZ up-up nb	exact	-0.46346719650846985	1.7889023595785147e-10	3.8598251894744886e-10	26.152551920452083	26.152551920452083
cylinder	ED	8.0	3	ZZ up-up nb	UHF	-0.46346719650846985	0.4234821648009302	0.9137262960382808	1.188953777877171	26.152551920452083
cylinder	ED	8.0	3	ZZ up-up nb	UHFsym	-0.46346719650846985	-0.13558693194819477	0.2925491447283409	8.29425129804655	26.152551920452083
cylinder	ED	8.0	3	SzSz nb	chi4	-0.11018041707147311	0.03124769560904911	0.283604804189287	9.34041177313785	25.132169956363345
cylinder	ED	8.0	3	SzSz nb	chi8	-0.11018041707147311	0.01849725702365948	0.16788153026921712	16.319990153557836	25.132169956363345
cylinder	ED	8.0	3	SzSz nb	chi32	-0.11018041707147311	0.00016541872940274704	0.0015013441934553697	25.156941326073433	25.132169956363345
cylinder	ED	8.0	3	SzSz nb	chi128	-0.11018041707147311	1.093205830624e-6	9.921961267534925e-6	25.132330255763183	25.132169956363345
cylinder	ED	8.0	3	SzSz nb	exact	-0.11018041707147311	4.3522394022055266e-11	3.950102493605797e-10	25.132169956363345	25.132169956363345
cylinder	ED	8.0	3	SzSz nb	UHF	-0.11018041707147311	0.10546254940828831	0.9571805245561527	1.150875896077883	25.132169956363345
cylinder	ED	8.0	3	SzSz nb	UHFsym	-0.11018041707147311	-0.03430472477899181	0.31135047126150034	7.199339716298954	25.132169956363345
cylinder	ED	8.0	3	SxSx nb	chi4	-0.11018041706936005	0.037085418575524165	0.33658811213410456	6.7030571151458345	25.252742354718063
cylinder	ED	8.0	3	SxSx nb	chi8	-0.11018041706936005	0.02130824291397429	0.19339410287910297	13.199734257313258	25.252742354718063
cylinder	ED	8.0	3	SxSx nb	chi32	-0.11018041706936005	0.00018244809059547729	0.0016559030674264353	25.245145803293447	25.252742354718063
cylinder	ED	8.0	3	SxSx nb	chi128	-0.11018041706936005	1.1360610793764714e-6	1.031091649127908e-5	25.252734272512335	25.252742354718063
cylinder	ED	8.0	3	SxSx nb	exact	-0.11018041706936005	4.8430814914013354e-11	4.3955919030080913e-10	25.252742354718063	25.252742354718063
cylinder	ED	8.0	3	SxSx nb	UHF	-0.11018041706936005	-0.10408604322177265	0.9446873227594436	1.1214394164362576	25.252742354718063
cylinder	ED	8.0	3	SxSx nb	UHFsym	-0.11018041706936005	-0.03420240612813255	0.3104218248384527	7.631505460598925	25.252742354718063
cylinder	DMRG	8.0	3	n	chi4	0.9999999999999244	4.817923837663329e-12	4.817923837663694e-12	1.000000000004327	0.9999999999998652
cylinder	DMRG	8.0	3	n	chi8	0.9999999999999244	-7.067568752461284e-12	7.067568752461818e-12	0.9999999999830138	0.9999999999998652
cylinder	DMRG	8.0	3	n	chi32	0.9999999999999244	1.6598944441170715e-12	1.659894444117197e-12	1.0000000000028093	0.9999999999998652
cylinder	DMRG	8.0	3	n	chi128	0.9999999999999244	-2.701172618913006e-13	2.7011726189132103e-13	0.9999999999995901	0.9999999999998652
cylinder	DMRG	8.0	3	n	exact	0.9999999999999244	0.0	0.0	0.9999999999998652	0.9999999999998652
cylinder	DMRG	8.0	3	n	UHF	0.9999999999999244	-7.782663402622347e-14	7.782663402622936e-14	0.01254935343801757	0.9999999999998652
cylinder	DMRG	8.0	3	n	UHFsym	0.9999999999999244	-7.205347429817266e-14	7.205347429817811e-14	1.000000000000031	0.9999999999998652
cylinder	DMRG	8.0	3	Sz	chi4	2.0600535166614975e-13	-2.0419534119131555e-12	NaN	1.000000000006601	1.0000000000005145
cylinder	DMRG	8.0	3	Sz	chi8	2.0600535166614975e-13	-4.462086949930111e-12	NaN	1.0000000000095328	1.0000000000005145
cylinder	DMRG	8.0	3	Sz	chi32	2.0600535166614975e-13	3.152270111606015e-13	NaN	1.0000000000001592	1.0000000000005145
cylinder	DMRG	8.0	3	Sz	chi128	2.0600535166614975e-13	9.784187349204387e-14	NaN	1.0000000000002127	1.0000000000005145
cylinder	DMRG	8.0	3	Sz	exact	2.0600535166614975e-13	0.0	NaN	1.0000000000005145	1.0000000000005145
cylinder	DMRG	8.0	3	Sz	UHF	2.0600535166614975e-13	-0.45776477871499327	NaN	0.02054873126332637	1.0000000000005145
cylinder	DMRG	8.0	3	Sz	UHFsym	2.0600535166614975e-13	2.0592078389669588e-13	NaN	0.9999999999999997	1.0000000000005145
cylinder	DMRG	8.0	3	DoubleOcc	chi4	0.04294824017306256	0.032257401268512786	0.7510762056496288	29.781572581356922	82.0090211197775
cylinder	DMRG	8.0	3	DoubleOcc	chi8	0.04294824017306256	0.006857390117162299	0.15966638189434598	78.21786191565461	82.0090211197775
cylinder	DMRG	8.0	3	DoubleOcc	chi32	0.04294824017306256	0.00017118106548344447	0.003985752729184244	82.08464759320155	82.0090211197775
cylinder	DMRG	8.0	3	DoubleOcc	chi128	0.04294824017306256	8.954805906236096e-7	2.0850227786172745e-5	82.00943965995134	82.0090211197775
cylinder	DMRG	8.0	3	DoubleOcc	exact	0.04294824017306256	0.0	0.0	82.0090211197775	82.0090211197775
cylinder	DMRG	8.0	3	DoubleOcc	UHF	0.04294824017306256	0.002496832805236826	0.058135858307015266	1.6921404719607263	82.0090211197775
cylinder	DMRG	8.0	3	DoubleOcc	UHFsym	0.04294824017306256	0.0024968328052373534	0.05813585830702755	82.2249124484505	82.0090211197775
cylinder	DMRG	8.0	3	ZZ onsite	chi4	-0.8282070393075979	0.12902960506441563	0.15579390048687303	35.17862813182628	191.31558151987576
cylinder	DMRG	8.0	3	ZZ onsite	chi8	-0.8282070393075979	0.02742956048278522	0.03311920713173004	162.9075032685861	191.31558151987576
cylinder	DMRG	8.0	3	ZZ onsite	chi32	-0.8282070393075979	0.0006847242586150992	0.0008267549370113373	191.44981182027277	191.31558151987576
cylinder	DMRG	8.0	3	ZZ onsite	chi128	-0.8282070393075979	3.581922903395096e-6	4.324912411260927e-6	191.31641204110988	191.31558151987576
cylinder	DMRG	8.0	3	ZZ onsite	exact	-0.8282070393075979	0.0	0.0	191.31558151987576	191.31558151987576
cylinder	DMRG	8.0	3	ZZ onsite	UHF	-0.8282070393075979	0.009987331221103624	0.01205897891118299	188.41113669837912	191.31558151987576
cylinder	DMRG	8.0	3	ZZ onsite	UHFsym	-0.8282070393075979	0.009987331221100071	0.0120589789111787	188.41113669838182	191.31558151987576
cylinder	DMRG	8.0	3	ZZ up-up nb	chi4	-0.4634671966873601	0.12362693184872214	0.26674365032163616	9.377085039164957	26.152551920452083
cylinder	DMRG	8.0	3	ZZ up-up nb	chi8	-0.4634671966873601	0.07262014194175453	0.15668884974127245	16.17181139076582	26.152551920452083
cylinder	DMRG	8.0	3	ZZ up-up nb	chi32	-0.4634671966873601	0.0006667315955316555	0.0014385734315117257	26.151265763408023	26.152551920452083
cylinder	DMRG	8.0	3	ZZ up-up nb	chi128	-0.4634671966873601	4.1199528486579595e-6	8.889416291175286e-6	26.152552331873938	26.152551920452083
cylinder	DMRG	8.0	3	ZZ up-up nb	exact	-0.4634671966873601	0.0	0.0	26.152551920452083	26.152551920452083
cylinder	DMRG	8.0	3	ZZ up-up nb	UHF	-0.4634671966873601	0.42348216462203997	0.9137262952996159	1.188953777877171	26.152551920452083
cylinder	DMRG	8.0	3	ZZ up-up nb	UHFsym	-0.4634671966873601	-0.135586932127085	0.2925491450014046	8.29425129804655	26.152551920452083
cylinder	DMRG	8.0	3	SzSz nb	chi4	-0.1101804171149955	0.031247695565526715	0.28360480368225	9.34041177313785	25.132169956363345
cylinder	DMRG	8.0	3	SzSz nb	chi8	-0.1101804171149955	0.018497256980137086	0.16788152980789195	16.319990153557836	25.132169956363345
cylinder	DMRG	8.0	3	SzSz nb	chi32	-0.1101804171149955	0.00016541868588035302	0.0015013437978520742	25.156941326073433	25.132169956363345
cylinder	DMRG	8.0	3	SzSz nb	chi128	-0.1101804171149955	1.093162308229978e-6	9.921566253366444e-6	25.132330255763183	25.132169956363345
cylinder	DMRG	8.0	3	SzSz nb	exact	-0.1101804171149955	0.0	0.0	25.132169956363345	25.132169956363345
cylinder	DMRG	8.0	3	SzSz nb	UHF	-0.1101804171149955	0.10546254936476591	0.9571805237830463	1.150875896077883	25.132169956363345
cylinder	DMRG	8.0	3	SzSz nb	UHFsym	-0.1101804171149955	-0.034304724822514204	0.31135047153352396	7.199339716298954	25.132169956363345
cylinder	DMRG	8.0	3	SxSx nb	chi4	-0.11018041711779086	0.03708541852709335	0.33658811154659496	6.7030571151458345	25.252742354718063
cylinder	DMRG	8.0	3	SxSx nb	chi8	-0.11018041711779086	0.021308242865543475	0.19339410235453564	13.199734257313258	25.252742354718063
cylinder	DMRG	8.0	3	SxSx nb	chi32	-0.11018041711779086	0.00018244804216466237	0.0016559026271393779	25.245145803293447	25.252742354718063
cylinder	DMRG	8.0	3	SxSx nb	chi128	-0.11018041711779086	1.1360126485615574e-6	1.0310476927556712e-5	25.252734272512335	25.252742354718063
cylinder	DMRG	8.0	3	SxSx nb	exact	-0.11018041711779086	0.0	0.0	25.252742354718063	25.252742354718063
cylinder	DMRG	8.0	3	SxSx nb	UHF	-0.11018041711779086	-0.10408604327020346	0.9446873227837568	1.1214394164362576	25.252742354718063
cylinder	DMRG	8.0	3	SxSx nb	UHFsym	-0.11018041711779086	-0.034202406176563366	0.31042182514156313	7.631505460598925	25.252742354718063
