W	LX	geometry	U	Hvar	state	kind	i	j	name	value
1	64	cylinder	2.0	2.752e-09	true	dist	32	37	hopU	0.079939416458
1	64	cylinder	2.0	2.752e-09	true	dist	32	38	FF	0.089529549660
1	64	cylinder	2.0	2.752e-09	true	dist	32	38	hopU	0.000000000043
1	64	cylinder	2.0	2.752e-09	true	dist	32	39	FF	0.089337426255
1	64	cylinder	2.0	2.752e-09	true	dist	32	39	hopU	-0.048719584452
1	64	cylinder	2.0	2.752e-09	true	dist	32	40	FF	0.089275567112
1	64	cylinder	2.0	2.752e-09	true	dist	32	40	hopU	0.000000000070
1	64	cylinder	2.0	2.752e-09	true	dist	32	41	FF	0.089129773988
1	64	cylinder	2.0	2.752e-09	true	dist	32	41	hopU	0.032401631036
1	64	cylinder	2.0	2.752e-09	true	dist	32	42	FF	0.089195363388
1	64	cylinder	2.0	2.752e-09	true	dist	32	42	hopU	-0.000000000059
1	64	cylinder	2.0	2.752e-09	true	dist	32	43	FF	0.089045812134
1	64	cylinder	2.0	2.752e-09	true	dist	32	43	hopU	-0.022655140279
1	64	cylinder	2.0	2.752e-09	true	dist	32	44	FF	0.089182588099
1	64	cylinder	2.0	2.752e-09	true	dist	32	44	hopU	0.000000000002
1	64	cylinder	2.0	2.752e-09	true	dist	32	45	FF	0.089010137427
1	64	cylinder	2.0	2.752e-09	true	dist	32	45	hopU	0.016336315401
1	64	cylinder	2.0	2.752e-09	true	dist	32	46	FF	0.089207578153
1	64	cylinder	2.0	2.752e-09	true	dist	32	46	hopU	0.000000000025
1	64	cylinder	2.0	2.752e-09	true	dist	32	47	FF	0.089000256009
1	64	cylinder	2.0	2.752e-09	true	dist	32	47	hopU	-0.012005498238
1	64	cylinder	2.0	2.752e-09	true	dist	32	48	FF	0.089263841835
1	64	cylinder	2.0	2.752e-09	true	dist	32	48	hopU	-0.000000000015
1	64	cylinder	2.0	2.752e-09	true	dist	32	49	FF	0.089010242346
1	64	cylinder	2.0	2.752e-09	true	dist	32	49	hopU	0.008914611435
1	64	cylinder	2.0	2.752e-09	true	dist	32	50	FF	0.089356207897
1	64	cylinder	2.0	2.752e-09	true	dist	32	50	hopU	0.000000000055
1	64	cylinder	2.0	2.752e-09	true	dist	32	51	FF	0.089042395944
1	64	cylinder	2.0	2.752e-09	true	dist	32	51	hopU	-0.006638875368
1	64	cylinder	2.0	2.752e-09	true	dist	32	52	FF	0.089500226124
1	64	cylinder	2.0	2.752e-09	true	dist	32	52	hopU	-0.000000000005
1	64	cylinder	2.0	2.752e-09	true	dist	32	53	FF	0.089106965475
1	64	cylinder	2.0	2.752e-09	true	dist	32	53	hopU	0.004920665098
1	64	cylinder	2.0	2.752e-09	true	dist	32	54	FF	0.089728873248
1	64	cylinder	2.0	2.752e-09	true	dist	32	54	hopU	0.000000000090
1	64	cylinder	2.0	2.752e-09	true	dist	32	55	FF	0.089227784163
1	64	cylinder	2.0	2.752e-09	true	dist	32	55	hopU	-0.003595438781
1	64	cylinder	2.0	2.752e-09	true	dist	32	56	FF	0.090112824021
1	64	cylinder	2.0	2.752e-09	true	dist	32	56	hopU	0.000000000002
1	64	cylinder	2.0	2.752e-09	true	dist	32	57	FF	0.089460336876
1	64	cylinder	2.0	2.752e-09	true	dist	32	57	hopU	0.002553612056
1	64	cylinder	2.0	2.752e-09	true	dist	32	58	FF	0.090822431408
1	64	cylinder	2.0	2.752e-09	true	dist	32	58	hopU	-0.000000000064
1	64	cylinder	2.0	2.752e-09	true	dist	32	59	FF	0.089952722677
1	64	cylinder	2.0	2.752e-09	true	dist	32	59	hopU	-0.001719689072
1	64	cylinder	2.0	2.752e-09	true	dist	32	60	FF	0.092364990479
1	64	cylinder	2.0	2.752e-09	true	dist	32	60	hopU	0.000000000046
1	64	cylinder	2.0	2.752e-09	true	dist	32	61	FF	0.091217777590
1	64	cylinder	2.0	2.752e-09	true	dist	32	61	hopU	0.001040297610
1	64	cylinder	2.0	2.752e-09	true	dist	32	62	FF	0.096975740940
1	64	cylinder	2.0	2.752e-09	true	dist	32	62	hopU	-0.000000000001
1	64	cylinder	2.0	2.752e-09	true	dist	32	63	FF	0.096247493143
1	64	cylinder	2.0	2.752e-09	true	dist	32	63	hopU	-0.000477131986
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Za	-0.340431035711
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zab	-0.115893290038
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zabc	-0.167093398208
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zabcd	0.240913027127
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zabd	0.167093398091
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zac	-0.490828921433
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zacd	0.167093398191
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zad	0.115893290033
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zb	0.340431035733
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zbc	0.115893290024
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zbcd	-0.167093398277
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zbd	-0.490828920892
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zc	0.340431035756
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zcd	-0.115893290023
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	Zd	-0.340431035729
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	hopD	0.612319876901
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	hopD_Za	-0.208452689916
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	hopD_Zc	0.208452689977
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	hopU	0.612319876907
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	hopU_Zb	0.208452689940
1	64	cylinder	2.0	2.752e-09	UHF	bond	32	33	hopU_Zd	-0.208452689935
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Za	0.340431035756
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zab	-0.115893290023
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zabc	0.167093575991
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zabcd	0.240913539988
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zabd	-0.167093576094
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zac	-0.490829443716
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zacd	-0.167093700224
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zad	0.115893376183
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zb	-0.340431035729
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zbc	0.115893376191
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zbcd	0.167093700156
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zbd	-0.490829443183
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zc	-0.340431288805
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zcd	-0.115893462351
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	Zd	0.340431288824
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	hopD	0.612320233025
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	hopD_Za	0.208452811216
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	hopD_Zc	-0.208452966148
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	hopU	0.612320233028
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	hopU_Zb	-0.208452811168
1	64	cylinder	2.0	2.752e-09	UHF	bond	33	34	hopU_Zd	0.208452966146
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	33	FF	0.240913027127
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	33	hopU	0.612319876907
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	34	FF	0.009697338329
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	34	hopU	-0.131978346015
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	35	FF	0.021381049593
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	35	hopU	-0.174153509521
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	36	FF	0.012234490004
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	36	hopU	0.072691112012
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	37	FF	0.015145376422
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	37	hopU	0.084694975606
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	38	FF	0.012989278902
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	38	hopU	-0.043858343230
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	39	FF	0.013963854307
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	39	hopU	-0.047698532580
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	40	FF	0.013255462478
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	40	hopU	0.027620324671
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	41	FF	0.013623607566
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	41	hopU	0.028740653180
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	42	FF	0.013358626528
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	42	hopU	-0.017836154776
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	43	FF	0.013506862845
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	43	hopU	-0.017994892065
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	44	FF	0.013401692377
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	44	hopU	0.011710178737
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	45	FF	0.013463068184
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	45	hopU	0.011546316635
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	46	FF	0.013421999860
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	46	hopU	-0.007779614601
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	47	FF	0.013446144841
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	47	hopU	-0.007534469770
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	48	FF	0.013435317573
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	48	hopU	0.005214855481
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	49	FF	0.013440200226
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	49	hopU	0.004976443689
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	50	FF	0.013451109063
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	50	hopU	-0.003520788208
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	51	FF	0.013439437499
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	51	hopU	-0.003316098208
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	52	FF	0.013480419296
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	52	hopU	0.002392068034
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	53	FF	0.013441417506
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	53	hopU	0.002223053190
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	54	FF	0.013544886883
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	54	hopU	-0.001635773391
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	55	FF	0.013443186879
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	55	hopU	-0.001494275331
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	56	FF	0.013696310620
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	56	hopU	0.001127968041
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	57	FF	0.013433852549
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	57	hopU	0.001001488786
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	58	FF	0.014071948962
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	58	hopU	-0.000788383853
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	59	FF	0.013367047363
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	59	hopU	-0.000660989347
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	60	FF	0.015083705334
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	60	hopU	0.000565514299
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	61	FF	0.013031679794
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	61	hopU	0.000415115034
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	62	FF	0.018293768057
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	62	hopU	-0.000428172201
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	63	FF	0.011230701540
1	64	cylinder	2.0	2.752e-09	UHF	dist	32	63	hopU	-0.000217447804
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Za	-0.000000000008
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zab	-1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zabc	-0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zabcd	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zabd	0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zac	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zacd	0.000000000008
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zad	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zb	0.000000000008
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zbc	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zbcd	-0.000000000008
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zbd	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zc	0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zcd	-1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	Zd	-0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	hopD	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	hopD_Za	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	hopD_Zc	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	hopU_Zb	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	32	33	hopU_Zd	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Za	0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zab	-1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zabc	0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zabcd	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zabd	-0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zac	-1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zacd	-0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zad	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zb	-0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zbc	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zbcd	0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zbd	-1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zc	-0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zcd	-1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	Zd	0.000000000013
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	hopD	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	hopD_Za	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	hopD_Zc	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	hopU_Zb	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	bond	33	34	hopU_Zd	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	33	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	33	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	34	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	34	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	35	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	35	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	36	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	36	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	37	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	37	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	38	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	38	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	39	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	39	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	40	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	40	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	41	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	41	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	42	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	42	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	43	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	43	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	44	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	44	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	45	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	45	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	46	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	46	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	47	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	47	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	48	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	48	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	49	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	49	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	50	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	50	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	51	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	51	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	52	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	52	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	53	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	53	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	54	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	54	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	55	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	55	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	56	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	56	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	57	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	57	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	58	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	58	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	59	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	59	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	60	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	60	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	61	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	61	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	62	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	62	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	63	FF	1.000000000000
1	64	cylinder	2.0	2.752e-09	chi2	dist	32	63	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Za	-0.000000000028
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zab	-0.426401963087
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zabc	-0.000000000006
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zabcd	0.181828614993
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zabd	0.000000000005
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zac	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zacd	0.000000000012
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zad	-0.000000000000
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zb	0.000000000013
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zbc	-0.000000000000
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zbcd	-0.000000000005
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zbd	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zc	0.000000000014
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zcd	-0.426425370269
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	Zd	-0.000000000011
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	hopD	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	hopD_Za	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	hopD_Zc	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	hopU	0.000000000000
1	64	cylinder	2.0	2.752e-09	chi4	bond	32	33	hopU_Zb	0.000000000000
