geometry	rho	U	site	observable	prior	true	Delta	relerr	G	G_max
cylinder	ED	4.0	1	ZZ up-up nb	chi32	-0.4196791253760714	0.028478852666135535	0.06785863519091126	18.063657430057752	19.435292510035495
cylinder	ED	4.0	1	ZZ up-up nb	chi128	-0.4196791253760714	0.0021344419148662808	0.005085890114152385	19.438300373637126	19.435292510035495
cylinder	ED	4.0	1	ZZ up-up nb	exact	-0.4196791253760714	1.0268425663650937e-6	2.446732525581175e-6	19.435292510035495	19.435292510035495
cylinder	ED	4.0	1	ZZ up-up nb	UHF	-0.4196791253760714	0.2618495274359975	0.6239279287511764	2.4139162323488956	19.435292510035495
cylinder	ED	4.0	1	ZZ up-up nb	UHFsym	-0.4196791253760714	-0.10594109247658279	0.2524335523756388	8.84196256755094	19.435292510035495
cylinder	ED	4.0	1	SzSz nb	chi4	-0.08990292026830661	0.05528838832294629	0.614978781089017	2.3377644764325094	17.733594586828044
cylinder	ED	4.0	1	SzSz nb	chi8	-0.08990292026830661	0.023937467641280394	0.26625906666703736	7.695241066277533	17.733594586828044
cylinder	ED	4.0	1	SzSz nb	chi32	-0.08990292026830661	0.006395514202240424	0.07113800289416214	16.038262744842882	17.733594586828044
cylinder	ED	4.0	1	SzSz nb	chi128	-0.08990292026830661	0.0005360024291327509	0.005962013553431894	17.693643257745652	17.733594586828044
cylinder	ED	4.0	1	SzSz nb	exact	-0.08990292026830661	7.057821869993486e-8	7.850492340994148e-7	17.733594586828044	17.733594586828044
cylinder	ED	4.0	1	SzSz nb	UHF	-0.08990292026830661	0.06421524676338146	0.7142732023802701	1.799193933425338	17.733594586828044
cylinder	ED	4.0	1	SzSz nb	UHFsym	-0.08990292026830661	-0.027732408214766337	0.3084706050927115	6.991191008406362	17.733594586828044
cylinder	ED	4.0	1	SxSx nb	chi4	-0.08990292026830597	0.06976486510573916	0.776002213248837	1.6864833870434233	17.0874710017581
cylinder	ED	4.0	1	SxSx nb	chi8	-0.08990292026830597	0.036695409887714595	0.4081670515062351	4.811159685513098	17.0874710017581
cylinder	ED	4.0	1	SxSx nb	chi32	-0.08990292026830597	0.0073764500996721105	0.0820490600044788	15.557897998543295	17.0874710017581
cylinder	ED	4.0	1	SxSx nb	chi128	-0.08990292026830597	0.0005712143881050069	0.0063536800184051485	17.086202114225816	17.0874710017581
cylinder	ED	4.0	1	SxSx nb	exact	-0.08990292026830597	6.94091431135968e-8	7.720454786835888e-7	17.0874710017581	17.0874710017581
cylinder	ED	4.0	1	SxSx nb	UHF	-0.08990292026830597	-0.07363892409697419	0.8190937944752676	1.5229198522137926	17.0874710017581
cylinder	ED	4.0	1	SxSx nb	UHFsym	-0.08990292026830597	-0.027665096607900327	0.30772189073877365	6.979231754412383	17.0874710017581
cylinder	DMRG	4.0	1	n	chi4	0.9999999989406827	1.7459534706887325e-8	1.745953472538251e-8	1.0000000006071932	0.9999999970136466
cylinder	DMRG	4.0	1	n	chi8	0.9999999989406827	2.4965593259373975e-8	2.496559328582046e-8	0.9999999895305169	0.9999999970136466
cylinder	DMRG	4.0	1	n	chi32	0.9999999989406827	-4.95321916815783e-9	4.9532191734048605e-9	1.0000000069885056	0.9999999970136466
cylinder	DMRG	4.0	1	n	chi128	0.9999999989406827	1.9829178299346495e-9	1.9829178320351886e-9	0.9999999957741991	0.9999999970136466
cylinder	DMRG	4.0	1	n	exact	0.9999999989406827	0.0	0.0	0.9999999970136466	0.9999999970136466
cylinder	DMRG	4.0	1	n	UHF	0.9999999989406827	-1.0593175225892537e-9	1.0593175237114071e-9	0.022417006341725648	0.9999999970136466
cylinder	DMRG	4.0	1	n	UHFsym	0.9999999989406827	-1.0593118604518281e-9	1.0593118615739756e-9	1.000000000000033	0.9999999970136466
cylinder	DMRG	4.0	1	Sz	chi4	1.2355989842394166e-9	1.2040890541575866e-8	NaN	0.999999971572241	1.000000000700965
cylinder	DMRG	4.0	1	Sz	chi8	1.2355989842394166e-9	9.473110053337397e-9	NaN	0.999999968771563	1.000000000700965
cylinder	DMRG	4.0	1	Sz	chi32	1.2355989842394166e-9	3.329900660764551e-9	NaN	1.0000000004960155	1.000000000700965
cylinder	DMRG	4.0	1	Sz	chi128	1.2355989842394166e-9	3.5659525332576436e-10	NaN	0.999999998661846	1.000000000700965
cylinder	DMRG	4.0	1	Sz	exact	1.2355989842394166e-9	0.0	NaN	1.000000000700965	1.000000000700965
cylinder	DMRG	4.0	1	Sz	UHF	1.2355989842394166e-9	0.3712871823506473	NaN	0.025086601169654412	1.000000000700965
cylinder	DMRG	4.0	1	Sz	UHFsym	1.2355989842394166e-9	1.2355990120492023e-9	NaN	1.0000000000000002	1.000000000700965
cylinder	DMRG	4.0	1	DoubleOcc	chi4	0.10801483339273318	0.06916548120586091	0.6403331749296027	3.3178795087743453	22.60188326779938
cylinder	DMRG	4.0	1	DoubleOcc	chi8	0.10801483339273318	0.06470127223216274	0.5990035831182015	3.696780289724263	22.60188326779938
cylinder	DMRG	4.0	1	DoubleOcc	chi32	0.10801483339273318	0.003301888426699512	0.030568842472719585	21.854067077219035	22.60188326779938
cylinder	DMRG	4.0	1	DoubleOcc	chi128	0.10801483339273318	0.000290933841212232	0.002693461926237669	22.555976464832554	22.60188326779938
cylinder	DMRG	4.0	1	DoubleOcc	exact	0.10801483339273318	0.0	0.0	22.60188326779938	22.60188326779938
cylinder	DMRG	4.0	1	DoubleOcc	UHF	0.10801483339273318	-0.004130995746908228	0.03824470785311738	1.061972674593892	22.60188326779938
cylinder	DMRG	4.0	1	DoubleOcc	UHFsym	0.10801483339273318	-0.004130995746906757	0.03824470785310376	22.794883143469118	22.60188326779938
cylinder	DMRG	4.0	1	ZZ onsite	chi4	-0.5679406643104329	0.276661889904374	0.48713167992695855	3.8018485004099563	46.979714234887744
cylinder	DMRG	4.0	1	ZZ onsite	chi8	-0.5679406643104329	0.25880503899746365	0.45569027763083786	4.287863013234633	46.979714234887744
cylinder	DMRG	4.0	1	ZZ onsite	chi32	-0.5679406643104329	0.013207563613236828	0.023255182175188734	45.19352652024314	46.979714234887744
cylinder	DMRG	4.0	1	ZZ onsite	chi128	-0.5679406643104329	0.001163731399013379	0.002049036936677756	46.91132993826388	46.979714234887744
cylinder	DMRG	4.0	1	ZZ onsite	exact	-0.5679406643104329	0.0	0.0	46.979714234887744	46.979714234887744
cylinder	DMRG	4.0	1	ZZ onsite	UHF	-0.5679406643104329	-0.01652398086899809	0.029094554955068658	45.98991172819384	46.979714234887744
cylinder	DMRG	4.0	1	ZZ onsite	UHFsym	-0.5679406643104329	-0.016523980868997645	0.029094554955067874	45.989911728193945	46.979714234887744
cylinder	DMRG	4.0	1	ZZ up-up nb	chi4	-0.41968015221863775	0.23878380503897045	0.5689661609600565	2.834104648557197	19.435292510035495
cylinder	DMRG	4.0	1	ZZ up-up nb	chi8	-0.41968015221863775	0.10230690661679576	0.2437735167506746	9.443437758724775	19.435292510035495
cylinder	DMRG	4.0	1	ZZ up-up nb	chi32	-0.41968015221863775	0.02847782582356917	0.06785602243284854	18.063657430057752	19.435292510035495
cylinder	DMRG	4.0	1	ZZ up-up nb	chi128	-0.41968015221863775	0.0021334150722999157	0.005083430943830972	19.438300373637126	19.435292510035495
cylinder	DMRG	4.0	1	ZZ up-up nb	exact	-0.41968015221863775	0.0	0.0	19.435292510035495	19.435292510035495
cylinder	DMRG	4.0	1	ZZ up-up nb	UHF	-0.41968015221863775	0.2618485005934311	0.6239239554436156	2.4139162323488956	19.435292510035495
cylinder	DMRG	4.0	1	ZZ up-up nb	UHFsym	-0.41968015221863775	-0.10594211931914915	0.2524353814663059	8.84196256755094	19.435292510035495
cylinder	DMRG	4.0	1	SzSz nb	chi4	-0.08990299084652531	0.05528831774472759	0.6149775132521572	2.3377644764325094	17.733594586828044
cylinder	DMRG	4.0	1	SzSz nb	chi8	-0.08990299084652531	0.023937397063061694	0.2662580725921073	7.695241066277533	17.733594586828044
cylinder	DMRG	4.0	1	SzSz nb	chi32	-0.08990299084652531	0.006395443624021724	0.0711371619987535	16.038262744842882	17.733594586828044
cylinder	DMRG	4.0	1	SzSz nb	chi128	-0.08990299084652531	0.0005359318509140509	0.005961223824343596	17.693643257745652	17.733594586828044
cylinder	DMRG	4.0	1	SzSz nb	exact	-0.08990299084652531	0.0	0.0	17.733594586828044	17.733594586828044
cylinder	DMRG	4.0	1	SzSz nb	UHF	-0.08990299084652531	0.06421517618516276	0.7142718565924621	1.799193933425338	17.733594586828044
cylinder	DMRG	4.0	1	SzSz nb	UHFsym	-0.08990299084652531	-0.027732478792985037	0.3084711479769071	6.991191008406362	17.733594586828044
cylinder	DMRG	4.0	1	SxSx nb	chi4	-0.08990298967744909	0.06976479569659605	0.7760008420954168	1.6864833870434233	17.0874710017581
cylinder	DMRG	4.0	1	SxSx nb	chi8	-0.08990298967744909	0.03669534047857148	0.4081659643380691	4.811159685513098	17.0874710017581
cylinder	DMRG	4.0	1	SxSx nb	chi32	-0.08990298967744909	0.007376380690528997	0.08204822461403928	15.557897998543295	17.0874710017581
cylinder	DMRG	4.0	1	SxSx nb	chi128	-0.08990298967744909	0.0005711449789618933	0.006352903068196375	17.086202114225816	17.0874710017581
cylinder	DMRG	4.0	1	SxSx nb	exact	-0.08990298967744909	0.0	0.0	17.0874710017581	17.0874710017581
cylinder	DMRG	4.0	1	SxSx nb	UHF	-0.08990298967744909	-0.0736389935061173	0.8190939341429778	1.5229198522137926	17.0874710017581
cylinder	DMRG	4.0	1	SxSx nb	UHFsym	-0.08990298967744909	-0.02766516601704344	0.30772242520854526	6.979231754412383	17.0874710017581
cylinder	ED	4.0	2	n	chi4	1.0000000000000036	-1.851884823267369e-8	1.8518848232673624e-8	0.9999999860561819	1.0000000005476164
cylinder	ED	4.0	2	n	chi8	1.0000000000000036	-1.2127632897929175e-8	1.2127632897929132e-8	0.9999999912156007	1.0000000005476164
cylinder	ED	4.0	2	n	chi32	1.0000000000000036	7.619563535676832e-9	7.619563535676806e-9	1.0000000053181668	1.0000000005476164
cylinder	ED	4.0	2	n	chi128	1.0000000000000036	-1.3620551353454857e-9	1.362055135345481e-9	0.9999999989730664	1.0000000005476164
cylinder	ED	4.0	2	n	exact	1.0000000000000036	8.339882118235664e-10	8.339882118235634e-10	1.0000000005476164	1.0000000005476164
cylinder	ED	4.0	2	n	UHF	1.0000000000000036	1.6653345369377348e-14	1.6653345369377288e-14	0.019396981918703773	1.0000000005476164
cylinder	ED	4.0	2	n	UHFsym	1.0000000000000036	2.2426505097428162e-14	2.2426505097428083e-14	1.0000000000000422	1.0000000005476164
cylinder	ED	4.0	2	Sz	chi4	-1.734723475976807e-15	-1.4604737426371361e-8	NaN	0.9999999387119218	0.9999999950364337
cylinder	ED	4.0	2	Sz	chi8	-1.734723475976807e-15	1.2328088480617616e-9	NaN	0.9999999932207777	0.9999999950364337
cylinder	ED	4.0	2	Sz	chi32	-1.734723475976807e-15	-7.025095255519531e-9	NaN	0.999999984948606	0.9999999950364337
cylinder	ED	4.0	2	Sz	chi128	-1.734723475976807e-15	-1.1178919595566938e-9	NaN	0.9999999953572225	0.9999999950364337
cylinder	ED	4.0	2	Sz	exact	-1.734723475976807e-15	-1.8423032890901858e-9	NaN	0.9999999950364337	0.9999999950364337
cylinder	ED	4.0	2	Sz	UHF	-1.734723475976807e-15	-0.3712871811150436	NaN	0.034706181819002466	0.9999999950364337
cylinder	ED	4.0	2	Sz	UHFsym	-1.734723475976807e-15	-1.7147199458944495e-15	NaN	1.0000000000000113	0.9999999950364337
cylinder	ED	4.0	2	DoubleOcc	chi4	0.10801500643477596	0.06916563572905157	0.6403335796754936	3.3907839821645585	22.724075446760484
cylinder	ED	4.0	2	DoubleOcc	chi8	0.10801500643477596	0.03783825227725468	0.3503055133371956	8.122992567264797	22.724075446760484
cylinder	ED	4.0	2	DoubleOcc	chi32	0.10801500643477596	0.009561282063609122	0.08851809002467291	19.713035746277864	22.724075446760484
cylinder	ED	4.0	2	DoubleOcc	chi128	0.10801500643477596	0.0006213847125934313	0.005752762816050469	22.639588282951376	22.724075446760484
cylinder	ED	4.0	2	DoubleOcc	exact	0.10801500643477596	1.6948007028338985e-7	1.56904189406061e-6	22.724075446760484	22.724075446760484
cylinder	ED	4.0	2	DoubleOcc	UHF	0.10801500643477596	-0.004130822704863618	0.038243044565830615	1.0255417936855658	22.724075446760484
cylinder	ED	4.0	2	DoubleOcc	UHFsym	0.10801500643477596	-0.004130822704861897	0.038243044565814684	22.79077643437056	22.724075446760484
cylinder	ED	4.0	2	ZZ onsite	chi4	-0.5679399742608995	0.27666257995390675	0.4871334867984022	3.65638815847301	41.18944881465149
cylinder	ED	4.0	2	ZZ onsite	chi8	-0.5679399742608995	0.15135303336428763	0.2664947709681011	9.822265825957297	41.18944881465149
cylinder	ED	4.0	2	ZZ onsite	chi32	-0.5679399742608995	0.0382451130153133	0.0673400618878507	32.83365607493923	41.18944881465149
cylinder	ED	4.0	2	ZZ onsite	chi128	-0.5679399742608995	0.002485541574488437	0.004376415971992548	40.97691523351352	41.18944881465149
cylinder	ED	4.0	2	ZZ onsite	exact	-0.5679399742608995	6.762523088177375e-7	1.190710884011629e-6	41.18944881465149	41.18944881465149
cylinder	ED	4.0	2	ZZ onsite	UHF	-0.5679399742608995	-0.016523290819483893	0.02909337530077333	40.959082309461884	41.18944881465149
cylinder	ED	4.0	2	ZZ onsite	UHFsym	-0.5679399742608995	-0.016523290819482783	0.029093375300771374	40.959082309462026	41.18944881465149
cylinder	ED	4.0	2	ZZ up-up nb	chi4	-0.4196791253760749	0.10624433653523946	0.25315611406698824	10.689519440327029	25.188973935152827
cylinder	ED	4.0	2	ZZ up-up nb	chi8	-0.4196791253760749	0.13846871140481787	0.32993947764434534	7.4852532787813155	25.188973935152827
cylinder	ED	4.0	2	ZZ up-up nb	chi32	-0.4196791253760749	0.03493118626545605	0.08323308011603908	22.641778734396503	25.188973935152827
cylinder	ED	4.0	2	ZZ up-up nb	chi128	-0.4196791253760749	0.003731342426110451	0.008890941198866614	25.279016034306586	25.188973935152827
cylinder	ED	4.0	2	ZZ up-up nb	exact	-0.4196791253760749	4.065443158063342e-6	9.687027331703226e-6	25.188973935152827	25.188973935152827
cylinder	ED	4.0	2	ZZ up-up nb	UHF	-0.4196791253760749	0.2618495274359941	0.6239279287511631	2.5709750161227944	25.188973935152827
cylinder	ED	4.0	2	ZZ up-up nb	UHFsym	-0.4196791253760749	-0.10594109247658634	0.25243355237564513	9.481374148034881	25.188973935152827
cylinder	ED	4.0	2	SzSz nb	chi4	-0.08990292026830755	0.046580189090780585	0.5181165300500362	3.2371286854815677	15.5129997816823
cylinder	ED	4.0	2	SzSz nb	chi8	-0.08990292026830755	0.03277573264414012	0.36456805347728144	5.423086831088137	15.5129997816823
cylinder	ED	4.0	2	SzSz nb	chi32	-0.08990292026830755	0.008094853818472053	0.09003994302202482	14.087808942111405	15.5129997816823
cylinder	ED	4.0	2	SzSz nb	chi128	-0.08990292026830755	0.0008471677004706912	0.009423138847352143	15.514665681408216	15.5129997816823
cylinder	ED	4.0	2	SzSz nb	exact	-0.08990292026830755	9.266649599604104e-7	1.0307395546160885e-5	15.5129997816823	15.5129997816823
cylinder	ED	4.0	2	SzSz nb	UHF	-0.08990292026830755	0.06421524676338052	0.7142732023802522	1.916115324495345	15.5129997816823
cylinder	ED	4.0	2	SzSz nb	UHFsym	-0.08990292026830755	-0.027732408214767287	0.30847060509271884	6.483597225154589	15.5129997816823
cylinder	ED	4.0	2	SxSx nb	chi4	-0.08990292026830629	0.06242006108438963	0.6943051560294503	1.929973106950181	15.30652150061672
cylinder	ED	4.0	2	SxSx nb	chi8	-0.08990292026830629	0.03675576698650826	0.40883841010741745	4.6882655652088685	15.30652150061672
cylinder	ED	4.0	2	SxSx nb	chi32	-0.08990292026830629	0.00895835723359753	0.09964478580742658	13.640240365205946	15.30652150061672
cylinder	ED	4.0	2	SxSx nb	chi128	-0.08990292026830629	0.0008937609331020335	0.009941400462128408	15.311285345766068	15.30652150061672
cylinder	ED	4.0	2	SxSx nb	exact	-0.08990292026830629	9.254296475247337e-7	1.0293655031036603e-5	15.30652150061672	15.30652150061672
cylinder	ED	4.0	2	SxSx nb	UHF	-0.08990292026830629	-0.0736389240969745	0.8190937944752683	1.4752839379443752	15.30652150061672
cylinder	ED	4.0	2	SxSx nb	UHFsym	-0.08990292026830629	-0.027665096607900647	0.3077218907387761	6.522159164158699	15.30652150061672
cylinder	DMRG	4.0	2	n	chi4	0.9999999991660153	-1.9352836444497257e-8	1.9352836460637225e-8	0.9999999860561819	1.0000000005476164
cylinder	DMRG	4.0	2	n	chi8	0.9999999991660153	-1.2961621109752741e-8	1.2961621120562534e-8	0.9999999912156007	1.0000000005476164
cylinder	DMRG	4.0	2	n	chi32	0.9999999991660153	6.785575323853266e-9	6.785575329512332e-9	1.0000000053181668	1.0000000005476164
cylinder	DMRG	4.0	2	n	chi128	0.9999999991660153	-2.196043347169052e-9	2.1960433490005185e-9	0.9999999989730664	1.0000000005476164
cylinder	DMRG	4.0	2	n	exact	0.9999999991660153	0.0	0.0	1.0000000005476164	1.0000000005476164
cylinder	DMRG	4.0	2	n	UHF	0.9999999991660153	-8.33971558478197e-10	8.339715591737166e-10	0.019396981918703773	1.0000000005476164
cylinder	DMRG	4.0	2	n	UHFsym	0.9999999991660153	-8.33965785318469e-10	8.339657860139836e-10	1.0000000000000422	1.0000000005476164
cylinder	DMRG	4.0	2	Sz	chi4	1.8423015543667098e-9	-1.2762434137281176e-8	NaN	0.9999999387119218	0.9999999950364337
cylinder	DMRG	4.0	2	Sz	chi8	1.8423015543667098e-9	3.0751121371519474e-9	NaN	0.9999999932207777	0.9999999950364337
cylinder	DMRG	4.0	2	Sz	chi32	1.8423015543667098e-9	-5.182791966429345e-9	NaN	0.999999984948606	0.9999999950364337
cylinder	DMRG	4.0	2	Sz	chi128	1.8423015543667098e-9	7.24411329533492e-10	NaN	0.9999999953572225	0.9999999950364337
cylinder	DMRG	4.0	2	Sz	exact	1.8423015543667098e-9	0.0	NaN	0.9999999950364337	0.9999999950364337
cylinder	DMRG	4.0	2	Sz	UHF	1.8423015543667098e-9	-0.37128717927274035	NaN	0.034706181819002466	0.9999999950364337
cylinder	DMRG	4.0	2	Sz	UHFsym	1.8423015543667098e-9	1.84230157437024e-9	NaN	1.0000000000000113	0.9999999950364337
cylinder	DMRG	4.0	2	DoubleOcc	chi4	0.10801483695470568	0.06916546624898129	0.6403330153429269	3.3907839821645585	22.724075446760484
cylinder	DMRG	4.0	2	DoubleOcc	chi8	0.10801483695470568	0.0378380827971844	0.3503044939377282	8.122992567264797	22.724075446760484
cylinder	DMRG	4.0	2	DoubleOcc	chi32	0.10801483695470568	0.009561112583538839	0.0885166598691265	19.713035746277864	22.724075446760484
cylinder	DMRG	4.0	2	DoubleOcc	chi128	0.10801483695470568	0.0006212152325231479	0.00575120279803454	22.639588282951376	22.724075446760484
cylinder	DMRG	4.0	2	DoubleOcc	exact	0.10801483695470568	0.0	0.0	22.724075446760484	22.724075446760484
cylinder	DMRG	4.0	2	DoubleOcc	UHF	0.10801483695470568	-0.0041309921849339015	0.038244673615219806	1.0255417936855658	22.724075446760484
cylinder	DMRG	4.0	2	DoubleOcc	UHFsym	0.10801483695470568	-0.004130992184932181	0.038244673615203874	22.79077643437056	22.724075446760484
cylinder	DMRG	4.0	2	ZZ onsite	chi4	-0.5679406505132083	0.27666190370159793	0.4871317160544819	3.65638815847301	41.18944881465149
cylinder	DMRG	4.0	2	ZZ onsite	chi8	-0.5679406505132083	0.1513523571119788	0.26649326294078834	9.822265825957297	41.18944881465149
cylinder	DMRG	4.0	2	ZZ onsite	chi32	-0.5679406505132083	0.038244436763004486	0.06733879099593533	32.83365607493923	41.18944881465149
cylinder	DMRG	4.0	2	ZZ onsite	chi128	-0.5679406505132083	0.002484865322179619	0.004375220051486401	40.97691523351352	41.18944881465149
cylinder	DMRG	4.0	2	ZZ onsite	exact	-0.5679406505132083	0.0	0.0	41.18944881465149	41.18944881465149
cylinder	DMRG	4.0	2	ZZ onsite	UHF	-0.5679406505132083	-0.01652396707179271	0.029094531368482175	40.959082309461884	41.18944881465149
cylinder	DMRG	4.0	2	ZZ onsite	UHFsym	-0.5679406505132083	-0.0165239670717916	0.029094531368480222	40.959082309462026	41.18944881465149
cylinder	DMRG	4.0	2	ZZ up-up nb	chi4	-0.41968319081923294	0.1062402710920814	0.2531439748270535	10.689519440327029	25.188973935152827
cylinder	DMRG	4.0	2	ZZ up-up nb	chi8	-0.41968319081923294	0.1384646459616598	0.3299265946090742	7.4852532787813155	25.188973935152827
cylinder	DMRG	4.0	2	ZZ up-up nb	chi32	-0.41968319081923294	0.034927120822297986	0.08322258690923337	22.641778734396503	25.188973935152827
cylinder	DMRG	4.0	2	ZZ up-up nb	chi128	-0.41968319081923294	0.0037272769829523877	0.008881168139416407	25.279016034306586	25.188973935152827
cylinder	DMRG	4.0	2	ZZ up-up nb	exact	-0.41968319081923294	0.0	0.0	25.188973935152827	25.188973935152827
cylinder	DMRG	4.0	2	ZZ up-up nb	UHF	-0.41968319081923294	0.26184546199283604	0.6239121978693181	2.5709750161227944	25.188973935152827
cylinder	DMRG	4.0	2	ZZ up-up nb	UHFsym	-0.41968319081923294	-0.1059451579197444	0.25244079400210573	9.481374148034881	25.188973935152827
cylinder	DMRG	4.0	2	SzSz nb	chi4	-0.08990384693326751	0.046579262425820625	0.5181008823837626	3.236663618869718	15.511446507137318
cylinder	DMRG	4.0	2	SzSz nb	chi8	-0.08990384693326751	0.03277480597918016	0.3645539884795781	5.422294002109196	15.511446507137318
cylinder	DMRG	4.0	2	SzSz nb	chi32	-0.08990384693326751	0.008093927153512093	0.09002870766497825	14.085775929964575	15.511446507137318
cylinder	DMRG	4.0	2	SzSz nb	chi128	-0.08990384693326751	0.0008462410355107308	0.009412734431029031	15.513025790512083	15.511446507137318
cylinder	DMRG	4.0	2	SzSz nb	exact	-0.08990384693326751	0.0	0.0	15.511446507137318	15.511446507137318
cylinder	DMRG	4.0	2	SzSz nb	UHF	-0.08990384693326751	0.06421432009842055	0.7142555328704077	1.915921580653259	15.511446507137318
cylinder	DMRG	4.0	2	SzSz nb	UHFsym	-0.08990384693326751	-0.027733334879727248	0.30847773288625496	6.483818442029112	15.511446507137318
cylinder	DMRG	4.0	2	SxSx nb	chi4	-0.08990384569795382	0.06241913565474211	0.6942877156161825	1.929973106950181	15.30652150061672
cylinder	DMRG	4.0	2	SxSx nb	chi8	-0.08990384569795382	0.036754841556860735	0.4088239081601074	4.6882655652088685	15.30652150061672
cylinder	DMRG	4.0	2	SxSx nb	chi32	-0.08990384569795382	0.008957431803950006	0.09963346655986123	13.640240365205946	15.30652150061672
cylinder	DMRG	4.0	2	SxSx nb	chi128	-0.08990384569795382	0.0008928355034545088	0.009931004580762105	15.311285345766068	15.30652150061672
cylinder	DMRG	4.0	2	SxSx nb	exact	-0.08990384569795382	0.0	0.0	15.30652150061672	15.30652150061672
cylinder	DMRG	4.0	2	SxSx nb	UHF	-0.08990384569795382	-0.07363984952662203	0.8190956566421724	1.4752839379443752	15.30652150061672
cylinder	DMRG	4.0	2	SxSx nb	UHFsym	-0.08990384569795382	-0.02766602203754817	0.3077290167374658	6.522159164158699	15.30652150061672
cylinder	ED	4.0	3	n	chi4	1.0000000000000067	1.0048623044767169e-9	1.0048623044767103e-9	1.0000000179692494	1.0000000076567375
