W	LX	nsites	geometry	U	method	chi	quantity	i	j	value
1	10	10	cylinder	8.0	var	2	E	0	0	-0.175664127806
1	10	10	cylinder	8.0	var	2	chi_reached	0	0	2.000000000000
1	10	10	cylinder	8.0	var	2	ZZ onsite	5	6	-0.989243056941
1	10	10	cylinder	8.0	var	2	ZZ up-up nb	5	6	-1.000000000000
1	10	10	cylinder	8.0	var	2	SzSz nb	5	6	-0.248655382118
1	10	10	cylinder	8.0	var	2	SxSx nb	5	6	-0.246531073737
1	10	10	cylinder	8.0	var	2	DoubleOcc	5	6	0.005378471529
1	10	10	cylinder	8.0	var	2	n	5	6	1.005378471529
1	10	10	cylinder	8.0	var	2	Sz	5	6	0.064866901824
1	10	10	cylinder	8.0	var	2	mz_max	0	0	0.500000000000
1	10	10	cylinder	8.0	var	2	E_start	1	0	0.000000000000
1	10	10	cylinder	8.0	var	2	E_start	2	0	0.000000000000
1	10	10	cylinder	8.0	var	2	E_start	3	0	0.000000000000
1	10	10	cylinder	8.0	var	2	E_start	4	0	-0.175664127806
1	10	10	cylinder	8.0	var	4	E	0	0	-2.946652555643
1	10	10	cylinder	8.0	var	4	chi_reached	0	0	4.000000000000
1	10	10	cylinder	8.0	var	4	ZZ onsite	5	6	-0.859299487033
1	10	10	cylinder	8.0	var	4	ZZ up-up nb	5	6	-0.655564510100
1	10	10	cylinder	8.0	var	4	SzSz nb	5	6	-0.155162941146
1	10	10	cylinder	8.0	var	4	SxSx nb	5	6	-0.125171746515
1	10	10	cylinder	8.0	var	4	DoubleOcc	5	6	0.035175128242
1	10	10	cylinder	8.0	var	4	n	5	6	1.000000000000
1	10	10	cylinder	8.0	var	4	Sz	5	6	-0.288494788159
1	10	10	cylinder	8.0	var	4	mz_max	0	0	0.298313960216
1	10	10	cylinder	8.0	var	4	E_start	1	0	-2.946652555643
1	10	10	cylinder	8.0	var	4	E_start	2	0	-2.946652555643
1	10	10	cylinder	8.0	var	4	E_start	3	0	-2.813870775945
1	10	10	cylinder	8.0	var	4	E_start	4	0	-2.946652555643
1	10	10	cylinder	8.0	var	8	E	0	0	-3.065323117147
1	10	10	cylinder	8.0	var	8	chi_reached	0	0	8.000000000000
1	10	10	cylinder	8.0	var	8	ZZ onsite	5	6	-0.854612449298
1	10	10	cylinder	8.0	var	8	ZZ up-up nb	5	6	-0.752488480074
1	10	10	cylinder	8.0	var	8	SzSz nb	5	6	-0.177477083474
1	10	10	cylinder	8.0	var	8	SxSx nb	5	6	-0.178098450545
1	10	10	cylinder	8.0	var	8	DoubleOcc	5	6	0.036346887676
1	10	10	cylinder	8.0	var	8	n	5	6	1.000000000000
1	10	10	cylinder	8.0	var	8	Sz	5	6	-0.013513352290
1	10	10	cylinder	8.0	var	8	mz_max	0	0	0.015249065036
1	10	10	cylinder	8.0	var	8	E_start	1	0	-3.065323117147
1	10	10	cylinder	8.0	var	8	E_start	2	0	-3.065323117147
1	10	10	cylinder	8.0	var	8	E_start	3	0	-3.065323117147
1	10	10	cylinder	8.0	var	8	E_start	4	0	-3.065323117147
1	10	10	cylinder	8.0	var	16	E	0	0	-3.073887368745
1	10	10	cylinder	8.0	var	16	chi_reached	0	0	16.000000000000
1	10	10	cylinder	8.0	var	16	ZZ onsite	5	6	-0.853604653062
1	10	10	cylinder	8.0	var	16	ZZ up-up nb	5	6	-0.727490196147
1	10	10	cylinder	8.0	var	16	SzSz nb	5	6	-0.171485207932
1	10	10	cylinder	8.0	var	16	SxSx nb	5	6	-0.171485082687
1	10	10	cylinder	8.0	var	16	DoubleOcc	5	6	0.036599867448
1	10	10	cylinder	8.0	var	16	n	5	6	1.000002061428
1	10	10	cylinder	8.0	var	16	Sz	5	6	-0.000001638603
1	10	10	cylinder	8.0	var	16	mz_max	0	0	0.000020401081
1	10	10	cylinder	8.0	var	16	E_start	1	0	-3.073865305374
1	10	10	cylinder	8.0	var	16	E_start	2	0	-3.073876429971
1	10	10	cylinder	8.0	var	16	E_start	3	0	-3.073886103882
1	10	10	cylinder	8.0	var	16	E_start	4	0	-3.073887368745
