B	n_u	n_m	observable	pure	absA	prior	true	Delta	sd_std	sd_crm	G_emp	G_max	sd_std_theory	sd_crm_theory	nm_star
5000	2500	2	Sz	false	0	chi2	1.498873095084896e-9	-1.4229547179445134e-8	0.009063571191553632	0.009063571193633277	0.9999999995410981	0.9999999999530876	NaN	NaN	NaN
5000	2500	2	Sz	false	0	chi4	1.498873095084896e-9	-2.5912613312029098e-8	0.009063571191553632	0.009063571194497843	0.99999999935032	0.9999999999530876	NaN	NaN	NaN
5000	2500	2	Sz	false	0	chi8	1.498873095084896e-9	-3.0038820458822e-9	0.009063571191553632	0.009063571192257239	0.9999999998447393	0.9999999999530876	NaN	NaN	NaN
5000	2500	2	Sz	false	0	chi32	1.498873095084896e-9	-4.5203188414610906e-11	0.009063571191553632	0.009063571191251422	1.0000000000666867	0.9999999999530876	NaN	NaN	NaN
5000	2500	2	Sz	false	0	exact	1.498873095084896e-9	0.0	0.009063571191553632	0.009063571191766227	0.9999999999530876	0.9999999999530876	NaN	NaN	NaN
5000	2500	2	DoubleOcc	false	0	chi2	0.10027732104750578	0.10027732104750578	0.013719834970455784	0.013412508292998244	1.0463519016808573	1.35821131747389	NaN	NaN	NaN
5000	2500	2	DoubleOcc	false	0	chi4	0.10027732104750578	0.04168047383266396	0.013719834970455784	0.012185850170608198	1.2676113143232697	1.35821131747389	NaN	NaN	NaN
5000	2500	2	DoubleOcc	false	0	chi8	0.10027732104750578	0.000164670029318692	0.013719834970455784	0.011773204126030407	1.35802707018011	1.35821131747389	NaN	NaN	NaN
5000	2500	2	DoubleOcc	false	0	chi32	0.10027732104750578	2.5929579957395532e-5	0.013719834970455784	0.01177253085127789	1.358182406614801	1.35821131747389	NaN	NaN	NaN
5000	2500	2	DoubleOcc	false	0	exact	0.10027732104750578	0.0	0.013719834970455784	0.011772405555682356	1.35821131747389	1.35821131747389	NaN	NaN	NaN
5000	2500	2	ZZ onsite	true	2	chi2	-0.5988907157880141	0.4011092842119831	0.04508978951821567	0.043577672423324665	1.0706027537843126	1.6417267328382417	0.04798060155145944	0.040856303604176115	4.484443831299855
5000	2500	2	ZZ onsite	true	2	chi4	-0.5988907157880141	0.1667218963897199	0.04508978951821567	0.03737326859315106	1.4555738740668946	1.6417267328382417	0.04798060155145944	0.03526105003161089	25.95665557985754
5000	2500	2	ZZ onsite	true	2	chi8	-0.5988907157880141	0.0006586799742634986	0.04508978951821567	0.035194957297481136	1.6413285761353589	1.6417267328382417	0.04798060155145944	0.033976392205869115	1.6629726163126242e6
5000	2500	2	ZZ onsite	true	2	chi32	-0.5988907157880141	0.000103719113789702	0.04508978951821567	0.03519135891494741	1.6416642511543935	1.6417267328382417	0.04798060155145944	0.03397637228136269	6.706816481044408e7
5000	2500	2	ZZ onsite	true	2	exact	-0.5988907157880141	0.0	0.04508978951821567	0.035190689243119806	1.6417267328382417	1.6417267328382417	0.04798060155145944	0.03397637177476807	NaN
5000	2500	2	ZZ up-up r=1	true	2	chi2	-0.43615457682117426	-0.07171029294962133	0.04487036756829931	0.037508081970201265	1.4310985493689699	1.459481935917526	0.04545682721918547	0.03839322993419598	177.15392348562233
5000	2500	2	ZZ up-up r=1	true	2	chi4	-0.43615457682117426	-0.13537199962080515	0.04487036756829931	0.038163973170619224	1.3823311371364575	1.459481935917526	0.04545682721918547	0.03893875169689662	49.71140988142979
5000	2500	2	ZZ up-up r=1	true	2	chi8	-0.43615457682117426	-0.009747202733221605	0.04487036756829931	0.037167715039383965	1.4574294091863635	1.459481935917526	0.04545682721918547	0.038182306880123	9588.568394630294
5000	2500	2	ZZ up-up r=1	true	2	chi32	-0.43615457682117426	-0.0004756162267585684	0.04487036756829931	0.03714267221452452	1.4593953664745993	1.459481935917526	0.04545682721918547	0.03817833491768389	4.0271744442134714e6
5000	2500	2	ZZ up-up r=1	true	2	exact	-0.43615457682117426	0.0	0.04487036756829931	0.0371415706359282	1.459481935917526	1.459481935917526	0.04545682721918547	0.03817832543750834	NaN
5000	2500	2	SzSz r=1	false	0	chi2	-0.0898879388012332	0.0012231321666550249	0.006338319951850812	0.005674756824787484	1.2475380617994802	1.255465259192708	NaN	NaN	NaN
5000	2500	2	SzSz r=1	false	0	chi4	-0.0898879388012332	-0.013452665049220033	0.006338319951850812	0.005690864369617663	1.2404859390945293	1.255465259192708	NaN	NaN	NaN
5000	2500	2	SzSz r=1	false	0	chi8	-0.0898879388012332	-0.0022027891418965467	0.006338319951850812	0.005655627658700096	1.2559914900421152	1.255465259192708	NaN	NaN	NaN
5000	2500	2	SzSz r=1	false	0	chi32	-0.0898879388012332	-9.11205247974417e-5	0.006338319951850812	0.005656711370037593	1.255510291074785	1.255465259192708	NaN	NaN	NaN
5000	2500	2	SzSz r=1	false	0	exact	-0.0898879388012332	0.0	0.006338319951850812	0.005656812818513887	1.255465259192708	1.255465259192708	NaN	NaN	NaN
5000	2500	2	hop up r=1	false	0	chi2	0.4440883514173588	0.4440883514173588	0.057108953230625266	0.057108953230625266	1.0	1.5047509262745313	NaN	NaN	NaN
5000	2500	2	hop up r=1	false	0	chi4	0.4440883514173588	0.4440883514173588	0.057108953230625266	0.057108953230625266	1.0	1.5047509262745313	NaN	NaN	NaN
5000	2500	2	hop up r=1	false	0	chi8	0.4440883514173588	0.010882164287152052	0.057108953230625266	0.04661108343625679	1.5011704402661763	1.5047509262745313	NaN	NaN	NaN
5000	2500	2	hop up r=1	false	0	chi32	0.4440883514173588	0.00036244009992458803	0.057108953230625266	0.04655725711389217	1.5046435483576683	1.5047509262745313	NaN	NaN	NaN
5000	2500	2	hop up r=1	false	0	exact	0.4440883514173588	0.0	0.057108953230625266	0.046555595938482734	1.5047509262745313	1.5047509262745313	NaN	NaN	NaN
5000	1000	5	n	false	0	chi2	0.9999999999890202	-1.0976997089073848e-11	0.015568922123583923	0.01556892206176522	1.0000000079412952	1.0000000007563319	NaN	NaN	NaN
5000	1000	5	n	false	0	chi4	0.9999999999890202	-5.295314187137024e-10	0.015568922123583923	0.015568922015686668	1.0000000138605944	1.0000000007563319	NaN	NaN	NaN
5000	1000	5	n	false	0	chi8	0.9999999999890202	7.150757763696447e-11	0.015568922123583923	0.015568922105911858	1.000000002270172	1.0000000007563319	NaN	NaN	NaN
5000	1000	5	n	false	0	chi32	0.9999999999890202	-3.9698211384830984e-10	0.015568922123583923	0.015568922117396477	1.000000000794846	1.0000000007563319	NaN	NaN	NaN
5000	1000	5	n	false	0	exact	0.9999999999890202	0.0	0.015568922123583923	0.015568922117696287	1.0000000007563319	1.0000000007563319	NaN	NaN	NaN
5000	1000	5	Sz	false	0	chi2	1.498873095084896e-9	-1.4229547179445134e-8	0.009713827027815338	0.009713827040386501	0.999999997411697	0.9999999997530492	NaN	NaN	NaN
5000	1000	5	Sz	false	0	chi4	1.498873095084896e-9	-2.5912613312029098e-8	0.009713827027815338	0.009713827049657151	0.9999999955029436	0.9999999997530492	NaN	NaN	NaN
5000	1000	5	Sz	false	0	chi8	1.498873095084896e-9	-3.0038820458822e-9	0.009713827027815338	0.00971382703142492	0.9999999992568156	0.9999999997530492	NaN	NaN	NaN
5000	1000	5	Sz	false	0	chi32	1.498873095084896e-9	-4.5203188414610906e-11	0.009713827027815338	0.009713827028999426	0.9999999997562056	0.9999999997530492	NaN	NaN	NaN
5000	1000	5	Sz	false	0	exact	1.498873095084896e-9	0.0	0.009713827027815338	0.009713827029014755	0.9999999997530492	0.9999999997530492	NaN	NaN	NaN
5000	1000	5	DoubleOcc	false	0	chi2	0.10027732104750578	0.10027732104750578	0.018653985685501293	0.014546874999794583	1.6443863548630715	2.4954965954168187	NaN	NaN	NaN
5000	1000	5	DoubleOcc	false	0	chi4	0.10027732104750578	0.04168047383266396	0.018653985685501293	0.012198367392164835	2.338513382682152	2.4954965954168187	NaN	NaN	NaN
5000	1000	5	DoubleOcc	false	0	chi8	0.10027732104750578	0.000164670029318692	0.018653985685501293	0.011807576692208747	2.4958686624553015	2.4954965954168187	NaN	NaN	NaN
5000	1000	5	DoubleOcc	false	0	chi32	0.10027732104750578	2.5929579957395532e-5	0.018653985685501293	0.011808317004738077	2.495555719481138	2.4954965954168187	NaN	NaN	NaN
5000	1000	5	DoubleOcc	false	0	exact	0.10027732104750578	0.0	0.018653985685501293	0.01180845688702848	2.4954965954168187	2.4954965954168187	NaN	NaN	NaN
5000	1000	5	ZZ onsite	true	2	chi2	-0.5988907157880141	0.4011092842119831	0.06570166606189105	0.048992310490708985	1.7984440124361802	3.7896285200343875	0.0634330714583008	0.04941156850400169	4.484443831299855
5000	1000	5	ZZ onsite	true	2	chi4	-0.5988907157880141	0.1667218963897199	0.06570166606189105	0.03651141015782244	3.2381394790064792	3.7896285200343875	0.0634330714583008	0.03710476202407896	25.95665557985754
5000	1000	5	ZZ onsite	true	2	chi8	-0.5988907157880141	0.0006586799742634986	0.06570166606189105	0.03374799453406824	3.7901537248361836	3.7896285200343875	0.0634330714583008	0.03397642285249764	1.6629726163126242e6
5000	1000	5	ZZ onsite	true	2	chi32	-0.5988907157880141	0.000103719113789702	0.06570166606189105	0.03374995759607677	3.7897128300362257	3.7896285200343875	0.0634330714583008	0.03397637304125461	6.706816481044408e7
5000	1000	5	ZZ onsite	true	2	exact	-0.5988907157880141	0.0	0.06570166606189105	0.033750333021154176	3.7896285200343875	3.7896285200343875	0.0634330714583008	0.03397637177476807	NaN
5000	1000	5	ZZ up-up r=1	true	2	chi2	-0.43615457682117426	-0.07171029294962133	0.054147946954602864	0.037734957246193336	2.0590944358458056	2.0849080971323453	0.054584164849054505	0.03871334992133412	177.15392348562233
5000	1000	5	ZZ up-up r=1	true	2	chi4	-0.43615457682117426	-0.13537199962080515	0.054147946954602864	0.03894205492065955	1.93342023564941	2.0849080971323453	0.054584164849054505	0.04005233026258245	49.71140988142979
5000	1000	5	ZZ up-up r=1	true	2	chi8	-0.43615457682117426	-0.009747202733221605	0.054147946954602864	0.03746069588705324	2.089355343014155	2.0849080971323453	0.054584164849054505	0.0381882782657359	9588.568394630294
5000	1000	5	ZZ up-up r=1	true	2	chi32	-0.43615457682117426	-0.0004756162267585684	0.054147946954602864	0.03749815546773141	2.0851830160753773	2.0849080971323453	0.054584164849054505	0.038178349137942796	4.0271744442134714e6
5000	1000	5	ZZ up-up r=1	true	2	exact	-0.43615457682117426	0.0	0.054147946954602864	0.037500627666257835	2.0849080971323453	2.0849080971323453	0.054584164849054505	0.03817832543750834	NaN
5000	1000	5	SzSz r=1	false	0	chi2	-0.0898879388012332	0.0012231321666550249	0.007790723042324395	0.005972034414191592	1.7018094376557689	1.7112419741311389	NaN	NaN	NaN
5000	1000	5	SzSz r=1	false	0	chi4	-0.0898879388012332	-0.013452665049220033	0.007790723042324395	0.006044310327443452	1.6613533960200064	1.7112419741311389	NaN	NaN	NaN
5000	1000	5	SzSz r=1	false	0	chi8	-0.0898879388012332	-0.0022027891418965467	0.007790723042324395	0.005956593363932988	1.710643945174771	1.7112419741311389	NaN	NaN	NaN
5000	1000	5	SzSz r=1	false	0	chi32	-0.0898879388012332	-9.11205247974417e-5	0.007790723042324395	0.005955434797861679	1.7113095848401783	1.7112419741311389	NaN	NaN	NaN
5000	1000	5	SzSz r=1	false	0	exact	-0.0898879388012332	0.0	0.007790723042324395	0.00595555244551126	1.7112419741311389	1.7112419741311389	NaN	NaN	NaN
5000	1000	5	hop up r=1	false	0	chi2	0.4440883514173588	0.4440883514173588	0.06414297219458177	0.06414297219458177	1.0	2.0658827396637522	NaN	NaN	NaN
5000	1000	5	hop up r=1	false	0	chi4	0.4440883514173588	0.4440883514173588	0.06414297219458177	0.06414297219458177	1.0	2.0658827396637522	NaN	NaN	NaN
5000	1000	5	hop up r=1	false	0	chi8	0.4440883514173588	0.010882164287152052	0.06414297219458177	0.04454243257667181	2.0737208649047174	2.0658827396637522	NaN	NaN	NaN
5000	1000	5	hop up r=1	false	0	chi32	0.4440883514173588	0.00036244009992458803	0.06414297219458177	0.04462350268525083	2.0661928112191634	2.0658827396637522	NaN	NaN	NaN
5000	1000	5	hop up r=1	false	0	exact	0.4440883514173588	0.0	0.06414297219458177	0.044626851365084916	2.0658827396637522	2.0658827396637522	NaN	NaN	NaN
5000	500	10	n	false	0	chi2	0.9999999999890202	-1.0976997089073848e-11	0.015126368079555573	0.01512636814171545	0.9999999917812558	0.9999999992090757	NaN	NaN	NaN
5000	500	10	n	false	0	chi4	0.9999999999890202	-5.295314187137024e-10	0.015126368079555573	0.015126368185134376	0.9999999860404294	0.9999999992090757	NaN	NaN	NaN
5000	500	10	n	false	0	chi8	0.9999999999890202	7.150757763696447e-11	0.015126368079555573	0.015126368097788744	0.9999999975892205	0.9999999992090757	NaN	NaN	NaN
5000	500	10	n	false	0	chi32	0.9999999999890202	-3.9698211384830984e-10	0.015126368079555573	0.015126368083608127	0.9999999994641737	0.9999999992090757	NaN	NaN	NaN
5000	500	10	n	false	0	exact	0.9999999999890202	0.0	0.015126368079555573	0.015126368085537481	0.9999999992090757	0.9999999992090757	NaN	NaN	NaN
5000	500	10	Sz	false	0	chi2	1.498873095084896e-9	-1.4229547179445134e-8	0.00981599466767324	0.009815994702821395	0.9999999928385955	0.9999999993204175	NaN	NaN	NaN
5000	500	10	Sz	false	0	chi4	1.498873095084896e-9	-2.5912613312029098e-8	0.00981599466767324	0.009815994729596253	0.9999999873832424	0.9999999993204175	NaN	NaN	NaN
5000	500	10	Sz	false	0	chi8	1.498873095084896e-9	-3.0038820458822e-9	0.00981599466767324	0.009815994677629433	0.9999999979714346	0.9999999993204175	NaN	NaN	NaN
5000	500	10	Sz	false	0	chi32	1.498873095084896e-9	-4.5203188414610906e-11	0.00981599466767324	0.009815994671620112	0.9999999991958283	0.9999999993204175	NaN	NaN	NaN
5000	500	10	Sz	false	0	exact	1.498873095084896e-9	0.0	0.00981599466767324	0.009815994671008629	0.9999999993204175	0.9999999993204175	NaN	NaN	NaN
5000	500	10	DoubleOcc	false	0	chi2	0.10027732104750578	0.10027732104750578	0.022281867425721823	0.01721238962060541	1.6757947879197606	3.3549492322314136	NaN	NaN	NaN
5000	500	10	DoubleOcc	false	0	chi4	0.10027732104750578	0.04168047383266396	0.022281867425721823	0.013131370249049167	2.8792745483463826	3.3549492322314136	NaN	NaN	NaN
5000	500	10	DoubleOcc	false	0	chi8	0.10027732104750578	0.000164670029318692	0.022281867425721823	0.012164593678427373	3.355119223798557	3.3549492322314136	NaN	NaN	NaN
5000	500	10	DoubleOcc	false	0	chi32	0.10027732104750578	2.5929579957395532e-5	0.022281867425721823	0.012164851078957007	3.3549772409131333	3.3549492322314136	NaN	NaN	NaN
5000	500	10	DoubleOcc	false	0	exact	0.10027732104750578	0.0	0.022281867425721823	0.012164901857777686	3.3549492322314136	3.3549492322314136	NaN	NaN	NaN
5000	500	10	ZZ onsite	true	2	chi2	-0.5988907157880141	0.4011092842119831	0.0842722282673411	0.059648728049261086	1.9960277754910696	5.372012527771784	0.08302478708368083	0.061062364555215576	4.484443831299855
5000	500	10	ZZ onsite	true	2	chi4	-0.5988907157880141	0.1667218963897199	0.0842722282673411	0.040699129783020184	4.287446442781903	5.372012527771784	0.08302478708368083	0.03998915966546194	25.95665557985754
5000	500	10	ZZ onsite	true	2	chi8	-0.5988907157880141	0.0006586799742634986	0.0842722282673411	0.03635460484921025	5.373411466624869	5.372012527771784	0.08302478708368083	0.033976473930150436	1.6629726163126242e6
5000	500	10	ZZ onsite	true	2	chi32	-0.5988907157880141	0.000103719113789702	0.0842722282673411	0.03635858079812545	5.372236324972855	5.372012527771784	0.08302478708368083	0.03397637430774109	6.706816481044408e7
5000	500	10	ZZ onsite	true	2	exact	-0.5988907157880141	0.0	0.0842722282673411	0.036359338136630455	5.372012527771784	5.372012527771784	0.08302478708368083	0.03397637177476807	NaN
5000	500	10	ZZ up-up r=1	true	2	chi2	-0.43615457682117426	-0.07171029294962133	0.06383153740054591	0.03980998731513753	2.5709079717792824	2.6203832391267796	0.06709156110365311	0.039241080401169186	177.15392348562233
5000	500	10	ZZ up-up r=1	true	2	chi4	-0.43615457682117426	-0.13537199962080515	0.06383153740054591	0.04169094628272786	2.344159206475804	2.6203832391267796	0.06709156110365311	0.04184248780502494	49.71140988142979
5000	500	10	ZZ up-up r=1	true	2	chi8	-0.43615457682117426	-0.009747202733221605	0.06383153740054591	0.03937127608930083	2.628522063918172	2.6203832391267796	0.06709156110365311	0.03819822850068124	9588.568394630294
5000	500	10	ZZ up-up r=1	true	2	chi32	-0.43615457682117426	-0.0004756162267585684	0.06383153740054591	0.039428570317839924	2.6208885269304094	2.6203832391267796	0.06709156110365311	0.03817837283836254	4.0271744442134714e6
5000	500	10	ZZ up-up r=1	true	2	exact	-0.43615457682117426	0.0	0.06383153740054591	0.03943237163496511	2.6203832391267796	2.6203832391267796	0.06709156110365311	0.03817832543750834	NaN
5000	500	10	SzSz r=1	false	0	chi2	-0.0898879388012332	0.0012231321666550249	0.008622477514020736	0.00581013697294291	2.2023756619098855	2.248110673238998	NaN	NaN	NaN
5000	500	10	SzSz r=1	false	0	chi4	-0.0898879388012332	-0.013452665049220033	0.008622477514020736	0.005893379314909466	2.140599166882263	2.248110673238998	NaN	NaN	NaN
5000	500	10	SzSz r=1	false	0	chi8	-0.0898879388012332	-0.0022027891418965467	0.008622477514020736	0.005742339260690529	2.254687963441217	2.248110673238998	NaN	NaN	NaN
5000	500	10	SzSz r=1	false	0	chi32	-0.0898879388012332	-9.11205247974417e-5	0.008622477514020736	0.005750333837293115	2.2484230243770353	2.248110673238998	NaN	NaN	NaN
5000	500	10	SzSz r=1	false	0	exact	-0.0898879388012332	0.0	0.008622477514020736	0.005750733297372152	2.248110673238998	2.248110673238998	NaN	NaN	NaN
5000	500	10	hop up r=1	false	0	chi2	0.4440883514173588	0.4440883514173588	0.0796763304255108	0.0796763304255108	1.0	3.2161525093240138	NaN	NaN	NaN
5000	500	10	hop up r=1	false	0	chi4	0.4440883514173588	0.4440883514173588	0.0796763304255108	0.0796763304255108	1.0	3.2161525093240138	NaN	NaN	NaN
5000	500	10	hop up r=1	false	0	chi8	0.4440883514173588	0.010882164287152052	0.0796763304255108	0.04444857151693902	3.2132390153522383	3.2161525093240138	NaN	NaN	NaN
5000	500	10	hop up r=1	false	0	chi32	0.4440883514173588	0.00036244009992458803	0.0796763304255108	0.04442814555955726	3.2161942848077563	3.2161525093240138	NaN	NaN	NaN
5000	500	10	hop up r=1	false	0	exact	0.4440883514173588	0.0	0.0796763304255108	0.04442843410328149	3.2161525093240138	3.2161525093240138	NaN	NaN	NaN
5000	200	25	n	false	0	chi2	0.9999999999890202	-1.0976997089073848e-11	0.014838841026425197	0.014838841061626015	0.999999995255584	0.9999999995520021	NaN	NaN	NaN
5000	200	25	n	false	0	chi4	0.9999999999890202	-5.295314187137024e-10	0.014838841026425197	0.01483884108921846	0.9999999915366352	0.9999999995520021	NaN	NaN	NaN
5000	200	25	n	false	0	chi8	0.9999999999890202	7.150757763696447e-11	0.014838841026425197	0.01483884103627262	0.9999999986727505	0.9999999995520021	NaN	NaN	NaN
5000	200	25	n	false	0	chi32	0.9999999999890202	-3.9698211384830984e-10	0.014838841026425197	0.014838841030956517	0.9999999993892624	0.9999999995520021	NaN	NaN	NaN
5000	200	25	n	false	0	exact	0.9999999999890202	0.0	0.014838841026425197	0.014838841029749082	0.9999999995520021	0.9999999995520021	NaN	NaN	NaN
5000	200	25	Sz	false	0	chi2	1.498873095084896e-9	-1.4229547179445134e-8	0.00944071879829981	0.009440718735269853	1.000000013352788	1.000000001279475	NaN	NaN	NaN
5000	200	25	Sz	false	0	chi4	1.498873095084896e-9	-2.5912613312029098e-8	0.00944071879829981	0.00944071869000937	1.0000000229411437	1.000000001279475	NaN	NaN	NaN
5000	200	25	Sz	false	0	chi8	1.498873095084896e-9	-3.0038820458822e-9	0.00944071879829981	0.009440718780007644	1.000000003875164	1.000000001279475	NaN	NaN	NaN
5000	200	25	Sz	false	0	chi32	1.498873095084896e-9	-4.5203188414610906e-11	0.00944071879829981	0.009440718793271874	1.0000000010651597	1.000000001279475	NaN	NaN	NaN
5000	200	25	Sz	false	0	exact	1.498873095084896e-9	0.0	0.00944071879829981	0.009440718792260229	1.000000001279475	1.000000001279475	NaN	NaN	NaN
5000	200	25	DoubleOcc	false	0	chi2	0.10027732104750578	0.10027732104750578	0.03212788950537443	0.022481152523949336	2.0423362732953367	8.620076325027574	NaN	NaN	NaN
5000	200	25	DoubleOcc	false	0	chi4	0.10027732104750578	0.04168047383266396	0.03212788950537443	0.013525296586956661	5.642490032204109	8.620076325027574	NaN	NaN	NaN
5000	200	25	DoubleOcc	false	0	chi8	0.10027732104750578	0.000164670029318692	0.03212788950537443	0.010941740925138329	8.621672860666477	8.620076325027574	NaN	NaN	NaN
5000	200	25	DoubleOcc	false	0	chi32	0.10027732104750578	2.5929579957395532e-5	0.03212788950537443	0.0109425880705728	8.620337979368976	8.620076325027574	NaN	NaN	NaN
5000	200	25	DoubleOcc	false	0	exact	0.10027732104750578	0.0	0.03212788950537443	0.010942754145317382	8.620076325027574	8.620076325027574	NaN	NaN	NaN
5000	200	25	ZZ onsite	true	2	chi2	-0.5988907157880141	0.4011092842119831	0.12352554490614852	0.08764474601343379	1.9863774809059658	13.048279939121857	0.1245038048304567	0.08712026259268985	4.484443831299855
5000	200	25	ZZ onsite	true	2	chi4	-0.5988907157880141	0.1667218963897199	0.12352554490614852	0.04819177360511656	6.570035811577457	13.048279939121857	0.1245038048304567	0.047605057172622284	25.95665557985754
5000	200	25	ZZ onsite	true	2	chi8	-0.5988907157880141	0.0006586799742634986	0.12352554490614852	0.03419939718634516	13.045978384223954	13.048279939121857	0.1245038048304567	0.03397662716264809	1.6629726163126242e6
5000	200	25	ZZ onsite	true	2	chi32	-0.5988907157880141	0.000103719113789702	0.12352554490614852	0.0341968223965281	13.04794300634483	13.048279939121857	0.1245038048304567	0.033976378107200285	6.706816481044408e7
5000	200	25	ZZ onsite	true	2	exact	-0.5988907157880141	0.0	0.12352554490614852	0.03419638087838277	13.048279939121857	13.048279939121857	0.1245038048304567	0.03397637177476807	NaN
5000	200	25	ZZ up-up r=1	true	2	chi2	-0.43615457682117426	-0.07171029294962133	0.09516792217590016	0.03930296277607074	5.863144458520886	6.76189711352526	0.09521983579325581	0.04078331984781421	177.15392348562233
5000	200	25	ZZ up-up r=1	true	2	chi4	-0.43615457682117426	-0.13537199962080515	0.09516792217590016	0.04558191842388205	4.35909140363644	6.76189711352526	0.09521983579325581	0.04680392787433237	49.71140988142979
5000	200	25	ZZ up-up r=1	true	2	chi8	-0.43615457682117426	-0.009747202733221605	0.09516792217590016	0.036643358757315954	6.745134678857907	6.76189711352526	0.09521983579325581	0.03822806366607125	9588.568394630294
5000	200	25	ZZ up-up r=1	true	2	chi32	-0.43615457682117426	-0.0004756162267585684	0.09516792217590016	0.036597679188979305	6.76198313126478	6.76189711352526	0.09521983579325581	0.038178443939533506	4.0271744442134714e6
5000	200	25	ZZ up-up r=1	true	2	exact	-0.43615457682117426	0.0	0.09516792217590016	0.03659791196682043	6.76189711352526	6.76189711352526	0.09521983579325581	0.03817832543750834	NaN
5000	200	25	SzSz r=1	false	0	chi2	-0.0898879388012332	0.0012231321666550249	0.012146684436921469	0.006081430107874367	3.9893676176844113	4.19779092462439	NaN	NaN	NaN
5000	200	25	SzSz r=1	false	0	chi4	-0.0898879388012332	-0.013452665049220033	0.012146684436921469	0.006378947630706268	3.6259133754881367	4.19779092462439	NaN	NaN	NaN
5000	200	25	SzSz r=1	false	0	chi8	-0.0898879388012332	-0.0022027891418965467	0.012146684436921469	0.005935745361654878	4.18759790884035	4.19779092462439	NaN	NaN	NaN
5000	200	25	SzSz r=1	false	0	chi32	-0.0898879388012332	-9.11205247974417e-5	0.012146684436921469	0.005928109712241746	4.198392453356398	4.19779092462439	NaN	NaN	NaN
5000	200	25	SzSz r=1	false	0	exact	-0.0898879388012332	0.0	0.012146684436921469	0.005928534435702886	4.19779092462439	4.19779092462439	NaN	NaN	NaN
5000	200	25	hop up r=1	false	0	chi2	0.4440883514173588	0.4440883514173588	0.11855283036676059	0.11855283036676059	1.0	6.108545478042085	NaN	NaN	NaN
5000	200	25	hop up r=1	false	0	chi4	0.4440883514173588	0.4440883514173588	0.11855283036676059	0.11855283036676059	1.0	6.108545478042085	NaN	NaN	NaN
5000	200	25	hop up r=1	false	0	chi8	0.4440883514173588	0.010882164287152052	0.11855283036676059	0.048004963709326935	6.09890070024083	6.108545478042085	NaN	NaN	NaN
5000	200	25	hop up r=1	false	0	chi32	0.4440883514173588	0.00036244009992458803	0.11855283036676059	0.04796591689365468	6.108834403056782	6.108545478042085	NaN	NaN	NaN
5000	200	25	hop up r=1	false	0	exact	0.4440883514173588	0.0	0.11855283036676059	0.0479670512381091	6.108545478042085	6.108545478042085	NaN	NaN	NaN
5000	100	50	n	false	0	chi2	0.9999999999890202	-1.0976997089073848e-11	0.015536504382294411	0.01553650419204541	1.0000000244905805	1.0000000023383062	NaN	NaN	NaN
5000	100	50	n	false	0	chi4	0.9999999999890202	-5.295314187137024e-10	0.015536504382294411	0.015536504052349005	1.0000000424735715	1.0000000023383062	NaN	NaN	NaN
5000	100	50	n	false	0	chi8	0.9999999999890202	7.150757763696447e-11	0.015536504382294411	0.01553650432757186	1.000000007044384	1.0000000023383062	NaN	NaN	NaN
5000	100	50	n	false	0	chi32	0.9999999999890202	-3.9698211384830984e-10	0.015536504382294411	0.015536504364823346	1.0000000022490343	1.0000000023383062	NaN	NaN	NaN
5000	100	50	n	false	0	exact	0.9999999999890202	0.0	0.015536504382294411	0.015536504364129858	1.0000000023383062	1.0000000023383062	NaN	NaN	NaN
5000	100	50	Sz	false	0	chi2	1.498873095084896e-9	-1.4229547179445134e-8	0.009967832774759211	0.009967832805900655	0.9999999937516119	0.999999999407181	NaN	NaN	NaN
5000	100	50	Sz	false	0	chi4	1.498873095084896e-9	-2.5912613312029098e-8	0.009967832774759211	0.009967832829652173	0.9999999889859786	0.999999999407181	NaN	NaN	NaN
5000	100	50	Sz	false	0	chi8	1.498873095084896e-9	-3.0038820458822e-9	0.009967832774759211	0.009967832783575856	0.9999999982309806	0.999999999407181	NaN	NaN	NaN
5000	100	50	Sz	false	0	chi32	1.498873095084896e-9	-4.5203188414610906e-11	0.009967832774759211	0.009967832778277544	0.9999999992940625	0.999999999407181	NaN	NaN	NaN
5000	100	50	Sz	false	0	exact	1.498873095084896e-9	0.0	0.009967832774759211	0.009967832777713771	0.999999999407181	0.999999999407181	NaN	NaN	NaN
5000	100	50	DoubleOcc	false	0	chi2	0.10027732104750578	0.10027732104750578	0.04223524606252941	0.02949175798533125	2.0509200686307016	12.463829774689136	NaN	NaN	NaN
5000	100	50	DoubleOcc	false	0	chi4	0.10027732104750578	0.04168047383266396	0.04223524606252941	0.016349408965033844	6.673381339121435	12.463829774689136	NaN	NaN	NaN
5000	100	50	DoubleOcc	false	0	chi8	0.10027732104750578	0.000164670029318692	0.04223524606252941	0.011962951935423965	12.464456370751511	12.463829774689136	NaN	NaN	NaN
5000	100	50	DoubleOcc	false	0	chi32	0.10027732104750578	2.5929579957395532e-5	0.04223524606252941	0.011963194343535797	12.46395124567619	12.463829774689136	NaN	NaN	NaN
5000	100	50	DoubleOcc	false	0	exact	0.10027732104750578	0.0	0.04223524606252941	0.011963252639320916	12.463829774689136	12.463829774689136	NaN	NaN	NaN
5000	100	50	ZZ onsite	true	2	chi2	-0.5988907157880141	0.4011092842119831	0.16453319446604997	0.11430643673782802	2.0718851898701978	22.727604533307076	0.17276574022514893	0.11842924668113537	4.484443831299855
